AA,flux
4972.50002920628,4.562525E-16
4973.84002923966,4.567479E-16
4975.18002927303,4.589930E-16
4976.52002930641,4.551829E-16
4977.86002933979,4.544145E-16
4979.20002937317,4.540375E-16
4980.54002940655,4.540127E-16
4981.88002943993,4.542177E-16
4983.22002947331,4.506869E-16
4984.56002950668,4.532491E-16
4985.90002954006,4.559873E-16
4987.24002957344,4.553901E-16
4988.58002960682,4.563834E-16
4989.9200296402,4.577557E-16
4991.26002967358,4.596685E-16
4992.60002970696,4.617027E-16
4993.94002974033,4.631134E-16
4995.28002977371,4.622106E-16
4996.62002980709,4.636367E-16
4997.96002984047,4.661457E-16
4999.30002987385,4.667709E-16
5000.64002990723,4.689742E-16
5001.98002994061,4.709666E-16
5003.32002997398,4.713409E-16
5004.66003000736,4.750333E-16
5006.00003004074,4.745731E-16
5007.34003007412,4.732203E-16
5008.6800301075,4.743612E-16
5010.02003014088,4.752405E-16
5011.36003017426,4.759646E-16
5012.70003020764,4.774062E-16
5014.04003024101,4.776804E-16
5015.38003027439,4.792919E-16
5016.72003030777,4.803868E-16
5018.06003034115,4.815976E-16
5019.40003037453,4.847940E-16
5020.74003040791,4.881149E-16
5022.08003044129,4.897336E-16
5023.42003047466,4.918877E-16
5024.76003050804,4.949271E-16
5026.10003054142,4.972428E-16
5027.4400305748,5.023645E-16
5028.78003060818,5.030207E-16
5030.12003064156,5.018264E-16
5031.46003067494,5.063873E-16
5032.80003070831,5.095094E-16
5034.14003074169,5.140763E-16
5035.48003077507,5.195960E-16
5036.82003080845,5.243744E-16
5038.16003084183,5.268166E-16
5039.50003087521,5.294348E-16
5040.84003090859,5.348627E-16
5042.18003094197,5.391399E-16
5043.52003097534,5.462613E-16
5044.86003100872,5.561671E-16
5046.2000310421,5.668120E-16
5047.54003107548,5.798634E-16
5048.88003110886,5.908797E-16
5050.22003114224,5.957037E-16
5051.56003117562,6.064240E-16
5052.90003120899,6.213578E-16
5054.24003124237,6.419116E-16
5055.58003127575,6.615496E-16
5056.92003130913,6.829574E-16
5058.26003134251,7.071266E-16
5059.60003137589,7.207967E-16
5060.94003140927,7.248096E-16
5062.28003144264,7.231933E-16
5063.62003147602,7.115224E-16
5064.9600315094,7.001417E-16
5066.30003154278,6.828038E-16
5067.64003157616,6.605899E-16
5068.98003160954,6.444065E-16
5070.32003164291,6.281081E-16
5071.66003167629,6.089518E-16
5073.00003170967,5.921744E-16
5074.34003174305,5.773851E-16
5075.68003177643,5.665733E-16
5077.02003180981,5.572177E-16
5078.36003184319,5.476102E-16
5079.70003187657,5.403889E-16
5081.04003190994,5.328136E-16
5082.38003194332,5.286699E-16
5083.7200319767,5.252127E-16
5085.06003201008,5.236436E-16
5086.40003204346,5.219460E-16
5087.74003207684,5.195040E-16
5089.08003211022,5.157737E-16
5090.42003214359,5.137475E-16
5091.76003217697,5.102521E-16
5093.10003221035,5.079764E-16
5094.44003224373,5.091961E-16
5095.78003227711,5.087751E-16
5097.12003231049,5.047889E-16
5098.46003234387,5.038210E-16
5099.80003237724,5.079044E-16
5101.14003241062,5.043251E-16
5102.480032444,5.006292E-16
5103.82003247738,4.992061E-16
5105.16003251076,4.987522E-16
5106.50003254414,5.017597E-16
5107.84003257752,4.996991E-16
5109.1800326109,4.997009E-16
5110.52003264427,5.029170E-16
5111.86003267765,5.045192E-16
5113.20003271103,5.055704E-16
5114.54003274441,5.075508E-16
5115.88003277779,5.075568E-16
5117.22003281117,5.103660E-16
5118.56003284455,5.141350E-16
5119.90003287792,5.189359E-16
5121.2400329113,5.244267E-16
5122.58003294468,5.285032E-16
5123.92003297806,5.314499E-16
5125.26003301144,5.350998E-16
5126.60003304482,5.378050E-16
5127.9400330782,5.379017E-16
5129.28003311157,5.393780E-16
5130.62003314495,5.397483E-16
5131.96003317833,5.360350E-16
5133.30003321171,5.313699E-16
5134.64003324509,5.272073E-16
5135.98003327847,5.246606E-16
5137.32003331185,5.261042E-16
5138.66003334522,5.250089E-16
5140.0000333786,5.185272E-16
5141.34003341198,5.153249E-16
5142.68003344536,5.159143E-16
5144.02003347874,5.157542E-16
5145.36003351212,5.143589E-16
5146.7000335455,5.128414E-16
5148.04003357887,5.117543E-16
5149.38003361225,5.114076E-16
5150.72003364563,5.070351E-16
5152.06003367901,5.056107E-16
5153.40003371239,5.035163E-16
5154.74003374577,5.028445E-16
5156.08003377915,5.055572E-16
5157.42003381252,5.045726E-16
5158.7600338459,5.004409E-16
5160.10003387928,5.025317E-16
5161.44003391266,5.028168E-16
5162.78003394604,5.003584E-16
5164.12003397942,4.995664E-16
5165.4600340128,4.997427E-16
5166.80003404617,5.020856E-16
5168.14003407955,5.039668E-16
5169.48003411293,5.037633E-16
5170.82003414631,5.049493E-16
5172.16003417969,5.064164E-16
5173.50003421307,5.106991E-16
5174.84003424645,5.153650E-16
5176.18003427983,5.172107E-16
5177.5200343132,5.189309E-16
5178.86003434658,5.232841E-16
5180.20003437996,5.265791E-16
5181.54003441334,5.292575E-16
5182.88003444672,5.308693E-16
5184.2200344801,5.317313E-16
5185.56003451348,5.322902E-16
5186.90003454685,5.362615E-16
5188.24003458023,5.385152E-16
5189.58003461361,5.400851E-16
5190.92003464699,5.423414E-16
5192.26003468037,5.467711E-16
5193.60003471375,5.482691E-16
5194.94003474713,5.478357E-16
5196.2800347805,5.485007E-16
5197.62003481388,5.484566E-16
5198.96003484726,5.518790E-16
5200.30003488064,5.545482E-16
5201.64003491402,5.556533E-16
5202.9800349474,5.562845E-16
5204.32003498078,5.573548E-16
5205.66003501415,5.578372E-16
5207.00003504753,5.612699E-16
5208.34003508091,5.672128E-16
5209.68003511429,5.700501E-16
5211.02003514767,5.730334E-16
5212.36003518105,5.743232E-16
5213.70003521443,5.743086E-16
5215.0400352478,5.750212E-16
5216.38003528118,5.718265E-16
5217.72003531456,5.683314E-16
5219.06003534794,5.690285E-16
5220.40003538132,5.715548E-16
5221.7400354147,5.744644E-16
5223.08003544808,5.747329E-16
5224.42003548145,5.732657E-16
5225.76003551483,5.691115E-16
5227.10003554821,5.665322E-16
5228.44003558159,5.659335E-16
5229.78003561497,5.623651E-16
5231.12003564835,5.569972E-16
5232.46003568173,5.520832E-16
5233.8000357151,5.491453E-16
5235.14003574848,5.414254E-16
5236.48003578186,5.342680E-16
5237.82003581524,5.306527E-16
5239.16003584862,5.240103E-16
5240.500035882,5.174840E-16
5241.84003591538,5.114120E-16
5243.18003594876,5.059444E-16
5244.52003598213,4.973896E-16
5245.86003601551,4.892991E-16
5247.20003604889,4.852806E-16
5248.54003608227,4.804009E-16
5249.88003611565,4.750427E-16
5251.22003614903,4.709024E-16
5252.5600361824,4.639123E-16
5253.90003621578,4.575664E-16
5255.24003624916,4.531340E-16
5256.58003628254,4.479111E-16
5257.92003631592,4.428643E-16
5259.2600363493,4.378804E-16
5260.60003638268,4.344671E-16
5261.94003641606,4.338220E-16
5263.28003644943,4.327366E-16
5264.62003648281,4.296982E-16
5265.96003651619,4.259152E-16
5267.30003654957,4.242443E-16
5268.64003658295,4.220686E-16
5269.98003661633,4.189591E-16
5271.32003664971,4.197645E-16
5272.66003668308,4.200644E-16
5274.00003671646,4.183959E-16
5275.34003674984,4.158132E-16
5276.68003678322,4.150902E-16
5278.0200368166,4.150240E-16
5279.36003684998,4.161577E-16
5280.70003688336,4.167048E-16
5282.04003691673,4.132399E-16
5283.38003695011,4.119769E-16
5284.72003698349,4.136093E-16
5286.06003701687,4.113384E-16
5287.40003705025,4.089221E-16
5288.74003708363,4.083972E-16
5290.08003711701,4.081843E-16
5291.42003715038,4.079385E-16
5292.76003718376,4.066824E-16
5294.10003721714,4.068846E-16
5295.44003725052,4.077217E-16
5296.7800372839,4.096562E-16
5298.12003731728,4.102637E-16
5299.46003735066,4.132906E-16
5300.80003738404,4.142922E-16
5302.14003741741,4.152834E-16
5303.48003745079,4.163094E-16
5304.82003748417,4.180327E-16
5306.16003751755,4.163374E-16
5307.50003755093,4.180773E-16
5308.84003758431,4.192650E-16
5310.18003761768,4.200661E-16
5311.52003765106,4.218731E-16
5312.86003768444,4.237729E-16
5314.20003771782,4.271866E-16
5315.5400377512,4.275315E-16
5316.88003778458,4.275557E-16
5318.22003781796,4.275783E-16
5319.56003785133,4.280899E-16
5320.90003788471,4.295457E-16
5322.24003791809,4.292676E-16
5323.58003795147,4.279000E-16
5324.92003798485,4.300659E-16
5326.26003801823,4.331717E-16
5327.60003805161,4.363463E-16
5328.94003808499,4.366661E-16
5330.28003811836,4.378699E-16
5331.62003815174,4.411792E-16
5332.96003818512,4.424813E-16
5334.3000382185,4.430650E-16
5335.64003825188,4.435673E-16
5336.98003828526,4.453727E-16
5338.32003831864,4.474372E-16
5339.66003835201,4.503499E-16
5341.00003838539,4.518351E-16
5342.34003841877,4.536588E-16
5343.68003845215,4.530931E-16
5345.02003848553,4.543812E-16
5346.36003851891,4.590216E-16
5347.70003855229,4.597413E-16
5349.04003858566,4.580275E-16
5350.38003861904,4.590191E-16
5351.72003865242,4.594252E-16
5353.0600386858,4.614976E-16
5354.40003871918,4.638664E-16
5355.74003875256,4.673305E-16
5357.08003878594,4.695132E-16
5358.42003881931,4.726911E-16
5359.76003885269,4.735187E-16
5361.10003888607,4.738611E-16
5362.44003891945,4.780246E-16
5363.78003895283,4.799546E-16
5365.12003898621,4.825078E-16
5366.46003901959,4.875427E-16
5367.80003905297,4.889104E-16
5369.14003908634,4.889064E-16
5370.48003911972,4.908112E-16
5371.8200391531,4.913550E-16
5373.16003918648,4.921388E-16
5374.50003921986,4.942187E-16
5375.84003925324,4.959464E-16
5377.18003928662,4.983978E-16
5378.52003931999,5.011564E-16
5379.86003935337,5.050586E-16
5381.20003938675,5.048783E-16
5382.54003942013,5.052663E-16
5383.88003945351,5.103235E-16
5385.22003948689,5.098163E-16
5386.56003952027,5.091558E-16
5387.90003955364,5.087894E-16
5389.24003958702,5.071388E-16
5390.5800396204,5.070936E-16
5391.92003965378,5.079189E-16
5393.26003968716,5.081868E-16
5394.60003972054,5.070677E-16
5395.94003975392,5.052798E-16
5397.28003978729,5.055825E-16
5398.62003982067,5.062166E-16
5399.96003985405,5.065668E-16
5401.30003988743,5.067531E-16
5402.64003992081,5.055337E-16
5403.98003995419,5.054485E-16
5405.32003998757,5.038346E-16
5406.66004002094,5.046746E-16
5408.00004005432,5.070180E-16
5409.3400400877,5.077507E-16
5410.68004012108,5.066570E-16
5412.02004015446,5.045442E-16
5413.36004018784,5.047143E-16
5414.70004022122,5.054523E-16
5416.04004025459,5.040450E-16
5417.38004028797,5.000997E-16
5418.72004032135,4.996225E-16
5420.06004035473,5.002622E-16
5421.40004038811,4.999641E-16
5422.74004042149,5.008468E-16
5424.08004045487,4.983128E-16
5425.42004048824,4.971805E-16
5426.76004052162,4.968575E-16
5428.100040555,4.980077E-16
5429.44004058838,4.994182E-16
5430.78004062176,4.997873E-16
5432.12004065514,5.025529E-16
5433.46004068852,5.039480E-16
5434.80004072189,5.051064E-16
5436.14004075527,5.052626E-16
5437.48004078865,5.085091E-16
5438.82004082203,5.114698E-16
5440.16004085541,5.126550E-16
5441.50004088879,5.142507E-16
5442.84004092217,5.164700E-16
5444.18004095555,5.185462E-16
5445.52004098892,5.227686E-16
5446.8600410223,5.259207E-16
5448.20004105568,5.280148E-16
5449.54004108906,5.315897E-16
5450.88004112244,5.340352E-16
5452.22004115582,5.327424E-16
5453.5600411892,5.312704E-16
5454.90004122258,5.365001E-16
5456.24004125595,5.399792E-16
5457.58004128933,5.384750E-16
5458.92004132271,5.359826E-16
5460.26004135609,5.375445E-16
5461.60004138947,5.394726E-16
5462.94004142285,5.401367E-16
5464.28004145622,5.388086E-16
5465.6200414896,5.405690E-16
5466.96004152298,5.434711E-16
5468.30004155636,5.457134E-16
5469.64004158974,5.464926E-16
5470.98004162312,5.470928E-16
5472.3200416565,5.489807E-16
5473.66004168987,5.532058E-16
5475.00004172325,5.546285E-16
5476.34004175663,5.574523E-16
5477.68004179001,5.604397E-16
5479.02004182339,5.619875E-16
5480.36004185677,5.641332E-16
5481.70004189015,5.670822E-16
5483.04004192352,5.691002E-16
5484.3800419569,5.718500E-16
5485.72004199028,5.733516E-16
5487.06004202366,5.778533E-16
5488.40004205704,5.833728E-16
5489.74004209042,5.862609E-16
5491.0800421238,5.883561E-16
5492.42004215717,5.888734E-16
5493.76004219055,5.877205E-16
5495.10004222393,5.904497E-16
5496.44004225731,5.942674E-16
5497.78004229069,5.950437E-16
5499.12004232407,5.989525E-16
5500.46004235745,5.994318E-16
5501.80004239082,5.987847E-16
5503.1400424242,5.973194E-16
5504.48004245758,5.949412E-16
5505.82004249096,5.961173E-16
5507.16004252434,5.970172E-16
5508.50004255772,5.986110E-16
5509.8400425911,5.971353E-16
5511.18004262448,5.962478E-16
5512.52004265785,5.996124E-16
5513.86004269123,6.014073E-16
5515.20004272461,6.026255E-16
5516.54004275799,6.029309E-16
5517.88004279137,6.031804E-16
5519.22004282475,6.026304E-16
5520.56004285813,6.042283E-16
5521.9000428915,6.088681E-16
5523.24004292488,6.129163E-16
5524.58004295826,6.175539E-16
5525.92004299164,6.210510E-16
5527.26004302502,6.216340E-16
5528.6000430584,6.238392E-16
5529.94004309178,6.279736E-16
5531.28004312515,6.299116E-16
5532.62004315853,6.339096E-16
5533.96004319191,6.395218E-16
5535.30004322529,6.448260E-16
5536.64004325867,6.484634E-16
5537.98004329205,6.483733E-16
5539.32004332543,6.499358E-16
5540.6600433588,6.511045E-16
5542.00004339218,6.510870E-16
5543.34004342556,6.487310E-16
5544.68004345894,6.494517E-16
5546.02004349232,6.500895E-16
5547.3600435257,6.500231E-16
5548.70004355908,6.498663E-16
5550.04004359246,6.506092E-16
5551.38004362583,6.521357E-16
5552.72004365921,6.529646E-16
5554.06004369259,6.513490E-16
5555.40004372597,6.511591E-16
5556.74004375935,6.519664E-16
5558.08004379273,6.500744E-16
5559.4200438261,6.483156E-16
5560.76004385948,6.451624E-16
5562.10004389286,6.425540E-16
5563.44004392624,6.434284E-16
5564.78004395962,6.428270E-16
5566.120043993,6.422571E-16
5567.46004402638,6.440864E-16
5568.80004405975,6.481906E-16
5570.14004409313,6.442175E-16
5571.48004412651,6.418550E-16
5572.82004415989,6.411580E-16
5574.16004419327,6.444255E-16
5575.50004422665,6.478246E-16
5576.84004426003,6.512012E-16
5578.18004429341,6.525745E-16
5579.52004432678,6.521286E-16
5580.86004436016,6.531012E-16
5582.20004439354,6.536350E-16
5583.54004442692,6.537587E-16
5584.8800444603,6.554134E-16
5586.22004449368,6.570668E-16
5587.56004452706,6.549981E-16
5588.90004456043,6.537396E-16
5590.24004459381,6.528971E-16
5591.58004462719,6.513736E-16
5592.92004466057,6.492079E-16
5594.26004469395,6.467210E-16
5595.60004472733,6.463455E-16
5596.94004476071,6.448855E-16
5598.28004479408,6.428790E-16
5599.62004482746,6.425663E-16
5600.96004486084,6.441848E-16
5602.30004489422,6.431769E-16
5603.6400449276,6.410481E-16
5604.98004496098,6.398970E-16
5606.32004499436,6.429639E-16
5607.66004502773,6.429929E-16
5609.00004506111,6.389641E-16
5610.34004509449,6.387473E-16
5611.68004512787,6.387827E-16
5613.02004516125,6.389631E-16
5614.36004519463,6.430598E-16
5615.70004522801,6.428301E-16
5617.04004526139,6.416331E-16
5618.38004529476,6.426864E-16
5619.72004532814,6.441045E-16
5621.06004536152,6.426924E-16
5622.4000453949,6.451221E-16
5623.74004542828,6.469547E-16
5625.08004546166,6.492094E-16
5626.42004549503,6.513233E-16
5627.76004552841,6.523770E-16
5629.10004556179,6.550890E-16
5630.44004559517,6.567889E-16
5631.78004562855,6.556451E-16
5633.12004566193,6.550290E-16
5634.46004569531,6.562999E-16
5635.80004572869,6.560873E-16
5637.14004576206,6.553680E-16
5638.48004579544,6.577445E-16
5639.82004582882,6.596773E-16
5641.1600458622,6.616391E-16
5642.50004589558,6.595898E-16
5643.84004592896,6.598507E-16
5645.18004596234,6.625104E-16
5646.52004599571,6.629951E-16
5647.86004602909,6.614438E-16
5649.20004606247,6.630664E-16
5650.54004609585,6.613029E-16
5651.88004612923,6.612386E-16
5653.22004616261,6.612127E-16
5654.56004619598,6.594276E-16
5655.90004622936,6.589666E-16
5657.24004626274,6.568559E-16
5658.58004629612,6.540318E-16
5659.9200463295,6.521557E-16
5661.26004636288,6.502390E-16
5662.60004639626,6.490167E-16
5663.94004642964,6.485505E-16
5665.28004646301,6.442918E-16
5666.62004649639,6.402137E-16
5667.96004652977,6.387747E-16
5669.30004656315,6.382694E-16
5670.64004659653,6.362737E-16
5671.98004662991,6.359045E-16
5673.32004666329,6.339375E-16
5674.66004669666,6.308091E-16
5676.00004673004,6.317810E-16
5677.34004676342,6.322906E-16
5678.6800467968,6.297270E-16
5680.02004683018,6.290519E-16
5681.36004686356,6.282263E-16
5682.70004689694,6.254717E-16
5684.04004693031,6.244659E-16
5685.38004696369,6.264817E-16
5686.72004699707,6.277010E-16
5688.06004703045,6.268512E-16
5689.40004706383,6.272705E-16
5690.74004709721,6.275276E-16
5692.08004713059,6.270233E-16
5693.42004716396,6.282138E-16
5694.76004719734,6.299931E-16
5696.10004723072,6.313460E-16
5697.4400472641,6.315777E-16
5698.78004729748,6.295657E-16
5700.12004733086,6.299642E-16
5701.46004736424,6.321952E-16
5702.80004739762,6.323907E-16
5704.14004743099,6.338569E-16
5705.48004746437,6.340705E-16
5706.82004749775,6.336230E-16
5708.16004753113,6.318405E-16
5709.50004756451,6.327849E-16
5710.84004759789,6.343426E-16
5712.18004763127,6.336908E-16
5713.52004766464,6.361143E-16
5714.86004769802,6.393520E-16
5716.2000477314,6.396649E-16
5717.54004776478,6.399594E-16
5718.88004779816,6.403578E-16
5720.22004783154,6.423026E-16
5721.56004786492,6.444862E-16
5722.90004789829,6.446117E-16
5724.24004793167,6.469656E-16
5725.58004796505,6.479185E-16
5726.92004799843,6.473607E-16
5728.26004803181,6.489914E-16
5729.60004806519,6.520800E-16
5730.94004809857,6.542613E-16
5732.28004813194,6.547126E-16
5733.62004816532,6.530684E-16
5734.9600481987,6.549202E-16
5736.30004823208,6.546860E-16
5737.64004826546,6.531724E-16
5738.98004829884,6.549086E-16
5740.32004833222,6.565556E-16
5741.66004836559,6.573658E-16
5743.00004839897,6.571393E-16
5744.34004843235,6.578137E-16
5745.68004846573,6.580400E-16
5747.02004849911,6.573748E-16
5748.36004853249,6.597466E-16
5749.70004856587,6.616761E-16
5751.04004859924,6.624720E-16
5752.38004863262,6.646356E-16
5753.720048666,6.666676E-16
5755.06004869938,6.677699E-16
5756.40004873276,6.705694E-16
5757.74004876614,6.697690E-16
5759.08004879952,6.652568E-16
5760.42004883289,6.657110E-16
5761.76004886627,6.654443E-16
5763.10004889965,6.618305E-16
5764.44004893303,6.617916E-16
5765.78004896641,6.594843E-16
5767.12004899979,6.547931E-16
5768.46004903317,6.517278E-16
5769.80004906655,6.495003E-16
5771.14004909992,6.460850E-16
5772.4800491333,6.423081E-16
5773.82004916668,6.383310E-16
5775.16004920006,6.344679E-16
5776.50004923344,6.293481E-16
5777.84004926682,6.251170E-16
5779.1800493002,6.228968E-16
5780.52004933357,6.203904E-16
5781.86004936695,6.159191E-16
5783.20004940033,6.146840E-16
5784.54004943371,6.156124E-16
5785.88004946709,6.113597E-16
5787.22004950047,6.076385E-16
5788.56004953385,6.050429E-16
5789.90004956723,6.026008E-16
5791.2400496006,6.014405E-16
5792.58004963398,5.988989E-16
5793.92004966736,5.999216E-16
5795.26004970074,5.975654E-16
5796.60004973412,5.956049E-16
5797.9400497675,5.910614E-16
5799.28004980088,5.866471E-16
5800.62004983425,5.864712E-16
5801.96004986763,5.865332E-16
5803.30004990101,5.836452E-16
5804.64004993439,5.813798E-16
5805.98004996777,5.787582E-16
5807.32005000115,5.789647E-16
5808.66005003452,5.792184E-16
5810.0000500679,5.757198E-16
5811.34005010128,5.727620E-16
5812.68005013466,5.709707E-16
5814.02005016804,5.667490E-16
5815.36005020142,5.659496E-16
5816.7000502348,5.672068E-16
5818.04005026817,5.644088E-16
5819.38005030155,5.598597E-16
5820.72005033493,5.574699E-16
5822.06005036831,5.543770E-16
5823.40005040169,5.539282E-16
5824.74005043507,5.513979E-16
5826.08005046845,5.518349E-16
5827.42005050182,5.506379E-16
5828.7600505352,5.503873E-16
5830.10005056858,5.477317E-16
5831.44005060196,5.477288E-16
5832.78005063534,5.481671E-16
5834.12005066872,5.453501E-16
5835.4600507021,5.423195E-16
5836.80005073548,5.421079E-16
5838.14005076885,5.446301E-16
5839.48005080223,5.441610E-16
5840.82005083561,5.395624E-16
5842.16005086899,5.372915E-16
5843.50005090237,5.367673E-16
5844.84005093575,5.372364E-16
5846.18005096913,5.374608E-16
5847.5200510025,5.354486E-16
5848.86005103588,5.342117E-16
5850.20005106926,5.347499E-16
5851.54005110264,5.352647E-16
5852.88005113602,5.344249E-16
5854.2200511694,5.310333E-16
5855.56005120278,5.283801E-16
5856.90005123616,5.249885E-16
5858.24005126953,5.278190E-16
5859.58005130291,5.275562E-16
5860.92005133629,5.239508E-16
5862.26005136967,5.219067E-16
5863.60005140305,5.215241E-16
5864.94005143643,5.176022E-16
5866.28005146981,5.158596E-16
5867.62005150318,5.153941E-16
5868.96005153656,5.116240E-16
5870.30005156994,5.095982E-16
5871.64005160332,5.092916E-16
5872.9800516367,5.089836E-16
5874.32005167008,5.102146E-16
5875.66005170346,5.087917E-16
5877.00005173683,5.059252E-16
5878.34005177021,5.037259E-16
5879.68005180359,5.012807E-16
5881.02005183697,4.983449E-16
5882.36005187035,4.942180E-16
5883.70005190373,4.922627E-16
5885.04005193711,4.896707E-16
5886.38005197048,4.820297E-16
5887.72005200386,4.741535E-16
5889.06005203724,4.693605E-16
5890.40005207062,4.695829E-16
5891.740052104,4.650353E-16
5893.08005213738,4.613128E-16
5894.42005217076,4.607185E-16
5895.76005220413,4.598433E-16
5897.10005223751,4.599165E-16
5898.44005227089,4.582087E-16
5899.78005230427,4.558283E-16
5901.12005233765,4.562516E-16
5902.46005237103,4.539133E-16
5903.80005240441,4.529504E-16
5905.14005243779,4.512392E-16
5906.48005247116,4.476787E-16
5907.82005250454,4.461596E-16
5909.16005253792,4.445869E-16
5910.5000525713,4.434896E-16
5911.84005260468,4.424071E-16
5913.18005263806,4.390288E-16
5914.52005267144,4.337140E-16
5915.86005270481,4.310779E-16
5917.20005273819,4.313020E-16
5918.54005277157,4.286178E-16
5919.88005280495,4.226937E-16
5921.22005283833,4.201776E-16
5922.56005287171,4.180053E-16
5923.90005290509,4.167448E-16
5925.24005293846,4.161994E-16
5926.58005297184,4.128367E-16
5927.92005300522,4.097385E-16
5929.2600530386,4.098491E-16
5930.60005307198,4.084853E-16
5931.94005310536,4.070590E-16
5933.28005313874,4.055061E-16
5934.62005317211,4.035108E-16
5935.96005320549,4.031233E-16
5937.30005323887,4.009571E-16
5938.64005327225,3.997468E-16
5939.98005330563,3.973511E-16
5941.32005333901,3.943722E-16
5942.66005337239,3.923309E-16
5944.00005340577,3.903525E-16
5945.34005343914,3.883826E-16
5946.68005347252,3.887168E-16
5948.0200535059,3.908604E-16
5949.36005353928,3.901498E-16
5950.70005357266,3.890531E-16
5952.04005360604,3.857924E-16
5953.38005363941,3.839782E-16
5954.72005367279,3.835111E-16
5956.06005370617,3.839097E-16
5957.40005373955,3.835539E-16
5958.74005377293,3.818176E-16
5960.08005380631,3.806296E-16
5961.42005383969,3.788097E-16
5962.76005387306,3.769448E-16
5964.10005390644,3.779975E-16
5965.44005393982,3.786933E-16
5966.7800539732,3.765135E-16
5968.12005400658,3.760944E-16
5969.46005403996,3.766864E-16
5970.80005407334,3.748024E-16
5972.14005410672,3.739466E-16
5973.48005414009,3.728961E-16
5974.82005417347,3.728769E-16
5976.16005420685,3.732855E-16
5977.50005424023,3.751887E-16
5978.84005427361,3.746743E-16
5980.18005430699,3.732925E-16
5981.52005434037,3.740320E-16
5982.86005437374,3.783433E-16
5984.20005440712,3.822428E-16
5985.5400544405,3.873596E-16
5986.88005447388,3.933588E-16
5988.22005450726,3.948040E-16
5989.56005454064,3.935110E-16
5990.90005457401,3.924144E-16
5992.24005460739,3.872793E-16
5993.58005464077,3.805976E-16
5994.92005467415,3.738610E-16
5996.26005470753,3.705043E-16
5997.60005474091,3.670590E-16
5998.94005477429,3.629429E-16
6000.28005480767,3.614177E-16
6001.62005484104,3.595882E-16
6002.96005487442,3.591647E-16
6004.3000549078,3.592221E-16
6005.64005494118,3.585503E-16
6006.98005497456,3.586619E-16
6008.32005500794,3.578405E-16
6009.66005504132,3.569901E-16
6011.0000550747,3.565439E-16
6012.34005510807,3.561327E-16
6013.68005514145,3.575096E-16
6015.02005517483,3.565384E-16
6016.36005520821,3.577245E-16
6017.70005524159,3.582273E-16
6019.04005527497,3.557297E-16
6020.38005530834,3.558820E-16
6021.72005534172,3.580187E-16
6023.0600553751,3.588026E-16
6024.40005540848,3.585454E-16
6025.74005544186,3.582838E-16
6027.08005547524,3.581574E-16
6028.42005550862,3.591804E-16
6029.760055542,3.590377E-16
6031.10005557537,3.601344E-16
6032.44005560875,3.605605E-16
6033.78005564213,3.587159E-16
6035.12005567551,3.601650E-16
6036.46005570889,3.623107E-16
6037.80005574227,3.627595E-16
6039.14005577565,3.634772E-16
6040.48005580902,3.637228E-16
6041.8200558424,3.621915E-16
6043.16005587578,3.628108E-16
6044.50005590916,3.653903E-16
6045.84005594254,3.645972E-16
6047.18005597592,3.641706E-16
6048.52005600929,3.639463E-16
6049.86005604267,3.647447E-16
6051.20005607605,3.665876E-16
6052.54005610943,3.679666E-16
6053.88005614281,3.683508E-16
6055.22005617619,3.703095E-16
6056.56005620957,3.701760E-16
6057.90005624294,3.710292E-16
6059.24005627632,3.726994E-16
6060.5800563097,3.731651E-16
6061.92005634308,3.743575E-16
6063.26005637646,3.753556E-16
6064.60005640984,3.770917E-16
6065.94005644322,3.783928E-16
6067.2800564766,3.768963E-16
6068.62005650997,3.755597E-16
6069.96005654335,3.770110E-16
6071.30005657673,3.793224E-16
6072.64005661011,3.804748E-16
6073.98005664349,3.808760E-16
6075.32005667687,3.820317E-16
6076.66005671025,3.837334E-16
6078.00005674362,3.853879E-16
6079.340056777,3.867411E-16
6080.68005681038,3.859250E-16
6082.02005684376,3.863476E-16
6083.36005687714,3.884512E-16
6084.70005691052,3.916200E-16
6086.0400569439,3.947172E-16
6087.38005697727,3.967858E-16
6088.72005701065,3.993767E-16
6090.06005704403,4.008771E-16
6091.40005707741,4.028999E-16
6092.74005711079,4.035327E-16
6094.08005714417,4.052453E-16
6095.42005717755,4.084826E-16
6096.76005721093,4.139800E-16
6098.1000572443,4.164696E-16
6099.44005727768,4.195655E-16
6100.78005731106,4.231515E-16
6102.12005734444,4.255626E-16
6103.46005737782,4.291407E-16
6104.8000574112,4.333076E-16
6106.14005744458,4.378593E-16
6107.48005747795,4.405365E-16
6108.82005751133,4.445326E-16
6110.16005754471,4.527231E-16
6111.50005757809,4.599216E-16
6112.84005761147,4.673993E-16
6114.18005764485,4.752972E-16
6115.52005767823,4.807788E-16
6116.8600577116,4.836143E-16
6118.20005774498,4.851971E-16
6119.54005777836,4.839373E-16
6120.88005781174,4.824452E-16
6122.22005784512,4.787061E-16
6123.5600578785,4.732956E-16
6124.90005791188,4.703959E-16
6126.24005794525,4.645144E-16
6127.58005797863,4.604638E-16
6128.92005801201,4.602586E-16
6130.26005804539,4.567874E-16
6131.60005807877,4.525594E-16
6132.94005811215,4.507614E-16
6134.28005814553,4.489785E-16
6135.6200581789,4.463873E-16
6136.96005821228,4.449122E-16
6138.30005824566,4.444912E-16
6139.64005827904,4.439665E-16
6140.98005831242,4.413461E-16
6142.3200583458,4.387899E-16
6143.66005837918,4.359912E-16
