@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.870
@SPECTRUM spectrum_05D2nn_1071.dat
@SN-NAME 05D2nn
       8487.560            0.00643        0.00233
       8502.560            0.00640        0.00331
       8517.560            0.00371        0.00219
       8532.560            0.00458        0.00243
       8547.560           -0.00267        0.00247
       8562.560            0.00044        0.00233
       8577.560            0.00241        0.00218
       8592.560            0.00615        0.00261
       8607.560            0.00250        0.00236
       8622.560           -0.00267        0.00342
       8637.560            0.00003        0.00329
       8652.560           -0.00249        0.00373
       8667.560            0.00665        0.00342
       8682.560            0.00172        0.00313
       8697.560           -0.00118        0.00269
       8712.560           -0.00420        0.00286
       8727.560           -0.00016        0.00259
       8742.560            0.00300        0.00287
       8757.560           -0.00169        0.00371
       8772.560            0.00138        0.00604
       8787.560           -0.00350        0.00427
       8802.560           -0.00085        0.00349
       8817.560            0.00127        0.00362
       8832.560            0.00950        0.00728
       8847.560           -0.00308        0.00410
       8862.560            0.00083        0.00430
