# 
# FILTER  = 'clear   '                                                          
# EXPTIME = 1805                                                                
# OBJECT  = '16abc   '                                                          
# TARGNAME= '16abc_S1'                                                          
# ROTPOSN = -25.9997425000                                                      
# DICHNAME= '560     '                                                          
# GRNAME  = '400/3400'                                                          
# GRISNAME= '400/3400'                                                          
# BLUFILT = 'clear   '                                                          
# SLITNAME= 'long_1.0'                                                          
# INSTRUME= 'LRISBLUE'                                                          
# TELESCOP= 'Keck I  '                                                          
# OBSERVER= 'Lunnan, Ho, De'                                                    
# LPIPEVER= '2017.05 ' / LPIPE version number                                   
# ELAPTIME= 1805                                                                
# DATE    = '2017-03-29T12:38:03' / file creation date (YYYY-MM-DDThh:mm:ss UT) 
# UTC     = '12:07:54.97'                                                       
# MJD-OBS = '57841.505497'                                                      
# JD      = 2457842.00550                                                       
# JDMID   = 2457842.02639                                                       
# DATE_BEG= '2017-03-29T12:07:54'                                               
# DATE_END= '2017-03-29T12:37:59'                                               
# AZ      = -121.142203510                                                      
# EL      = 78.9473716600                                                       
# RA      = '13:34:45.49'                                                       
# DEC     = '+13:51:13.9'                                                       
# EQUINOX = 2000.00000000                                                       
# AIRMASS = 1.01883975000                                                       
# SUNELEV = -53.0802631964 / Below horizon                                      
# MOONELEV= -61.6863592352 / Below horizon                                      
# MOONDIST= 158.982792453                                                       
# SLITPA  = 64.0003 / Slit or right chip CCW from North                         
# ROTPPOSN= -82.7004529200                                                      
# BINNING = '2,2     '                                                          
# CAMERA  = 'blue    '                                                          
# FLATTYPE= 'dome    '                                                          
# DICHSEQF= 'raw/b170329_0009.fits' / First file after most recent DICHNAME chan
# DOMEPOSN= 238.904235030                                                       
# LAMPS   = '0,0,0,0,0,0,0,0,0,0'                                               
# WINDOW  = '1,0,0,1024,2048'                                                   
# PANE    = '0,0,4096,4096'                                                     
# NAXIS1  = 2048                                                                
# NAXIS2  = 303                                                                 
# LTV1    = -0.00000000000                                                      
# LTV2    = -1024.00000000                                                      
# XBIN    = 2                                                                   
# YBIN    = 2                                                                   
# PXSCALE = 0.271400000000 / arcsec/pix                                         
# DISPERSN= 2.18000 / Ang/pix                                                   
# SATURATE= 60000                                                               
# CWAVE   = 3600.00 / Expected central wavelength                               
# CWAV    = 3550.80199391                                                       
# DISPAV  = 2.18000                                                             
# YEXTRACT= 66.9352                                                             
# APRAD   = 4.75000                                                             
# APSHARP = 6                                                                   
# NSATURAT= 0                                                                   
# NWAV    = 2048                                                                
# MINWAV  = 1541.28064232                                                       
# MAXWAV  = 5780.69032877                                                       
# WAVORDER= 6                                                                   
# WAVMATCH= 2                                                                   
# WAVRESID= 1.53943814644                                                       
# WAVNUDG = 0.00000000000                                                       
# BAKDISTM= 15.2000                                                             
# BAKDISTP= 17.9000                                                             
# BAKWIDTM= 23.6000                                                             
# BAKWIDTP= 23.7000                                                             
# TRACFILE= 'spredux1d/lsb170329_0104r_16abc.trace'                             
# ARCFILE0= 'spredux1d/fpb170329_0011r_arc.fits'                                
# SOLFILE0= 'spredux1d/fpb170329_0011r_arc.sol'                                 
# ARCFILE = 'spredux1d/fpb170329_0078r_arc.fits'                                
# SOLFILE = 'spredux1d/fpb170329_0078r_arc.sol'                                 
# EXTDATE = '2017-11-28 09:17:20' / UT time 1D spectrum extracted by specextract
# FLUXCAL1= 'elsb170329_0080r_Feige34.spec' /                                     
# FLUXNAM1= 'Feige34 '           /                                                
# FLUXAIR1=              1.09641 /                                                
# END                                                                             
# END
##   wavelen         flux     sky_flux     flux_unc  xpixel    ypixel     response 
   3199.9194 -1.98496e-18  4.80463e-17  3.86929e-18     851    65.312  2.54496e+15 
   3201.9082 -3.85974e-18  5.04845e-17  3.84631e-18     852    65.323  2.57832e+15 
   3203.8972  1.83488e-18  4.87476e-17  3.90163e-18     853    65.334  2.61178e+15 
   3205.8870  2.22504e-18  5.35688e-17  3.98247e-18     854    65.345  2.64539e+15 
   3207.8770 -2.75047e-18  6.40483e-17  4.06601e-18     855    65.356  2.67915e+15 
   3209.8674  2.07566e-18  8.34299e-17  4.51345e-18     856    65.367  2.71310e+15 
   3211.8584  7.50203e-19  1.02131e-16  4.79234e-18     857    65.378  2.74725e+15 
   3213.8499  5.77268e-18  1.09215e-16  4.96212e-18     858    65.389  2.78164e+15 
   3215.8418  1.97532e-18  1.04020e-16  4.77266e-18     859    65.400  2.81628e+15 
   3217.8340 -3.51527e-18  9.59024e-17  4.49783e-18     860    65.411  2.85120e+15 
   3219.8269  3.56539e-18  8.50596e-17  4.39527e-18     861    65.422  2.88642e+15 
   3221.8201 -4.14848e-19  7.90547e-17  4.17659e-18     862    65.433  2.92196e+15 
   3223.8137  4.17612e-18  7.19530e-17  4.09637e-18     863    65.444  2.95784e+15 
   3225.8079  3.28298e-18  7.30597e-17  4.06835e-18     864    65.455  2.99409e+15 
   3227.8025  8.40269e-18  6.71974e-17  4.02258e-18     865    65.466  3.03073e+15 
   3229.7976  5.06361e-18  7.03252e-17  3.98726e-18     866    65.477  3.06777e+15 
   3231.7930  2.66796e-18  6.69862e-17  3.84702e-18     867    65.487  3.10524e+15 
   3233.7888  1.56464e-19  6.90456e-17  3.80811e-18     868    65.498  3.14315e+15 
   3235.7854  1.83340e-18  6.59930e-17  3.75172e-18     869    65.509  3.18153e+15 
   3237.7822  3.48037e-18  6.21247e-17  3.67924e-18     870    65.520  3.22039e+15 
   3239.7795 -7.48224e-19  6.12087e-17  3.54899e-18     871    65.531  3.25974e+15 
   3241.7771 -3.82044e-18  5.74292e-17  3.38177e-18     872    65.541  3.29961e+15 
   3243.7754 -6.51204e-19  5.74902e-17  3.42018e-18     873    65.552  3.34000e+15 
   3245.7742  1.65925e-18  5.12375e-17  3.31235e-18     874    65.563  3.38093e+15 
   3247.7732  1.29310e-19  5.09879e-17  3.24865e-18     875    65.573  3.42241e+15 
   3249.7729  2.21990e-18  4.59333e-17  3.16019e-18     876    65.584  3.46446e+15 
   3251.7729  3.68380e-18  4.30479e-17  3.10411e-18     877    65.594  3.50708e+15 
   3253.7734  1.32521e-18  4.40230e-17  3.04902e-18     878    65.605  3.55028e+15 
   3255.7744  1.78835e-18  4.49338e-17  3.05266e-18     879    65.616  3.59408e+15 
   3257.7759  4.79063e-18  5.12716e-17  3.21716e-18     880    65.626  3.63848e+15 
   3259.7776  3.89165e-18  6.29008e-17  3.39553e-18     881    65.637  3.68349e+15 
   3261.7800 -1.86536e-18  7.23714e-17  3.43659e-18     882    65.647  3.72911e+15 
   3263.7830  7.31205e-18  6.99369e-17  3.52884e-18     883    65.658  3.77535e+15 
   3265.7861  5.08062e-18  7.00905e-17  3.46594e-18     884    65.668  3.82221e+15 
   3267.7898  2.15851e-18  6.26998e-17  3.25567e-18     885    65.678  3.86969e+15 
   3269.7942  2.29367e-18  6.17622e-17  3.21558e-18     886    65.689  3.91780e+15 
   3271.7986 -1.51094e-18  5.65552e-17  3.02161e-18     887    65.699  3.96653e+15 
   3273.8037 -2.76483e-19  5.77518e-17  3.04373e-18     888    65.710  4.01590e+15 
   3275.8093 -5.68997e-18  5.41898e-17  2.84588e-18     889    65.720  4.06589e+15 
   3277.8154  4.78149e-18  5.15685e-17  2.97462e-18     890    65.730  4.11650e+15 
   3279.8220  1.60989e-18  5.01038e-17  2.86274e-18     891    65.741  4.16774e+15 
   3281.8289  3.31093e-18  4.79243e-17  2.83061e-18     892    65.751  4.21958e+15 
   3283.8362  4.49807e-18  4.81579e-17  2.83519e-18     893    65.761  4.27203e+15 
   3285.8442 -5.87877e-20  5.62071e-17  2.87819e-18     894    65.771  4.32510e+15 
   3287.8525  3.93214e-19  6.31510e-17  2.98907e-18     895    65.781  4.37876e+15 
   3289.8613  2.21266e-18  6.71663e-17  3.06691e-18     896    65.792  4.43301e+15 
   3291.8706  2.59011e-18  6.53005e-17  3.01853e-18     897    65.802  4.48784e+15 
   3293.8804  3.29654e-18  7.38034e-17  3.14811e-18     898    65.812  4.54325e+15 
   3295.8904  4.39842e-18  8.41584e-17  3.30381e-18     899    65.822  4.59921e+15 
   3297.9011  3.74220e-19  8.95816e-17  3.30108e-18     900    65.832  4.65573e+15 
   3299.9124 -3.19523e-18  8.28620e-17  3.11986e-18     901    65.842  4.71279e+15 
   3301.9238  1.43858e-18  7.71879e-17  3.08097e-18     902    65.852  4.77037e+15 
   3303.9358 -4.57252e-19  6.96074e-17  2.90684e-18     903    65.862  4.82847e+15 
   3305.9485  3.20529e-18  6.20516e-17  2.82113e-18     904    65.872  4.88708e+15 
   3307.9614  2.33556e-18  5.44928e-17  2.65628e-18     905    65.882  4.94616e+15 
   3309.9749  6.74913e-19  5.65931e-17  2.64421e-18     906    65.892  5.00573e+15 
   3311.9888  4.35472e-18  5.57855e-17  2.67409e-18     907    65.902  5.06574e+15 
   3314.0032  3.22100e-19  6.05649e-17  2.66725e-18     908    65.912  5.12620e+15 
   3316.0181  2.73798e-18  6.26409e-17  2.72242e-18     909    65.922  5.18709e+15 
   3318.0332 -3.02683e-18  6.83815e-17  2.70268e-18     910    65.932  5.24838e+15 
   3320.0491  9.33013e-19  6.94974e-17  2.76461e-18     911    65.942  5.31007e+15 
   3322.0652 -7.87510e-20  6.63721e-17  2.67991e-18     912    65.952  5.37212e+15 
   3324.0818 -3.76183e-18  6.46728e-17  2.57397e-18     913    65.962  5.43454e+15 
   3326.0991  5.02399e-18  5.83713e-17  2.59653e-18     914    65.971  5.49730e+15 
   3328.1167  1.25742e-18  5.50636e-17  2.46216e-18     915    65.981  5.56038e+15 
   3330.1348  5.19558e-19  4.99885e-17  2.34547e-18     916    65.991  5.62376e+15 
   3332.1533 -3.42761e-18  4.90970e-17  2.24318e-18     917    66.001  5.68742e+15 
   3334.1724  4.30117e-19  4.56559e-17  2.23491e-18     918    66.010  5.75135e+15 
   3336.1919  1.42802e-18  4.31152e-17  2.19159e-18     919    66.020  5.81553e+15 
   3338.2119  5.56359e-19  4.03667e-17  2.11009e-18     920    66.030  5.87994e+15 
   3340.2322  1.28165e-18  4.03231e-17  2.10801e-18     921    66.039  5.94455e+15 
   3342.2529 -3.00877e-18  3.94664e-17  1.99685e-18     922    66.049  6.00935e+15 
   3344.2744  2.10939e-18  4.01269e-17  2.09079e-18     923    66.059  6.07434e+15 
   3346.2961  1.25811e-18  3.74952e-17  2.01270e-18     924    66.068  6.13947e+15 
   3348.3186  3.38043e-18  3.52386e-17  1.99662e-18     925    66.078  6.20475e+15 
   3350.3413 -6.20032e-19  3.47291e-17  1.89773e-18     926    66.087  6.27013e+15 
   3352.3645  1.71430e-19  3.50944e-17  1.90717e-18     927    66.097  6.33562e+15 
   3354.3882  2.32337e-19  3.57072e-17  1.90730e-18     928    66.107  6.40119e+15 
   3356.4121  4.34449e-18  3.42548e-17  1.94429e-18     929    66.116  6.46682e+15 
   3358.4368  9.16864e-19  3.39557e-17  1.86244e-18     930    66.126  6.53251e+15 
   3360.4619  1.15733e-18  3.44293e-17  1.86391e-18     931    66.135  6.59822e+15 
   3362.4873  1.17532e-18  3.28091e-17  1.82189e-18     932    66.144  6.66394e+15 
   3364.5134 -4.02558e-19  3.37020e-17  1.79737e-18     933    66.154  6.72967e+15 
   3366.5398 -6.86841e-19  3.79890e-17  1.86070e-18     934    66.163  6.79537e+15 
   3368.5667  4.52519e-19  5.57290e-17  2.16580e-18     935    66.173  6.86104e+15 
   3370.5940  7.85288e-19  7.11804e-17  2.38532e-18     936    66.182  6.92665e+15 
   3372.6221  2.47134e-18  8.29858e-17  2.55322e-18     937    66.191  6.99222e+15 
   3374.6504  2.92675e-18  7.91498e-17  2.49584e-18     938    66.201  7.05769e+15 
   3376.6792  1.87650e-18  7.14598e-17  2.36596e-18     939    66.210  7.12308e+15 
   3378.7083  3.15117e-18  6.35743e-17  2.26158e-18     940    66.219  7.18834e+15 
   3380.7380  2.33919e-18  5.84135e-17  2.16362e-18     941    66.229  7.25350e+15 
   3382.7683  2.86040e-18  5.60056e-17  2.12449e-18     942    66.238  7.31853e+15 
   3384.7988  1.78359e-18  5.20699e-17  2.03799e-18     943    66.247  7.38340e+15 
   3386.8298  1.45229e-18  4.85799e-17  1.96816e-18     944    66.256  7.44812e+15 
   3388.8616  3.57095e-18  4.64103e-17  1.95722e-18     945    66.265  7.51267e+15 
   3390.8936  1.62493e-18  4.53387e-17  1.89944e-18     946    66.275  7.57704e+15 
   3392.9260  2.23838e-18  4.24267e-17  1.85269e-18     947    66.284  7.64122e+15 
   3394.9590  1.74118e-18  4.22199e-17  1.83187e-18     948    66.293  7.70520e+15 
   3396.9924  1.22758e-18  4.09704e-17  1.79375e-18     949    66.302  7.76898e+15 
   3399.0264  4.48560e-18  3.88734e-17  1.80393e-18     950    66.311  7.83253e+15 
   3401.0605  1.98421e-18  3.83237e-17  1.74474e-18     951    66.320  7.89585e+15 
   3403.0955  1.63571e-18  3.65496e-17  1.70043e-18     952    66.329  7.95895e+15 
   3405.1306 -8.54563e-19  3.58317e-17  1.63673e-18     953    66.338  8.02179e+15 
   3407.1665 -2.90658e-20  3.38102e-17  1.60772e-18     954    66.347  8.08439e+15 
   3409.2026 -1.33768e-18  3.17917e-17  1.53995e-18     955    66.356  8.14673e+15 
   3411.2393  1.76661e-18  3.17030e-17  1.58691e-18     956    66.365  8.20880e+15 
   3413.2764 -2.13724e-19  3.16113e-17  1.54243e-18     957    66.374  8.27060e+15 
   3415.3140  3.39149e-18  3.37966e-17  1.63638e-18     958    66.383  8.33213e+15 
   3417.3521 -4.08740e-20  3.62912e-17  1.61312e-18     959    66.392  8.39338e+15 
   3419.3904  2.24358e-18  3.92601e-17  1.69291e-18     960    66.401  8.45434e+15 
   3421.4294  2.00465e-19  3.99843e-17  1.66426e-18     961    66.410  8.51501e+15 
   3423.4690  2.82359e-18  3.89857e-17  1.68333e-18     962    66.419  8.57539e+15 
   3425.5088 -2.92793e-19  3.96677e-17  1.63698e-18     963    66.428  8.63547e+15 
   3427.5493 -9.88924e-19  4.21451e-17  1.65889e-18     964    66.437  8.69525e+15 
   3429.5901 -1.28841e-18  4.05474e-17  1.62153e-18     965    66.445  8.75473e+15 
   3431.6311  5.05407e-19  3.80078e-17  1.60278e-18     966    66.454  8.81389e+15 
   3433.6731  8.53583e-19  3.86589e-17  1.61253e-18     967    66.463  8.87275e+15 
   3435.7151 -1.79819e-18  4.23051e-17  1.62205e-18     968    66.472  8.93129e+15 
   3437.7578  8.54512e-19  4.32010e-17  1.67117e-18     969    66.480  8.98953e+15 
   3439.8008  2.28690e-18  4.22244e-17  1.67177e-18     970    66.489  9.04745e+15 
   3441.8445  1.70532e-18  3.94078e-17  1.61292e-18     971    66.498  9.10505e+15 
   3443.8884  2.40356e-18  3.61855e-17  1.56680e-18     972    66.507  9.16234e+15 
   3445.9331  1.24159e-18  3.54343e-17  1.52995e-18     973    66.515  9.21932e+15 
   3447.9780  3.26036e-18  3.47112e-17  1.54528e-18     974    66.524  9.27598e+15 
   3450.0234 -9.60674e-19  3.98486e-17  1.55429e-18     975    66.533  9.33232e+15 
   3452.0691  3.36855e-18  4.59914e-17  1.70688e-18     976    66.541  9.38833e+15 
   3454.1155  1.41568e-18  5.24244e-17  1.76420e-18     977    66.550  9.44404e+15 
   3456.1624  2.56965e-18  5.33339e-17  1.78655e-18     978    66.558  9.49944e+15 
   3458.2095  2.16035e-18  5.03192e-17  1.73355e-18     979    66.567  9.55452e+15 
   3460.2571 -1.23399e-18  4.65215e-17  1.62477e-18     980    66.576  9.60929e+15 
   3462.3054  2.39871e-18  4.23764e-17  1.61180e-18     981    66.584  9.66375e+15 
   3464.3540  1.83677e-18  3.97156e-17  1.55814e-18     982    66.593  9.71790e+15 
   3466.4031  3.70159e-18  3.72769e-17  1.54429e-18     983    66.601  9.77174e+15 
   3468.4524  2.71087e-18  3.56248e-17  1.49840e-18     984    66.610  9.82528e+15 
   3470.5024  2.12833e-18  3.70125e-17  1.50610e-18     985    66.618  9.87852e+15 
   3472.5530  1.46167e-18  3.59881e-17  1.47490e-18     986    66.626  9.93146e+15 
   3474.6038  1.23253e-18  3.21389e-17  1.40463e-18     987    66.635  9.98409e+15 
   3476.6550  2.50025e-18  3.41099e-17  1.45239e-18     988    66.643  1.00364e+16 
   3478.7068  3.31782e-18  3.82096e-17  1.52362e-18     989    66.652  1.00885e+16 
   3480.7593  4.03810e-18  5.07111e-17  1.70570e-18     990    66.660  1.01403e+16 
   3482.8118  2.77405e-18  5.86651e-17  1.78764e-18     991    66.668  1.01918e+16 
   3484.8650  4.01525e-18  6.15126e-17  1.83356e-18     992    66.677  1.02430e+16 
   3486.9187 -1.51658e-19  5.73666e-17  1.72350e-18     993    66.685  1.02939e+16 
   3488.9727 -2.31059e-18  5.33883e-17  1.63708e-18     994    66.693  1.03446e+16 
   3491.0271 -2.65218e-19  4.91905e-17  1.60297e-18     995    66.702  1.03950e+16 
   3493.0820 -4.25339e-19  4.50502e-17  1.53791e-18     996    66.710  1.04451e+16 
   3495.1375 -2.73250e-19  4.21019e-17  1.49301e-18     997    66.718  1.04950e+16 
   3497.1934  2.32405e-18  3.71276e-17  1.45351e-18     998    66.727  1.05446e+16 
   3499.2495  3.33695e-18  3.65581e-17  1.45615e-18     999    66.735  1.05940e+16 
   3501.3064  1.88996e-18  3.57383e-17  1.41793e-18    1000    66.743  1.06431e+16 
   3503.3635  1.50052e-18  3.54038e-17  1.40298e-18    1001    66.751  1.06920e+16 
   3505.4211 -2.79458e-19  3.38769e-17  1.34744e-18    1002    66.759  1.07407e+16 
   3507.4792  6.45711e-19  3.26819e-17  1.33949e-18    1003    66.768  1.07891e+16 
