@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.470
@SPECTRUM spectrum_04D4jr_650.dat
@SN-NAME 04D4jr
       8533.420            0.01524        0.00248
       8548.420            0.01603        0.00321
       8563.420            0.01647        0.00248
       8578.420            0.01830        0.00269
       8593.420            0.00839        0.00255
       8608.420            0.00803        0.00277
       8623.420            0.01073        0.00341
       8638.420            0.02419        0.00353
       8653.420            0.01491        0.00410
       8668.420            0.01350        0.00365
       8683.420            0.01781        0.00329
       8698.420            0.01357        0.00272
       8713.420            0.01285        0.00289
       8728.420            0.01255        0.00261
       8743.420            0.01586        0.00298
       8758.420            0.01171        0.00400
       8773.420            0.00172        0.00593
       8788.420            0.01302        0.00407
       8803.420            0.01013        0.00333
       8818.420            0.01415        0.00366
       8833.420            0.00284        0.00686
       8848.420            0.02028        0.00400
       8863.420            0.00665        0.00422
       8878.420            0.01160        0.00450
