@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.770
@SPECTRUM spectrum_04D1pc_684.dat
@SN-NAME 04D1pc
       4843.802            0.00140        0.00288
       4846.353           -0.00280        0.00287
       4848.904            0.00180        0.00282
       4851.455            0.00130        0.00278
       4854.007           -0.00180        0.00274
       4856.559            0.00410        0.00270
       4859.111            0.00340        0.00269
       4861.664           -0.00130        0.00267
       4864.216           -0.00270        0.00267
       4866.770           -0.00240        0.00267
       4869.323            0.00180        0.00269
       4871.877           -0.00110        0.00267
       4874.431           -0.00040        0.00267
       4876.985            0.00360        0.00271
       4879.540            0.00090        0.00272
       4882.095           -0.00060        0.00275
       4884.650            0.00370        0.00275
       4887.206           -0.00250        0.00277
       4889.762           -0.00110        0.00271
       4892.318           -0.00060        0.00274
       4894.875            0.00010        0.00274
       4897.432            0.00060        0.00268
       4899.989           -0.00220        0.00273
       4902.546            0.00870        0.00272
       4905.104            0.00210        0.00268
       4907.662            0.00060        0.00271
       4910.220            0.00380        0.00269
       4912.779            0.00170        0.00266
       4915.338            0.00210        0.00261
       4917.897            0.00110        0.00265
       4920.457            0.00090        0.00261
       4923.017           -0.00180        0.00260
       4925.577            0.00290        0.00264
       4928.137            0.00590        0.00263
       4930.698           -0.00150        0.00265
       4933.259           -0.00160        0.00261
       4935.820            0.00310        0.00267
       4938.382           -0.00270        0.00263
       4940.943            0.00030        0.00258
       4943.506            0.00240        0.00266
       4946.068           -0.00310        0.00260
       4948.631            0.00380        0.00264
       4951.194           -0.00040        0.00262
       4953.758           -0.00310        0.00260
       4956.321           -0.00200        0.00257
       4958.885            0.00010        0.00258
       4961.450           -0.00150        0.00264
       4964.014            0.00250        0.00259
       4966.579            0.00170        0.00264
       4969.144           -0.00360        0.00267
       4971.709           -0.00230        0.00264
       4974.275            0.00050        0.00265
       4976.841            0.00070        0.00261
       4979.408            0.00110        0.00262
       4981.974            0.00060        0.00260
       4984.541           -0.00500        0.00258
       4987.108            0.00350        0.00255
       4989.676           -0.00210        0.00257
       4992.244            0.00280        0.00260
       4994.812           -0.00060        0.00262
       4997.380            0.00080        0.00262
       4999.949            0.00230        0.00258
       5002.518            0.00080        0.00256
       5005.086            0.00070        0.00259
       5007.656            0.00350        0.00256
       5010.226           -0.00040        0.00257
       5012.796           -0.00110        0.00254
       5015.366            0.00070        0.00257
       5017.937            0.00350        0.00251
       5020.508           -0.00160        0.00251
       5023.079            0.00270        0.00253
       5025.650           -0.00160        0.00251
       5028.222           -0.00350        0.00251
       5030.794           -0.00270        0.00252
       5033.367           -0.00070        0.00253
       5035.939            0.00110        0.00250
       5038.512            0.00310        0.00247
       5041.085            0.00420        0.00248
       5043.659           -0.00020        0.00248
       5046.232            0.00190        0.00245
       5048.807            0.00460        0.00243
       5051.381            0.00360        0.00243
       5053.955            0.00670        0.00248
       5056.530            0.00080        0.00247
       5059.105            0.00050        0.00251
       5061.681            0.00200        0.00245
       5064.256            0.00410        0.00245
       5066.833           -0.00160        0.00244
       5069.409            0.00160        0.00244
       5071.985            0.00310        0.00241
       5074.562           -0.00200        0.00244
       5077.139            0.00260        0.00239
       5079.716            0.00770        0.00240
       5082.294            0.00210        0.00241
       5084.872            0.00060        0.00241
       5087.450            0.00030        0.00241
       5090.028           -0.00370        0.00243
       5092.607            0.00300        0.00244
       5095.186            0.00140        0.00241
       5097.766            0.00080        0.00240
       5100.345            0.00330        0.00244
       5102.925            0.00110        0.00241
       5105.505           -0.00090        0.00241
       5108.085            0.00210        0.00240
       5110.666            0.00160        0.00241
       5113.247            0.00050        0.00242
       5115.828            0.00130        0.00242
       5118.409           -0.00190        0.00240
       5120.991           -0.00090        0.00242
       5123.573            0.00220        0.00235
       5126.155            0.00520        0.00242
       5128.738            0.00110        0.00242
       5131.321            0.00350        0.00242
       5133.904            0.00170        0.00247
       5136.487            0.00410        0.00246
       5139.071           -0.00060        0.00254
       5141.654            0.00360        0.00250
       5144.239            0.00360        0.00250
       5146.823            0.00080        0.00251
       5149.408            0.00370        0.00248
       5151.993            0.00070        0.00250
       5154.578            0.00100        0.00251
       5157.163            0.00260        0.00251
       5159.749            0.00530        0.00248
       5162.335            0.00160        0.00242
       5164.921            0.00610        0.00244
       5167.508            0.00220        0.00239
       5170.094            0.00110        0.00237
       5172.682            0.00330        0.00238
       5175.269            0.00360        0.00237
       5177.856            0.00160        0.00238
       5180.444            0.00300        0.00235
       5183.032            0.00540        0.00243
       5185.621            0.00250        0.00240
       5188.209            0.00470        0.00238
       5190.798            0.00290        0.00246
       5193.387            0.00560        0.00246
       5195.977            0.00210        0.00249
       5198.566            0.00080        0.00252
       5201.156           -0.00100        0.00248
       5203.746            0.00350        0.00247
       5206.336            0.00180        0.00248
       5208.927            0.00320        0.00244
       5211.518           -0.00060        0.00240
       5214.109           -0.00130        0.00242
       5216.701            0.00400        0.00243
       5219.292            0.00670        0.00246
       5221.884            0.00250        0.00248
       5224.477            0.00050        0.00248
       5227.069            0.00090        0.00245
       5229.662            0.00700        0.00248
       5232.255            0.00200        0.00241
       5234.848            0.00490        0.00245
       5237.441            0.00300        0.00247
       5240.035            0.00150        0.00245
       5242.629            0.00460        0.00247
       5245.224           -0.00090        0.00244
       5247.818            0.00110        0.00241
       5250.413            0.00040        0.00241
       5253.008           -0.00270        0.00246
       5255.603            0.00180        0.00247
       5258.199            0.00380        0.00241
       5260.794            0.00330        0.00241
       5263.391            0.00290        0.00236
       5265.987           -0.00100        0.00231
       5268.583            0.00300        0.00231
       5271.180           -0.00070        0.00234
       5273.777            0.00300        0.00236
       5276.374           -0.00100        0.00240
       5278.972           -0.00030        0.00243
       5281.569            0.00070        0.00238
       5284.167            0.00410        0.00239
       5286.766            0.00170        0.00236
       5289.364            0.00340        0.00239
       5291.963           -0.00070        0.00241
       5294.562           -0.00090        0.00242
       5297.161            0.00150        0.00241
       5299.761           -0.00100        0.00243
       5302.360            0.00030        0.00246
       5304.960           -0.00030        0.00245
       5307.561            0.00400        0.00242
       5310.161            0.00280        0.00246
       5312.762            0.00240        0.00245
       5315.363            0.00240        0.00245
       5317.964            0.00290        0.00246
       5320.565            0.00370        0.00245
       5323.167            0.00250        0.00248
       5325.769           -0.00200        0.00249
       5328.371           -0.00060        0.00248
       5330.973            0.00650        0.00249
       5333.576            0.00140        0.00250
       5336.179            0.00350        0.00247
       5338.782            0.00090        0.00240
       5341.385            0.00390        0.00241
       5343.989            0.00280        0.00241
       5346.593            0.00520        0.00238
       5349.197            0.00400        0.00241
       5351.801            0.00140        0.00243
       5354.406            0.00020        0.00241
       5357.010            0.00160        0.00243
       5359.616           -0.00060        0.00237
       5362.221            0.00580        0.00245
       5364.826            0.00300        0.00241
       5367.432            0.00530        0.00241
       5370.038            0.00660        0.00236
       5372.644           -0.00160        0.00238
       5375.250            0.00250        0.00236
       5377.857            0.00160        0.00237
       5380.464            0.00510        0.00239
       5383.071            0.00210        0.00239
       5385.679            0.00180        0.00234
       5388.286            0.00230        0.00233
       5390.894            0.00400        0.00233
       5393.502            0.00080        0.00235
       5396.111            0.00200        0.00236
       5398.719            0.00460        0.00231
       5401.328           -0.00100        0.00232
       5403.937            0.00790        0.00231
       5406.546            0.00530        0.00231
       5409.156           -0.00060        0.00230
       5411.766            0.00160        0.00232
       5414.375           -0.00090        0.00230
       5416.985            0.00480        0.00232
       5419.596            0.00050        0.00233
       5422.207            0.00080        0.00233
       5424.817            0.00040        0.00232
       5427.429            0.00200        0.00231
       5430.040            0.00350        0.00231
       5432.651            0.00060        0.00234
       5435.263            0.00240        0.00237
       5437.875            0.00500        0.00235
       5440.487            0.00450        0.00235
       5443.100            0.00420        0.00233
       5445.712            0.00410        0.00233
       5448.326            0.00550        0.00232
       5450.938            0.00390        0.00235
       5453.552            0.00410        0.00235
       5456.166            0.00080        0.00235
       5458.779            0.00440        0.00235
       5461.394            0.00430        0.00234
       5464.008            0.00720        0.00235
       5466.622            0.00340        0.00234
       5469.237            0.00070        0.00235
       5471.852            0.00930        0.00235
       5474.467            0.00190        0.00232
       5477.082            0.00260        0.00233
       5479.698           -0.00250        0.00234
       5482.313           -0.00150        0.00231
       5484.930           -0.00050        0.00236
       5487.546            0.00430        0.00235
       5490.163            0.00300        0.00233
       5492.779            0.00240        0.00236
       5495.396            0.00110        0.00236
       5498.013            0.00360        0.00241
       5500.630            0.00450        0.00239
       5503.248            0.00890        0.00242
       5505.866            0.00160        0.00242
       5508.484            0.00400        0.00239
       5511.102            0.00280        0.00241
       5513.721            0.00240        0.00240
       5516.339            0.00410        0.00242
       5518.958            0.00540        0.00239
       5521.577            0.00380        0.00241
       5524.197            0.00330        0.00237
       5526.816            0.00460        0.00240
       5529.436            0.00110        0.00239
       5532.056            0.00430        0.00235
       5534.676            0.00460        0.00235
       5537.296           -0.00170        0.00238
       5539.917           -0.00090        0.00246
       5542.538            0.00500        0.00248
       5545.159            0.00200        0.00251
       5547.780            0.00590        0.00251
       5550.402            0.00050        0.00250
       5553.023            0.00250        0.00245
       5555.646            0.00240        0.00243
       5558.268            0.00160        0.00245
       5560.890            0.00540        0.00249
       5563.512            0.00830        0.00248
       5566.135            0.00130        0.00251
       5568.758           -0.00420        0.00450
       5571.381            0.00210        0.00752
       5574.004            0.02270        0.01056
       5576.628           -0.00170        0.01075
       5579.252           -0.01610        0.01073
       5581.876           -0.01560        0.01069
       5584.500           -0.00370        0.00834
       5587.125            0.00240        0.00329
       5589.750            0.00560        0.00248
       5592.374            0.00740        0.00243
       5594.999            0.00410        0.00246
       5597.625            0.00440        0.00242
       5600.250            0.00610        0.00248
       5602.875            0.00370        0.00250
       5605.501            0.00550        0.00249
       5608.127            0.00730        0.00250
       5610.754            0.00190        0.00248
       5613.380            0.00210        0.00240
       5616.007            0.00460        0.00241
       5618.634            0.00120        0.00243
       5621.261            0.00120        0.00246
       5623.889            0.00500        0.00245
       5626.516            0.00260        0.00247
       5629.144            0.00150        0.00245
       5631.771            0.00430        0.00237
       5634.400            0.00260        0.00236
       5637.028            0.00500        0.00238
       5639.657            0.00540        0.00240
       5642.286            0.00170        0.00248
       5644.915            0.00260        0.00242
       5647.543            0.00350        0.00242
       5650.173            0.00700        0.00240
       5652.802            0.00720        0.00240
       5655.432            0.00350        0.00235
       5658.062            0.00710        0.00239
       5660.692            0.00650        0.00234
       5663.323            0.00020        0.00235
       5665.953            0.00490        0.00239
       5668.584            0.00200        0.00239
       5671.215            0.00860        0.00244
       5673.846            0.00400        0.00240
       5676.478            0.00540        0.00238
       5679.109            0.00360        0.00241
       5681.741           -0.00200        0.00240
       5684.373            0.00840        0.00244
       5687.005            0.00490        0.00245
       5689.637            0.00220        0.00243
       5692.270            0.00470        0.00250
       5694.902            0.00320        0.00252
       5697.535            0.00220        0.00245
       5700.168           -0.00270        0.00246
       5702.802            0.00340        0.00245
       5705.435            0.00140        0.00245
       5708.069            0.00240        0.00245
       5710.703            0.00370        0.00244
       5713.337           -0.00140        0.00242
       5715.971            0.00530        0.00246
       5718.606            0.00350        0.00245
       5721.240            0.00050        0.00246
       5723.875            0.00540        0.00245
       5726.510           -0.00190        0.00247
       5729.146            0.00730        0.00245
       5731.781            0.00380        0.00241
       5734.417            0.00510        0.00242
       5737.053            0.00150        0.00241
       5739.688            0.00290        0.00242
       5742.325           -0.00210        0.00241
       5744.961            0.00510        0.00240
       5747.598           -0.00100        0.00240
       5750.234            0.00590        0.00239
       5752.872            0.00040        0.00239
       5755.509           -0.00190        0.00241
       5758.146            0.00220        0.00238
       5760.784            0.00410        0.00239
       5763.421            0.00500        0.00240
       5766.059            0.00240        0.00243
       5768.697            0.00180        0.00241
       5771.335            0.00260        0.00243
       5773.974            0.00300        0.00242
       5776.613            0.00260        0.00239
       5779.251            0.00080        0.00238
       5781.891            0.00110        0.00239
       5784.530            0.00080        0.00236
       5787.169           -0.00180        0.00236
       5789.809            0.00300        0.00239
       5792.449            0.00180        0.00240
       5795.088            0.00420        0.00243
       5797.729            0.00300        0.00240
       5800.369            0.00140        0.00241
       5803.010            0.00560        0.00242
       5805.650            0.00430        0.00240
       5808.291            0.00730        0.00242
       5810.932            0.00310        0.00241
       5813.573            0.00170        0.00240
       5816.215            0.00320        0.00242
       5818.856           -0.00030        0.00242
       5821.498            0.00180        0.00241
       5824.140            0.00110        0.00243
       5826.782            0.00650        0.00241
       5829.425           -0.00080        0.00243
       5832.067            0.00050        0.00244
       5834.710            0.00190        0.00241
       5837.353            0.00500        0.00242
       5839.996            0.00110        0.00244
       5842.639            0.00490        0.00240
       5845.283            0.00480        0.00243
       5847.926            0.00650        0.00243
       5850.570            0.00470        0.00240
       5853.214            0.00400        0.00244
       5855.858            0.00350        0.00240
       5858.502            0.00390        0.00244
       5861.147            0.00510        0.00262
       5863.792            0.00770        0.00276
       5866.436            0.00180        0.00283
       5869.081            0.00410        0.00286
       5871.727           -0.00090        0.00287
       5874.372            0.00470        0.00271
       5877.018            0.00160        0.00263
       5879.663            0.00190        0.00260
       5882.309            0.00180        0.00284
       5884.955            0.00510        0.00405
       5887.601           -0.00670        0.00442
       5890.248            0.00860        0.00487
       5892.895            0.01680        0.00514
       5895.541           -0.00180        0.00500
       5898.188            0.00670        0.00406
       5900.835            0.00230        0.00368
       5903.482            0.00060        0.00313
       5906.130            0.00270        0.00261
       5908.777            0.00640        0.00266
       5911.425            0.00290        0.00279
       5914.073            0.00400        0.00277
       5916.721            0.00510        0.00274
       5919.370            0.00340        0.00282
       5922.018            0.00480        0.00278
       5924.667            0.00350        0.00265
       5927.316            0.00980        0.00278
       5929.965            0.00370        0.00286
       5932.614            0.00540        0.00281
       5935.263            0.00920        0.00279
       5937.913            0.00100        0.00275
       5940.562            0.00330        0.00265
       5943.212            0.00490        0.00260
       5945.862            0.00590        0.00262
       5948.512            0.00710        0.00276
       5951.163            0.00930        0.00282
       5953.813            0.00810        0.00273
       5956.464            0.00580        0.00274
       5959.115            0.00050        0.00269
       5961.766            0.00240        0.00254
       5964.417           -0.00210        0.00253
       5967.068            0.00160        0.00255
       5969.720            0.00450        0.00259
       5972.372            0.00380        0.00270
       5975.023            0.00670        0.00271
       5977.675            0.00430        0.00265
       5980.328            0.00300        0.00261
       5982.980            0.00480        0.00260
       5985.632            0.00510        0.00250
       5988.285            0.00730        0.00246
       5990.938            0.00580        0.00244
       5993.591            0.00380        0.00249
       5996.244            0.00410        0.00247
       5998.897            0.00480        0.00254
       6001.551            0.00490        0.00251
       6004.205            0.00790        0.00253
       6006.858            0.00480        0.00247
       6009.512            0.00900        0.00248
       6012.167            0.00190        0.00240
       6014.820            0.00280        0.00238
       6017.475            0.00450        0.00237
       6020.129            0.00400        0.00236
       6022.784            0.00570        0.00240
       6025.439            0.00070        0.00241
       6028.094            0.00350        0.00243
       6030.750            0.00800        0.00243
       6033.405           -0.00170        0.00244
       6036.061            0.00440        0.00241
       6038.716            0.00380        0.00242
       6041.372            0.00640        0.00241
       6044.028            0.00650        0.00235
       6046.685            0.00570        0.00235
       6049.341            0.00700        0.00237
       6051.997            0.00570        0.00235
       6054.654            0.00610        0.00234
       6057.311            0.00810        0.00236
       6059.968            0.00450        0.00234
       6062.625            0.00720        0.00238
       6065.282            0.00500        0.00236
       6067.939            0.00350        0.00236
       6070.597            0.00020        0.00234
       6073.255            0.00170        0.00231
       6075.913            0.00620        0.00234
       6078.571            0.00420        0.00233
       6081.229            0.00310        0.00233
       6083.888            0.00010        0.00232
       6086.546            0.00280        0.00230
       6089.205            0.00170        0.00229
       6091.864            0.00310        0.00233
       6094.522            0.00630        0.00231
       6097.182            0.00230        0.00234
       6099.841            0.00330        0.00234
       6102.500            0.00460        0.00234
       6105.160            0.00350        0.00232
       6107.820            0.00060        0.00235
       6110.479            0.00680        0.00235
       6113.140            0.00610        0.00231
       6115.800            0.00480        0.00230
       6118.460            0.00350        0.00231
       6121.121            0.00770        0.00228
       6123.781           -0.00020        0.00229
       6126.442            0.00300        0.00229
       6129.103            0.00180        0.00230
       6131.764            0.00530        0.00232
       6134.425            0.00320        0.00235
       6137.087            0.00600        0.00242
       6139.749            0.00560        0.00246
       6142.410            0.00540        0.00249
       6145.072            0.00900        0.00247
       6147.734            0.00690        0.00242
       6150.396            0.00270        0.00240
       6153.058            0.01040        0.00242
       6155.721            0.00540        0.00243
       6158.383            0.00620        0.00242
       6161.046            0.00550        0.00238
       6163.709           -0.00010        0.00240
       6166.372            0.00510        0.00240
       6169.035            0.00670        0.00241
       6171.698            0.00650        0.00248
       6174.362            0.00910        0.00247
       6177.025            0.00530        0.00248
       6179.689            0.01000        0.00236
       6182.353            0.00530        0.00230
       6185.017            0.01050        0.00229
       6187.681            0.00430        0.00229
       6190.346            0.00400        0.00231
       6193.010            0.00440        0.00231
       6195.674            0.00790        0.00231
       6198.339            0.00590        0.00239
       6201.004            0.00550        0.00239
       6203.669            0.00430        0.00239
       6206.334            0.00290        0.00240
       6209.000            0.00850        0.00238
       6211.665            0.00630        0.00230
       6214.331            0.00410        0.00234
       6216.997            0.00540        0.00243
       6219.662            0.00470        0.00243
       6222.328            0.00540        0.00243
       6224.995            0.00770        0.00238
       6227.661            0.00540        0.00249
       6230.327            0.00670        0.00272
       6232.994            0.00390        0.00290
       6235.660            0.00630        0.00300
       6238.327            0.00900        0.00309
       6240.994            0.01240        0.00309
       6243.661            0.00640        0.00280
       6246.329            0.00420        0.00255
       6248.996            0.00770        0.00243
       6251.664            0.00080        0.00256
       6254.331            0.00940        0.00282
       6256.999            0.01210        0.00282
       6259.667            0.00570        0.00293
       6262.335            0.00470        0.00301
       6265.003            0.01140        0.00287
       6267.671            0.00720        0.00259
       6270.340            0.01520        0.00268
       6273.009            0.00760        0.00279
       6275.677            0.00650        0.00251
       6278.346            0.00890        0.00244
       6281.015            0.01080        0.00260
       6283.685            0.00490        0.00280
       6286.354            0.00660        0.00279
       6289.023           -0.00160        0.00279
       6291.693            0.00760        0.00287
       6294.362            0.00930        0.00325
       6297.032            0.00790        0.00339
       6299.702            0.00300        0.00345
       6302.373            0.00770        0.00370
       6305.042            0.00810        0.00369
       6307.713            0.00640        0.00327
       6310.383            0.00860        0.00283
       6313.054            0.00440        0.00276
       6315.725            0.00400        0.00247
       6318.396            0.00550        0.00249
       6321.067            0.00810        0.00249
       6323.738            0.01060        0.00267
       6326.409            0.01040        0.00288
       6329.081            0.00480        0.00280
       6331.752            0.01000        0.00274
