@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.366
@SPECTRUM spectrum_05D2ei_833.dat
@SN-NAME 05D2ei
       4860.342           -0.00040        0.00523
       4862.918            0.01200        0.00529
       4865.495            0.01420        0.00525
       4868.072            0.00540        0.00516
       4870.648            0.00900        0.00521
       4873.226            0.00560        0.00525
       4875.803            0.01550        0.00532
       4878.381            0.01010        0.00531
       4880.959            0.01200        0.00535
       4883.538            0.01450        0.00534
       4886.117            0.01380        0.00536
       4888.695            0.01280        0.00532
       4891.275            0.00930        0.00534
       4893.854            0.00610        0.00526
       4896.434            0.00860        0.00528
       4899.015            0.01310        0.00526
       4901.595            0.00950        0.00531
       4904.176            0.00130        0.00521
       4906.757            0.00310        0.00522
       4909.338            0.00300        0.00521
       4911.919            0.00280        0.00522
       4914.501            0.00590        0.00520
       4917.083            0.01480        0.00518
       4919.666            0.01060        0.00510
       4922.249            0.01570        0.00514
       4924.832            0.01070        0.00514
       4927.415            0.00100        0.00505
       4929.999            0.00040        0.00508
       4932.583            0.00410        0.00512
       4935.167           -0.00210        0.00513
       4937.751            0.00670        0.00507
       4940.335            0.01290        0.00508
       4942.920            0.00280        0.00507
       4945.506            0.01470        0.00510
       4948.091            0.01550        0.00509
       4950.677            0.00510        0.00508
       4953.263            0.00700        0.00509
       4955.850            0.01360        0.00514
       4958.436            0.00330        0.00506
       4961.023            0.00810        0.00513
       4963.610            0.01500        0.00517
       4966.198            0.00450        0.00515
       4968.785            0.01200        0.00507
       4971.374            0.01840        0.00511
       4973.962            0.01540        0.00510
       4976.550            0.00660        0.00506
       4979.139           -0.00180        0.00499
       4981.728            0.01460        0.00501
       4984.317           -0.00280        0.00504
       4986.907            0.01690        0.00497
       4989.497            0.01270        0.00496
       4992.087           -0.00030        0.00506
       4994.678            0.00660        0.00503
       4997.269            0.01560        0.00501
       4999.859            0.02350        0.00499
       5002.451            0.00890        0.00505
       5005.042            0.01540        0.00492
       5007.634            0.02280        0.00492
       5010.226            0.01260        0.00497
       5012.819            0.00970        0.00496
       5015.411            0.00380        0.00486
       5018.004            0.00420        0.00490
       5020.597            0.02020        0.00494
       5023.190            0.00550        0.00487
       5025.784            0.01240        0.00492
       5028.378            0.01360        0.00492
       5030.973            0.01150        0.00486
       5033.567            0.00820        0.00484
       5036.162            0.01760        0.00478
       5038.757            0.01460        0.00479
       5041.352            0.01280        0.00476
       5043.948            0.01200        0.00476
       5046.543            0.00940        0.00473
       5049.140            0.01650        0.00476
       5051.736            0.00870        0.00477
       5054.333            0.01120        0.00471
       5056.929            0.00280        0.00477
       5059.526            0.01090        0.00473
       5062.124            0.00580        0.00477
       5064.721            0.01080        0.00475
       5067.319            0.01230        0.00478
       5069.917            0.00560        0.00474
       5072.516            0.00360        0.00473
       5075.114            0.01110        0.00470
       5077.713            0.00500        0.00472
       5080.312            0.00740        0.00469
       5082.912            0.00950        0.00471
       5085.512            0.01420        0.00474
       5088.112            0.01400        0.00476
       5090.712            0.01080        0.00473
       5093.312            0.01860        0.00480
       5095.913            0.01050        0.00474
       5098.514            0.01210        0.00475
       5101.115            0.00810        0.00473
       5103.717            0.00360        0.00471
       5106.318            0.00620        0.00471
       5108.920            0.00850        0.00464
       5111.522            0.00390        0.00473
       5114.125            0.01380        0.00468
       5116.728            0.00600        0.00472
       5119.331            0.00960        0.00466
       5121.934            0.00520        0.00469
       5124.538            0.00520        0.00470
       5127.142            0.00110        0.00471
       5129.746           -0.00150        0.00476
       5132.350            0.01040        0.00477
       5134.954            0.00870        0.00481
       5137.559            0.01140        0.00486
       5140.164            0.00360        0.00492
       5142.769           -0.00180        0.00486
       5145.375            0.01210        0.00486
       5147.980            0.00020        0.00484
       5150.586            0.00320        0.00482
       5153.193            0.01720        0.00480
       5155.799            0.00590        0.00484
       5158.406            0.01860        0.00479
       5161.013            0.00770        0.00477
       5163.620            0.00450        0.00472
       5166.228            0.01450        0.00470
       5168.835            0.00280        0.00463
       5171.443            0.01080        0.00464
       5174.051            0.00390        0.00466
       5176.660            0.00720        0.00455
       5179.269            0.01830        0.00458
       5181.877            0.01070        0.00466
       5184.487            0.00020        0.00471
       5187.096            0.00270        0.00467
       5189.706            0.00670        0.00476
       5192.315            0.01330        0.00508
       5194.926            0.01410        0.00539
       5197.536            0.00390        0.00540
       5200.146            0.01310        0.00538
       5202.757            0.01440        0.00540
       5205.369            0.01010        0.00540
       5207.980            0.00630        0.00509
       5210.591            0.01020        0.00482
       5213.203            0.01060        0.00472
       5215.815            0.00960        0.00474
       5218.428            0.01000        0.00477
       5221.040            0.00560        0.00483
       5223.653            0.01590        0.00480
       5226.266            0.00610        0.00478
       5228.879            0.00300        0.00474
       5231.493            0.00050        0.00478
       5234.106            0.01050        0.00476
       5236.720            0.01060        0.00477
       5239.334            0.00480        0.00477
       5241.949            0.01010        0.00476
       5244.563            0.00450        0.00479
       5247.178            0.01990        0.00473
       5249.793            0.02150        0.00476
       5252.409            0.00710        0.00475
       5255.024            0.00250        0.00480
       5257.640            0.01420        0.00479
       5260.256            0.00750        0.00472
       5262.872            0.00600        0.00469
       5265.489            0.01640        0.00461
       5268.105            0.01340        0.00458
       5270.722            0.01800        0.00457
       5273.339            0.01300        0.00464
       5275.957            0.00840        0.00466
       5278.574            0.01510        0.00467
       5281.192            0.01120        0.00469
       5283.811            0.01100        0.00471
       5286.429            0.01630        0.00467
       5289.047            0.01220        0.00467
       5291.666            0.01240        0.00471
       5294.285            0.00960        0.00472
       5296.904            0.01430        0.00471
       5299.523            0.00770        0.00475
       5302.143            0.01450        0.00477
       5304.763            0.00870        0.00469
       5307.383            0.01380        0.00476
       5310.003            0.01090        0.00478
       5312.624            0.01600        0.00473
       5315.245            0.00790        0.00477
       5317.866            0.01590        0.00480
       5320.487            0.01380        0.00482
       5323.108            0.01930        0.00482
       5325.730            0.00180        0.00478
       5328.352            0.02070        0.00484
       5330.974            0.02190        0.00494
       5333.596            0.01610        0.00486
       5336.219            0.00980        0.00485
       5338.842            0.01970        0.00480
       5341.465            0.01930        0.00476
       5344.088            0.00990        0.00474
       5346.711            0.01680        0.00475
       5349.335            0.02300        0.00470
       5351.959            0.01120        0.00475
       5354.583            0.01160        0.00480
       5357.207            0.02060        0.00469
       5359.832            0.01770        0.00471
       5362.457            0.00850        0.00471
       5365.081            0.01820        0.00464
       5367.707            0.01710        0.00466
       5370.332            0.01460        0.00468
       5372.958            0.01360        0.00465
       5375.583            0.02490        0.00468
       5378.209            0.01360        0.00467
       5380.835            0.02450        0.00470
       5383.462            0.01280        0.00472
       5386.088            0.01150        0.00467
       5388.715            0.01440        0.00465
       5391.342            0.01360        0.00463
       5393.970            0.01490        0.00464
       5396.597            0.01040        0.00462
       5399.225            0.01980        0.00461
       5401.853            0.02000        0.00464
       5404.481            0.02070        0.00464
       5407.109            0.01660        0.00464
       5409.738            0.00920        0.00462
       5412.367            0.00750        0.00463
       5414.996            0.00630        0.00461
       5417.625            0.00810        0.00467
       5420.254            0.00870        0.00463
       5422.884            0.01730        0.00467
       5425.514            0.00780        0.00466
       5428.144            0.01880        0.00467
       5430.774            0.01290        0.00466
       5433.404            0.02040        0.00472
       5436.035            0.00970        0.00471
       5438.666            0.01320        0.00474
       5441.297            0.01340        0.00470
       5443.928            0.01300        0.00472
       5446.560            0.01880        0.00469
       5449.191            0.01340        0.00477
       5451.823            0.00990        0.00478
       5454.455            0.01000        0.00475
       5457.087            0.01510        0.00473
       5459.720            0.01050        0.00475
       5462.353            0.00950        0.00473
       5464.985            0.02060        0.00477
       5467.618            0.00060        0.00478
       5470.251            0.01150        0.00484
       5472.885            0.01510        0.00477
       5475.519            0.01480        0.00475
       5478.152            0.01530        0.00477
       5480.787            0.01210        0.00477
       5483.421            0.00960        0.00474
       5486.055            0.01610        0.00477
       5488.690            0.00750        0.00482
       5491.325            0.01140        0.00481
       5493.960            0.00690        0.00484
       5496.595            0.02010        0.00484
       5499.230            0.01370        0.00485
       5501.866            0.01440        0.00485
       5504.502            0.00830        0.00490
       5507.138            0.01690        0.00487
       5509.774            0.00960        0.00494
       5512.411            0.02010        0.00488
       5515.048            0.00840        0.00494
       5517.685            0.01040        0.00492
       5520.321            0.01130        0.00493
       5522.958            0.02080        0.00487
       5525.596            0.01880        0.00491
       5528.234            0.00990        0.00491
       5530.872            0.01380        0.00491
       5533.510            0.00970        0.00490
       5536.148            0.01660        0.00495
       5538.786            0.01610        0.00501
       5541.425            0.01030        0.00504
       5544.063            0.02300        0.00510
       5546.703            0.01040        0.00514
       5549.342            0.02020        0.00515
       5551.981            0.01420        0.00509
       5554.621            0.01030        0.00501
       5557.260            0.00790        0.00509
       5559.900            0.02420        0.00510
       5562.540            0.00130        0.00515
       5565.181            0.00580        0.00513
       5567.821            0.00930        0.00620
       5570.462            0.01030        0.01312
       5573.103           -0.00320        0.01722
       5575.744            0.01180        0.01746
       5578.385            0.01880        0.01742
       5581.026            0.02220        0.01743
       5583.668            0.00870        0.01735
       5586.310            0.02910        0.01440
       5588.952            0.01300        0.00665
       5591.594            0.01670        0.00504
       5594.236            0.01220        0.00506
       5596.878            0.01090        0.00510
       5599.521            0.01460        0.00513
       5602.164            0.01720        0.00518
       5604.807            0.01030        0.00515
       5607.451            0.01040        0.00510
       5610.094            0.01200        0.00514
       5612.738            0.01250        0.00519
       5615.381            0.01420        0.00508
       5618.025            0.01540        0.00511
       5620.670            0.01550        0.00516
       5623.314            0.01860        0.00517
       5625.958            0.00220        0.00512
       5628.604            0.00570        0.00506
       5631.248            0.01350        0.00512
       5633.894            0.00960        0.00504
       5636.539            0.01070        0.00508
       5639.184            0.01260        0.00513
       5641.830            0.01640        0.00514
       5644.476            0.01580        0.00518
       5647.122            0.01130        0.00520
       5649.768            0.01690        0.00516
       5652.414            0.00330        0.00531
       5655.061            0.01040        0.00523
       5657.707            0.01270        0.00510
       5660.354            0.01010        0.00509
       5663.001            0.01560        0.00518
       5665.648            0.00290        0.00517
       5668.296            0.00950        0.00529
       5670.943           -0.00010        0.00525
       5673.591            0.02160        0.00526
       5676.239            0.02070        0.00526
       5678.887            0.00210        0.00528
       5681.535            0.01340        0.00528
       5684.184            0.01100        0.00530
       5686.833            0.00720        0.00532
       5689.481            0.00930        0.00541
       5692.130            0.01670        0.00532
       5694.779            0.01700        0.00541
       5697.429            0.00370        0.00535
       5700.078            0.01350        0.00539
       5702.728            0.00400        0.00540
       5705.377            0.01770        0.00538
       5708.027            0.01370        0.00541
       5710.678            0.01730        0.00540
       5713.328            0.01540        0.00540
       5715.979            0.01450        0.00540
       5718.629            0.01380        0.00544
       5721.280            0.00910        0.00540
       5723.931            0.01760        0.00541
       5726.582            0.00570        0.00543
       5729.233            0.01320        0.00544
       5731.885            0.01260        0.00541
       5734.537            0.01190        0.00537
       5737.188            0.01060        0.00537
       5739.841            0.00270        0.00538
       5742.493            0.01470        0.00538
       5745.145            0.01220        0.00537
       5747.798            0.01650        0.00533
       5750.451            0.01810        0.00533
       5753.104            0.01830        0.00532
       5755.756            0.00170        0.00532
       5758.410            0.01230        0.00535
       5761.063            0.00990        0.00529
       5763.716            0.00770        0.00534
       5766.370            0.00810        0.00532
       5769.024            0.02390        0.00541
       5771.678            0.01620        0.00536
       5774.332            0.02190        0.00530
       5776.986            0.00810        0.00534
       5779.641            0.00080        0.00530
       5782.295            0.01310        0.00534
       5784.950            0.02530        0.00536
       5787.605            0.01530        0.00530
       5790.260            0.02270        0.00534
       5792.916            0.01400        0.00534
       5795.571            0.00870        0.00533
       5798.227            0.01370        0.00538
       5800.883            0.01800        0.00538
       5803.539            0.00850        0.00538
       5806.195            0.01790        0.00538
       5808.851            0.01320        0.00544
       5811.507            0.02050        0.00542
       5814.164            0.01460        0.00540
       5816.821            0.01610        0.00549
       5819.478            0.00720        0.00550
       5822.135            0.01090        0.00544
       5824.792            0.01090        0.00549
       5827.449            0.01400        0.00550
       5830.106            0.01460        0.00546
       5832.764            0.02180        0.00545
       5835.422            0.01530        0.00546
       5838.080            0.01100        0.00545
       5840.738            0.00810        0.00546
       5843.396            0.01670        0.00551
       5846.055            0.01520        0.00540
       5848.713            0.00940        0.00545
       5851.373            0.01540        0.00545
       5854.031            0.00380        0.00540
       5856.690            0.01270        0.00545
       5859.350            0.00630        0.00566
       5862.009           -0.00080        0.00587
       5864.668            0.01590        0.00602
       5867.328            0.01170        0.00606
       5869.988            0.02590        0.00618
       5872.648            0.00200        0.00624
       5875.308            0.01170        0.00620
       5877.968            0.02430        0.00599
       5880.629            0.01110        0.00623
       5883.290            0.01200        0.00910
       5885.950            0.00490        0.01066
       5888.611           -0.00820        0.01155
       5891.272            0.01170        0.01262
       5893.933            0.03490        0.01270
       5896.594            0.00850        0.01262
       5899.256           -0.00330        0.01120
       5901.917            0.01920        0.00914
       5904.580            0.03010        0.00828
       5907.241            0.01660        0.00639
       5909.903            0.01210        0.00626
       5912.565            0.01420        0.00628
       5915.228            0.00650        0.00623
       5917.891            0.00890        0.00625
       5920.553            0.01010        0.00628
       5923.216            0.01440        0.00628
       5925.879            0.02080        0.00625
       5928.542            0.00000        0.00633
       5931.205            0.01130        0.00634
       5933.869            0.01720        0.00626
       5936.532            0.02400        0.00615
       5939.196           -0.00170        0.00622
       5941.859            0.01280        0.00621
       5944.523            0.00810        0.00597
       5947.188            0.00040        0.00611
       5949.852            0.01550        0.00618
       5952.516            0.01730        0.00622
       5955.181            0.01860        0.00618
       5957.845            0.00370        0.00609
       5960.510            0.00660        0.00608
       5963.175            0.01210        0.00598
       5965.840            0.01380        0.00593
       5968.505            0.01150        0.00591
       5971.171           -0.00300        0.00605
       5973.836            0.01010        0.00608
       5976.502            0.00990        0.00603
       5979.168            0.01800        0.00601
       5981.834            0.01900        0.00594
       5984.500            0.01250        0.00599
       5987.166            0.01160        0.00584
       5989.833            0.00460        0.00574
       5992.499            0.00920        0.00574
       5995.166            0.00880        0.00579
       5997.832            0.00150        0.00581
       6000.499            0.01310        0.00580
       6003.166            0.01700        0.00575
       6005.833            0.02300        0.00572
       6008.500            0.00860        0.00563
       6011.168            0.01560        0.00563
       6013.835            0.00400        0.00557
       6016.503            0.01750        0.00550
       6019.171            0.00910        0.00545
       6021.839            0.01000        0.00547
       6024.507            0.01470        0.00545
       6027.176            0.00250        0.00543
       6029.844            0.01130        0.00542
       6032.513            0.01060        0.00541
       6035.181            0.01150        0.00544
       6037.850            0.00670        0.00543
       6040.519            0.00450        0.00539
       6043.188            0.01100        0.00536
       6045.857            0.01000        0.00526
       6048.526            0.01070        0.00523
       6051.196            0.01190        0.00526
       6053.866            0.00720        0.00524
       6056.535           -0.00090        0.00524
       6059.205            0.00970        0.00525
       6061.875            0.02420        0.00523
       6064.545            0.01400        0.00524
       6067.215            0.01580        0.00522
       6069.886            0.00520        0.00524
       6072.556            0.01400        0.00519
       6075.227            0.00960        0.00514
       6077.897            0.01020        0.00515
       6080.568            0.01110        0.00517
       6083.240            0.00570        0.00509
       6085.911            0.01580        0.00505
       6088.582            0.01630        0.00509
       6091.253            0.00450        0.00515
       6093.925            0.01600        0.00513
       6096.597            0.01380        0.00516
       6099.269            0.00910        0.00519
       6101.940            0.01770        0.00523
       6104.612            0.01750        0.00518
       6107.285            0.01340        0.00516
       6109.957            0.00940        0.00517
       6112.629            0.02610        0.00512
       6115.302            0.02130        0.00506
       6117.974            0.01180        0.00511
       6120.647            0.00840        0.00510
       6123.320            0.00850        0.00504
       6125.993            0.01750        0.00500
       6128.667            0.01900        0.00500
       6131.339            0.00520        0.00503
       6134.013            0.01270        0.00511
       6136.687            0.01290        0.00507
       6139.360            0.01390        0.00515
       6142.034            0.00910        0.00520
       6144.708            0.02150        0.00519
       6147.382            0.01230        0.00515
       6150.056            0.01210        0.00516
       6152.730            0.01450        0.00516
       6155.405            0.01690        0.00511
       6158.079            0.00960        0.00509
       6160.754            0.02040        0.00511
       6163.428            0.00880        0.00516
       6166.104            0.00930        0.00516
       6168.778            0.01910        0.00512
       6171.454            0.01170        0.00517
       6174.128            0.00270        0.00510
       6176.804            0.01180        0.00516
       6179.479            0.02150        0.00517
       6182.155            0.01540        0.00501
       6184.831            0.01360        0.00497
       6187.506            0.01000        0.00494
       6190.183            0.02310        0.00492
       6192.858            0.02730        0.00498
       6195.535            0.01750        0.00501
       6198.211            0.01480        0.00504
       6200.887            0.01960        0.00503
       6203.564            0.01900        0.00501
       6206.241            0.02190        0.00513
       6208.917            0.00760        0.00508
       6211.594            0.01580        0.00502
       6214.271            0.02110        0.00499
       6216.948            0.00890        0.00505
       6219.625            0.00980        0.00510
       6222.303            0.02040        0.00510
       6224.980            0.02030        0.00505
       6227.658            0.01450        0.00535
       6230.335            0.02420        0.00574
       6233.013            0.00870        0.00587
       6235.691            0.02270        0.00598
       6238.369            0.02280        0.00603
       6241.047            0.02090        0.00613
       6243.726            0.00440        0.00603
       6246.404            0.03020        0.00555
       6249.082            0.01150        0.00537
       6251.761            0.01900        0.00565
       6254.439            0.01460        0.00578
       6257.118            0.02070        0.00582
       6259.797            0.02560        0.00590
       6262.476            0.02140        0.00594
       6265.155            0.00610        0.00598
       6267.834            0.02110        0.00570
       6270.514            0.02710        0.00548
       6273.193            0.02950        0.00545
       6275.873            0.02380        0.00533
       6278.553            0.02180        0.00530
       6281.232            0.01200        0.00566
       6283.912            0.02490        0.00585
       6286.592            0.02070        0.00579
       6289.272            0.01420        0.00572
       6291.953            0.02610        0.00744
       6294.633            0.01420        0.01362
       6297.313            0.01610        0.01455
       6299.994            0.02800        0.01459
       6302.674            0.03300        0.01470
       6305.355            0.00550        0.01469
       6308.036            0.01510        0.01429
       6310.717            0.00310        0.00938
       6313.398            0.02020        0.00596
       6316.079            0.01940        0.00573
       6318.761            0.01890        0.00534
       6321.442            0.01900        0.00539
       6324.124            0.02590        0.00574
       6326.805            0.02330        0.00583
       6329.487            0.01470        0.00580
       6332.168            0.02390        0.00563
       6334.851            0.01160        0.00557
       6337.533            0.02610        0.00557
       6340.214            0.01050        0.00519
       6342.897            0.00940        0.00511
       6345.579            0.02410        0.00519
       6348.262            0.00620        0.00521
       6350.944            0.01590        0.00549
       6353.626            0.00610        0.00551
       6356.310            0.01230        0.00690
       6358.992            0.01840        0.00908
       6361.675            0.02240        0.00921
       6364.358            0.02200        0.00921
       6367.042            0.01460        0.00907
       6369.725            0.03910        0.00897
       6372.408            0.02230        0.00847
