@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.722
@SPECTRUM spectrum_05D4ev_985.dat
@SN-NAME 05D4ev
       4841.475            0.00380        0.00336
       4844.025           -0.00320        0.00333
       4846.577            0.00690        0.00335
       4849.128           -0.00430        0.00332
       4851.680            0.00040        0.00330
       4854.232            0.00310        0.00324
       4856.785            0.00320        0.00317
       4859.338            0.00540        0.00313
       4861.891           -0.00090        0.00306
       4864.445            0.00850        0.00307
       4866.999            0.00200        0.00308
       4869.553           -0.00330        0.00311
       4872.107           -0.00000        0.00316
       4874.662            0.00000        0.00319
       4877.217            0.00470        0.00320
       4879.772            0.00360        0.00324
       4882.328            0.00820        0.00324
       4884.883            0.00050        0.00325
       4887.440            0.00990        0.00321
       4889.996           -0.00120        0.00320
       4892.553            0.00150        0.00322
       4895.110           -0.00090        0.00321
       4897.667            0.00160        0.00326
       4900.226            0.00140        0.00327
       4902.784            0.00290        0.00327
       4905.342            0.00040        0.00325
       4907.900            0.00060        0.00321
       4910.459            0.00120        0.00323
       4913.019            0.00380        0.00322
       4915.578           -0.00170        0.00317
       4918.138            0.00450        0.00312
       4920.698            0.00020        0.00313
       4923.259            0.00600        0.00310
       4925.819           -0.00080        0.00312
       4928.380            0.00660        0.00316
       4930.942            0.00280        0.00320
       4933.503            0.00320        0.00317
       4936.065            0.00260        0.00315
       4938.627            0.00190        0.00316
       4941.190           -0.00050        0.00313
       4943.753            0.00190        0.00317
       4946.316            0.00450        0.00316
       4948.879            0.00190        0.00318
       4951.443            0.00690        0.00319
       4954.007            0.00370        0.00312
       4956.571            0.00590        0.00313
       4959.136           -0.00040        0.00311
       4961.701            0.00640        0.00311
       4964.266            0.00770        0.00312
       4966.832            0.00080        0.00315
       4969.397            0.00280        0.00315
       4971.963           -0.00000        0.00316
       4974.530            0.00070        0.00311
       4977.096           -0.00100        0.00313
       4979.663            0.00000        0.00306
       4982.230            0.00280        0.00303
       4984.798            0.00180        0.00303
       4987.366            0.00650        0.00301
       4989.934            0.00620        0.00306
       4992.502            0.00480        0.00305
       4995.071            0.00050        0.00308
       4997.640           -0.00700        0.00307
       5000.209            0.00690        0.00303
       5002.779            0.00330        0.00301
       5005.348            0.00570        0.00301
       5007.918            0.00620        0.00298
       5010.489            0.00700        0.00297
       5013.060           -0.00100        0.00296
       5015.630            0.00320        0.00296
       5018.202            0.00180        0.00296
       5020.773            0.00530        0.00298
       5023.345           -0.00140        0.00296
       5025.917            0.00740        0.00296
       5028.490            0.00540        0.00300
       5031.062            0.00290        0.00300
       5033.635            0.00440        0.00300
       5036.208            0.00450        0.00298
       5038.782            0.00350        0.00295
       5041.355            0.00290        0.00293
       5043.930            0.00340        0.00293
       5046.504            0.00610        0.00294
       5049.079            0.00050        0.00295
       5051.653           -0.00420        0.00297
       5054.229            0.00100        0.00299
       5056.804            0.00170        0.00298
       5059.380            0.00520        0.00301
       5061.956            0.00340        0.00301
       5064.532            0.00610        0.00296
       5067.109            0.00070        0.00297
       5069.686            0.00420        0.00293
       5072.263            0.00630        0.00295
       5074.840            0.00030        0.00292
       5077.417           -0.00040        0.00291
       5079.996            0.00440        0.00288
       5082.574            0.00500        0.00291
       5085.152            0.00520        0.00289
       5087.731            0.00420        0.00292
       5090.310            0.00340        0.00294
       5092.890            0.00480        0.00296
       5095.469            0.00600        0.00291
       5098.049            0.00160        0.00294
       5100.629            0.01010        0.00290
       5103.209            0.00900        0.00289
       5105.790            0.00530        0.00288
       5108.371            0.00340        0.00289
       5110.953            0.00550        0.00290
       5113.534            0.00510        0.00293
       5116.116            0.00010        0.00292
       5118.698            0.00550        0.00292
       5121.280            0.00330        0.00289
       5123.863            0.00300        0.00285
       5126.445            0.00660        0.00285
       5129.029            0.00120        0.00283
       5131.612            0.00260        0.00287
       5134.196            0.00450        0.00285
       5136.780            0.00290        0.00284
       5139.364            0.00540        0.00284
       5141.948           -0.00080        0.00284
       5144.533            0.00060        0.00282
       5147.118            0.00590        0.00281
       5149.703            0.00150        0.00281
       5152.289            0.00130        0.00283
       5154.875            0.00170        0.00285
       5157.460            0.00200        0.00285
       5160.047           -0.00060        0.00282
       5162.633            0.00240        0.00279
       5165.220           -0.00060        0.00271
       5167.808            0.00280        0.00267
       5170.395            0.00420        0.00262
       5172.982            0.00370        0.00264
       5175.570            0.00090        0.00269
       5178.158            0.00470        0.00269
       5180.747            0.00390        0.00271
       5183.335            0.00750        0.00273
       5185.924            0.00370        0.00272
       5188.514            0.00260        0.00269
       5191.103            0.00890        0.00276
       5193.693            0.00050        0.00288
       5196.283           -0.00050        0.00295
       5198.873           -0.00080        0.00296
       5201.463           -0.00040        0.00295
       5204.054            0.00730        0.00294
       5206.646            0.00490        0.00287
       5209.236           -0.00210        0.00279
       5211.828            0.00540        0.00277
       5214.420            0.00690        0.00279
       5217.012            0.00440        0.00281
       5219.604            0.00390        0.00281
       5222.197            0.00040        0.00277
       5224.790            0.00440        0.00279
       5227.383            0.00360        0.00277
       5229.976            0.00830        0.00274
       5232.569            0.00330        0.00274
       5235.163            0.00170        0.00278
       5237.757            0.00440        0.00277
       5240.352            0.00550        0.00283
       5242.946            0.00150        0.00282
       5245.541            0.00210        0.00281
       5248.136            0.00180        0.00278
       5250.731            0.00230        0.00278
       5253.327            0.00450        0.00279
       5255.923            0.00260        0.00280
       5258.519            0.00840        0.00278
       5261.115            0.00780        0.00275
       5263.712            0.00270        0.00269
       5266.309            0.00280        0.00263
       5268.906            0.00710        0.00261
       5271.503            0.00550        0.00264
       5274.101           -0.00280        0.00268
       5276.699            0.00520        0.00271
       5279.297            0.00430        0.00273
       5281.895            0.00000        0.00275
       5284.494            0.00600        0.00274
       5287.093            0.00480        0.00277
       5289.691            0.00410        0.00277
       5292.291            0.00160        0.00276
       5294.891            0.00080        0.00276
       5297.490            0.00220        0.00275
       5300.090            0.00380        0.00274
       5302.691            0.00470        0.00274
       5305.292            0.00270        0.00275
       5307.892            0.00470        0.00278
       5310.493            0.00310        0.00276
       5313.094            0.00350        0.00277
       5315.696            0.00670        0.00277
       5318.298            0.00410        0.00276
       5320.899            0.00090        0.00272
       5323.502            0.00410        0.00270
       5326.104            0.00430        0.00271
       5328.707            0.00230        0.00270
       5331.310            0.00680        0.00272
       5333.913            0.00550        0.00279
       5336.517            0.00540        0.00274
       5339.121            0.00240        0.00270
       5341.725           -0.00020        0.00270
       5344.329            0.00190        0.00269
       5346.933            0.00580        0.00267
       5349.538            0.00130        0.00270
       5352.143            0.00420        0.00272
       5354.748           -0.00030        0.00275
       5357.353            0.00390        0.00273
       5359.958            0.00420        0.00271
       5362.564            0.00100        0.00270
       5365.170            0.00370        0.00266
       5367.777            0.00900        0.00265
       5370.383           -0.00090        0.00264
       5372.990            0.00310        0.00266
       5375.597           -0.00020        0.00265
       5378.205            0.00010        0.00268
       5380.812            0.00840        0.00269
       5383.419            0.00870        0.00267
       5386.028            0.00460        0.00266
       5388.636            0.00430        0.00266
       5391.244            0.00730        0.00266
       5393.853            0.00740        0.00264
       5396.462            0.00400        0.00263
       5399.071            0.00760        0.00261
       5401.680            0.00810        0.00259
       5404.290           -0.00030        0.00259
       5406.899            0.00560        0.00261
       5409.510            0.00240        0.00261
       5412.120            0.00760        0.00259
       5414.730            0.00760        0.00262
       5417.341            0.00830        0.00262
       5419.952            0.00180        0.00262
       5422.563            0.00590        0.00263
       5425.175            0.00690        0.00263
       5427.787           -0.00020        0.00260
       5430.398            0.00660        0.00260
       5433.010            0.00250        0.00261
       5435.623            0.00440        0.00263
       5438.235            0.00470        0.00265
       5440.848            0.00620        0.00263
       5443.461            0.00760        0.00261
       5446.074            0.00560        0.00264
       5448.688            0.00290        0.00262
       5451.301            0.00320        0.00261
       5453.916            0.00170        0.00264
       5456.530            0.00720        0.00263
       5459.144            0.00240        0.00262
       5461.759            0.00730        0.00260
       5464.374            0.00040        0.00262
       5466.988            0.00300        0.00261
       5469.604            0.00310        0.00263
       5472.219            0.00060        0.00261
       5474.835            0.00620        0.00261
       5477.451            0.00670        0.00259
       5480.067            0.00180        0.00259
       5482.683            0.00260        0.00258
       5485.300            0.00060        0.00259
       5487.917            0.00570        0.00261
       5490.534            0.00160        0.00261
       5493.151            0.00390        0.00261
       5495.769            0.00620        0.00262
       5498.386            0.00790        0.00260
       5501.004            0.00660        0.00261
       5503.622            0.00140        0.00258
       5506.241            0.00350        0.00260
       5508.859            0.00520        0.00257
       5511.478            0.00330        0.00260
       5514.097            0.00450        0.00259
       5516.716            0.00620        0.00260
       5519.335            0.00180        0.00259
       5521.955            0.00360        0.00260
       5524.575            0.00320        0.00260
       5527.195            0.00330        0.00260
       5529.815            0.00690        0.00258
       5532.436            0.00530        0.00258
       5535.057            0.00200        0.00257
       5537.678            0.00740        0.00258
       5540.299            0.00220        0.00262
       5542.920           -0.00040        0.00261
       5545.542            0.00440        0.00261
       5548.164            0.00240        0.00261
       5550.786            0.01080        0.00262
       5553.408            0.00510        0.00260
       5556.030            0.00530        0.00260
       5558.653            0.00240        0.00259
       5561.276            0.00840        0.00260
       5563.899            0.00190        0.00261
       5566.522            0.00490        0.00258
       5569.146            0.00060        0.00268
       5571.770            0.00770        0.00411
       5574.393            0.01400        0.00516
       5577.018           -0.00390        0.00521
       5579.642           -0.00660        0.00521
       5582.266            0.01450        0.00519
       5584.891           -0.00460        0.00419
       5587.516            0.00330        0.00268
       5590.141            0.00230        0.00251
       5592.767            0.00750        0.00254
       5595.392            0.00350        0.00256
       5598.018            0.00100        0.00252
       5600.644            0.00650        0.00257
       5603.270           -0.00060        0.00256
       5605.896            0.00090        0.00257
       5608.523            0.00420        0.00260
       5611.150            0.00330        0.00257
       5613.777            0.00640        0.00256
       5616.404            0.00470        0.00255
       5619.032            0.00250        0.00253
       5621.659            0.00610        0.00253
       5624.287            0.00660        0.00255
       5626.915            0.00320        0.00255
       5629.543            0.00270        0.00256
       5632.172            0.00370        0.00255
       5634.801            0.00710        0.00253
       5637.430            0.00170        0.00258
       5640.059            0.00100        0.00257
       5642.688            0.00380        0.00254
       5645.317            0.00600        0.00255
       5647.947            0.00330        0.00256
       5650.577           -0.00000        0.00254
       5653.207           -0.00070        0.00251
       5655.837            0.00240        0.00250
       5658.468            0.00450        0.00248
       5661.098            0.00520        0.00249
       5663.729           -0.00360        0.00250
       5666.360            0.00310        0.00251
       5668.992            0.00210        0.00253
       5671.623            0.00030        0.00253
       5674.255            0.00020        0.00254
       5676.887            0.00490        0.00254
       5679.519            0.00510        0.00252
       5682.151            0.00500        0.00251
       5684.783            0.00380        0.00252
       5687.416            0.00610        0.00250
       5690.049            0.00370        0.00252
       5692.682            0.00040        0.00253
       5695.315            0.00300        0.00254
       5697.949            0.00620        0.00252
       5700.582            0.00480        0.00253
       5703.216            0.00490        0.00250
       5705.850            0.00520        0.00249
       5708.484            0.00090        0.00249
       5711.119            0.00270        0.00249
       5713.753            0.00690        0.00249
       5716.388            0.00730        0.00250
       5719.023            0.00500        0.00254
       5721.658            0.00210        0.00255
       5724.293            0.00850        0.00253
       5726.929            0.00210        0.00254
       5729.565            0.00500        0.00252
       5732.201            0.00280        0.00251
       5734.837            0.00260        0.00251
       5737.473            0.00750        0.00252
       5740.110            0.00210        0.00251
       5742.747            0.00410        0.00251
       5745.383            0.00660        0.00250
       5748.021            0.00790        0.00250
       5750.658            0.00970        0.00251
       5753.295            0.00330        0.00251
       5755.933            0.00890        0.00252
       5758.571            0.00640        0.00249
       5761.208            0.00760        0.00249
       5763.847            0.00660        0.00249
       5766.485            0.00420        0.00251
       5769.124            0.00620        0.00248
       5771.763            0.00360        0.00250
       5774.402            0.00520        0.00249
       5777.041            0.00400        0.00248
       5779.680            0.00350        0.00247
       5782.320            0.00600        0.00246
       5784.959            0.00510        0.00245
       5787.599            0.00610        0.00249
       5790.239            0.00220        0.00247
       5792.879            0.00380        0.00248
       5795.520            0.00580        0.00247
       5798.161            0.00640        0.00248
       5800.802            0.00550        0.00249
       5803.442            0.00440        0.00249
       5806.083            0.00760        0.00250
       5808.725            0.01020        0.00248
       5811.367            0.01340        0.00251
       5814.008            0.00740        0.00250
       5816.650            0.00620        0.00250
       5819.292            0.00880        0.00252
       5821.935            0.00520        0.00249
       5824.577            0.00770        0.00251
       5827.220            0.00730        0.00253
       5829.862            0.00880        0.00250
       5832.505            0.00750        0.00249
       5835.148            0.00500        0.00251
       5837.792            0.00700        0.00251
       5840.436            0.00780        0.00250
       5843.079            0.00430        0.00249
       5845.723            0.00810        0.00250
       5848.367            0.00340        0.00249
       5851.011            0.00530        0.00249
       5853.656            0.00710        0.00246
       5856.300            0.00370        0.00248
       5858.945            0.00720        0.00250
       5861.590            0.00720        0.00256
       5864.235            0.00640        0.00259
       5866.880            0.00670        0.00261
       5869.526            0.00420        0.00265
       5872.172            0.00800        0.00265
       5874.817            0.00220        0.00262
       5877.463            0.00290        0.00259
       5880.110            0.00540        0.00255
       5882.756            0.00200        0.00267
       5885.403            0.00230        0.00317
       5888.049           -0.00090        0.00330
       5890.696            0.00100        0.00353
       5893.343            0.00540        0.00363
       5895.990            0.00240        0.00356
       5898.638            0.00630        0.00310
       5901.286            0.00090        0.00297
       5903.933            0.00620        0.00271
       5906.581            0.01210        0.00267
       5909.229            0.00540        0.00267
       5911.877            0.00830        0.00260
       5914.526            0.00710        0.00260
       5917.174            0.01050        0.00258
       5919.823            0.00430        0.00260
       5922.472            0.00730        0.00259
       5925.121            0.00530        0.00252
       5927.771            0.00330        0.00258
       5930.420            0.00580        0.00262
       5933.069            0.00460        0.00260
       5935.719            0.00570        0.00258
       5938.369            0.00700        0.00259
       5941.020            0.00820        0.00255
       5943.669            0.00450        0.00252
       5946.320            0.01130        0.00252
       5948.971            0.00620        0.00256
       5951.622            0.00480        0.00258
       5954.272            0.00610        0.00255
       5956.924            0.00220        0.00253
       5959.575            0.00330        0.00253
       5962.226            0.00840        0.00249
       5964.878            0.00430        0.00248
       5967.530            0.00000        0.00249
       5970.182            0.00690        0.00249
       5972.834            0.00780        0.00251
       5975.486            0.00330        0.00252
       5978.139            0.00670        0.00249
       5980.791            0.00670        0.00249
       5983.444            0.00380        0.00249
       5986.097            0.00610        0.00246
       5988.750            0.00460        0.00243
       5991.403            0.00580        0.00243
       5994.057            0.00420        0.00243
       5996.710            0.00870        0.00244
       5999.364            0.00230        0.00246
       6002.018            0.00450        0.00245
       6004.672            0.00480        0.00249
       6007.326            0.00420        0.00247
       6009.980            0.00520        0.00240
       6012.635            0.00710        0.00239
       6015.290            0.01250        0.00238
       6017.944            0.00710        0.00237
       6020.600            0.00940        0.00237
       6023.255            0.00810        0.00237
       6025.910            0.00600        0.00238
       6028.565            0.00410        0.00239
       6031.221            0.00530        0.00242
       6033.877            0.00320        0.00240
       6036.533            0.00690        0.00241
       6039.189            0.00320        0.00240
       6041.845            0.00660        0.00239
       6044.502            0.00340        0.00237
       6047.159            0.00690        0.00237
       6049.815            0.00980        0.00239
       6052.472            0.00930        0.00236
       6055.129            0.01110        0.00236
       6057.787            0.00430        0.00235
       6060.444            0.00340        0.00236
       6063.102           -0.00040        0.00237
       6065.759            0.00820        0.00235
       6068.417            0.00420        0.00235
       6071.075            0.00320        0.00236
       6073.733            0.00590        0.00236
       6076.392            0.00390        0.00236
       6079.050            0.00390        0.00233
       6081.708            0.00740        0.00233
       6084.367            0.00750        0.00234
       6087.026            0.00780        0.00232
       6089.685            0.00500        0.00235
       6092.345            0.00200        0.00233
       6095.004            0.00810        0.00233
       6097.664            0.00620        0.00232
       6100.323            0.00130        0.00246
       6102.983            0.00470        0.00245
       6105.643            0.00530        0.00234
       6108.303            0.00950        0.00233
       6110.963            0.00180        0.00233
       6113.624            0.00390        0.00234
       6116.284            0.00440        0.00233
       6118.945            0.00680        0.00233
       6121.606            0.00640        0.00231
       6124.267            0.00120        0.00231
       6126.928            0.00780        0.00231
       6129.589            0.00310        0.00232
       6132.251            0.00590        0.00231
       6134.913            0.00200        0.00233
       6137.574            0.00760        0.00232
       6140.236            0.00270        0.00235
       6142.898            0.00730        0.00235
       6145.561            0.00700        0.00237
       6148.223            0.00830        0.00235
       6150.885            0.00290        0.00236
       6153.548            0.00690        0.00239
       6156.211            0.00440        0.00236
       6158.874            0.00270        0.00234
       6161.537            0.00560        0.00235
       6164.200           -0.00060        0.00235
       6166.864           -0.00080        0.00237
       6169.527            0.00720        0.00233
       6172.191            0.00300        0.00235
       6174.854            0.00250        0.00235
       6177.519            0.00370        0.00232
       6180.183            0.00430        0.00231
       6182.847            0.00120        0.00229
       6185.511            0.00100        0.00227
       6188.176           -0.00010        0.00228
       6190.840            0.00770        0.00228
       6193.505           -0.00010        0.00228
       6196.170            0.00500        0.00228
       6198.835            0.00170        0.00233
       6201.500            0.00080        0.00233
       6204.166            0.00070        0.00232
       6206.832            0.00740        0.00232
       6209.497            0.00230        0.00233
       6212.163            0.00260        0.00227
       6214.829            0.00160        0.00228
       6217.495           -0.00010        0.00231
       6220.161           -0.00110        0.00229
       6222.828            0.00140        0.00232
       6225.494            0.00350        0.00230
       6228.161           -0.00130        0.00234
       6230.827            0.00280        0.00242
       6233.494            0.00190        0.00248
       6236.161            0.00490        0.00249
       6238.829            0.00150        0.00252
       6241.496            0.00100        0.00252
       6244.163            0.00630        0.00240
       6246.831            0.00180        0.00232
       6249.499            0.00290        0.00230
       6252.167            0.00720        0.00236
       6254.834            0.00030        0.00244
       6257.502            0.00350        0.00244
       6260.171            0.00370        0.00249
       6262.839            0.00070        0.00252
       6265.508            0.00190        0.00247
       6268.177            0.00250        0.00239
       6270.845            0.00230        0.00237
       6273.514            0.00100        0.00237
       6276.184            0.00350        0.00234
       6278.853            0.00640        0.00234
       6281.522            0.00090        0.00239
       6284.191            0.01000        0.00249
       6286.861            0.00320        0.00247
       6289.531            0.00020        0.00246
       6292.201            0.00290        0.00262
       6294.871            0.00540        0.00502
       6297.541            0.00170        0.00627
       6300.211           -0.00050        0.00631
       6302.882           -0.00050        0.00636
       6305.552            0.00330        0.00632
       6308.223            0.00250        0.00461
       6310.894            0.00110        0.00259
       6313.564           -0.00060        0.00243
       6316.236            0.00320        0.00231
       6318.907            0.00550        0.00233
       6321.578            0.00430        0.00232
       6324.250            0.00280        0.00242
       6326.921            0.00330        0.00247
       6329.593           -0.00500        0.00243
       6332.265            0.00060        0.00240
       6334.937           -0.00060        0.00241
