@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.402
@SPECTRUM spectrum_05D4ff_1003.dat
@SN-NAME 05D4ff
       8474.590            0.01504        0.00537
       8489.590            0.01999        0.00560
       8504.590            0.01759        0.00616
       8519.590            0.01402        0.00508
       8534.590            0.01160        0.00482
       8549.590            0.00997        0.00605
       8564.590            0.00989        0.00451
       8579.590            0.00063        0.00473
       8594.590            0.00163        0.00410
       8609.590            0.00413        0.00434
       8624.590            0.01303        0.00507
       8639.590            0.00186        0.00554
       8654.590            0.01729        0.00540
       8669.590            0.01458        0.00580
       8684.590            0.00754        0.00449
       8699.590            0.01052        0.00472
       8714.590            0.00778        0.00430
       8729.590            0.01434        0.00475
       8744.590            0.00785        0.00435
       8759.590            0.01579        0.00760
       8774.590            0.02243        0.00905
       8789.590            0.02154        0.00664
       8804.590            0.00305        0.00535
       8819.590            0.01935        0.00662
       8834.590            0.03060        0.01104
       8849.590            0.01800        0.00648
       8864.590            0.02627        0.00736
