@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.521
@SPECTRUM spectrum_04D2gc_471.dat
@SN-NAME 04D2gc
       8518.950           -0.00059        0.00350
       8533.950            0.00689        0.00390
       8548.950            0.01060        0.00433
       8563.950            0.01250        0.00373
       8578.950            0.01536        0.00348
       8593.950            0.01587        0.00433
       8608.950            0.00708        0.00382
       8623.950            0.00742        0.00578
       8638.950            0.01544        0.00541
       8653.950            0.01253        0.00630
       8668.950            0.01704        0.00580
       8683.950            0.00718        0.00512
       8698.950            0.01261        0.00422
       8713.950            0.01321        0.00446
       8728.950            0.00345        0.00401
       8743.950            0.01176        0.00452
       8758.950            0.01380        0.00652
       8773.950            0.02990        0.01064
       8788.950            0.00964        0.00701
       8803.950            0.00245        0.00494
       8818.950           -0.00357        0.00677
       8833.950           -0.00695        0.01031
       8848.950           -0.00179        0.00707
       8863.950            0.01475        0.00650
       8878.950            0.00772        0.00813
       8893.950            0.00929        0.00859
       8908.950            0.02051        0.00876
