@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.347
@SPECTRUM spectrum_03D1bp_270.dat
@SN-NAME 03D1bp
       4865.053            0.00700        0.00442
       4867.628            0.01160        0.00437
       4870.204            0.00810        0.00443
       4872.780            0.00910        0.00443
       4875.356            0.01500        0.00443
       4877.933            0.01470        0.00448
       4880.509            0.01080        0.00444
       4883.086            0.01240        0.00442
       4885.664            0.00960        0.00456
       4888.241            0.01430        0.00451
       4890.819            0.01850        0.00451
       4893.397            0.00340        0.00445
       4895.976            0.00580        0.00451
       4898.555            0.00910        0.00446
       4901.134            0.01330        0.00447
       4903.713            0.00510        0.00445
       4906.293            0.01490        0.00439
       4908.873            0.01520        0.00439
       4911.453            0.00510        0.00434
       4914.033            0.00670        0.00434
       4916.614            0.00870        0.00433
       4919.195            0.00820        0.00429
       4921.777            0.00590        0.00431
       4924.358            0.00450        0.00431
       4926.940            0.01650        0.00422
       4929.522            0.01230        0.00428
       4932.105            0.01140        0.00434
       4934.688            0.00920        0.00433
       4937.271            0.00900        0.00435
       4939.854            0.01270        0.00426
       4942.438            0.01070        0.00432
       4945.022            0.01220        0.00437
       4947.606            0.01740        0.00430
       4950.190            0.01280        0.00442
       4952.775            0.00800        0.00434
       4955.360            0.00360        0.00436
       4957.945            0.00720        0.00438
       4960.531            0.00560        0.00432
       4963.117            0.00920        0.00434
       4965.703            0.00840        0.00435
       4968.290            0.01120        0.00436
       4970.876            0.01340        0.00440
       4973.463            0.01240        0.00440
       4976.050            0.00510        0.00433
       4978.638            0.00490        0.00430
       4981.226            0.00620        0.00426
       4983.814            0.00610        0.00429
       4986.402            0.01170        0.00434
       4988.991            0.01740        0.00429
       4991.580            0.00900        0.00426
       4994.169            0.00840        0.00433
       4996.758            0.00410        0.00431
       4999.348            0.00860        0.00432
       5001.938            0.00960        0.00429
       5004.528            0.00890        0.00428
       5007.119            0.00720        0.00425
       5009.709            0.00600        0.00428
       5012.301            0.00420        0.00425
       5014.892            0.01660        0.00422
       5017.483            0.01100        0.00427
       5020.076            0.00610        0.00420
       5022.667            0.01050        0.00430
       5025.260            0.01430        0.00425
       5027.853            0.01530        0.00422
       5030.446            0.00380        0.00418
       5033.039            0.00620        0.00420
       5035.632            0.01130        0.00415
       5038.226            0.00380        0.00415
       5040.820            0.00360        0.00415
       5043.415            0.00860        0.00418
       5046.009            0.00950        0.00411
       5048.604            0.01230        0.00410
       5051.199            0.01700        0.00415
       5053.794            0.00280        0.00419
       5056.390            0.00510        0.00413
       5058.985            0.01820        0.00416
       5061.582            0.01480        0.00415
       5064.178            0.01620        0.00410
       5066.775            0.00600        0.00409
       5069.372            0.00850        0.00408
       5071.969            0.01470        0.00408
       5074.566            0.00500        0.00408
       5077.164            0.01240        0.00409
       5079.762            0.01080        0.00412
       5082.360            0.00760        0.00405
       5084.958            0.00940        0.00408
       5087.557            0.00720        0.00402
       5090.156            0.01520        0.00414
       5092.755            0.01120        0.00407
       5095.355            0.02360        0.00406
       5097.955            0.00130        0.00411
       5100.555            0.00710        0.00405
       5103.155            0.00890        0.00406
       5105.755            0.01570        0.00407
       5108.356            0.01300        0.00403
       5110.957            0.01260        0.00409
       5113.559            0.01280        0.00412
       5116.160            0.00440        0.00406
       5118.762            0.00830        0.00405
       5121.364            0.01220        0.00403
       5123.966            0.01660        0.00409
       5126.569            0.02060        0.00410
       5129.171            0.01290        0.00413
       5131.774            0.01500        0.00413
       5134.378            0.01280        0.00410
       5136.981            0.01230        0.00413
       5139.585            0.00170        0.00416
       5142.189            0.00670        0.00419
       5144.793            0.01680        0.00420
       5147.398            0.02200        0.00421
       5150.003            0.00670        0.00412
       5152.608            0.00890        0.00416
       5155.213            0.00500        0.00412
       5157.819            0.00550        0.00408
       5160.424            0.00900        0.00407
       5163.031            0.01020        0.00401
       5165.637            0.00930        0.00398
       5168.243            0.00860        0.00400
       5170.850            0.01350        0.00395
       5173.457            0.00970        0.00395
       5176.064            0.01140        0.00394
       5178.672            0.00630        0.00389
       5181.280            0.01450        0.00402
       5183.888            0.01630        0.00403
       5186.496            0.01290        0.00400
       5189.104            0.00730        0.00410
       5191.713            0.01480        0.00416
       5194.322            0.00990        0.00437
       5196.931            0.00860        0.00441
       5199.541            0.01570        0.00443
       5202.150            0.01010        0.00438
       5204.760            0.01230        0.00439
       5207.371            0.01630        0.00425
       5209.981            0.01050        0.00409
       5212.591            0.01280        0.00405
       5215.203            0.00880        0.00405
       5217.813            0.01090        0.00409
       5220.425            0.01040        0.00407
       5223.037            0.01220        0.00414
       5225.648            0.01450        0.00409
       5228.260            0.01250        0.00410
       5230.873            0.01050        0.00405
       5233.485            0.01040        0.00407
       5236.098            0.01160        0.00402
       5238.711            0.01140        0.00407
       5241.324            0.01790        0.00403
       5243.938            0.00850        0.00405
       5246.551            0.01010        0.00403
       5249.166            0.01100        0.00402
       5251.780            0.00880        0.00401
       5254.394            0.01200        0.00408
       5257.009            0.00860        0.00406
       5259.624            0.01610        0.00401
       5262.239            0.01900        0.00399
       5264.854            0.01230        0.00398
       5267.470            0.01800        0.00394
       5270.085            0.01680        0.00392
       5272.702            0.01690        0.00393
       5275.318            0.02010        0.00402
       5277.934            0.01520        0.00395
       5280.551            0.01210        0.00397
       5283.168            0.01530        0.00399
       5285.785            0.01100        0.00397
       5288.402            0.01740        0.00396
       5291.020            0.01390        0.00397
       5293.638            0.02130        0.00410
       5296.256            0.01390        0.00401
       5298.875            0.01370        0.00397
       5301.493            0.01390        0.00399
       5304.112            0.01730        0.00401
       5306.731            0.01080        0.00402
       5309.350            0.01600        0.00403
       5311.969            0.01450        0.00405
       5314.589            0.02090        0.00403
       5317.209            0.01370        0.00406
       5319.829            0.01520        0.00406
       5322.449            0.01890        0.00400
       5325.070            0.00800        0.00402
       5327.691            0.01510        0.00404
       5330.312            0.01510        0.00401
       5332.933            0.00760        0.00404
       5335.555            0.00680        0.00402
       5338.176            0.00800        0.00399
       5340.798            0.01560        0.00399
       5343.420            0.01690        0.00394
       5346.042            0.01230        0.00392
       5348.665            0.01090        0.00395
       5351.288            0.00720        0.00397
       5353.911            0.01260        0.00400
       5356.534            0.01000        0.00395
       5359.157            0.01950        0.00399
       5361.781            0.01150        0.00393
       5364.405            0.01290        0.00402
       5367.029            0.01720        0.00394
       5369.653            0.00860        0.00392
       5372.278            0.01550        0.00392
       5374.902            0.01290        0.00394
       5377.527            0.01420        0.00395
       5380.153            0.01520        0.00400
       5382.778            0.00940        0.00396
       5385.404            0.01920        0.00393
       5388.029            0.01370        0.00396
       5390.655            0.01320        0.00395
       5393.282            0.01110        0.00393
       5395.908            0.01460        0.00391
       5398.535            0.01590        0.00390
       5401.162            0.01670        0.00384
       5403.789            0.00970        0.00387
       5406.416            0.01050        0.00387
       5409.043            0.01540        0.00385
       5411.671            0.01570        0.00383
       5414.299            0.01370        0.00387
       5416.927            0.00840        0.00389
       5419.556            0.01600        0.00386
       5422.184            0.02240        0.00388
       5424.813            0.01720        0.00387
       5427.442            0.01610        0.00392
       5430.071            0.01530        0.00386
       5432.701            0.01950        0.00388
       5435.330            0.02300        0.00395
       5437.960            0.01760        0.00390
       5440.590            0.01660        0.00387
       5443.220            0.01200        0.00387
       5445.851            0.01660        0.00387
       5448.481            0.01260        0.00384
       5451.112            0.01990        0.00389
       5453.743            0.01480        0.00394
       5456.374            0.02290        0.00387
       5459.006            0.01160        0.00387
       5461.637            0.02600        0.00388
       5464.269            0.01710        0.00399
       5466.901            0.02440        0.00395
       5469.533            0.02410        0.00388
       5472.166            0.01470        0.00387
       5474.798            0.01250        0.00385
       5477.432            0.01610        0.00388
       5480.064            0.02470        0.00396
       5482.698            0.01330        0.00386
       5485.331            0.01140        0.00392
       5487.965            0.01960        0.00390
       5490.599            0.02120        0.00388
       5493.233            0.01670        0.00401
       5495.867            0.02220        0.00424
       5498.501            0.01600        0.00407
       5501.136            0.01340        0.00394
       5503.771            0.01930        0.00392
       5506.406            0.02010        0.00387
       5509.042            0.01100        0.00394
       5511.677            0.01370        0.00399
       5514.312            0.01310        0.00398
       5516.948            0.01740        0.00392
       5519.584            0.01430        0.00388
       5522.221            0.01170        0.00392
       5524.857            0.01460        0.00389
       5527.494            0.01120        0.00388
       5530.130            0.01170        0.00391
       5532.768            0.00540        0.00391
       5535.405            0.01070        0.00390
       5538.042            0.01860        0.00398
       5540.680            0.01650        0.00405
       5543.317            0.01460        0.00402
       5545.956            0.01380        0.00405
       5548.594            0.01920        0.00400
       5551.232            0.01970        0.00401
       5553.871            0.01240        0.00402
       5556.509            0.01150        0.00401
       5559.148            0.01840        0.00403
       5561.788            0.01850        0.00401
       5564.427            0.01290        0.00418
       5567.066            0.01570        0.00448
       5569.706            0.01850        0.00906
       5572.346            0.02480        0.01304
       5574.986            0.03230        0.01333
       5577.626            0.02590        0.01332
       5580.267            0.02630        0.01331
       5582.907            0.01460        0.01331
       5585.548            0.01290        0.01170
       5588.189            0.01370        0.00580
       5590.830            0.01590        0.00396
       5593.472            0.00940        0.00403
       5596.113            0.01970        0.00397
       5598.755            0.01690        0.00405
       5601.397            0.02760        0.00399
       5604.039            0.02150        0.00436
       5606.681            0.01990        0.00409
       5609.324            0.01520        0.00402
       5611.967            0.01240        0.00405
       5614.609            0.02180        0.00405
       5617.252            0.00650        0.00401
       5619.896            0.01300        0.00399
       5622.539            0.00940        0.00398
       5625.183            0.01520        0.00401
       5627.827            0.02080        0.00400
       5630.471            0.01210        0.00401
       5633.115            0.01760        0.00398
       5635.759            0.01440        0.00393
       5638.403            0.01300        0.00392
       5641.048            0.01560        0.00399
       5643.693            0.01000        0.00399
       5646.338            0.01290        0.00396
       5648.983            0.01690        0.00392
       5651.629            0.01290        0.00397
       5654.274            0.00980        0.00389
       5656.920            0.01460        0.00390
       5659.566            0.01890        0.00388
       5662.212            0.01500        0.00393
       5664.858            0.01010        0.00394
       5667.505            0.01660        0.00392
       5670.151            0.01050        0.00396
       5672.798            0.01810        0.00400
       5675.445            0.02030        0.00398
       5678.093            0.00820        0.00400
       5680.740            0.01400        0.00397
       5683.387            0.00980        0.00395
       5686.035            0.01330        0.00399
       5688.683            0.01140        0.00400
       5691.331            0.01390        0.00400
       5693.979            0.01390        0.00402
       5696.628            0.01380        0.00396
       5699.276            0.01570        0.00410
       5701.925            0.00970        0.00403
       5704.574            0.00960        0.00398
       5707.223            0.01030        0.00401
       5709.872            0.01500        0.00401
       5712.522            0.01530        0.00399
       5715.171            0.01810        0.00397
       5717.821            0.01920        0.00399
       5720.471            0.01020        0.00401
       5723.121            0.01090        0.00402
       5725.771            0.01730        0.00403
       5728.422            0.01570        0.00402
       5731.073            0.00510        0.00400
       5733.723            0.01040        0.00398
       5736.375            0.01390        0.00399
       5739.025            0.00940        0.00397
       5741.677            0.01510        0.00391
       5744.328            0.01510        0.00396
       5746.980            0.02170        0.00396
       5749.632            0.01240        0.00400
       5752.284            0.01550        0.00397
       5754.936            0.01680        0.00394
       5757.588            0.01070        0.00392
       5760.240            0.00670        0.00399
       5762.893            0.01900        0.00394
       5765.546            0.00730        0.00397
       5768.199            0.00740        0.00400
       5770.852            0.01090        0.00397
       5773.505            0.01350        0.00398
       5776.159            0.01560        0.00396
       5778.812            0.00560        0.00390
       5781.466            0.00920        0.00388
       5784.120            0.01490        0.00391
       5786.774            0.01450        0.00397
       5789.428            0.01770        0.00390
       5792.083            0.01350        0.00410
       5794.737            0.01010        0.00407
       5797.392            0.01440        0.00396
       5800.047            0.01420        0.00396
       5802.702            0.01310        0.00396
       5805.357            0.01650        0.00398
       5808.013            0.01750        0.00395
       5810.668            0.01060        0.00395
       5813.324            0.00780        0.00397
       5815.980            0.01150        0.00403
       5818.636            0.01550        0.00397
       5821.292            0.00560        0.00398
       5823.949            0.01540        0.00404
       5826.605            0.01570        0.00401
       5829.262            0.00680        0.00396
       5831.918            0.01190        0.00401
       5834.576            0.00750        0.00396
       5837.232            0.01220        0.00401
       5839.890            0.01340        0.00399
       5842.547            0.01180        0.00400
       5845.205            0.00850        0.00400
       5847.863            0.01730        0.00402
       5850.521            0.00810        0.00398
       5853.179            0.00960        0.00396
       5855.837            0.01650        0.00395
       5858.495            0.01110        0.00411
       5861.154            0.01870        0.00426
       5863.812            0.01230        0.00437
       5866.471            0.01180        0.00436
       5869.130            0.02180        0.00450
       5871.790            0.01640        0.00447
       5874.449            0.00890        0.00439
       5877.108            0.01790        0.00421
       5879.768            0.01020        0.00431
       5882.428            0.01870        0.00527
       5885.087            0.02260        0.00613
       5887.748            0.01640        0.00642
       5890.408            0.01960        0.00698
       5893.068            0.01430        0.00704
       5895.729            0.01680        0.00703
       5898.389            0.01750        0.00650
       5901.050            0.01310        0.00553
       5903.711            0.02160        0.00527
       5906.372            0.01290        0.00444
       5909.033            0.00300        0.00436
       5911.695            0.01040        0.00443
       5914.356            0.01520        0.00440
       5917.018            0.01500        0.00440
       5919.680            0.01610        0.00440
       5922.342            0.01260        0.00441
       5925.004            0.01100        0.00435
       5927.666            0.01700        0.00446
       5930.329            0.00870        0.00445
       5932.991            0.01600        0.00438
       5935.654            0.00710        0.00432
       5938.317            0.01660        0.00441
       5940.979            0.01210        0.00440
       5943.643            0.01760        0.00419
       5946.306            0.01370        0.00432
       5948.970            0.01650        0.00439
       5951.633            0.01450        0.00440
       5954.297            0.00770        0.00436
       5956.961            0.01630        0.00428
       5959.625            0.01760        0.00429
       5962.289            0.02160        0.00422
       5964.953            0.01060        0.00410
       5967.618            0.01950        0.00412
       5970.282            0.01460        0.00422
       5972.947            0.01960        0.00422
       5975.612            0.01580        0.00426
       5978.277            0.00890        0.00427
       5980.942            0.01110        0.00419
       5983.607            0.01330        0.00414
       5986.272            0.01700        0.00410
       5988.938            0.01610        0.00398
       5991.604            0.01730        0.00405
       5994.270            0.01750        0.00404
       5996.936            0.01870        0.00408
       5999.602            0.01300        0.00403
       6002.268            0.01350        0.00409
       6004.935            0.01620        0.00401
       6007.601            0.01890        0.00403
       6010.268            0.01310        0.00405
       6012.935            0.02030        0.00396
       6015.602            0.01340        0.00389
       6018.269            0.01990        0.00393
       6020.936            0.01370        0.00389
       6023.603            0.01970        0.00387
       6026.271            0.01230        0.00393
       6028.938            0.01240        0.00392
       6031.606            0.00940        0.00393
       6034.274            0.02250        0.00393
       6036.942            0.00340        0.00391
       6039.610            0.01850        0.00389
       6042.278            0.01450        0.00384
       6044.947            0.01200        0.00385
       6047.615            0.01030        0.00383
       6050.284            0.01460        0.00387
       6052.953            0.01830        0.00383
       6055.622            0.01420        0.00380
       6058.291            0.01300        0.00385
       6060.960            0.01220        0.00377
       6063.629            0.01620        0.00385
       6066.299            0.01620        0.00385
       6068.968            0.01510        0.00387
       6071.638            0.01460        0.00383
       6074.308            0.01850        0.00384
       6076.978            0.01730        0.00380
       6079.648            0.01460        0.00381
       6082.318            0.01760        0.00375
       6084.989            0.01780        0.00381
       6087.659            0.01690        0.00375
       6090.330            0.02140        0.00375
       6093.000            0.01390        0.00381
       6095.671            0.02060        0.00380
       6098.343            0.01120        0.00377
       6101.014            0.01480        0.00380
       6103.685            0.01050        0.00375
       6106.356            0.01040        0.00385
       6109.028            0.01350        0.00377
       6111.700            0.01080        0.00380
       6114.372            0.01400        0.00378
       6117.043            0.02070        0.00371
       6119.715            0.01280        0.00372
       6122.388            0.02110        0.00371
       6125.060            0.01890        0.00380
       6127.732            0.01910        0.00374
       6130.405            0.01060        0.00376
       6133.078            0.01540        0.00381
       6135.750            0.01180        0.00384
       6138.423            0.01190        0.00384
       6141.096            0.00550        0.00384
       6143.770            0.01720        0.00391
       6146.443            0.00840        0.00391
       6149.116            0.01370        0.00386
       6151.790            0.00540        0.00379
       6154.463            0.01960        0.00378
       6157.137            0.01470        0.00372
       6159.811            0.01000        0.00374
       6162.485            0.01540        0.00376
       6165.159            0.01390        0.00385
       6167.833            0.02020        0.00382
       6170.508            0.01470        0.00388
       6173.182            0.01420        0.00392
       6175.857            0.02280        0.00391
       6178.532            0.02190        0.00390
       6181.207            0.02090        0.00380
       6183.881            0.01520        0.00383
       6186.557            0.01810        0.00379
       6189.232            0.01780        0.00380
       6191.907            0.02430        0.00378
       6194.583            0.01490        0.00373
       6197.258            0.01510        0.00381
       6199.934            0.01110        0.00384
       6202.610            0.01470        0.00381
       6205.286            0.01710        0.00380
       6207.962            0.01610        0.00388
       6210.638            0.02020        0.00386
       6213.314            0.01780        0.00380
       6215.991            0.01260        0.00384
       6218.667            0.01660        0.00390
       6221.344            0.01420        0.00387
       6224.021            0.02390        0.00385
       6226.697            0.00970        0.00394
       6229.374            0.02210        0.00435
       6232.051            0.01920        0.00443
       6234.729            0.00590        0.00444
       6237.406            0.02530        0.00457
       6240.083            0.01220        0.00461
       6242.761            0.01200        0.00451
       6245.438            0.01660        0.00423
       6248.116            0.00920        0.00400
       6250.794            0.02310        0.00420
       6253.472            0.01020        0.00430
       6256.150            0.01720        0.00432
       6258.828            0.01190        0.00441
       6261.507            0.01750        0.00449
       6264.185            0.00770        0.00449
       6266.864            0.01820        0.00433
       6269.542            0.01590        0.00413
       6272.221            0.01160        0.00415
       6274.900            0.02270        0.00406
       6277.579            0.01190        0.00398
       6280.258            0.01330        0.00420
       6282.937            0.01320        0.00433
       6285.617            0.02330        0.00436
       6288.296            0.01520        0.00421
       6290.976            0.01680        0.00473
       6293.655            0.00920        0.00727
       6296.335            0.01270        0.00794
       6299.015            0.01510        0.00799
       6301.695            0.02080        0.00813
       6304.375            0.00570        0.00808
       6307.055            0.00900        0.00793
       6309.735            0.01910        0.00626
       6312.416            0.01800        0.00438
       6315.096            0.01370        0.00426
       6317.777            0.01490        0.00398
       6320.458            0.01440        0.00397
       6323.138            0.01350        0.00421
       6325.819            0.00990        0.00430
       6328.500            0.01270        0.00427
       6331.181            0.01830        0.00420
       6333.863            0.01540        0.00415
       6336.544            0.01150        0.00412
       6339.226            0.01700        0.00393
       6341.907            0.01330        0.00382
       6344.589            0.01530        0.00388
       6347.271            0.01700        0.00391
       6349.952            0.01210        0.00406
       6352.634            0.01730        0.00420
       6355.316            0.00950        0.00447
       6357.999            0.01270        0.00547
       6360.681            0.01370        0.00555
       6363.363            0.00690        0.00555
       6366.045            0.00790        0.00543
       6368.728            0.01770        0.00536
       6371.411            0.00610        0.00521
       6374.094            0.01380        0.00418
       6376.776            0.01010        0.00381
       6379.459            0.01620        0.00391
