@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.920
@SPECTRUM spectrum_05D2ay_746.dat
@SN-NAME 05D2ay
       8473.770            0.00024        0.00225
       8488.770            0.00477        0.00190
       8503.770            0.00342        0.00249
       8518.770            0.00230        0.00181
       8533.770            0.00386        0.00201
       8548.770            0.00017        0.00201
       8563.770            0.00565        0.00199
       8578.770            0.00114        0.00183
       8593.770            0.00229        0.00206
       8608.770            0.00449        0.00191
       8623.770            0.00365        0.00281
       8638.770            0.00149        0.00258
       8653.770            0.00411        0.00303
       8668.770            0.00585        0.00266
       8683.770            0.00270        0.00241
       8698.770            0.00371        0.00206
       8713.770            0.00357        0.00221
       8728.770            0.00320        0.00201
       8743.770            0.00062        0.00224
       8758.770           -0.00184        0.00281
       8773.770            0.00673        0.00396
       8788.770            0.00061        0.00282
       8803.770            0.00309        0.00245
       8818.770            0.00300        0.00267
       8833.770           -0.00115        0.00458
       8848.770           -0.00554        0.00279
       8863.770            0.00260        0.00302
       8878.770            0.00458        0.00317
