@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.767
@SPECTRUM spectrum_04D1qd_688.dat
@SN-NAME 04D1qd
       4864.911            0.00770        0.00329
       4867.486            0.01140        0.00329
       4870.062            0.01530        0.00330
       4872.639            0.00660        0.00330
       4875.216            0.00720        0.00334
       4877.793            0.01110        0.00335
       4880.371            0.00660        0.00334
       4882.948           -0.00460        0.00339
       4885.526            0.00410        0.00340
       4888.104            0.00210        0.00340
       4890.683            0.00720        0.00339
       4893.262            0.00710        0.00341
       4895.841            0.00150        0.00339
       4898.420            0.00640        0.00334
       4901.000            0.00760        0.00336
       4903.580            0.00060        0.00336
       4906.160            0.00890        0.00332
       4908.740            0.00330        0.00335
       4911.321            0.00450        0.00332
       4913.902            0.00960        0.00327
       4916.484            0.00850        0.00324
       4919.065            0.00660        0.00328
       4921.647            0.01040        0.00326
       4924.229            0.00990        0.00328
       4926.812            0.00530        0.00324
       4929.395            0.00270        0.00325
       4931.978            0.01250        0.00330
       4934.562            0.00350        0.00327
       4937.145            0.00310        0.00329
       4939.729            0.01240        0.00325
       4942.313            0.01500        0.00322
       4944.897            0.01030        0.00326
       4947.482            0.00080        0.00325
       4950.067            0.00790        0.00327
       4952.653            0.01400        0.00327
       4955.238            0.00650        0.00325
       4957.824            0.00340        0.00327
       4960.410            0.00740        0.00330
       4962.997            0.00460        0.00324
       4965.583            0.00100        0.00325
       4968.170            0.01550        0.00327
       4970.757            0.00710        0.00330
       4973.345            0.00450        0.00329
       4975.933            0.00990        0.00325
       4978.521            0.01210        0.00320
       4981.109            0.00740        0.00321
       4983.698            0.00520        0.00317
       4986.287            0.01100        0.00320
       4988.876            0.00810        0.00318
       4991.465            0.00460        0.00321
       4994.055            0.00980        0.00322
       4996.645            0.00560        0.00321
       4999.235            0.01110        0.00320
       5001.826            0.01300        0.00318
       5004.417            0.01070        0.00317
       5007.007            0.00490        0.00317
       5009.599            0.00660        0.00315
       5012.190            0.01320        0.00314
       5014.782            0.01090        0.00314
       5017.375            0.01190        0.00313
       5019.967            0.01140        0.00310
       5022.560            0.01040        0.00309
       5025.152            0.00650        0.00310
       5027.746            0.01270        0.00310
       5030.339            0.00990        0.00313
       5032.933            0.00780        0.00309
       5035.527            0.00800        0.00310
       5038.121            0.00470        0.00310
       5040.715            0.00540        0.00307
       5043.311            0.00700        0.00305
       5045.905            0.00820        0.00304
       5048.500            0.01130        0.00302
       5051.096            0.00940        0.00304
       5053.692            0.00940        0.00306
       5056.288            0.01140        0.00307
       5058.884            0.00770        0.00308
       5061.481            0.00680        0.00308
       5064.078            0.01660        0.00307
       5066.675            0.01510        0.00305
       5069.272            0.00860        0.00304
       5071.870            0.01100        0.00305
       5074.468            0.01070        0.00301
       5077.066            0.01240        0.00299
       5079.665            0.01360        0.00303
       5082.263            0.01240        0.00301
       5084.862            0.01370        0.00301
       5087.461            0.00590        0.00303
       5090.061            0.00900        0.00303
       5092.661            0.00490        0.00305
       5095.261            0.01130        0.00304
       5097.861            0.00840        0.00304
       5100.461            0.00540        0.00304
       5103.062            0.01160        0.00302
       5105.663            0.01130        0.00299
       5108.264            0.00560        0.00301
       5110.866            0.00800        0.00303
       5113.468            0.01240        0.00301
       5116.069            0.01800        0.00303
       5118.672            0.01610        0.00301
       5121.274            0.01400        0.00301
       5123.877            0.01110        0.00302
       5126.480            0.01290        0.00301
       5129.083            0.01250        0.00303
       5131.687            0.01280        0.00304
       5134.291            0.01440        0.00308
       5136.895            0.01160        0.00306
       5139.499            0.01730        0.00315
       5142.104            0.01440        0.00314
       5144.708            0.00840        0.00310
       5147.313            0.01320        0.00310
       5149.918            0.01260        0.00309
       5152.524            0.00230        0.00310
       5155.129            0.00740        0.00307
       5157.735            0.00810        0.00307
       5160.342            0.01270        0.00305
       5162.948            0.01270        0.00301
       5165.555            0.01070        0.00299
       5168.162            0.01210        0.00295
       5170.769            0.01070        0.00294
       5173.376            0.00740        0.00292
       5175.984            0.01320        0.00294
       5178.592            0.01380        0.00289
       5181.201            0.01510        0.00296
       5183.809            0.01060        0.00300
       5186.417            0.01500        0.00305
       5189.026            0.01440        0.00303
       5191.636            0.00410        0.00311
       5194.245            0.01380        0.00323
       5196.854            0.01420        0.00326
       5199.464            0.01750        0.00323
       5202.075            0.01710        0.00321
       5204.685            0.01010        0.00322
       5207.295            0.01320        0.00322
       5209.906            0.01250        0.00309
       5212.518            0.01170        0.00306
       5215.129            0.01000        0.00303
       5217.740            0.00980        0.00311
       5220.352            0.01040        0.00309
       5222.964            0.01900        0.00308
       5225.577            0.01360        0.00310
       5228.189            0.00970        0.00308
       5230.802            0.00670        0.00312
       5233.415            0.01350        0.00312
       5236.028            0.01250        0.00310
       5238.641            0.01120        0.00309
       5241.255            0.01640        0.00308
       5243.869            0.00920        0.00308
       5246.483            0.00880        0.00308
       5249.097            0.01010        0.00307
       5251.712            0.00810        0.00309
       5254.327            0.00940        0.00309
       5256.942            0.00820        0.00307
       5259.557            0.01180        0.00306
       5262.173            0.01370        0.00300
       5264.789            0.01040        0.00298
       5267.404            0.01160        0.00292
       5270.021            0.01310        0.00295
       5272.637            0.00950        0.00298
       5275.254            0.01000        0.00300
       5277.871            0.01000        0.00301
       5280.488            0.01380        0.00300
       5283.105            0.00930        0.00303
       5285.723            0.01060        0.00302
       5288.340            0.01090        0.00300
       5290.958            0.01390        0.00298
       5293.577            0.01480        0.00302
       5296.195            0.00820        0.00303
       5298.814            0.01290        0.00305
       5301.433            0.01430        0.00309
       5304.052            0.01120        0.00305
       5306.671            0.01650        0.00305
       5309.291            0.01130        0.00308
       5311.911            0.01230        0.00304
       5314.531            0.00770        0.00306
       5317.151            0.00990        0.00307
       5319.772            0.01520        0.00306
       5322.393            0.01520        0.00306
       5325.014            0.01020        0.00306
       5327.635            0.01460        0.00308
       5330.256            0.01010        0.00308
       5332.878            0.01170        0.00306
       5335.500            0.00960        0.00307
       5338.122            0.00980        0.00306
       5340.744            0.01380        0.00305
       5343.367            0.00700        0.00302
       5345.989            0.01400        0.00300
       5348.612            0.01460        0.00301
       5351.235            0.01030        0.00303
       5353.859            0.01040        0.00299
       5356.482            0.01130        0.00302
       5359.106            0.01540        0.00298
       5361.730            0.01250        0.00297
       5364.354            0.01540        0.00310
       5366.979            0.00930        0.00312
       5369.604            0.01230        0.00299
       5372.229            0.00890        0.00297
       5374.854            0.00890        0.00297
       5377.479            0.01080        0.00299
       5380.104            0.00450        0.00297
       5382.730            0.01450        0.00297
       5385.356            0.00980        0.00296
       5387.982            0.01530        0.00296
       5390.609            0.01190        0.00294
       5393.235            0.00130        0.00292
       5395.862            0.02150        0.00292
       5398.489            0.00950        0.00291
       5401.116            0.01190        0.00291
       5403.744            0.00770        0.00289
       5406.372            0.01280        0.00292
       5409.000            0.00630        0.00289
       5411.627            0.00890        0.00289
       5414.256            0.00650        0.00292
       5416.884            0.01210        0.00293
       5419.513            0.00880        0.00292
       5422.142            0.01320        0.00293
       5424.771            0.01070        0.00291
       5427.400            0.00830        0.00291
       5430.030            0.01260        0.00293
       5432.660            0.01680        0.00295
       5435.290            0.01360        0.00298
       5437.920            0.01130        0.00294
       5440.550            0.01520        0.00292
       5443.181            0.01240        0.00295
       5445.812            0.00950        0.00294
       5448.442            0.01510        0.00293
       5451.074            0.01480        0.00293
       5453.705            0.01110        0.00295
       5456.337            0.01140        0.00297
       5458.969            0.00800        0.00295
       5461.601            0.01120        0.00296
       5464.233            0.00980        0.00297
       5466.865            0.01410        0.00293
       5469.498            0.00980        0.00294
       5472.131            0.01150        0.00296
       5474.764            0.01010        0.00298
       5477.397            0.00800        0.00295
       5480.030            0.01540        0.00298
       5482.664            0.00990        0.00293
       5485.298            0.01100        0.00300
       5487.932            0.01130        0.00297
       5490.566            0.01220        0.00296
       5493.201            0.01550        0.00298
       5495.835            0.01560        0.00297
       5498.470            0.01420        0.00300
       5501.105            0.01270        0.00300
       5503.740            0.01360        0.00301
       5506.375            0.01020        0.00299
       5509.011            0.01600        0.00301
       5511.647            0.01340        0.00303
       5514.283            0.00520        0.00300
       5516.919            0.01110        0.00302
       5519.556            0.00950        0.00302
       5522.192            0.01140        0.00300
       5524.829            0.01250        0.00300
       5527.466            0.01150        0.00301
       5530.103            0.01360        0.00297
       5532.741            0.01850        0.00301
       5535.378            0.01620        0.00301
       5538.016            0.01320        0.00309
       5540.654            0.01050        0.00312
       5543.292            0.01250        0.00317
       5545.930            0.01200        0.00319
       5548.569            0.01230        0.00320
       5551.208            0.00990        0.00318
       5553.847            0.01360        0.00313
       5556.485            0.01160        0.00314
       5559.125            0.01760        0.00317
       5561.764            0.01470        0.00319
       5564.404            0.01510        0.00317
       5567.044            0.01600        0.00374
       5569.684           -0.00480        0.00724
       5572.324            0.01320        0.01153
       5574.965            0.01200        0.01092
       5577.605            0.02520        0.01091
       5580.246            0.01340        0.01089
       5582.887            0.03360        0.01092
       5585.528           -0.00090        0.00970
       5588.169            0.01820        0.00474
       5590.811            0.01040        0.00313
       5593.453            0.01560        0.00311
       5596.095            0.01710        0.00317
       5598.737            0.01180        0.00319
       5601.379            0.01670        0.00320
       5604.022            0.01220        0.00320
       5606.665            0.01540        0.00318
       5609.307            0.01120        0.00314
       5611.950            0.01670        0.00319
       5614.593            0.01340        0.00313
       5617.237            0.01450        0.00314
       5619.880            0.01680        0.00313
       5622.524            0.01160        0.00315
       5625.168            0.01830        0.00317
       5627.812            0.01430        0.00316
       5630.457            0.01420        0.00313
       5633.101            0.01670        0.00311
       5635.746            0.01080        0.00305
       5638.391            0.01440        0.00308
       5641.036            0.01230        0.00314
       5643.681            0.01120        0.00312
       5646.326            0.01410        0.00310
       5648.972            0.01190        0.00309
       5651.618            0.00750        0.00308
       5654.264            0.01250        0.00308
       5656.910            0.01470        0.00305
       5659.556            0.01210        0.00305
       5662.203            0.01320        0.00307
       5664.849            0.01500        0.00308
       5667.496            0.00930        0.00309
       5670.143            0.01800        0.00310
       5672.790            0.00670        0.00310
       5675.438            0.00910        0.00313
       5678.085            0.01310        0.00309
       5680.733            0.01920        0.00308
       5683.380            0.01240        0.00311
       5686.029            0.01380        0.00312
       5688.677            0.01160        0.00314
       5691.325            0.01000        0.00315
       5693.974            0.01320        0.00315
       5696.623            0.01180        0.00318
       5699.271            0.01370        0.00319
       5701.920            0.01260        0.00317
       5704.570            0.01670        0.00316
       5707.219            0.01440        0.00313
       5709.869            0.01110        0.00317
       5712.519            0.01040        0.00316
       5715.168            0.01850        0.00316
       5717.819            0.01260        0.00320
       5720.469            0.01780        0.00315
       5723.120            0.01240        0.00318
       5725.770            0.01270        0.00319
       5728.421            0.01070        0.00317
       5731.072            0.01290        0.00316
       5733.723            0.01300        0.00314
       5736.375            0.01130        0.00313
       5739.026            0.01150        0.00313
       5741.677            0.01550        0.00313
       5744.329            0.01660        0.00309
       5746.981            0.01860        0.00310
       5749.633            0.00620        0.00310
       5752.286            0.01240        0.00311
       5754.938            0.01870        0.00311
       5757.591            0.01350        0.00313
       5760.244            0.01240        0.00309
       5762.896            0.01500        0.00312
       5765.550            0.01160        0.00310
       5768.203            0.01890        0.00312
       5770.856            0.01780        0.00312
       5773.510            0.01900        0.00310
       5776.164            0.01140        0.00313
       5778.818            0.01490        0.00309
       5781.472            0.01250        0.00311
       5784.126            0.01770        0.00309
       5786.781            0.01390        0.00308
       5789.436            0.01650        0.00309
       5792.090            0.01850        0.00311
       5794.745            0.00950        0.00310
       5797.400            0.01850        0.00312
       5800.056            0.01600        0.00313
       5802.711            0.01790        0.00313
       5805.367            0.01380        0.00313
       5808.022            0.01290        0.00314
       5810.678            0.01600        0.00314
       5813.334            0.00950        0.00315
       5815.990            0.01240        0.00316
       5818.647            0.02120        0.00315
       5821.303            0.01690        0.00315
       5823.960            0.01380        0.00316
       5826.617            0.01570        0.00316
       5829.274            0.01740        0.00316
       5831.931            0.01170        0.00317
       5834.588            0.01380        0.00316
       5837.246            0.01720        0.00316
       5839.903            0.01000        0.00316
       5842.561            0.01290        0.00315
       5845.219            0.01290        0.00315
       5847.877            0.00760        0.00317
       5850.536            0.02200        0.00324
       5853.194            0.01370        0.00327
       5855.853            0.01660        0.00315
       5858.511            0.01620        0.00328
       5861.170            0.01420        0.00354
       5863.829            0.01810        0.00366
       5866.488            0.01730        0.00371
       5869.147            0.01440        0.00376
       5871.807            0.02150        0.00382
       5874.467            0.01450        0.00376
       5877.126            0.01980        0.00357
       5879.787            0.01560        0.00356
       5882.447            0.01290        0.00482
       5885.107            0.01810        0.00586
       5887.767            0.02040        0.00625
       5890.428            0.01360        0.00693
       5893.088            0.01410        0.00701
       5895.750            0.01290        0.00699
       5898.410            0.01240        0.00640
       5901.071            0.01640        0.00518
       5903.733            0.01290        0.00478
       5906.394            0.01300        0.00379
       5909.056            0.01510        0.00369
       5911.718            0.01930        0.00376
       5914.379            0.01950        0.00370
       5917.042            0.01270        0.00371
       5919.704            0.01160        0.00376
       5922.366            0.01840        0.00376
       5925.028            0.01250        0.00370
       5927.691            0.01440        0.00380
       5930.354            0.01440        0.00380
       5933.017            0.01330        0.00378
       5935.680            0.01070        0.00368
       5938.343            0.01710        0.00371
       5941.006            0.00960        0.00371
       5943.670            0.01750        0.00349
       5946.333            0.01590        0.00360
       5948.998            0.01460        0.00373
       5951.661            0.02060        0.00371
       5954.325            0.01470        0.00369
       5956.990            0.01440        0.00361
       5959.654            0.01560        0.00361
       5962.318            0.01790        0.00351
       5964.983            0.01740        0.00336
       5967.648            0.01620        0.00339
       5970.313            0.02080        0.00352
       5972.978            0.01150        0.00356
       5975.643            0.01820        0.00356
       5978.309            0.01620        0.00351
       5980.974            0.01910        0.00347
       5983.640            0.01790        0.00347
       5986.305            0.01200        0.00336
       5988.971            0.01790        0.00326
       5991.637            0.01640        0.00325
       5994.303            0.01280        0.00329
       5996.970            0.01500        0.00335
       5999.636            0.01400        0.00333
       6002.303            0.01260        0.00334
       6004.970            0.01920        0.00333
       6007.636            0.01770        0.00329
       6010.303            0.02040        0.00327
       6012.971            0.01510        0.00318
       6015.638            0.01720        0.00310
       6018.305            0.02210        0.00313
       6020.973            0.01070        0.00313
       6023.641            0.01820        0.00314
       6026.309            0.01370        0.00314
       6028.977            0.01990        0.00317
       6031.645            0.01810        0.00319
       6034.312            0.02440        0.00320
       6036.981            0.01440        0.00319
       6039.649            0.01080        0.00314
       6042.318            0.01830        0.00313
       6044.987            0.01980        0.00308
       6047.656            0.01440        0.00306
       6050.325            0.01520        0.00305
       6052.994            0.01700        0.00305
       6055.664            0.02020        0.00305
       6058.333            0.01120        0.00306
       6061.002            0.01670        0.00307
       6063.672            0.01700        0.00308
       6066.342            0.01590        0.00307
       6069.012            0.02180        0.00307
       6071.682            0.01750        0.00308
       6074.352            0.01670        0.00306
       6077.022            0.01390        0.00304
       6079.693            0.01670        0.00300
       6082.364            0.01320        0.00300
       6085.035            0.01630        0.00301
       6087.705            0.01750        0.00299
       6090.376            0.01840        0.00301
       6093.047            0.01430        0.00300
       6095.719            0.02110        0.00304
       6098.390            0.01820        0.00304
       6101.062            0.01760        0.00307
       6103.733            0.01130        0.00305
       6106.405            0.02160        0.00305
       6109.077            0.01660        0.00301
       6111.749            0.01930        0.00300
       6114.421            0.02230        0.00299
       6117.093            0.01550        0.00298
       6119.766            0.02130        0.00297
       6122.438            0.01500        0.00297
       6125.111            0.01520        0.00296
       6127.784            0.01610        0.00296
       6130.457            0.01660        0.00302
       6133.129            0.01400        0.00308
       6135.803            0.01480        0.00317
       6138.476            0.01510        0.00319
       6141.149            0.01470        0.00323
       6143.823            0.02120        0.00323
       6146.497            0.01640        0.00319
       6149.170            0.01890        0.00313
       6151.844            0.02110        0.00316
       6154.518            0.01310        0.00304
       6157.192            0.02340        0.00305
       6159.867            0.01820        0.00300
       6162.541            0.01640        0.00305
       6165.215            0.01660        0.00318
       6167.890            0.01680        0.00315
       6170.565            0.01590        0.00320
       6173.240            0.01480        0.00322
       6175.915            0.01820        0.00320
       6178.590            0.01490        0.00319
       6181.265            0.01650        0.00306
       6183.940            0.02000        0.00302
       6186.616            0.02200        0.00302
       6189.292            0.02070        0.00299
       6191.967            0.02150        0.00301
       6194.643            0.01490        0.00303
       6197.319            0.01440        0.00312
       6199.995            0.01270        0.00316
       6202.671            0.01120        0.00310
       6205.347            0.01480        0.00309
       6208.024            0.02290        0.00314
       6210.700            0.01880        0.00317
       6213.377            0.01840        0.00306
       6216.054            0.01600        0.00317
       6218.730            0.02160        0.00337
       6221.407            0.01530        0.00341
       6224.084            0.01950        0.00337
       6226.762            0.02270        0.00327
       6229.439            0.01770        0.00387
       6232.117            0.02400        0.00385
       6234.794            0.01640        0.00393
       6237.472            0.02460        0.00406
       6240.149            0.02110        0.00409
       6242.828            0.01810        0.00404
       6245.505            0.01510        0.00364
       6248.184            0.01120        0.00338
       6250.862            0.00760        0.00361
       6253.540            0.01740        0.00372
       6256.219            0.02320        0.00371
       6258.897            0.02230        0.00385
       6261.576            0.02460        0.00392
       6264.255            0.02600        0.00394
       6266.934            0.02360        0.00375
       6269.613            0.01120        0.00345
       6272.292            0.01710        0.00345
       6274.971            0.02300        0.00332
       6277.650            0.02320        0.00327
       6280.330            0.01750        0.00357
       6283.009            0.02590        0.00376
       6285.689            0.02110        0.00369
       6288.369            0.02000        0.00362
       6291.049            0.02050        0.00398
       6293.729            0.00930        0.00593
       6296.409            0.02310        0.00643
       6299.089            0.01610        0.00639
       6301.770            0.02060        0.00661
       6304.450            0.02590        0.00658
       6307.130            0.01320        0.00649
       6309.811            0.02180        0.00510
       6312.492            0.02000        0.00378
       6315.172            0.02410        0.00373
       6317.854            0.02090        0.00333
       6320.535            0.02370        0.00329
       6323.216            0.01530        0.00363
       6325.897            0.01970        0.00379
       6328.579            0.01740        0.00377
       6331.260            0.01680        0.00363
       6333.941            0.01460        0.00359
       6336.623            0.01840        0.00356
       6339.305            0.01940        0.00327
       6341.987            0.01320        0.00314
       6344.669            0.02530        0.00316
       6347.351            0.02000        0.00321
       6350.033            0.02270        0.00347
       6352.716            0.01750        0.00350
       6355.398            0.01620        0.00377
       6358.081            0.02030        0.00448
       6360.763            0.02060        0.00453
       6363.446            0.01740        0.00448
       6366.129            0.01530        0.00432
       6368.812            0.01680        0.00423
       6371.495            0.01810        0.00415
       6374.178            0.01920        0.00332
       6376.861            0.02320        0.00308
       6379.544            0.01810        0.00318
