        wavelength                   f_lam                  e_lam              telcor
7954.2999999988815                     nan                    nan                 1.0
 7954.999999998881                     nan                    nan                 1.0
 7955.699999998881                     nan                    nan                 1.0
 7956.399999998881                     nan                    nan                 1.0
 7957.099999998881                     nan                    nan                 1.0
 7957.799999998881                     nan                    nan                 1.0
  7958.49999999888                     nan                    nan                 1.0
  7959.19999999888                     nan                    nan  0.9806096555992982
  7959.89999999888                     nan                    nan  0.9781075884962754
  7960.59999999888                     nan                    nan  0.9734824316369499
  7961.29999999888                     nan                    nan   0.971325512665496
7961.9999999988795                     nan                    nan  0.9699072590745297
 7962.699999998879                     nan                    nan  0.9652909482240012
 7963.399999998879                     nan                    nan  0.9650952021158572
 7964.099999998879                     nan                    nan  0.9758053469150272
 7964.799999998879                     nan                    nan  0.9903077292497479
 7965.499999998879                     nan                    nan                 1.0
 7966.199999998878                     nan                    nan                 1.0
 7966.899999998878                     nan                    nan                 1.0
 7967.599999998878                     nan                    nan                 1.0
 7968.299999998878                     nan                    nan                 1.0
 7968.999999998878                     nan                    nan                 1.0
7969.6999999988775                     nan                    nan                 1.0
 7970.399999998877                     nan                    nan                 1.0
 7971.099999998877                     nan                    nan                 1.0
 7971.799999998877                     nan                    nan                 1.0
 7972.499999998877                     nan                    nan                 1.0
 7973.199999998877                     nan                    nan                 1.0
 7973.899999998876                     nan                    nan                 1.0
 7974.599999998876                     nan                    nan                 1.0
 7975.299999998876                     nan                    nan                 1.0
 7975.999999998876                     nan                    nan                 1.0
 7976.699999998876                     nan                    nan                 1.0
7977.3999999988755                     nan                    nan                 1.0
 7978.099999998875                     nan                    nan                 1.0
 7978.799999998875                     nan                    nan                 1.0
 7979.499999998875                     nan                    nan                 1.0
 7980.199999998875                     nan                    nan                 1.0
 7980.899999998875                     nan                    nan                 1.0
 7981.599999998874                     nan                    nan                 1.0
 7982.299999998874                     nan                    nan                 1.0
 7982.999999998874                     nan                    nan                 1.0
 7983.699999998874                     nan                    nan                 1.0
 7984.399999998874                     nan                    nan                 1.0
7985.0999999988735                     nan                    nan                 1.0
 7985.799999998873                     nan                    nan                 1.0
 7986.499999998873                     nan                    nan                 1.0
 7987.199999998873                     nan                    nan                 1.0
 7987.899999998873                     nan                    nan                 1.0
 7988.599999998873                     nan                    nan                 1.0
 7989.299999998872                     nan                    nan                 1.0
 7989.999999998872                     nan                    nan                 1.0
 7990.699999998872                     nan                    nan                 1.0
 7991.399999998872                     nan                    nan                 1.0
 7992.099999998872                     nan                    nan                 1.0
7992.7999999988715                     nan                    nan                 1.0
 7993.499999998871                     nan                    nan                 1.0
 7994.199999998871                     nan                    nan                 1.0
 7994.899999998871                     nan                    nan                 1.0
 7995.599999998871                     nan                    nan                 1.0
 7996.299999998871                     nan                    nan                 1.0
  7996.99999999887                     nan                    nan                 1.0
  7997.69999999887                     nan                    nan                 1.0
  7998.39999999887                     nan                    nan                 1.0
  7999.09999999887                     nan                    nan                 1.0
  7999.79999999887                     nan                    nan                 1.0
8000.4999999988695                     nan                    nan                 1.0
 8001.199999998869                     nan                    nan                 1.0
 8001.899999998869                     nan                    nan                 1.0
 8002.599999998869                     nan                    nan                 1.0
 8003.299999998869                     nan                    nan                 1.0
 8003.999999998869                     nan                    nan                 1.0
 8004.699999998868                     nan                    nan                 1.0
 8005.399999998868                     nan                    nan                 1.0
 8006.099999998868                     nan                    nan                 1.0
 8006.799999998868                     nan                    nan                 1.0
 8007.499999998868                     nan                    nan                 1.0
8008.1999999988675                     nan                    nan                 1.0
 8008.899999998867                     nan                    nan                 1.0
 8009.599999998867                     nan                    nan                 1.0
 8010.299999998867                     nan                    nan                 1.0
 8010.999999998867                     nan                    nan                 1.0
 8011.699999998867                     nan                    nan                 1.0
 8012.399999998866                     nan                    nan                 1.0
 8013.099999998866                     nan                    nan                 1.0
 8013.799999998866                     nan                    nan                 1.0
 8014.499999998866                     nan                    nan                 1.0
 8015.199999998866                     nan                    nan                 1.0
8015.8999999988655                     nan                    nan                 1.0
 8016.599999998865                     nan                    nan                 1.0
 8017.299999998865                     nan                    nan                 1.0
 8017.999999998865                     nan                    nan                 1.0
 8018.699999998865                     nan                    nan                 1.0
 8019.399999998865                     nan                    nan                 1.0
 8020.099999998864                     nan                    nan                 1.0
 8020.799999998864                     nan                    nan                 1.0
 8021.499999998864                     nan                    nan                 1.0
 8022.199999998864                     nan                    nan                 1.0
 8022.899999998864                     nan                    nan                 1.0
8023.5999999988635                     nan                    nan                 1.0
 8024.299999998863                     nan                    nan                 1.0
 8024.999999998863                     nan                    nan                 1.0
 8025.699999998863                     nan                    nan                 1.0
 8026.399999998863                     nan                    nan                 1.0
 8027.099999998863                     nan                    nan                 1.0
 8027.799999998862                     nan                    nan                 1.0
 8028.499999998862                     nan                    nan                 1.0
 8029.199999998862                     nan                    nan                 1.0
 8029.899999998862                     nan                    nan                 1.0
 8030.599999998862                     nan                    nan                 1.0
8031.2999999988615                     nan                    nan                 1.0
 8031.999999998861                     nan                    nan                 1.0
 8032.699999998861                     nan                    nan                 1.0
 8033.399999998861                     nan                    nan                 1.0
 8034.099999998861                     nan                    nan                 1.0
 8034.799999998861                     nan                    nan                 1.0
  8035.49999999886                     nan                    nan                 1.0
  8036.19999999886                     nan                    nan                 1.0
  8036.89999999886                     nan                    nan                 1.0
  8037.59999999886                     nan                    nan                 1.0
  8038.29999999886                     nan                    nan                 1.0
8038.9999999988595                     nan                    nan                 1.0
 8039.699999998859                     nan                    nan                 1.0
 8040.399999998859                     nan                    nan                 1.0
 8041.099999998859                     nan                    nan                 1.0
 8041.799999998859                     nan                    nan                 1.0
 8042.499999998859                     nan                    nan                 1.0
 8043.199999998858                     nan                    nan                 1.0
 8043.899999998858                     nan                    nan                 1.0
 8044.599999998858                     nan                    nan                 1.0
 8045.299999998858                     nan                    nan                 1.0
 8045.999999998858                     nan                    nan                 1.0
8046.6999999988575                     nan                    nan                 1.0
 8047.399999998857                     nan                    nan                 1.0
 8048.099999998857                     nan                    nan                 1.0
 8048.799999998857                     nan                    nan                 1.0
 8049.499999998857                     nan                    nan                 1.0
 8050.199999998857                     nan                    nan                 1.0
 8050.899999998856                     nan                    nan                 1.0
 8051.599999998856                     nan                    nan                 1.0
 8052.299999998856                     nan                    nan                 1.0
 8052.999999998856                     nan                    nan                 1.0
 8053.699999998856                     nan                    nan                 1.0
8054.3999999988555                     nan                    nan                 1.0
 8055.099999998855                     nan                    nan                 1.0
 8055.799999998855                     nan                    nan                 1.0
 8056.499999998855                     nan                    nan                 1.0
 8057.199999998855                     nan                    nan                 1.0
 8057.899999998855                     nan                    nan                 1.0
 8058.599999998854                     nan                    nan                 1.0
 8059.299999998854                     nan                    nan                 1.0
 8059.999999998854                     nan                    nan                 1.0
 8060.699999998854                     nan                    nan                 1.0
 8061.399999998854                     nan                    nan                 1.0
8062.0999999988535                     nan                    nan                 1.0
 8062.799999998853                     nan                    nan                 1.0
 8063.499999998853                     nan                    nan                 1.0
 8064.199999998853                     nan                    nan                 1.0
 8064.899999998853                     nan                    nan                 1.0
 8065.599999998853                     nan                    nan                 1.0
 8066.299999998852                     nan                    nan                 1.0
 8066.999999998852                     nan                    nan                 1.0
 8067.699999998852                     nan                    nan                 1.0
 8068.399999998852                     nan                    nan                 1.0
 8069.099999998852                     nan                    nan                 1.0
8069.7999999988515                     nan                    nan                 1.0
 8070.499999998851                     nan                    nan                 1.0
 8071.199999998851                     nan                    nan                 1.0
 8071.899999998851                     nan                    nan                 1.0
 8072.599999998851                     nan                    nan                 1.0
 8073.299999998851                     nan                    nan                 1.0
  8073.99999999885                     nan                    nan                 1.0
  8074.69999999885                     nan                    nan                 1.0
  8075.39999999885                     nan                    nan                 1.0
  8076.09999999885                     nan                    nan                 1.0
  8076.79999999885                     nan                    nan                 1.0
8077.4999999988495                     nan                    nan                 1.0
 8078.199999998849                     nan                    nan                 1.0
 8078.899999998849                     nan                    nan                 1.0
 8079.599999998849                     nan                    nan                 1.0
 8080.299999998849                     nan                    nan                 1.0
 8080.999999998849                     nan                    nan                 1.0
 8081.699999998848                     nan                    nan                 1.0
 8082.399999998848                     nan                    nan                 1.0
 8083.099999998848                     nan                    nan                 1.0
 8083.799999998848                     nan                    nan                 1.0
 8084.499999998848                     nan                    nan                 1.0
8085.1999999988475                     nan                    nan                 1.0
 8085.899999998847                     nan                    nan                 1.0
 8086.599999998847                     nan                    nan                 1.0
 8087.299999998847                     nan                    nan                 1.0
 8087.999999998847                     nan                    nan                 1.0
 8088.699999998847                     nan                    nan                 1.0
 8089.399999998846                     nan                    nan                 1.0
 8090.099999998846                     nan                    nan                 1.0
 8090.799999998846                     nan                    nan                 1.0
 8091.499999998846                     nan                    nan                 1.0
 8092.199999998846                     nan                    nan                 1.0
8092.8999999988455                     nan                    nan                 1.0
 8093.599999998845                     nan                    nan                 1.0
 8094.299999998845                     nan                    nan                 1.0
 8094.999999998845                     nan                    nan                 1.0
 8095.699999998845                     nan                    nan                 1.0
 8096.399999998845                     nan                    nan                 1.0
 8097.099999998844                     nan                    nan                 1.0
 8097.799999998844                     nan                    nan                 1.0
 8098.499999998844                     nan                    nan                 1.0
 8099.199999998844                     nan                    nan                 1.0
 8099.899999998844                     nan                    nan                 1.0
8100.5999999988435                     nan                    nan                 1.0
 8101.299999998843                     nan                    nan                 1.0
 8101.999999998843                     nan                    nan                 1.0
 8102.699999998843                     nan                    nan                 1.0
 8103.399999998843                     nan                    nan                 1.0
 8104.099999998843                     nan                    nan                 1.0
 8104.799999998842                     nan                    nan                 1.0
 8105.499999998842                     nan                    nan                 1.0
 8106.199999998842                     nan                    nan                 1.0
 8106.899999998842                     nan                    nan                 1.0
 8107.599999998842                     nan                    nan                 1.0
8108.2999999988415                     nan                    nan                 1.0
 8108.999999998841                     nan                    nan                 1.0
 8109.699999998841                     nan                    nan                 1.0
 8110.399999998841                     nan                    nan                 1.0
 8111.099999998841                     nan                    nan  0.9814952321267645
 8111.799999998841                     nan                    nan  0.9735930912620872
  8112.49999999884                     nan                    nan  0.9687565976019634
  8113.19999999884                     nan                    nan  0.9596709862666268
  8113.89999999884                     nan                    nan    0.95837811267715
  8114.59999999884                     nan                    nan  0.9652101116629751
  8115.29999999884                     nan                    nan  0.9749850901826661
8115.9999999988395                     nan                    nan  0.9808808563338333
 8116.699999998839                     nan                    nan                 1.0
 8117.399999998839                     nan                    nan                 1.0
 8118.099999998839                     nan                    nan                 1.0
 8118.799999998839                     nan                    nan                 1.0
 8119.499999998839                     nan                    nan  0.9796063067081915
 8120.199999998838                     nan                    nan  0.9651362301625673
 8120.899999998838                     nan                    nan  0.9612090316507266
 8121.599999998838                     nan                    nan  0.9594462310351397
 8122.299999998838                     nan                    nan  0.9580482957744659
 8122.999999998838                     nan                    nan  0.9568487501710318
8123.6999999988375                     nan                    nan  0.9582181096128816
 8124.399999998837                     nan                    nan  0.9581132999253337
 8125.099999998837                     nan                    nan  0.9589204394136246
 8125.799999998837                     nan                    nan  0.9612864071612303
 8126.499999998837                     nan                    nan                 1.0
 8127.199999998837                     nan                    nan  0.9685284903436564
 8127.899999998836                     nan                    nan  0.9683306804937732
 8128.599999998836                     nan                    nan  0.9616931457966525
 8129.299999998836                     nan                    nan  0.9475266602857618
 8129.999999998836                     nan                    nan  0.9335765841529962
 8130.699999998836                     nan                    nan  0.9346585615428337
8131.3999999988355                     nan                    nan  0.9235566150770521
 8132.099999998835                     nan                    nan  0.9077948684678324
 8132.799999998835                     nan                    nan  0.8938259118983181
 8133.499999998835                     nan                    nan   0.884454068349269
 8134.199999998835                     nan                    nan  0.8756892926359285
 8134.899999998835                     nan                    nan  0.8713450022192164
 8135.599999998834                     nan                    nan  0.8887747045909523
 8136.299999998834                     nan                    nan  0.9115843115094253
 8136.999999998834                     nan                    nan  0.9309357864876672
 8137.699999998834                     nan                    nan  0.9470656824725786
 8138.399999998834                     nan                    nan  0.9462180152754123
8139.0999999988335                     nan                    nan  0.9394257863450614
 8139.799999998833                     nan                    nan  0.9241039677590095
 8140.499999998833                     nan                    nan   0.912170748775463
 8141.199999998833                     nan                    nan  0.8912462723353932
 8141.899999998833                     nan                    nan  0.8883816851796668
 8142.599999998833                     nan                    nan  0.8967108233353488
 8143.299999998832                     nan                    nan  0.9114402005238788
 8143.999999998832                     nan                    nan  0.9201089894595467
 8144.699999998832                     nan                    nan  0.9221466738177926
 8145.399999998832                     nan                    nan  0.9159592157620656
 8146.099999998832                     nan                    nan  0.9022132360265244
8146.7999999988315                     nan                    nan  0.8966891499742471
 8147.499999998831                     nan                    nan  0.8780049657296901
 8148.199999998831                     nan                    nan  0.8553342439662156
 8148.899999998831                     nan                    nan  0.8460980091809231
 8149.599999998831                     nan                    nan  0.8585360295171232
 8150.299999998831                     nan                    nan  0.8694366260047158
  8150.99999999883                     nan                    nan  0.8841889730821332
  8151.69999999883                     nan                    nan  0.8887964296940039
  8152.39999999883                     nan                    nan  0.8808318009150158
  8153.09999999883                     nan                    nan  0.8557141063875258
  8153.79999999883                     nan                    nan  0.8403578028266804
8154.4999999988295                     nan                    nan  0.8423453301763097
 8155.199999998829                     nan                    nan  0.8503215142445536
 8155.899999998829                     nan                    nan  0.8724666386683827
 8156.599999998829                     nan                    nan  0.8913442807608962
 8157.299999998829                     nan                    nan  0.9048309440796735
 8157.999999998829                     nan                    nan  0.9136952174455916
 8158.699999998828                     nan                    nan  0.9094256576463265
 8159.399999998828                     nan                    nan  0.9000269932192988
 8160.099999998828                     nan                    nan  0.8645854262294407
 8160.799999998828                     nan                    nan   0.825167612151004
 8161.499999998828                     nan                    nan  0.7973591668186772
8162.1999999988275                     nan                    nan   0.779880164198242
 8162.899999998827                     nan                    nan  0.7454424716265247
 8163.599999998827                     nan                    nan  0.7439373650078915
 8164.299999998827                     nan                    nan  0.7773692033339854
 8164.999999998827                     nan                    nan  0.8137526964655342
 8165.699999998827                     nan                    nan  0.8523245996442446
 8166.399999998826                     nan                    nan  0.8824453334683627
 8167.099999998826                     nan                    nan   0.890533417303724
 8167.799999998826                     nan                    nan  0.8785163994380324
 8168.499999998826                     nan                    nan  0.8410100520126587
 8169.199999998826                     nan                    nan  0.8191578594152376
8169.8999999988255                     nan                    nan  0.8044107887626867
 8170.599999998825                     nan                    nan  0.8254114036896137
 8171.299999998825                     nan                    nan  0.8797748532788634
 8171.999999998825                     nan                    nan  0.9310812367142693
 8172.699999998825                     nan                    nan  0.9523583888970053
 8173.399999998825                     nan                    nan   0.964998032472398
 8174.099999998824                     nan                    nan  0.9635343176910208
 8174.799999998824                     nan                    nan   0.935406247450754
 8175.499999998824                     nan                    nan  0.8998911457473122
 8176.199999998824                     nan                    nan  0.8423473524616302
 8176.899999998824                     nan                    nan  0.7908215361402071
8177.5999999988235                     nan                    nan  0.7566348819625037
 8178.299999998823                     nan                    nan  0.7539315214290008
 8178.999999998823                     nan                    nan  0.7659253955068537
 8179.699999998823                     nan                    nan  0.8103136885256803
 8180.399999998823                     nan                    nan  0.8471918447747313
 8181.099999998823                     nan                    nan  0.8587594150554223
 8181.799999998822                     nan                    nan  0.8809469375800373
 8182.499999998822                     nan                    nan  0.8955847825169636
 8183.199999998822                     nan                    nan  0.9173500245883986
 8183.899999998822                     nan                    nan  0.9208367812082235
 8184.599999998822                     nan                    nan  0.9231505826945191
8185.2999999988215                     nan                    nan  0.9138420171487848
 8185.999999998821                     nan                    nan  0.9122404158126612
 8186.699999998821                     nan                    nan   0.913302678554695
 8187.399999998821                     nan                    nan   0.886346536931948
 8188.099999998821                     nan                    nan   0.859862121898227
 8188.799999998821                     nan                    nan  0.8559346003448589
  8189.49999999882                     nan                    nan  0.8579892269171853
  8190.19999999882                     nan                    nan  0.8688992820350948
  8190.89999999882                     nan                    nan  0.8824147351316105
  8191.59999999882                     nan                    nan  0.8905079807744458
  8192.29999999882                     nan                    nan   0.893717221472708
  8192.99999999882                     nan                    nan  0.8917053456638501
 8193.699999998818                     nan                    nan  0.9014649385051835
  8194.39999999882                     nan                    nan   0.919335255178278
  8195.09999999882                     nan                    nan   0.922835657246855
 8195.799999998819                     nan                    nan  0.9214193017011114
 8196.499999998818                     nan                    nan  0.9095217230170635
 8197.199999998818                     nan                    nan  0.8820323601657438
  8197.89999999882                     nan                    nan  0.8533548893511741
 8198.599999998818                     nan                    nan  0.8368502282768637
 8199.299999998817                     nan                    nan  0.8336834270505684
 8199.999999998818                     nan                    nan  0.8450124294144655
 8200.699999998818                     nan                    nan  0.8779199510735732
 8201.399999998817                     nan                    nan   0.904379164097507
 8202.099999998816                     nan                    nan   0.936902531906844
 8202.799999998817                     nan                    nan  0.9599729307808036
 8203.499999998818                     nan                    nan   0.984337353604163
 8204.199999998817                     nan                    nan  0.9881661671818118
 8204.899999998815                     nan                    nan                 1.0
 8205.599999998816                     nan                    nan                 1.0
 8206.299999998817                     nan                    nan                 1.0
 8206.999999998816                     nan                    nan                 1.0
 8207.699999998815                     nan                    nan  0.9799462468694577
 8208.399999998815                     nan                    nan   0.973348292649993
 8209.099999998816                     nan                    nan  0.9574770420724283
 8209.799999998815                     nan                    nan  0.9462375207121955
 8210.499999998814                     nan                    nan  0.9413738350654159
 8211.199999998815                     nan                    nan  0.9319519444824859
 8211.899999998815                     nan                    nan  0.9342982564772883
 8212.599999998814                     nan                    nan  0.9384498626413121
 8213.299999998813                     nan                    nan  0.9492094816583134
 8213.999999998814                     nan                    nan     0.9593139233273
 8214.699999998815                     nan                    nan  0.9672441262561313
 8215.399999998814                     nan                    nan  0.9660598455940481
 8216.099999998813                     nan                    nan  0.9596421646718297
 8216.799999998813                     nan                    nan  0.9362364762420071
 8217.499999998814                     nan                    nan  0.9292793168812997
 8218.199999998813                     nan                    nan  0.9253195440662532
 8218.899999998812                     nan                    nan  0.9294167865258725
 8219.599999998813                     nan                    nan  0.9244333728378903
 8220.299999998813                     nan                    nan  0.9314213467178193
 8220.999999998812                     nan                    nan  0.9296439929775965
 8221.699999998811                     nan                    nan  0.9200976535194243
 8222.399999998812                     nan                    nan  0.9064253743128403
 8223.099999998813                     nan                    nan  0.8952004278385073
 8223.799999998811                     nan                    nan  0.8838404989632109
  8224.49999999881                     nan                    nan   0.876958879789032
 8225.199999998811                     nan                    nan  0.8430730745025912
 8225.899999998812                     nan                    nan  0.7862149810613316
  8226.59999999881                     nan                    nan  0.7231350328887465
  8227.29999999881                     nan                    nan  0.6744234677291614
  8227.99999999881                     nan                    nan  0.6368410005321239
 8228.699999998811                     nan                    nan  0.6273681645246691
  8229.39999999881                     nan                    nan  0.6385990055020647
 8230.099999998809                     nan                    nan  0.6649551353362521
  8230.79999999881                     nan                    nan  0.7073164610598188
  8231.49999999881                     nan                    nan  0.7456555270100633
  8232.19999999881                     nan                    nan   0.767259647692921
 8232.899999998808                     nan                    nan  0.7937640743225308
 8233.599999998809                     nan                    nan  0.8356295881047224
  8234.29999999881                     nan                    nan  0.8638544713703957
 8234.999999998809                     nan                    nan  0.8903425958567074
 8235.699999998807                     nan                    nan  0.9067979704342028
 8236.399999998808                     nan                    nan  0.9269226149458257
 8237.099999998809                     nan                    nan  0.9342795597454314
 8237.799999998808                     nan                    nan  0.9421899667835721
 8238.499999998807                     nan                    nan  0.9399956616410481
 8239.199999998807                     nan                    nan  0.9427275786330531
 8239.899999998808                     nan                    nan  0.9452162702032338
 8240.599999998807                     nan                    nan  0.9541249259974719
 8241.299999998806                     nan                    nan  0.9382975173572773
 8241.999999998807                     nan                    nan  0.9102320923309521
 8242.699999998807                     nan                    nan  0.8997285128007522
 8243.399999998806                     nan                    nan  0.8995610276782336
 8244.099999998805                     nan                    nan  0.9049691581424361
 8244.799999998806                     nan                    nan  0.9227424369973528
 8245.499999998807                     nan                    nan   0.956750492758767
 8246.199999998806                     nan                    nan  0.9863724638201165
 8246.899999998805                     nan                    nan  0.9919096499831224
 8247.599999998805                     nan                    nan  0.9961045689036665
 8248.299999998806                     nan                    nan                 1.0
 8248.999999998805                     nan                    nan                 1.0
 8249.699999998804                     nan                    nan                 1.0
 8250.399999998805                     nan                    nan  0.9956213943320082
 8251.099999998805                     nan                    nan  0.9906227933491335
 8251.799999998804                     nan                    nan  0.9856627606939752
 8252.499999998803                     nan                    nan    0.98653910537139
 8253.199999998804                     nan                    nan  0.9776143387243427
 8253.899999998805                     nan                    nan  0.9728143775335535
 8254.599999998803                     nan                    nan  0.9600891328055978
 8255.299999998802                     nan                    nan  0.9399819924756505
 8255.999999998803                     nan                    nan  0.9260466196799281
 8256.699999998804                     nan                    nan  0.9118215463239686
 8257.399999998803                     nan                    nan   0.907884282279855
 8258.099999998802                     nan                    nan  0.9045052581594112
 8258.799999998802                     nan                    nan  0.9140783741323998
 8259.499999998803                     nan                    nan  0.9319580822921218
 8260.199999998802                     nan                    nan  0.9705231451129748
 8260.899999998801                     nan                    nan  0.9778047754729811
 8261.599999998802                     nan                    nan  0.9803489371627702
 8262.299999998802                     nan                    nan  0.9847697397939895
 8262.999999998801                     nan                    nan  0.9908336030990035
   8263.6999999988                     nan                    nan  0.9969079236866576
 8264.399999998801                     nan                    nan  0.9991422524370887
 8265.099999998802                     nan                    nan  1.0147416359373296
   8265.7999999988                     nan                    nan  1.0339980897404466
   8266.4999999988                     nan                    nan  1.0506011968743272
   8267.1999999988                     nan                    nan                 1.0
 8267.899999998801                     nan                    nan                 1.0
   8268.5999999988                     nan                    nan  1.0592169139796401
 8269.299999998799                     nan                    nan  1.0508292739124472
   8269.9999999988                     nan                    nan  1.0490959413521854
   8270.6999999988                     nan                    nan  1.0330892441866568
   8271.3999999988                     nan                    nan  1.0127655511475309
 8272.099999998798                     nan                    nan  0.9811230808056581
 8272.799999998799                     nan                    nan  0.9558477645446454
   8273.4999999988                     nan                    nan  0.9333390907101073
 8274.199999998798                     nan                    nan  0.8617317580831786
 8274.899999998797                     nan                    nan  0.8872819239786747
 8275.599999998798                     nan                    nan  0.9145295752831356
 8276.299999998799                     nan                    nan  0.9177254350063437
 8276.999999998798                     nan                    nan  0.9438000339451368
 8277.699999998797                     nan                    nan   0.956805620022893
 8278.399999998797                     nan                    nan  0.9524457472260073
 8279.099999998798                     nan                    nan  0.9526069465171861
 8279.799999998797                     nan                    nan  0.9517895942985177
 8280.499999998796                     nan                    nan  0.9365182750620333
 8281.199999998797                     nan                    nan  0.9077168513519002
 8281.899999998797                     nan                    nan  0.9139086320472417
 8282.599999998796                     nan                    nan  0.9313363588281774
 8283.299999998795                     nan                    nan  0.9474686393478721
 8283.999999998796                     nan                    nan  0.9640141291125024
 8284.699999998797                     nan                    nan   1.006886723214219
 8285.399999998795                     nan                    nan   1.017528468519696
 8286.099999998794                     nan                    nan  0.9932275453995418
 8286.799999998795                     nan                    nan  0.9343286588488088
 8287.499999998796                     nan                    nan  0.9095521788354245
 8288.199999998795                     nan                    nan  0.8958784276430908
 8288.899999998794                     nan                    nan  0.8795103358663784
 8289.599999998794                     nan                    nan  0.8902610920627909
 8290.299999998795                     nan                    nan  0.9188357462101612
 8290.999999998794                     nan                    nan  0.9527872449575138
 8291.699999998793                     nan                    nan  0.9748956302574755
 8292.399999998794                     nan                    nan   0.972659392275555
 8293.099999998794                     nan                    nan  0.9396250445641335
 8293.799999998793                     nan                    nan  0.9107521077703408
 8294.499999998792                     nan                    nan  0.8984149215789311
 8295.199999998793                     nan                    nan  0.8889947063295317
 8295.899999998794                     nan                    nan  0.9152956918868681
 8296.599999998793                     nan                    nan  0.9388028504807703
 8297.299999998791                     nan                    nan  0.9601270744864789
 8297.999999998792                     nan                    nan  0.9663329948626211
 8298.699999998793                     nan                    nan  0.9635713265233956
 8299.399999998792                     nan                    nan   0.965151223626625
  8300.09999999879                     nan                    nan  0.9327049866758305
 8300.799999998791                     nan                    nan  0.9230180006220323
 8301.499999998792                     nan                    nan  0.9300861875115863
 8302.199999998791                     nan                    nan   0.925299562111949
  8302.89999999879                     nan                    nan  0.9222468517664089
  8303.59999999879                     nan                    nan  0.9144224274595555
 8304.299999998791                     nan                    nan  0.9033204088729724
  8304.99999999879                     nan                    nan  0.8887522302530103
  8305.69999999879                     nan                    nan  0.8876558302626726
  8306.39999999879                     nan                    nan  0.9033608411269973
  8307.09999999879                     nan                    nan  0.9326094320773035
  8307.79999999879                     nan                    nan  0.9467115494443431
 8308.499999998789                     nan                    nan  0.9648334227492106
  8309.19999999879                     nan                    nan  0.9675811769166074
  8309.89999999879                     nan                    nan  0.9577877266049695
 8310.599999998789                     nan                    nan  0.9400951643830098
 8311.299999998788                     nan                    nan  0.9293026652765861
 8311.999999998789                     nan                    nan  0.9263269247704443
  8312.69999999879                     nan                    nan  0.9239063317063892
 8313.399999998788                     nan                    nan  0.9235089019348246
 8314.099999998787                     nan                    nan  0.9224896114795451
 8314.799999998788                     nan                    nan  0.9230317187532229
 8315.499999998789                     nan                    nan  0.9186114850998409
 8316.199999998787                     nan                    nan  0.9064025648953291
 8316.899999998786                     nan                    nan  0.8847311634983824
 8317.599999998787                     nan                    nan  0.8825736714955839
 8318.299999998788                     nan                    nan   0.880315445272854
 8318.999999998787                     nan                    nan  0.8728494202533276
 8319.699999998786                     nan                    nan  0.8715756975100005
 8320.399999998786                     nan                    nan   0.869138649199052
