@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.526
@SPECTRUM spectrum_04D1ak_388.dat
@SN-NAME 04D1ak
       4840.088            0.00510        0.00447
       4842.637           -0.00040        0.00444
       4845.187           -0.00640        0.00441
       4847.737            0.00260        0.00440
       4850.287           -0.00380        0.00434
       4852.837           -0.00230        0.00429
       4855.389            0.00230        0.00428
       4857.940           -0.00650        0.00436
       4860.491           -0.00330        0.00427
       4863.043            0.00080        0.00431
       4865.595           -0.00440        0.00430
       4868.148           -0.00520        0.00428
       4870.701            0.00870        0.00423
       4873.253            0.00050        0.00425
       4875.807            0.00330        0.00427
       4878.361           -0.00620        0.00426
       4880.915           -0.00110        0.00430
       4883.469           -0.00280        0.00430
       4886.023            0.00170        0.00430
       4888.579            0.00240        0.00431
       4891.134           -0.00280        0.00430
       4893.689           -0.00250        0.00430
       4896.245           -0.00580        0.00430
       4898.801            0.00010        0.00430
       4901.357           -0.00760        0.00434
       4903.914            0.00510        0.00428
       4906.471            0.00100        0.00430
       4909.029           -0.00030        0.00423
       4911.586           -0.00050        0.00421
       4914.145           -0.00440        0.00418
       4916.703            0.00830        0.00417
       4919.261            0.00250        0.00418
       4921.820           -0.00330        0.00415
       4924.379           -0.00350        0.00414
       4926.938           -0.00820        0.00418
       4929.498           -0.00190        0.00420
       4932.058           -0.00120        0.00422
       4934.619            0.00620        0.00420
       4937.179            0.00250        0.00418
       4939.740           -0.00240        0.00417
       4942.301           -0.00100        0.00419
       4944.863           -0.00530        0.00421
       4947.425            0.00060        0.00417
       4949.987            0.00020        0.00425
       4952.549           -0.00130        0.00421
       4955.112            0.00440        0.00418
       4957.675           -0.00400        0.00421
       4960.238            0.00160        0.00417
       4962.802           -0.00590        0.00419
       4965.366           -0.00070        0.00429
       4967.930           -0.00520        0.00431
       4970.494           -0.00060        0.00426
       4973.059           -0.00280        0.00430
       4975.625            0.00230        0.00428
       4978.189            0.00010        0.00418
       4980.755           -0.00050        0.00419
       4983.321           -0.00060        0.00412
       4985.887           -0.00360        0.00412
       4988.454           -0.00170        0.00415
       4991.021           -0.00240        0.00413
       4993.588           -0.00160        0.00418
       4996.155           -0.00450        0.00419
       4998.723           -0.00410        0.00414
       5001.291           -0.00020        0.00408
       5003.859           -0.00210        0.00407
       5006.428           -0.00540        0.00407
       5008.997           -0.00020        0.00407
       5011.565           -0.00110        0.00406
       5014.135           -0.00700        0.00408
       5016.705           -0.00230        0.00404
       5019.274           -0.00140        0.00404
       5021.845           -0.00510        0.00404
       5024.416            0.00160        0.00404
       5026.986            0.00200        0.00402
       5029.557           -0.00980        0.00400
       5032.128           -0.00100        0.00402
       5034.700           -0.00270        0.00397
       5037.272            0.01090        0.00398
       5039.844            0.00060        0.00396
       5042.417           -0.00130        0.00393
       5044.990           -0.00290        0.00391
       5047.563           -0.00080        0.00394
       5050.136           -0.00250        0.00395
       5052.710           -0.00180        0.00399
       5055.284           -0.00630        0.00395
       5057.858            0.00110        0.00401
       5060.433            0.00440        0.00401
       5063.007            0.00700        0.00399
       5065.583            0.00440        0.00394
       5068.158           -0.00500        0.00394
       5070.733            0.00720        0.00392
       5073.309           -0.00450        0.00394
       5075.885           -0.00060        0.00390
       5078.461            0.00080        0.00388
       5081.039            0.00310        0.00389
       5083.615           -0.00030        0.00388
       5086.192            0.00210        0.00389
       5088.770            0.00030        0.00392
       5091.348           -0.00220        0.00390
       5093.926            0.00360        0.00393
       5096.504           -0.00080        0.00391
       5099.083            0.00410        0.00391
       5101.662           -0.00020        0.00387
       5104.241            0.00220        0.00387
       5106.820            0.00270        0.00386
       5109.400           -0.00050        0.00390
       5111.980           -0.00140        0.00386
       5114.561           -0.00600        0.00389
       5117.141            0.00240        0.00391
       5119.722           -0.00230        0.00387
       5122.303           -0.00420        0.00388
       5124.884            0.00330        0.00384
       5127.466            0.00890        0.00387
       5130.048            0.00560        0.00387
       5132.630           -0.00060        0.00386
       5135.212           -0.00590        0.00385
       5137.795           -0.00490        0.00392
       5140.378            0.00020        0.00390
       5142.961           -0.00570        0.00387
       5145.545           -0.00360        0.00388
       5148.128           -0.00330        0.00388
       5150.713           -0.00310        0.00391
       5153.297            0.00020        0.00388
       5155.881           -0.00370        0.00389
       5158.466            0.00370        0.00387
       5161.051           -0.00490        0.00385
       5163.637            0.00310        0.00382
       5166.223            0.00100        0.00376
       5168.809            0.00210        0.00371
       5171.395           -0.00110        0.00367
       5173.981           -0.00070        0.00368
       5176.567           -0.00550        0.00374
       5179.155           -0.00220        0.00369
       5181.742           -0.00370        0.00374
       5184.329            0.00560        0.00381
       5186.917            0.00440        0.00379
       5189.505           -0.00180        0.00379
       5192.093           -0.00140        0.00392
       5194.682            0.00410        0.00407
       5197.271            0.00000        0.00410
       5199.859            0.00490        0.00411
       5202.449            0.00270        0.00411
       5205.039            0.00110        0.00404
       5207.628            0.00390        0.00393
       5210.218            0.00130        0.00381
       5212.809           -0.00040        0.00382
       5215.399           -0.00440        0.00381
       5217.990            0.00190        0.00379
       5220.581           -0.00250        0.00389
       5223.173            0.00270        0.00384
       5225.764            0.00010        0.00386
       5228.356            0.00650        0.00386
       5230.948           -0.00200        0.00382
       5233.541            0.00630        0.00382
       5236.133            0.00030        0.00386
       5238.726            0.00000        0.00390
       5241.319           -0.00190        0.00386
       5243.913            0.00330        0.00388
       5246.506           -0.00140        0.00383
       5249.101            0.00380        0.00377
       5251.694           -0.00080        0.00386
       5254.289           -0.00160        0.00386
       5256.884            0.00290        0.00383
       5259.479            0.00130        0.00382
       5262.074           -0.00420        0.00375
       5264.669            0.00260        0.00367
       5267.265            0.00240        0.00361
       5269.861           -0.00170        0.00366
       5272.457           -0.00270        0.00372
       5275.053           -0.00250        0.00374
       5277.650           -0.00360        0.00377
       5280.247           -0.00530        0.00375
       5282.844           -0.01130        0.00375
       5285.441            0.00120        0.00374
       5288.039           -0.00190        0.00374
       5290.637           -0.00350        0.00376
       5293.235            0.00090        0.00379
       5295.833            0.00120        0.00380
       5298.433           -0.00310        0.00377
       5301.031            0.00120        0.00376
       5303.630            0.00350        0.00379
       5306.230           -0.00210        0.00376
       5308.830           -0.00340        0.00379
       5311.429           -0.00170        0.00375
       5314.029            0.00520        0.00378
       5316.630            0.00350        0.00380
       5319.230           -0.00080        0.00379
       5321.832           -0.00330        0.00374
       5324.433            0.00260        0.00378
       5327.034            0.00060        0.00385
       5329.635            0.00420        0.00386
       5332.237           -0.00380        0.00384
       5334.839            0.00550        0.00384
       5337.442           -0.00580        0.00377
       5340.044            0.00070        0.00371
       5342.647           -0.00240        0.00367
       5345.250           -0.00380        0.00370
       5347.854           -0.00530        0.00371
       5350.457           -0.00100        0.00372
       5353.061           -0.00190        0.00373
       5355.665            0.00760        0.00373
       5358.269           -0.00550        0.00369
       5360.874           -0.00510        0.00368
       5363.478           -0.00250        0.00367
       5366.083           -0.00360        0.00366
       5368.688           -0.00220        0.00363
       5371.293           -0.00440        0.00364
       5373.899           -0.00010        0.00365
       5376.505           -0.00370        0.00368
       5379.111           -0.00050        0.00367
       5381.718            0.00290        0.00365
       5384.324            0.00160        0.00367
       5386.931            0.00300        0.00365
       5389.538            0.00220        0.00363
       5392.146           -0.00310        0.00360
       5394.753           -0.00400        0.00361
       5397.361           -0.00150        0.00362
       5399.969            0.00560        0.00358
       5402.577            0.00600        0.00356
       5405.186           -0.00050        0.00357
       5407.794           -0.00030        0.00356
       5410.403           -0.00240        0.00354
       5413.012            0.00090        0.00353
       5415.622           -0.00480        0.00356
       5418.231            0.00230        0.00360
       5420.841           -0.00260        0.00364
       5423.452           -0.00400        0.00365
       5426.062           -0.00330        0.00357
       5428.672            0.00160        0.00356
       5431.283           -0.00420        0.00365
       5433.894            0.00220        0.00367
       5436.505           -0.00070        0.00363
       5439.117            0.00250        0.00366
       5441.729            0.00390        0.00364
       5444.340           -0.00280        0.00360
       5446.953           -0.00170        0.00360
       5449.565            0.00440        0.00358
       5452.178           -0.00070        0.00357
       5454.791           -0.00460        0.00360
       5457.403           -0.00330        0.00361
       5460.017            0.00180        0.00360
       5462.630           -0.00520        0.00363
       5465.244           -0.00590        0.00360
       5467.858            0.00160        0.00360
       5470.472            0.00210        0.00358
       5473.086            0.00420        0.00356
       5475.701           -0.00390        0.00371
       5478.316           -0.00020        0.00356
       5480.931            0.00040        0.00355
       5483.546           -0.00110        0.00356
       5486.162           -0.00010        0.00355
       5488.778            0.00400        0.00355
       5491.394           -0.00170        0.00356
       5494.010            0.00110        0.00356
       5496.626           -0.00020        0.00357
       5499.243            0.00070        0.00360
       5501.860            0.00330        0.00358
       5504.477            0.00110        0.00359
       5507.094            0.00220        0.00359
       5509.712            0.00330        0.00360
       5512.330            0.00080        0.00361
       5514.947            0.00660        0.00359
       5517.565           -0.00640        0.00358
       5520.184           -0.00410        0.00359
       5522.803            0.00200        0.00360
       5525.421           -0.00430        0.00359
       5528.041            0.00410        0.00358
       5530.660           -0.00180        0.00357
       5533.279            0.00620        0.00358
       5535.899            0.00230        0.00361
       5538.519           -0.00120        0.00365
       5541.139           -0.00310        0.00374
       5543.759           -0.00040        0.00373
       5546.380           -0.00820        0.00375
       5549.000           -0.00490        0.00373
       5551.622           -0.00190        0.00366
       5554.243            0.00060        0.00361
       5556.864           -0.00500        0.00363
       5559.486            0.00230        0.00371
       5562.107           -0.00390        0.00373
       5564.729            0.00150        0.00377
       5567.352            0.01010        0.00378
       5569.974           -0.00770        0.00493
       5572.597           -0.00180        0.00884
       5575.220            0.02610        0.00962
       5577.843           -0.01540        0.00963
       5580.466           -0.00110        0.00963
       5583.090           -0.00500        0.00919
       5585.713           -0.00140        0.00549
       5588.337           -0.00440        0.00370
       5590.961           -0.00450        0.00362
       5593.586            0.00470        0.00367
       5596.210           -0.00510        0.00364
       5598.835           -0.00360        0.00363
       5601.460            0.00150        0.00371
       5604.085           -0.00250        0.00370
       5606.711           -0.00210        0.00369
       5609.336           -0.00500        0.00369
       5611.962           -0.00700        0.00369
       5614.588            0.00930        0.00358
       5617.214           -0.00390        0.00359
       5619.841            0.00590        0.00366
       5622.468           -0.00100        0.00367
       5625.095           -0.00640        0.00365
       5627.722            0.00310        0.00364
       5630.349            0.00270        0.00360
       5632.976            0.00880        0.00353
       5635.604            0.00020        0.00356
       5638.232            0.00370        0.00356
       5640.860           -0.00680        0.00360
       5643.488           -0.00110        0.00362
       5646.117            0.00570        0.00360
       5648.745           -0.00540        0.00360
       5651.374            0.00390        0.00358
       5654.003            0.00140        0.00349
       5656.632            0.00280        0.00351
       5659.262           -0.00640        0.00349
       5661.892           -0.00030        0.00351
       5664.521            0.00170        0.00354
       5667.152           -0.00300        0.00355
       5669.782            0.00630        0.00360
       5672.413           -0.00410        0.00359
       5675.043           -0.00310        0.00359
       5677.674           -0.01080        0.00357
       5680.305           -0.00110        0.00354
       5682.937           -0.00460        0.00358
       5685.568           -0.00800        0.00357
       5688.200           -0.00970        0.00362
       5690.832           -0.00800        0.00362
       5693.463           -0.00330        0.00359
       5696.096            0.00060        0.00359
       5698.728           -0.00290        0.00362
       5701.361           -0.00130        0.00359
       5703.994            0.00090        0.00357
       5706.627            0.00400        0.00355
       5709.260           -0.00010        0.00355
       5711.894            0.00650        0.00354
       5714.527           -0.00190        0.00356
       5717.161            0.00250        0.00356
       5719.795            0.00110        0.00360
       5722.429           -0.00100        0.00359
       5725.063           -0.00560        0.00361
       5727.698            0.00170        0.00357
       5730.333           -0.00000        0.00356
       5732.968            0.00200        0.00356
       5735.603           -0.00610        0.00355
       5738.239            0.00010        0.00359
       5740.874            0.00060        0.00353
       5743.510            0.00990        0.00351
       5746.146            0.00100        0.00351
       5748.782            0.00090        0.00354
       5751.418           -0.00630        0.00354
       5754.055           -0.00120        0.00352
       5756.691            0.00070        0.00349
       5759.329           -0.00040        0.00354
       5761.965           -0.00100        0.00354
       5764.603           -0.00200        0.00354
       5767.240            0.00480        0.00352
       5769.878            0.00460        0.00353
       5772.516           -0.00010        0.00355
       5775.154            0.00010        0.00353
       5777.792           -0.00520        0.00349
       5780.431            0.00160        0.00351
       5783.069           -0.00120        0.00348
       5785.708           -0.00130        0.00351
       5788.347            0.00560        0.00350
       5790.986            0.00730        0.00350
       5793.625           -0.00570        0.00352
       5796.265            0.00100        0.00357
       5798.904            0.00280        0.00351
       5801.544            0.00460        0.00355
       5804.185           -0.00140        0.00352
       5806.825            0.00550        0.00354
       5809.465            0.00220        0.00355
       5812.106            0.00490        0.00353
       5814.747            0.00130        0.00354
       5817.388            0.00260        0.00353
       5820.029            0.00630        0.00356
       5822.670           -0.00160        0.00354
       5825.312            0.00430        0.00358
       5827.954            0.00550        0.00355
       5830.595           -0.00110        0.00358
       5833.237            0.00340        0.00356
       5835.880            0.00580        0.00356
       5838.522           -0.00470        0.00356
       5841.165           -0.00330        0.00359
       5843.808            0.00250        0.00356
       5846.451            0.00380        0.00356
       5849.094            0.00370        0.00355
       5851.737            0.00510        0.00355
       5854.381            0.00420        0.00354
       5857.024            0.00550        0.00357
       5859.668            0.00490        0.00371
       5862.312           -0.00800        0.00396
       5864.957            0.01170        0.00413
       5867.601           -0.00060        0.00418
       5870.246           -0.00030        0.00418
       5872.890           -0.00590        0.00411
       5875.535           -0.00140        0.00385
       5878.180           -0.00180        0.00371
       5880.826            0.00020        0.00374
       5883.471            0.00640        0.00440
       5886.117            0.00140        0.00503
       5888.763            0.00200        0.00522
       5891.409            0.00310        0.00563
       5894.055            0.01260        0.00567
       5896.701            0.00970        0.00515
       5899.348           -0.00210        0.00453
       5901.994            0.00220        0.00437
       5904.641           -0.00360        0.00387
       5907.288            0.00560        0.00376
       5909.936            0.00470        0.00401
       5912.583            0.00230        0.00405
       5915.230           -0.00430        0.00399
       5917.878            0.00250        0.00402
       5920.526           -0.00490        0.00411
       5923.174           -0.00010        0.00387
       5925.822            0.00190        0.00388
       5928.471            0.00730        0.00412
       5931.120            0.00120        0.00412
       5933.768            0.00580        0.00403
       5936.417            0.00590        0.00401
       5939.066           -0.00010        0.00397
       5941.715            0.00720        0.00374
       5944.365            0.00930        0.00375
       5947.015            0.00230        0.00383
       5949.664           -0.00070        0.00403
       5952.314            0.00400        0.00403
       5954.964           -0.00270        0.00395
       5957.615           -0.00000        0.00392
       5960.265            0.00770        0.00382
       5962.916            0.00350        0.00360
       5965.566           -0.00040        0.00365
       5968.217            0.00600        0.00367
       5970.869            0.00200        0.00377
       5973.520            0.00000        0.00384
       5976.171            0.00450        0.00383
       5978.823           -0.00300        0.00379
       5981.475            0.00340        0.00377
       5984.126            0.00500        0.00368
       5986.779           -0.00270        0.00356
       5989.431            0.00430        0.00352
       5992.083            0.00790        0.00356
       5994.736            0.00600        0.00356
       5997.389            0.00780        0.00363
       6000.042            0.00470        0.00364
       6002.695           -0.00290        0.00365
       6005.348            0.00380        0.00360
       6008.001           -0.00370        0.00361
       6010.655            0.01190        0.00355
       6013.309            0.00020        0.00348
       6015.962            0.00400        0.00346
       6018.617           -0.00080        0.00347
       6021.271            0.00530        0.00345
       6023.925            0.00360        0.00346
       6026.580            0.00620        0.00347
       6029.234           -0.00050        0.00352
       6031.889           -0.00040        0.00353
       6034.544            0.00980        0.00354
       6037.199           -0.00050        0.00352
       6039.855            0.01360        0.00352
       6042.510            0.00260        0.00344
       6045.166            0.00320        0.00343
       6047.822            0.00370        0.00343
       6050.478            0.00430        0.00344
       6053.134            0.00610        0.00344
       6055.790            0.00760        0.00345
       6058.446            0.00850        0.00344
       6061.103            0.00230        0.00343
       6063.760            0.00470        0.00343
       6066.417            0.00330        0.00347
       6069.074            0.00170        0.00344
       6071.731            0.00300        0.00341
       6074.388            0.00370        0.00338
       6077.046            0.00690        0.00340
       6079.704            0.00080        0.00338
       6082.361            0.01070        0.00339
       6085.020            0.00340        0.00340
       6087.678           -0.00370        0.00334
       6090.336            0.00380        0.00339
       6092.994            0.00470        0.00333
       6095.653           -0.00420        0.00339
       6098.312           -0.00120        0.00338
       6100.971            0.00530        0.00338
       6103.630            0.00170        0.00338
       6106.289           -0.00020        0.00338
       6108.948            0.00180        0.00336
       6111.608           -0.00010        0.00335
       6114.268           -0.00360        0.00332
       6116.927            0.00600        0.00333
       6119.587           -0.00540        0.00332
       6122.248            0.00030        0.00334
       6124.908            0.00410        0.00334
       6127.568            0.00200        0.00333
       6130.229            0.00210        0.00335
       6132.890            0.00030        0.00339
       6135.550            0.00120        0.00349
       6138.211            0.00200        0.00356
       6140.873            0.00780        0.00359
       6143.534           -0.00300        0.00358
       6146.195            0.00060        0.00356
       6148.857            0.00390        0.00353
       6151.519            0.00930        0.00360
       6154.181            0.00150        0.00368
       6156.843            0.00120        0.00366
       6159.505            0.00220        0.00363
       6162.167            0.00810        0.00361
       6164.830            0.00610        0.00357
       6167.492           -0.00230        0.00360
       6170.155            0.00400        0.00357
       6172.818            0.00180        0.00361
       6175.481            0.00230        0.00362
       6178.145            0.00030        0.00352
       6180.808            0.00810        0.00343
       6183.471            0.00320        0.00340
       6186.135            0.00280        0.00337
       6188.799            0.00720        0.00339
       6191.463            0.00550        0.00341
       6194.127           -0.00310        0.00337
       6196.791            0.00300        0.00347
       6199.456            0.00200        0.00355
       6202.120           -0.00130        0.00351
       6204.785            0.00730        0.00354
       6207.449           -0.00830        0.00359
       6210.114            0.00030        0.00348
       6212.779            0.00300        0.00339
       6215.445           -0.00110        0.00347
       6218.110            0.00560        0.00373
       6220.775            0.00850        0.00373
       6223.441           -0.00130        0.00351
       6226.107           -0.00220        0.00353
       6228.773            0.00140        0.00372
       6231.439            0.00950        0.00409
       6234.105            0.00570        0.00427
       6236.771           -0.00510        0.00439
       6239.438            0.00160        0.00446
       6242.104            0.00030        0.00430
       6244.771            0.00030        0.00382
       6247.438           -0.00420        0.00365
       6250.105            0.00060        0.00353
       6252.772            0.00020        0.00394
       6255.440           -0.00140        0.00409
       6258.107           -0.00110        0.00416
       6260.775           -0.00150        0.00434
       6263.443           -0.00130        0.00437
       6266.110            0.00080        0.00391
       6268.778            0.00050        0.00377
       6271.447            0.00080        0.00374
       6274.115            0.00220        0.00365
       6276.783            0.00710        0.00362
       6279.452            0.00060        0.00362
       6282.121            0.01020        0.00403
       6284.790           -0.00190        0.00407
       6287.458            0.00460        0.00400
       6290.127            0.00680        0.00406
       6292.796           -0.00430        0.00451
       6295.466           -0.00510        0.00596
       6298.135           -0.00530        0.00615
