# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL23A20
# OBJECT = 2023bpg
# RA = 12:53:4.91
# DEC = -15:20:31.50
# DATE-OBS = 2023-02-14T04:34:22.243
# MJD-OBS = 59989.190535
# EXPTIME-OBS = 1200.0s
# AIRMASS-OBS = 1.394497
# SEEING-OBS = 1.738925
# wl fl
# [A] [Normalised]
6660.400000 1.00947
6669.600000 0.882754
6678.800000 0.900654
6688.000000 0.886275
6697.200000 0.911414
6706.400000 0.89785
6715.600000 0.910587
6724.800000 0.890784
6734.000000 0.917532
6743.200000 0.909638
6752.400000 0.862388
6761.600000 0.869688
6770.800000 0.862515
6780.000000 0.836812
6789.200000 0.818287
6798.400000 0.804357
6807.600000 0.833516
6816.800000 0.778423
6826.000000 0.820529
6835.200000 0.804213
6844.400000 0.847525
6853.600000 0.802641
6862.800000 0.772257
6872.000000 0.691385
6881.200000 0.710394
6890.400000 0.705371
6899.600000 0.695652
6908.800000 0.688042
6918.000000 0.768306
6927.200000 0.749289
6936.400000 0.753353
6945.600000 0.758246
6954.800000 0.740168
6964.000000 0.776543
6973.200000 0.792448
6982.400000 0.810858
6991.600000 0.755878
7000.800000 0.761566
7010.000000 0.777351
7019.200000 0.746121
7028.400000 0.706427
7037.600000 0.75086
7046.800000 0.737489
7056.000000 0.740783
7065.200000 0.69879
7074.400000 0.725894
7083.600000 0.752461
7092.800000 0.704455
7102.000000 0.726539
7111.200000 0.71029
7120.400000 0.74884
7129.600000 0.760633
7138.800000 0.762149
7148.000000 0.7644
7157.200000 0.699568
7166.400000 0.746259
7175.600000 0.732771
7184.800000 0.72632
7194.000000 0.714292
7203.200000 0.703597
7212.400000 0.745447
7221.600000 0.70961
7230.800000 0.728242
7240.000000 0.724937
7249.200000 0.72536
7258.400000 0.736538
7267.600000 0.705952
7276.800000 0.713172
7286.000000 0.700957
7295.200000 0.729675
7304.400000 0.694361
7313.600000 0.715933
7322.800000 0.728784
7332.000000 0.705554
7341.200000 0.746236
7350.400000 0.726188
7359.600000 0.732797
7368.800000 0.777031
7378.000000 0.655577
7387.200000 0.691863
7396.400000 0.686198
7405.600000 0.73288
7414.800000 0.712649
7424.000000 0.656782
7433.200000 0.689516
7442.400000 0.664123
7451.600000 0.697677
7460.800000 0.689693
7470.000000 0.702006
7479.200000 0.724906
7488.400000 0.670661
7497.600000 0.665947
7506.800000 0.619196
7516.000000 0.62961
7525.200000 0.575642
7534.400000 0.527096
7543.600000 0.569902
7552.800000 0.534079
7562.000000 0.534621
7571.200000 0.551495
7580.400000 0.560682
7589.600000 0.378171
7598.800000 0.362041
7608.000000 0.334543
7617.200000 0.250654
7626.400000 0.236564
7635.600000 0.281633
7644.800000 0.380111
7654.000000 0.443739
7663.200000 0.4994
7672.400000 0.541152
7681.600000 0.571032
7690.800000 0.549309
7700.000000 0.612186
7709.200000 0.693671
7718.400000 0.629489
7727.600000 0.574464
7736.800000 0.543375
7746.000000 0.563242
7755.200000 0.609138
7764.400000 0.568571
7773.600000 0.576621
7782.800000 0.673876
7792.000000 0.702743
7801.200000 0.705788
7810.400000 0.766514
7819.600000 0.741388
7828.800000 0.706467
7838.000000 0.644514
7847.200000 0.746467
7856.400000 0.627441
7865.600000 0.665341
7874.800000 0.754813
7884.000000 0.751567
7893.200000 0.593417
7902.400000 0.642206
7911.600000 0.544806
7920.800000 0.682827
7930.000000 0.667861
7939.200000 0.723126
7948.400000 0.658516
7957.600000 0.668033
7966.800000 0.75559
7976.000000 0.6805
7985.200000 0.735445
7994.400000 0.716716
