        wavelength                   f_lam                  e_lam
 6713.199999999204   2.240845351375557e-17  1.694593275005822e-18
 6713.899999999204  2.1977489893031155e-17 1.6960367437639342e-18
 6714.599999999204  2.1958213345866178e-17 1.7045183520993946e-18
6715.2999999992035   2.340861887623519e-17  1.723010386114957e-18
 6715.999999999203  2.4285965065196628e-17 1.7427103757896533e-18
 6716.699999999203  2.4276617160189326e-17 1.7519359241653063e-18
 6717.399999999203   2.285547993849595e-17 1.7249473607277397e-18
 6718.099999999203  2.1592010679471328e-17  1.694941436591563e-18
 6718.799999999203  2.1016446972559894e-17 1.6790040726768013e-18
 6719.499999999202  2.1384989378563652e-17 1.6791396897310596e-18
 6720.199999999202  2.1671011007676622e-17 1.6805769228738568e-18
 6720.899999999202   2.075674905552519e-17 1.6778632951551722e-18
 6721.599999999202  1.9999324749847603e-17 1.6736023430678605e-18
 6722.299999999202  2.0290772563599576e-17  1.670341427220919e-18
6722.9999999992015  2.2550362760331726e-17   1.67142037471948e-18
 6723.699999999201  2.4350455896815616e-17 1.7071104842831284e-18
 6724.399999999201  2.4921503785641614e-17  1.726936729315971e-18
 6725.099999999201  2.4381219288472988e-17 1.7094253967318854e-18
 6725.799999999201  2.2966743326373547e-17 1.6946094464216083e-18
 6726.499999999201   2.162018913072414e-17 1.6667187557923158e-18
   6727.1999999992  2.1386911927175306e-17 1.6610755437896725e-18
   6727.8999999992   2.197294126190431e-17 1.6787102771728599e-18
   6728.5999999992   2.185254803730628e-17 1.6851716484847904e-18
   6729.2999999992    2.22632255419004e-17 1.6942920215209409e-18
   6729.9999999992   2.355282553564227e-17 1.7086238727003769e-18
6730.6999999991995    2.35084534106573e-17 1.7147174210736542e-18
 6731.399999999199  2.3211619653860552e-17 1.7071413064235203e-18
 6732.099999999199  2.3744864611006935e-17 1.7111507141186848e-18
 6732.799999999199  2.3479172006315792e-17 1.7103880756166799e-18
 6733.499999999199  2.2536077641181033e-17 1.7004217179755414e-18
 6734.199999999199  2.1915981755018983e-17 1.6802041589285852e-18
 6734.899999999198  2.1638473887710323e-17 1.6682749014262571e-18
 6735.599999999198  2.2599417880227012e-17 1.6731344942063864e-18
 6736.299999999198  2.3405178205335373e-17 1.6907102514951358e-18
 6736.999999999198  2.3401332308352806e-17 1.6877258511958585e-18
 6737.699999999198  2.1556958868774206e-17  1.663608826240629e-18
6738.3999999991975  2.0635971353999736e-17 1.6606089016576046e-18
 6739.099999999197  2.0747236173164248e-17   1.67911540314114e-18
 6739.799999999197  2.0917442347643843e-17 1.6794915256162616e-18
 6740.499999999197  2.1161383236909212e-17 1.6778425703444584e-18
 6741.199999999197   2.178547857160639e-17 1.6788891395131133e-18
 6741.899999999197    2.19839909791432e-17 1.6813871165924307e-18
 6742.599999999196   2.187327160720088e-17 1.6725357833871302e-18
 6743.299999999196  2.1249968602260416e-17 1.6713194597323546e-18
 6743.999999999196  2.0731136563805514e-17 1.6842724441047085e-18
 6744.699999999196    2.09198088166376e-17  1.684175083265242e-18
 6745.399999999196  2.1549861269746113e-17  1.682694870340026e-18
6746.0999999991955   2.249842572962846e-17 1.6802337331042517e-18
 6746.799999999195  2.3114105026796565e-17 1.6722981950502158e-18
 6747.499999999195  2.2052917118239582e-17 1.6741724713699392e-18
 6748.199999999195   2.091106393002343e-17 1.6625655161813631e-18
 6748.899999999195   2.198815325560458e-17 1.6589841031169169e-18
 6749.599999999195  2.2156386943936092e-17 1.6433902512781205e-18
 6750.299999999194  2.1729796855498246e-17  1.646296428541347e-18
 6750.999999999194  2.1143106002711013e-17 1.6469086430870848e-18
 6751.699999999194  2.0753514641718963e-17 1.6467143332693987e-18
 6752.399999999194   2.069170317010508e-17  1.648774387550383e-18
 6753.099999999194   2.103497797637766e-17  1.647836694324481e-18
6753.7999999991935     2.1265224017649e-17 1.6416505107951898e-18
 6754.499999999193  2.0720716948744062e-17 1.6356311273394136e-18
 6755.199999999193  2.0797945251263613e-17 1.6452105374842977e-18
 6755.899999999193  2.1226957249136693e-17 1.6474793295412099e-18
 6756.599999999193  2.1920994100728526e-17  1.651256870639109e-18
 6757.299999999193   2.249508087359727e-17 1.6596418468003766e-18
 6757.999999999192  2.3053902094798653e-17 1.6682362064629651e-18
 6758.699999999192  2.2811468067105235e-17 1.6673612604393782e-18
 6759.399999999192  2.1977753052849068e-17 1.6590671872067888e-18
 6760.099999999192  2.0667803091667243e-17 1.6424144063027814e-18
 6760.799999999192   2.015078253791237e-17  1.638996699150321e-18
6761.4999999991915  2.0248225530057245e-17 1.6390626947448312e-18
 6762.199999999191  1.9787843164171268e-17 1.6350914498133916e-18
 6762.899999999191  1.9122396720222125e-17 1.6285946331409653e-18
 6763.599999999191   1.896938941467203e-17 1.6168096141536834e-18
 6764.299999999191  1.8903890140479406e-17   1.62303039169151e-18
 6764.999999999191  1.9093890267095578e-17 1.6342802508112684e-18
  6765.69999999919   1.986435309391529e-17 1.6423004464012944e-18
  6766.39999999919  2.0029374820450097e-17 1.6325760504493166e-18
  6767.09999999919   2.021333357111102e-17 1.6241100327662146e-18
  6767.79999999919  2.0373499104159187e-17 1.6218231960439043e-18
  6768.49999999919  2.0488846103336225e-17 1.6211870091321875e-18
6769.1999999991895  2.0732681340859496e-17 1.6293711139942545e-18
 6769.899999999189  2.0471932538925925e-17 1.6383733931292618e-18
 6770.599999999189  2.0311196712437813e-17 1.6433610605268966e-18
 6771.299999999189  2.1267759567871658e-17 1.6338821982281782e-18
 6771.999999999189   2.125750826727478e-17  1.638935852129396e-18
 6772.699999999189  2.0383798142422355e-17  1.627655175674399e-18
 6773.399999999188  1.9914971572043194e-17 1.6162321904726296e-18
 6774.099999999188   1.965495892980611e-17 1.6307783503459612e-18
 6774.799999999188   1.976597258626708e-17 1.6347925525818658e-18
 6775.499999999188   1.975585117669864e-17 1.6320046868852753e-18
 6776.199999999188  1.9846771927435985e-17 1.6239874251157954e-18
6776.8999999991875  1.9550091697656482e-17  1.640957189991443e-18
 6777.599999999187  1.9532483594379212e-17 1.6394388991018384e-18
 6778.299999999187  2.0472509043146593e-17 1.6421977561007563e-18
 6778.999999999187  2.1762616170809907e-17 1.6664003194663835e-18
 6779.699999999187  2.1953712192285564e-17 1.6720851633326884e-18
 6780.399999999187    1.99394507013017e-17 1.6270006287261065e-18
 6781.099999999186  1.8616852749617895e-17 1.6016266647503186e-18
 6781.799999999186  1.8202037429762125e-17 1.6098050720384766e-18
 6782.499999999186   1.856038172458075e-17  1.628214969228819e-18
 6783.199999999186  1.8985822435803475e-17 1.6376240744619273e-18
 6783.899999999186   1.917103499932825e-17  1.639052965845143e-18
6784.5999999991855  1.9542690983487227e-17 1.6409182487608727e-18
 6785.299999999185   1.953376465961206e-17 1.6438099388879936e-18
 6785.999999999185  1.9173796663988656e-17 1.6409097854266937e-18
 6786.699999999185  1.8843479583843896e-17 1.6366086652680661e-18
 6787.399999999185  1.8825274157434193e-17  1.629795912940705e-18
 6788.099999999185   1.882512074609294e-17   1.63392847992225e-18
 6788.799999999184  1.8618467860974214e-17 1.6298916817230246e-18
 6789.499999999184  1.8439574756507635e-17 1.6203601050832698e-18
 6790.199999999184   1.911316939618306e-17  1.629824775670213e-18
 6790.899999999184  1.9725972655370734e-17 1.6349854558743541e-18
 6791.599999999184  1.9320139678998438e-17  1.634196551528165e-18
6792.2999999991835  1.8924057184404156e-17 1.6330146426829705e-18
 6792.999999999183  1.8538269618053436e-17 1.6159904011357414e-18
 6793.699999999183  1.8534550954735063e-17 1.6172638386637443e-18
 6794.399999999183  1.7888059570111418e-17  1.612926627459741e-18
 6795.099999999183  1.7079121766446406e-17 1.6005306985328172e-18
 6795.799999999183  1.7180576944703756e-17 1.5932261600959965e-18
 6796.499999999182  1.7456094993835938e-17 1.6016477383196844e-18
 6797.199999999182   1.704185274274915e-17 1.5992756650647087e-18
 6797.899999999182   1.661529708800848e-17 1.5959099433205672e-18
 6798.599999999182  1.6475926985365294e-17 1.6046868842664414e-18
 6799.299999999182  1.6382039577788486e-17 1.6010068531852249e-18
6799.9999999991815   1.599405549284314e-17  1.590544483005611e-18
 6800.699999999181   1.533698762934998e-17 1.5785084726074493e-18
 6801.399999999181  1.5594636446451037e-17 1.6002964184291688e-18
 6802.099999999181  1.5950680619265277e-17  1.596417637741867e-18
 6802.799999999181   1.497634652616605e-17 1.5815553377932353e-18
 6803.499999999181   1.475579952433498e-17 1.5880121135399856e-18
  6804.19999999918  1.5387275475072267e-17 1.6015288755330006e-18
  6804.89999999918  1.6303419989525288e-17 1.6067469953179413e-18
  6805.59999999918  1.5740084288862775e-17 1.5962294352151435e-18
  6806.29999999918  1.3594920486183149e-17  1.577830123054026e-18
  6806.99999999918  1.2885099796087777e-17 1.5596294457367355e-18
 6807.699999999179   1.267172629404191e-17 1.5528453121789678e-18
 6808.399999999179  1.2745980942298613e-17 1.5596214713396181e-18
 6809.099999999179   1.370346898802262e-17 1.5812782835460327e-18
 6809.799999999179   1.528940482474423e-17 1.5952526723764134e-18
 6810.499999999179  1.6896939488236392e-17 1.6072078018862586e-18
6811.1999999991785  1.7077081814958145e-17 1.6083053039792595e-18
 6811.899999999178   1.510638247454848e-17 1.5889540075120885e-18
 6812.599999999178  1.2757943116551693e-17 1.5653289205118208e-18
 6813.299999999178  1.1013561392813357e-17 1.5452965260966261e-18
 6813.999999999178    1.13363054535188e-17 1.5483821953126114e-18
 6814.699999999178  1.2135013079393556e-17 1.5567314752045248e-18
 6815.399999999177  1.2659539891123903e-17 1.5656562500768083e-18
 6816.099999999177  1.1316354990450815e-17 1.5550778556752264e-18
 6816.799999999177   1.069873893650325e-17 1.5453588103046728e-18
 6817.499999999177  1.1626351101975475e-17 1.5621145001243378e-18
 6818.199999999177  1.2414088008965033e-17 1.5638873959664372e-18
6818.8999999991765  1.2123835077302193e-17 1.5568104860782984e-18
 6819.599999999176   9.968075112837912e-18 1.5405204839922119e-18
 6820.299999999176   9.332783539762013e-18 1.5416363175247607e-18
 6820.999999999176  1.0129822734317361e-17   1.55245812453195e-18
 6821.699999999176  1.0659475738584921e-17 1.5557777682557953e-18
 6822.399999999176   1.056076130161007e-17 1.5620620954778938e-18
 6823.099999999175  1.0154825588947321e-17 1.5677200910612796e-18
 6823.799999999175   9.426100176083473e-18 1.5756503125273741e-18
 6824.499999999175   9.040231714086989e-18 1.6060620239811319e-18
 6825.199999999175  1.0031804514576204e-17 1.6918797920886942e-18
 6825.899999999175   1.088198534197039e-17  1.832805089545347e-18
6826.5999999991745  1.1097350250317217e-17 1.9723873604001497e-18
 6827.299999999174   9.858851237546051e-18   2.09443711989275e-18
 6827.999999999174   8.430532719208054e-18  2.227521467484427e-18
 6828.699999999174   7.955176625598499e-18  2.284325410984793e-18
 6829.399999999174    7.39040732022401e-18 2.2780174482587647e-18
 6830.099999999174   7.065024084249053e-18  2.221830613172571e-18
 6830.799999999173   7.233173540345984e-18 2.1341075636972797e-18
 6831.499999999173   8.126628729917072e-18 2.0665987899961547e-18
 6832.199999999173   8.952524148757776e-18 2.0633137258238363e-18
 6832.899999999173   8.218017826650079e-18 2.1241613627504277e-18
 6833.599999999173   6.513697930398546e-18 2.1918869595002433e-18
6834.2999999991725    4.45311758187242e-18 2.1704169099084383e-18
 6834.999999999172  4.9699545903554706e-18  2.110091089649091e-18
 6835.699999999172   6.430231901404013e-18 2.0055713284536173e-18
 6836.399999999172   6.286512744719215e-18   1.82375539983958e-18
 6837.099999999172   6.413136467833112e-18 1.7009121916307789e-18
 6837.799999999172   6.644663600630305e-18 1.6335143336297207e-18
 6838.499999999171   6.795767922664481e-18 1.6045019162429484e-18
 6839.199999999171   6.778261085983701e-18 1.6186628903049176e-18
 6839.899999999171    7.30953473044841e-18 1.6588104273573563e-18
 6840.599999999171   8.746889662095532e-18 1.7031199750268047e-18
 6841.299999999171  1.0252389670996436e-17 1.7378477177850525e-18
6841.9999999991705   9.884078684708111e-18 1.7308789548205813e-18
  6842.69999999917   7.586983518717176e-18 1.6870745403369947e-18
  6843.39999999917   4.823884843303683e-18 1.6159836069253948e-18
  6844.09999999917   6.129474572301132e-18 1.5605381341868568e-18
  6844.79999999917   8.135193076656315e-18 1.5626242057042892e-18
  6845.49999999917   8.926634073128576e-18 1.5583102095654213e-18
 6846.199999999169   9.382187139350286e-18 1.5489090320286785e-18
 6846.899999999169   9.303467491945716e-18  1.532959077406926e-18
 6847.599999999169   8.372624621641033e-18 1.5335397699353195e-18
 6848.299999999169   7.714121305630068e-18 1.5362333558764494e-18
 6848.999999999169    7.73581541268558e-18 1.5406777933830718e-18
6849.6999999991685   7.741796798406272e-18 1.5526882673795492e-18
 6850.399999999168   7.437263076663078e-18 1.5535902823941733e-18
 6851.099999999168   6.532881232581766e-18 1.5420540137838925e-18
 6851.799999999168   6.974765633325345e-18 1.5359849005852013e-18
 6852.499999999168   7.815675155677155e-18 1.5338623700394285e-18
 6853.199999999168   7.096109367605281e-18 1.5171060395711207e-18
 6853.899999999167   6.049733117126035e-18 1.4984595433799206e-18
 6854.599999999167   5.096299938318248e-18 1.4855367671764668e-18
 6855.299999999167   4.636171226830942e-18 1.4761747749219305e-18
 6855.999999999167    4.62768619344508e-18 1.4745482812284927e-18
 6856.699999999167   4.631736770429377e-18 1.4785756409065046e-18
6857.3999999991665   4.151806219549625e-18 1.4922891418807943e-18
 6858.099999999166   3.960890373863101e-18 1.5046859936820757e-18
 6858.799999999166    5.51137511826896e-18 1.5458902175970523e-18
 6859.499999999166   6.448532345993561e-18 1.6057302135018527e-18
 6860.199999999166    7.04127426479108e-18 1.6942901098785579e-18
 6860.899999999166    8.55740294090399e-18 1.8420378880310844e-18
 6861.599999999165    9.08815725090173e-18 2.0502377809922404e-18
 6862.299999999165   6.887361019393395e-18 2.2722946383698877e-18
 6862.999999999165   4.758077446547636e-18  2.477508742599958e-18
 6863.699999999165   3.538561601674394e-18 2.5692215155973752e-18
 6864.399999999165   4.556452823920219e-18 2.5166028893717878e-18
6865.0999999991645   5.734935977933701e-18  2.344558252960484e-18
 6865.799999999164      6.035031766033e-18 2.0727034824459416e-18
 6866.499999999164   5.687910355456633e-18  1.789501320895048e-18
 6867.199999999164   4.370612937135735e-18 1.5960541468874727e-18
 6867.899999999164  2.5716143319844182e-18 1.5004054699385475e-18
 6868.599999999164   6.576690271325253e-19  1.424399077101733e-18
 6869.299999999163 -2.9212351683461282e-19  1.418653948487073e-18
 6869.999999999163   6.390212272532737e-19 1.4506901690338646e-18
 6870.699999999163  1.6018159819773555e-18  1.475270026643803e-18
 6871.399999999163   2.066499287891981e-18  1.482472249935721e-18
 6872.099999999163  1.8790153867251576e-18 1.4494088176289413e-18
6872.7999999991625  1.8411670282785833e-18  1.400272608546137e-18
 6873.499999999162   2.206247499645481e-18 1.3575633113390039e-18
 6874.199999999162  2.5363425693974406e-18 1.3445245000125556e-18
 6874.899999999162  2.4721281284270507e-18 1.3502213173718041e-18
 6875.599999999162   1.941456503746385e-18 1.3567583363290644e-18
 6876.299999999162  2.0448549178900355e-18 1.3643928215203051e-18
 6876.999999999161  2.8068336398156617e-18 1.3872947437024205e-18
 6877.699999999161  2.6474832082753873e-18 1.4080826991921546e-18
 6878.399999999161  2.4547775212660854e-18 1.4382613703406846e-18
 6879.099999999161  2.9844534120677828e-18 1.4906923402841465e-18
 6879.799999999161   2.196793339621651e-18 1.5416752068630201e-18
6880.4999999991605    9.41619576396268e-19 1.5811002312176531e-18
  6881.19999999916  1.3320313862973774e-18 1.6087687579748138e-18
  6881.89999999916  2.4820625460120987e-18 1.6077179931065072e-18
  6882.59999999916   4.002811970890634e-18 1.5732286977566166e-18
  6883.29999999916    3.62508770405313e-18 1.5263595081614181e-18
  6883.99999999916  2.7358191447922723e-18 1.4864287988388546e-18
 6884.699999999159  3.3529098954865683e-18 1.4778277939429589e-18
 6885.399999999159    4.00880299444937e-18 1.4765625652652774e-18
 6886.099999999159   4.628425833378353e-18 1.5011410870725634e-18
 6886.799999999159    4.90889610486853e-18  1.548195124947596e-18
 6887.499999999159  4.5942026968118974e-18  1.606534815666283e-18
6888.1999999991585  3.7219776029568916e-18 1.6686690941683463e-18
 6888.899999999158   4.030613902273686e-18 1.7170338417380563e-18
 6889.599999999158  4.3324651323980694e-18 1.7273043050958047e-18
 6890.299999999158   3.714593790865386e-18 1.6610696085184778e-18
 6890.999999999158   3.377213010046367e-18 1.5802484364777603e-18
 6891.699999999158  3.2692981754608305e-18 1.5067245708960154e-18
 6892.399999999157   2.860379592635056e-18 1.4630382048229552e-18
 6893.099999999157   3.118309650893395e-18 1.4490003881383491e-18
 6893.799999999157   4.337234803082634e-18  1.464867809594879e-18
 6894.499999999157   4.888653297823384e-18 1.4741718566488534e-18
 6895.199999999157   4.871720596534257e-18 1.4588250694292834e-18
6895.8999999991565   4.400973629641051e-18 1.4559449713637865e-18
 6896.599999999156  3.9944919184587276e-18 1.4515893540772318e-18
 6897.299999999156   4.076860732487953e-18 1.4582847240024066e-18
 6897.999999999156   4.268766355356176e-18 1.4880579934456624e-18
 6898.699999999156   4.194234516163147e-18 1.5695293571261885e-18
 6899.399999999156  4.0702716365101316e-18 1.6377666368558237e-18
 6900.099999999155  4.4978300075936614e-18  1.699053131055833e-18
 6900.799999999155   4.866352021155289e-18 1.7304998836814256e-18
 6901.499999999155  3.7523139631048936e-18 1.6906051464754197e-18
 6902.199999999155  2.3168072399157347e-18 1.6242445469399855e-18
 6902.899999999155   1.423808443066075e-18 1.5472147584295452e-18
6903.5999999991545  2.1441740491940133e-18 1.4992699961214666e-18
 6904.299999999154  3.4119128168178147e-18 1.4685443497481707e-18
 6904.999999999154   4.250420857468158e-18 1.4586189508756894e-18
 6905.699999999154  4.5424605020496974e-18 1.4576195063746698e-18
 6906.399999999154   4.413580215178104e-18 1.4552826334398573e-18
 6907.099999999154     4.2329875943599e-18 1.4482967840200526e-18
 6907.799999999153   3.635758004636907e-18 1.4474803116736423e-18
 6908.499999999153  3.0746128034009107e-18 1.4660049754159975e-18
 6909.199999999153   3.112306057117146e-18 1.5089009624919576e-18
 6909.899999999153   3.713976244822194e-18 1.5813798832685002e-18
 6910.599999999153    4.33514766058064e-18 1.6825998660564369e-18
6911.2999999991525   4.000232052825609e-18  1.798527584496962e-18
 6911.999999999152   3.110545980831031e-18 1.8585756100236633e-18
 6912.699999999152   3.361811556020992e-18  1.875958058568564e-18
 6913.399999999152  4.7914352684610684e-18   1.84247248559796e-18
 6914.099999999152   6.685021531018749e-18 1.7374782577300842e-18
 6914.799999999152   5.741256350086851e-18 1.6158267087073863e-18
 6915.499999999151   4.548871093121006e-18 1.5321471229558684e-18
 6916.199999999151   4.695134635606377e-18  1.501592563989607e-18
 6916.899999999151  4.3838785830875035e-18 1.4754440342766711e-18
 6917.599999999151  3.5991931289336516e-18 1.4647045453521166e-18
 6918.299999999151   3.492572048551127e-18 1.4858426340869727e-18
6918.9999999991505   4.280949733679919e-18 1.5306760020876314e-18
  6919.69999999915  5.2079680758553106e-18 1.5830997172869733e-18
  6920.39999999915   4.156662530815538e-18 1.6795482884208658e-18
  6921.09999999915  2.4223424616208707e-18 1.8144846909121134e-18
  6921.79999999915  1.8330512460581932e-18 1.9705340258026953e-18
  6922.49999999915  2.2069924387176604e-18 2.1002545261210737e-18
 6923.199999999149   3.599144815078027e-18  2.149619456568559e-18
 6923.899999999149   4.970771725265127e-18 2.1047262836001913e-18
 6924.599999999149   6.457709941200854e-18  1.989124368873499e-18
 6925.299999999149   7.657545422472466e-18  1.821013175873633e-18
 6925.999999999149   7.291035223558527e-18 1.6830457763696283e-18
6926.6999999991485     6.0379807770376e-18 1.5841153182301098e-18
 6927.399999999148  4.3101209182915975e-18 1.5298535723341356e-18
 6928.099999999148   4.177471410803002e-18 1.5093378954429717e-18
 6928.799999999148   4.796589159308232e-18 1.4909218493255094e-18
 6929.499999999148  4.4791296842321055e-18 1.4730928165326726e-18
 6930.199999999148   4.969583764540908e-18 1.4834732205985025e-18
 6930.899999999147   6.284144321102866e-18 1.4937648053324888e-18
 6931.599999999147   7.163085886954814e-18 1.4989773056810681e-18
 6932.299999999147   7.491394107967503e-18 1.5055193945920005e-18
 6932.999999999147   7.262506790010221e-18 1.5118009043412597e-18
 6933.699999999147   7.558403639914181e-18  1.506600793088038e-18
6934.3999999991465   7.693487730268907e-18 1.5055756193510187e-18
 6935.099999999146  6.8642652237877485e-18  1.514173823361011e-18
 6935.799999999146   6.340862604366486e-18 1.5479707930556632e-18
 6936.499999999146   6.361464795877655e-18 1.5881419234839348e-18
 6937.199999999146   6.043705536579837e-18 1.6593077151850508e-18
 6937.899999999146   6.037181255853483e-18  1.752634881145218e-18
 6938.599999999145   6.720734680339975e-18   1.83692172718748e-18
 6939.299999999145   6.134434398438001e-18 1.8695869796944675e-18
 6939.999999999145   4.926827097905563e-18 1.8443452999765702e-18
 6940.699999999145   4.697053728923711e-18 1.7766995530518714e-18
 6941.399999999145  5.5263832843316975e-18 1.6804731001209247e-18
6942.0999999991445   7.124979111262797e-18 1.6291671999534188e-18
 6942.799999999144   7.117049521458548e-18 1.5812217163938848e-18
 6943.499999999144    6.58262457298251e-18 1.5486799330627261e-18
 6944.199999999144   6.929297457029395e-18 1.5571015399895631e-18
 6944.899999999144   6.732612062155068e-18  1.575103250271004e-18
 6945.599999999144   6.024657182893307e-18  1.624902130173357e-18
 6946.299999999143   6.352899981320066e-18 1.7344235802679656e-18
 6946.999999999143   6.331640660818823e-18  1.909659085278115e-18
 6947.699999999143   5.820272619796512e-18 2.0812202721161383e-18
 6948.399999999143   5.071856652619943e-18  2.236701123738144e-18
 6949.099999999143    4.23511397606397e-18  3.121530796471912e-18
6949.7999999991425   9.467223961392319e-18 1.8206758550277327e-18
 6950.499999999142   9.652131638129183e-18 1.6283521435616275e-18
 6951.199999999142   9.630534555024691e-18 1.3957359411777055e-18
 6951.899999999142     9.4732832355779e-18 1.1945895573839633e-18
 6952.599999999142   9.279185631968449e-18 1.1615643307729824e-18
 6953.299999999142   9.135477085958836e-18 1.1252943499276519e-18
 6953.999999999141   9.105324767165925e-18  1.100295219570304e-18
 6954.699999999141    9.22502111474681e-18 1.1148648885378428e-18
 6955.399999999141   9.495171147960314e-18  1.107739421077495e-18
 6956.099999999141   9.872601982874783e-18 1.1162855173166994e-18
 6956.799999999141  1.0279609121571541e-17 1.1314932053383037e-18
6957.4999999991405  1.0633823356512979e-17 1.1292292712755828e-18
  6958.19999999914  1.0883672306457866e-17  1.138387674641744e-18
  6958.89999999914  1.1026741393802607e-17 1.1356850641953753e-18
  6959.59999999914  1.1102197436469045e-17 1.1233639222840018e-18
  6960.29999999914  1.1166607591944653e-17  1.122550976555212e-18
  6960.99999999914  1.1270627470547882e-17 1.1133817477930473e-18
 6961.699999999139   1.144639707611856e-17   1.12296097520814e-18
 6962.399999999139  1.1703218977340341e-17  1.148932990989099e-18
 6963.099999999139  1.2024839175582387e-17 1.1243138618732404e-18
 6963.799999999139  1.2366007951172437e-17 1.1348163478699934e-18
 6964.499999999139  1.2654866055661394e-17 1.1547433213149306e-18
6965.1999999991385  1.2808257923311787e-17 1.1717155746898112e-18
 6965.899999999138  1.2761299908094055e-17 1.1651445101518573e-18
 6966.599999999138  1.2500461194010543e-17 1.1760801112515289e-18
 6967.299999999138   1.208218356207277e-17 1.2011454637142746e-18
 6967.999999999138  1.1620196785710777e-17 1.2398617314839853e-18
 6968.699999999138  1.1240612596479184e-17  1.322000996884194e-18
 6969.399999999137  1.1024630854942344e-17  1.381257443667704e-18
 6970.099999999137  1.0972196854482993e-17  1.403368112121498e-18
 6970.799999999137  1.1009032811185289e-17  1.371069892725169e-18
 6971.499999999137  1.1032412247697189e-17  1.286140937009303e-18
 6972.199999999137  1.0967802068562174e-17 1.2077221623272216e-18
6972.8999999991365  1.0804468197823323e-17 1.1420386991596857e-18
 6973.599999999136  1.0597241290365832e-17 1.0980174258271043e-18
 6974.299999999136  1.0442098695722183e-17  1.111256251121472e-18
 6974.999999999136  1.0441104166220267e-17  1.122562092483899e-18
 6975.699999999136  1.0661850356546898e-17 1.1571286754768682e-18
 6976.399999999136  1.1095738939199268e-17 1.2923783271254246e-18
 6977.099999999135  1.1637020618482453e-17 1.4833156457753082e-18
 6977.799999999135  1.2115660456399893e-17 1.6194397660822932e-18
 6978.499999999135  1.2386087590406207e-17 1.6756559824399004e-18
 6979.199999999135  1.2417556177321414e-17 1.6264411993566298e-18
 6979.899999999135  1.2312948392937653e-17 1.4487402490614046e-18
6980.5999999991345  1.2233531631373912e-17  1.274996057796607e-18
 6981.299999999134  1.2289533641861831e-17 1.1555190347340138e-18
 6981.999999999134  1.2487288629574756e-17 1.1658676662112792e-18
 6982.699999999134  1.2767702914837629e-17  1.156267183774612e-18
 6983.399999999134  1.3082744049099896e-17 1.1500222763618781e-18
 6984.099999999134  1.3431435593347964e-17  1.155507911677686e-18
 6984.799999999133  1.3831595721011081e-17 1.1456345368721541e-18
 6985.499999999133   1.427119749299218e-17 1.1598015998062563e-18
 6986.199999999133  1.4692687943000592e-17 1.1743679624172104e-18
 6986.899999999133  1.5021066644698487e-17 1.1729545567864476e-18
 6987.599999999133  1.5206291759441973e-17 1.1566214930776972e-18
6988.2999999991325  1.5247454245932258e-17 1.1486710256073024e-18
 6988.999999999132  1.5188316885237012e-17 1.1480843271654686e-18
 6989.699999999132  1.5089912807537118e-17 1.1544762858293092e-18
 6990.399999999132  1.4994383120492696e-17 1.1467881501605724e-18
 6991.099999999132  1.4898383117894438e-17  1.146879142145113e-18
 6991.799999999132  1.4755718731886132e-17 1.1517542135204443e-18
 6992.499999999131  1.4512645552083373e-17  1.155760712309952e-18
 6993.199999999131   1.415435541825742e-17 1.1433396087113944e-18
 6993.899999999131  1.3729652748588654e-17 1.1392698865635602e-18
 6994.599999999131  1.3336318180657057e-17 1.1380394061211654e-18
 6995.299999999131  1.3078161912510493e-17 1.1198223942972858e-18
6995.9999999991305  1.3021137646535657e-17 1.1396307954950984e-18
  6996.69999999913  1.3170788482657065e-17 1.1492792355324108e-18
  6997.39999999913  1.3478742157172279e-17 1.1466398422916613e-18
  6998.09999999913  1.3870515427920847e-17 1.1596911827842716e-18
  6998.79999999913   1.427984344998804e-17   1.16913098848879e-18
  6999.49999999913  1.4674009458267706e-17 1.1652844710634672e-18
 7000.199999999129  1.5056894183530846e-17  1.150057038997746e-18
 7000.899999999129  1.5447161211704152e-17  1.158238159325436e-18
 7001.599999999129  1.5841843843103373e-17 1.1770653120572855e-18
 7002.299999999129  1.6191838915280223e-17 1.2269491658202447e-18
 7002.999999999129  1.6416892555455953e-17 1.3118976709310797e-18
7003.6999999991285  1.6460709181529976e-17 1.3228871904008161e-18
 7004.399999999128  1.6348033390266136e-17 1.2921933727228541e-18
 7005.099999999128   1.619158972308352e-17  1.218188489671536e-18
 7005.799999999128  1.6132658634107365e-17 1.0993361854060946e-18
 7006.499999999128   1.625636907895769e-17  1.127237257257767e-18
 7007.199999999128  1.6544465786100604e-17 1.1416903313572268e-18
 7007.899999999127  1.6894029490729763e-17 1.1566340040990898e-18
 7008.599999999127  1.7178066135443403e-17  1.188674870121829e-18
 7009.299999999127  1.7304933140518242e-17 1.2608743783072702e-18
 7009.999999999127   1.725008703258871e-17 1.3417244582095756e-18
 7010.699999999127  1.7054754595510303e-17 1.4103468953966612e-18
7011.3999999991265  1.6796567572256656e-17 1.4315096301617172e-18
 7012.099999999126   1.654734682322765e-17 1.3886529106731147e-18
 7012.799999999126   1.634429940188504e-17 1.3223318136261926e-18
 7013.499999999126  1.6191915773592433e-17 1.2430816776376162e-18
 7014.199999999126   1.608343990222172e-17 1.1657924644600155e-18
 7014.899999999126    1.60154246869796e-17 1.1274207490301245e-18
