# Wavelength   Intensity
5137.219180689113   3.435549222800089e-16
5138.489831349217   3.38106224028118e-16
5139.760482009321   3.346149659777726e-16
5141.031132669425   3.314437540325913e-16
5142.301783329528   3.297400001987485e-16
5143.572433989632   3.3003299418915967e-16
5144.843084649736   3.3301031499875853e-16
5146.11373530984   3.279918830142932e-16
5147.384385969944   3.287999259761942e-16
5148.655036630047   3.330094944355909e-16
5149.9256872901515   3.305135795076081e-16
5151.196337950255   3.4032950022620334e-16
5152.466988610358   3.361298844039369e-16
5153.737639270463   3.3358624446333226e-16
5155.008289930566   3.316307365556977e-16
5156.27894059067   3.330676220715962e-16
5157.549591250774   3.4160118784760767e-16
5158.8202419108775   3.4033897640730075e-16
5160.090892570982   3.4698442633454357e-16
5161.361543231085   3.5122244980701205e-16
5162.632193891189   3.4624345779415326e-16
5163.902844551293   3.4148715603708356e-16
5165.173495211397   3.406732632538906e-16
5166.444145871501   3.4703373953394153e-16
5167.714796531604   3.394913875946748e-16
5168.985447191708   3.415219373274802e-16
5170.256097851812   3.3263166480155626e-16
5171.526748511916   3.3609430902015224e-16
5172.797399172019   3.4370384126004806e-16
5174.0680498321235   3.382934183094612e-16
5175.338700492227   3.367192605165483e-16
5176.60935115233   3.4377546848365025e-16
5177.880001812435   3.484654899125973e-16
5179.150652472538   3.452343768561774e-16
5180.421303132643   3.4431391674030797e-16
5181.691953792746   3.358843771981312e-16
5182.96260445285   3.3503684132506445e-16
5184.233255112954   3.4505335003348137e-16
5185.503905773057   3.4355251353006516e-16
5186.774556433162   3.486949299621848e-16
5188.045207093265   3.3529878626400284e-16
5189.315857753369   3.3057276593479747e-16
5190.586508413473   3.4059660677216406e-16
5191.857159073576   3.3916130944304165e-16
5193.12780973368   3.4257151702824667e-16
5194.398460393784   3.4439009676600165e-16
5195.669111053888   3.3560292403162634e-16
5196.939761713992   3.278790423438512e-16
5198.2104123740955   3.4112052311982045e-16
5199.481063034199   3.4521526567530495e-16
5200.751713694303   3.3067054530064614e-16
5202.022364354407   3.2498655717787576e-16
5203.293015014511   3.265641825119165e-16
5204.563665674615   3.343525445828014e-16
5205.834316334718   3.3571679702347284e-16
5207.1049669948225   3.345277215842054e-16
5208.375617654926   3.2631375192710484e-16
5209.646268315029   3.3123043407878123e-16
5210.916918975134   3.3255344660283325e-16
5212.187569635237   3.252352142874541e-16
5213.458220295341   3.242883902711014e-16
5214.728870955445   3.2716390830835214e-16
5215.9995216155485   3.3103122251749886e-16
5217.270172275653   3.3326934826194074e-16
5218.540822935756   3.222711018978765e-16
5219.81147359586   3.292819671325207e-16
5221.082124255964   3.302920803919011e-16
5222.352774916068   3.20981547175241e-16
5223.623425576172   3.2619847603693945e-16
5224.894076236275   3.18183267954868e-16
5226.164726896379   3.078641831958241e-16
5227.435377556483   3.169150478745915e-16
5228.706028216587   3.290276984296668e-16
5229.97667887669   3.167744139355677e-16
5231.2473295367945   3.1770781777366234e-16
5232.517980196898   3.298446881770732e-16
5233.788630857002   3.292319127792939e-16
5235.059281517106   3.2426382631563103e-16
5236.329932177209   3.2097426798585055e-16
5237.600582837314   3.190552354345071e-16
5238.871233497417   3.2169834880685496e-16
5240.141884157521   3.1899308439200234e-16
5241.412534817625   3.257673097970074e-16
5242.683185477728   3.223682195192351e-16
5243.953836137833   3.2182746839175204e-16
5245.224486797936   3.1708688968376574e-16
5246.49513745804   3.2608425893795813e-16
5247.765788118144   3.1214715235405627e-16
5249.036438778247   2.9484872786787373e-16
5250.307089438351   3.143017924136344e-16
5251.577740098455   3.2854001921028516e-16
5252.848390758559   3.2042213485313875e-16
5254.119041418662   3.239983608960056e-16
5255.3896920787665   3.227285790987326e-16
5256.66034273887   3.2384287741062524e-16
5257.930993398974   3.2519365673347944e-16
5259.201644059078   3.2351544623695225e-16
5260.472294719182   3.193090806208874e-16
5261.742945379286   3.24700445330161e-16
5263.013596039389   3.241666822244928e-16
5264.284246699493   3.1643980945162266e-16
5265.554897359597   3.120552492792792e-16
5266.8255480197   3.2182476847423267e-16
5268.096198679805   3.1530912634615657e-16
5269.366849339908   3.1460386553844896e-16
5270.637500000012   3.2545276940600045e-16
5271.908150660116   3.1711484177102513e-16
5273.1788013202195   3.229798037769323e-16
5274.449451980324   3.150363817371407e-16
5275.720102640427   3.122284675169927e-16
5276.990753300532   3.154922972210003e-16
5278.261403960635   3.1611036657469994e-16
5279.532054620739   3.22447708267379e-16
5280.802705280843   3.2127822046501683e-16
5282.073355940946   3.173282940737332e-16
5283.34400660105   3.2087741506228794e-16
5284.614657261154   3.1653510065818877e-16
5285.885307921258   3.0385597034985755e-16
5287.155958581361   2.895261845855645e-16
5288.4266092414655   2.9596474671544047e-16
5289.697259901569   3.1097094122767527e-16
5290.967910561672   3.0530534960172807e-16
5292.238561221777   3.0205126077661386e-16
5293.50921188188   3.0754945751635993e-16
5294.779862541985   3.008958019574406e-16
5296.050513202088   3.017524963742495e-16
5297.321163862192   3.034749114027115e-16
5298.591814522296   2.9937924240494096e-16
5299.862465182399   3.030191812073091e-16
5301.133115842504   3.0122318019155437e-16
5302.403766502607   3.0472677315919417e-16
5303.674417162711   3.072991857502259e-16
5304.945067822815   3.0108596085409917e-16
5306.215718482918   3.016040273804636e-16
5307.486369143022   2.8936321015255687e-16
5308.757019803126   2.897268784545046e-16
5310.02767046323   3.04436770253878e-16
5311.298321123333   2.980634561307202e-16
5312.5689717834375   2.86033338348443e-16
5313.839622443541   2.85505742701422e-16
5315.110273103645   2.8565677926382926e-16
5316.380923763749   2.8536974097382846e-16
5317.651574423853   2.9133634693340616e-16
5318.922225083957   2.861177240058132e-16
5320.19287574406   2.7909732965051236e-16
5321.463526404164   2.7530505726653645e-16
5322.734177064268   2.783915923867719e-16
5324.004827724371   2.743247489789876e-16
5325.275478384476   2.85506007399218e-16
5326.546129044579   2.7525971453407874e-16
5327.816779704683   2.7373555815483344e-16
5329.087430364787   2.746319572410449e-16
5330.35808102489   2.6316249586051123e-16
5331.628731684995   2.765787036516313e-16
5332.899382345098   2.736557517693343e-16
5334.170033005203   2.67651241085367e-16
5335.440683665306   2.75944064215901e-16
5336.71133432541   2.7166559492020114e-16
5337.981984985514   2.6981138685910227e-16
5339.252635645617   2.682364879123605e-16
5340.523286305721   2.7111523526272266e-16
5341.793936965825   2.724823464395911e-16
5343.064587625929   2.660667600784094e-16
5344.335238286032   2.721638091118643e-16
5345.6058889461365   2.7309951582078426e-16
5346.87653960624   2.7145992473269595e-16
5348.147190266343   2.7257845820932486e-16
5349.417840926448   2.673408035101983e-16
5350.688491586551   2.6724050951528746e-16
5351.959142246656   2.7709597608460766e-16
5353.229792906759   2.7272173912630884e-16
5354.500443566863   2.7515335895963913e-16
5355.771094226967   2.7537517571270135e-16
5357.04174488707   2.7563426191544275e-16
5358.312395547175   2.725274244742528e-16
5359.583046207278   2.7425330704384263e-16
5360.853696867382   2.6744340037593447e-16
5362.124347527486   2.741921353831831e-16
5363.394998187589   2.676917398481576e-16
5364.665648847693   2.7251786888381657e-16
5365.936299507797   2.7331619743660375e-16
5367.206950167901   2.7051442420532334e-16
5368.477600828004   2.6407861493252596e-16
5369.7482514881085   2.637155289657295e-16
5371.018902148213   2.7211838697006776e-16
5372.289552808316   2.760908126740128e-16
5373.56020346842   2.734351526261338e-16
5374.830854128524   2.7619563300123554e-16
5376.101504788628   2.725527560533316e-16
5377.372155448731   2.7320677136773034e-16
5378.642806108835   2.782418793133447e-16
5379.913456768939   2.7040047180413803e-16
5381.184107429042   2.758220650017168e-16
5382.454758089147   2.74246504310485e-16
5383.72540874925   2.769861264992606e-16
5384.996059409354   2.7960083779809584e-16
5386.266710069458   2.780356532604679e-16
5387.537360729561   2.8009230219596054e-16
5388.808011389666   2.797592329592324e-16
5390.078662049769   2.752137894664698e-16
5391.349312709874   2.8056071141579217e-16
5392.619963369977   2.723422683659389e-16
5393.8906140300805   2.718585066739383e-16
5395.161264690185   2.732610079461342e-16
5396.431915350288   2.7165611873910373e-16
5397.702566010392   2.777281273610554e-16
5398.973216670496   2.808557965187919e-16
5400.2438673306   2.758205562242795e-16
5401.514517990703   2.773743852264583e-16
5402.7851686508075   2.7542054491493865e-16
5404.055819310911   2.8843668845715867e-16
5405.326469971014   2.8055599979502307e-16
5406.597120631119   2.770793530630178e-16
5407.867771291222   2.8370325658966483e-16
5409.138421951327   2.8577785203572743e-16
5410.40907261143   2.823424716901212e-16
5411.679723271534   2.7432834886901344e-16
5412.950373931638   2.780187126015228e-16
5414.221024591741   2.7923759301262175e-16
5415.491675251846   2.8397962755848615e-16
5416.762325911949   2.779964779866574e-16
5418.032976572053   2.8426798933746703e-16
5419.303627232157   2.836354410143253e-16
5420.57427789226   2.7323170590011514e-16
5421.844928552364   2.787502843701545e-16
5423.115579212468   2.8079089261920853e-16
5424.386229872572   2.819665478802179e-16
5425.656880532676   2.807641316720312e-16
5426.9275311927795   2.8239625828227184e-16
5428.198181852884   2.874949466384895e-16
5429.468832512987   2.734589489579957e-16
5430.739483173091   2.763122853199402e-16
5432.010133833195   2.787172765549912e-16
5433.280784493299   2.746508301939009e-16
5434.551435153402   2.753451060430738e-16
5435.822085813506   2.709206823826502e-16
5437.09273647361   2.7548592527055485e-16
5438.363387133713   2.778626997205504e-16
5439.634037793818   2.7214141567832124e-16
5440.904688453921   2.7602543231839663e-16
5442.175339114025   2.712250054387309e-16
5443.445989774129   2.6855539581700175e-16
5444.716640434232   2.7181702852930245e-16
5445.987291094337   2.6510508651570017e-16
5447.25794175444   2.73095280656048e-16
5448.528592414545   2.835980656855277e-16
5449.799243074648   2.805845606872133e-16
5451.0698937347515   2.73198486326715e-16
5452.340544394856   2.6648672960156994e-16
5453.611195054959   2.691797120386874e-16
5454.881845715063   2.7312392095757703e-16
5456.152496375167   2.630559285278348e-16
5457.423147035271   2.649467707639024e-16
5458.693797695374   2.7196089178143767e-16
5459.964448355478   2.774647001144593e-16
5461.235099015582   2.641226606457832e-16
5462.505749675685   2.6864743124067685e-16
5463.77640033579   2.6867678622625514e-16
5465.047050995893   2.4491195340205565e-16
5466.317701655998   2.4199776301680684e-16
5467.588352316101   2.647813346413918e-16
5468.859002976205   2.6419264674305007e-16
5470.129653636309   2.617784969642569e-16
5471.400304296412   2.7262501855164424e-16
5472.670954956517   2.6424532160445745e-16
5473.94160561662   2.6545565227674504e-16
5475.212256276724   2.61680135263257e-16
5476.482906936828   2.6100227067743715e-16
5477.753557596931   2.5551950581919887e-16
5479.024208257035   2.506232318675954e-16
5480.294858917139   2.5900531109494633e-16
5481.565509577243   2.634612602628756e-16
5482.836160237347   2.599536174189567e-16
5484.1068108974505   2.63826675570277e-16
5485.377461557555   2.5466167320186707e-16
5486.648112217658   2.6150170247896197e-16
5487.918762877762   2.6362148183880466e-16
5489.189413537866   2.552767250006921e-16
5490.46006419797   2.573548144576621e-16
5491.730714858073   2.5789670378566806e-16
5493.001365518177   2.586567305673716e-16
5494.272016178281   2.5327110980027153e-16
5495.542666838384   2.571389269352307e-16
5496.813317498489   2.6087730684793754e-16
5498.083968158592   2.600670933641092e-16
5499.354618818696   2.5111533154017053e-16
5500.6252694788   2.507749037047131e-16
5501.895920138903   2.47921540872989e-16
5503.166570799008   2.432922146486686e-16
5504.437221459111   2.4605518318305294e-16
5505.707872119216   2.49575240353605e-16
5506.978522779319   2.41563526282441e-16
5508.2491734394225   2.510447366379728e-16
5509.519824099527   2.473869042645939e-16
5510.79047475963   2.429456722941232e-16
5512.061125419734   2.468639937685624e-16
5513.331776079838   2.4689141646022975e-16
5514.602426739942   2.4431717745440553e-16
5515.873077400045   2.4504753161317555e-16
5517.143728060149   2.455940531526118e-16
5518.414378720253   2.4526119567412044e-16
5519.685029380356   2.5149130828963303e-16
5520.955680040461   2.4326651249267537e-16
5522.226330700564   2.43794002260578e-16
5523.4969813606685   2.448319087885401e-16
5524.767632020772   2.4306055113759457e-16
5526.038282680876   2.3755512814801723e-16
5527.30893334098   2.420707931387279e-16
5528.579584001083   2.4368772609547717e-16
5529.850234661188   2.4253774652068145e-16
5531.120885321291   2.364157894246214e-16
5532.391535981395   2.4106697968689277e-16
5533.662186641499   2.4286401302405197e-16
5534.932837301602   2.416834873235959e-16
5536.203487961706   2.4466530799572704e-16
5537.47413862181   2.4420372797903265e-16
5538.744789281914   2.3297424162036797e-16
5540.015439942018   2.3064521865277386e-16
5541.2860906021215   2.390066514520355e-16
5542.556741262226   2.400879154789852e-16
5543.827391922329   2.425462962594928e-16
5545.098042582433   2.384563976736754e-16
5546.368693242537   2.4268306561069477e-16
5547.639343902641   2.4715513487440146e-16
5548.909994562744   2.5146677080394226e-16
5550.180645222848   2.511831735852897e-16
5551.451295882952   2.471825840358484e-16
5552.721946543055   2.4770573275989635e-16
5553.99259720316   2.5113155751506637e-16
5555.263247863263   2.533426046749757e-16
5556.533898523367   2.5460219560710206e-16
5557.804549183471   2.506066617855647e-16
5559.075199843574   2.529506137088542e-16
5560.345850503679   2.5840010605413313e-16
5561.616501163782   2.573557673697278e-16
5562.887151823887   2.58781641457312e-16
5564.15780248399   2.602590257360011e-16
5565.4284531440935   2.535485130904973e-16
5566.699103804198   2.555072767810229e-16
5567.969754464301   2.651941573240599e-16
5569.240405124405   2.6368363288130944e-16
5570.511055784509   2.57724385520461e-16
5571.781706444613   2.6222186577258533e-16
5573.052357104716   2.6373350194607904e-16
5574.32300776482   2.388463769365472e-16
5575.593658424924   2.7775864701693614e-16
5576.864309085027   2.9139712154737166e-16
5578.134959745132   2.790715480851803e-16
5579.405610405235   2.9558511713639293e-16
5580.6762610653395   2.488532506451891e-16
5581.946911725443   2.53434295991516e-16
5583.217562385547   2.755414059286e-16
5584.488213045651   2.7362933492929183e-16
5585.758863705754   2.7186538881663475e-16
5587.029514365859   2.7103235838278974e-16
5588.300165025962   2.6506742001932695e-16
5589.5708156860655   2.7993472759799164e-16
5590.84146634617   2.78801953379937e-16
5592.112117006273   2.7940162623681347e-16
5593.382767666377   2.7008587847357187e-16
5594.653418326481   2.706975421406079e-16
5595.924068986585   2.825949404479622e-16
5597.194719646689   2.779172274665299e-16
5598.4653703067925   2.7680544378369944e-16
5599.736020966897   2.727178215989278e-16
5601.006671627   2.773400274525353e-16
5602.277322287104   2.8424509297811157e-16
5603.547972947208   2.8631190630897126e-16
5604.818623607312   2.7528475494558195e-16
5606.089274267415   2.937424498992004e-16
5607.359924927519   2.8744108063700005e-16
5608.630575587623   2.7845318756390507e-16
5609.901226247726   2.8436367759072717e-16
5611.171876907831   2.7776682617883307e-16
5612.442527567934   2.8091741816570464e-16
5613.713178228038   2.895683244746904e-16
5614.983828888142   2.8774249201732457e-16
5616.254479548245   2.8051391284545637e-16
5617.52513020835   2.7898803593053695e-16
5618.795780868453   2.8681705558289004e-16
5620.066431528558   2.9028319381239345e-16
5621.337082188661   2.887631137792068e-16
5622.6077328487645   2.910752225576354e-16
5623.878383508869   2.977619918108365e-16
5625.149034168972   2.9493491347025685e-16
5626.419684829076   2.8590887744475582e-16
5627.69033548918   2.886338353756321e-16
5628.960986149284   2.866338052987075e-16
5630.231636809387   2.8773624514933857e-16
5631.502287469491   2.9068402568490194e-16
5632.772938129595   2.903213897043587e-16
5634.043588789698   2.894839917568794e-16
5635.314239449803   2.9008218230609816e-16
5636.584890109906   2.9368199292259013e-16
5637.8555407700105   2.9571132504553383e-16
5639.126191430114   2.934721405099079e-16
5640.396842090218   2.8044519729761037e-16
5641.667492750322   2.8442556393543593e-16
5642.938143410425   2.919237113427678e-16
5644.20879407053   2.9008186466874294e-16
5645.479444730633   2.8944280477981917e-16
5646.7500953907365   2.8444324574820987e-16
5648.020746050841   2.819339635815282e-16
5649.291396710944   2.86054937688598e-16
5650.562047371048   2.8495180962369727e-16
5651.832698031152   2.882965574439473e-16
5653.103348691256   2.9088355488353953e-16
5654.37399935136   2.873813912839982e-16
5655.644650011463   2.957591294674945e-16
5656.915300671568   2.9520479934307575e-16
5658.185951331671   2.9607231989974177e-16
5659.456601991775   2.924104111803042e-16
5660.727252651879   2.9090597478686217e-16
5661.997903311983   2.9482744616507396e-16
5663.268553972086   2.926022641428573e-16
5664.53920463219   2.8675490454038526e-16
5665.809855292294   2.9050487821655766e-16
5667.080505952397   2.939981215003732e-16
5668.351156612502   2.8811354538778116e-16
5669.621807272605   2.8971226713616445e-16
5670.892457932709   2.804301889325762e-16
5672.163108592813   2.976876646697149e-16
5673.433759252916   2.906554383229321e-16
5674.704409913021   2.8165666617042083e-16
5675.975060573124   2.819963263822698e-16
5677.245711233229   2.822283604702583e-16
5678.516361893332   2.9469912067356494e-16
5679.7870125534355   2.875788293700473e-16
5681.05766321354   2.820665771773327e-16
5682.328313873643   2.7600888870614557e-16
5683.598964533747   2.7943733396949616e-16
5684.869615193851   2.782397087914174e-16
5686.140265853955   2.7615333429343203e-16
5687.410916514058   2.7858410709381506e-16
5688.681567174162   2.841643072107672e-16
5689.952217834266   2.828373771593341e-16
5691.222868494369   2.8346034342226006e-16
5692.493519154474   2.822503039175481e-16
5693.764169814578   2.8317624327779505e-16
5695.0348204746815   2.929391450278481e-16
5696.305471134785   2.820274548430814e-16
5697.576121794889   2.773756293060996e-16
5698.846772454993   2.9184321674299905e-16
5700.117423115096   2.8384378464957024e-16
5701.388073775201   2.7948889710016026e-16
5702.658724435304   2.768549952111138e-16
5703.9293750954075   2.7870758861565698e-16
5705.200025755512   2.803929724224562e-16
5706.470676415615   2.7528944009657145e-16
5707.741327075719   2.7294456173099593e-16
5709.011977735823   2.745476245232339e-16
5710.282628395927   2.7095292257420505e-16
5711.553279056031   2.7404779567501505e-16
5712.823929716134   2.785600990037163e-16
5714.094580376239   2.7667298900657254e-16
5715.365231036342   2.777971076066974e-16
5716.635881696446   2.777473179512666e-16
5717.90653235655   2.776360654676007e-16
5719.1771830166535   2.766257139802039e-16
5720.447833676757   2.806016336950564e-16
5721.718484336861   2.766725919598785e-16
5722.989134996965   2.833864397976121e-16
5724.259785657068   2.825673324678376e-16
5725.530436317173   2.7537189346003074e-16
5726.801086977276   2.7053491181473505e-16
5728.07173763738   2.7062845601584745e-16
5729.342388297484   2.7766862329651077e-16
5730.613038957587   2.7673720469188626e-16
5731.883689617692   2.7292322708863696e-16
5733.154340277795   2.780606672021915e-16
5734.4249909379   2.79656450805039e-16
5735.695641598003   2.817044176528223e-16
5736.9662922581065   2.881998898088419e-16
5738.236942918211   2.8193152836180485e-16
5739.507593578314   2.7294974980779786e-16
5740.778244238418   2.8019376086117385e-16
5742.048894898522   2.787888773088138e-16
5743.319545558626   2.7377155705509174e-16
5744.590196218729   2.784613402560224e-16
5745.860846878833   2.7691831092392107e-16
5747.131497538937   2.698495033417287e-16
5748.402148199041   2.7390459416736987e-16
5749.672798859145   2.7994407143019104e-16
5750.943449519249   2.779027220273082e-16
5752.2141001793525   2.7799086639338183e-16
5753.484750839456   2.7647152751402403e-16
5754.75540149956   2.7060330972522584e-16
5756.026052159664   2.7402407875249193e-16
5757.296702819767   2.63449137103818e-16
5758.567353479872   2.651243300454706e-16
5759.838004139975   2.7019789858084625e-16
5761.1086548000785   2.6907663871691837e-16
5762.379305460183   2.6350599419040245e-16
5763.649956120286   2.6894532214031435e-16
5764.92060678039   2.637330784296054e-16
5766.191257440494   2.56055201218778e-16
5767.461908100598   2.6086626894984363e-16
5768.732558760702   2.584336167951089e-16
5770.003209420805   2.5316681886864085e-16
5771.27386008091   2.526375556255049e-16
5772.544510741013   2.5783111167181506e-16
5773.815161401117   2.5563809043181447e-16
5775.085812061221   2.4231643269343166e-16
5776.3564627213245   2.359680795724383e-16
5777.627113381428   2.322445227363084e-16
5778.897764041532   2.3299769384509507e-16
5780.168414701636   2.249346284015038e-16
5781.439065361739   2.269582959916127e-16
5782.709716021844   2.323254408525508e-16
5783.980366681947   2.3460700350531904e-16
5785.251017342051   2.316581906483512e-16
5786.521668002155   2.1867571666578454e-16
5787.792318662258   2.220537634687735e-16
5789.062969322363   2.2556609146368186e-16
5790.333619982466   2.197156348969964e-16
5791.604270642571   2.1367957223574385e-16
5792.874921302674   2.1537379694893007e-16
5794.1455719627775   2.177921554226799e-16
5795.416222622882   2.0990971975509058e-16
5796.686873282985   2.1783565850545529e-16
5797.957523943089   2.163694312388683e-16
5799.228174603193   2.1113051922521064e-16
5800.498825263297   2.1555578991858153e-16
5801.7694759234   2.0680018239638124e-16
5803.040126583504   2.069323195361529e-16
5804.310777243608   2.083827311094279e-16
5805.581427903712   2.0119236106441474e-16
5806.852078563816   2.0602369141176546e-16
5808.12272922392   2.0672339356575672e-16
5809.3933798840235   1.9526643915608485e-16
5810.664030544127   2.0550099267397075e-16
5811.934681204231   2.0407559504241938e-16
5813.205331864335   2.034845645685829e-16
5814.475982524438   2.043209434295475e-16
5815.746633184543   1.998907493571707e-16
5817.017283844646   1.973245306945658e-16
5818.2879345047495   2.0564469710742837e-16
5819.558585164854   2.0067004613842426e-16
5820.829235824957   2.0043492832111219e-16
5822.099886485061   2.061302058048827e-16
5823.370537145165   2.011042828727901e-16
5824.641187805269   2.0621711932620486e-16
5825.911838465373   2.0556907294710632e-16
5827.182489125476   2.0666944815492846e-16
5828.453139785581   2.0182055510881201e-16
5829.723790445684   2.0122249690849128e-16
5830.994441105788   2.033831985475982e-16
5832.265091765892   2.0860531548609856e-16
5833.5357424259955   2.0874761702123728e-16
5834.806393086099   2.1124972587764689e-16
5836.077043746203   2.0841456101939893e-16
5837.347694406307   2.1377732513181292e-16
5838.61834506641   2.0817745796861673e-16
5839.888995726515   2.0984557024422587e-16
5841.159646386618   2.099738030915063e-16
5842.4302970467215   2.1218995891887876e-16
5843.700947706826   2.1545812966674107e-16
5844.971598366929   2.1681207212825767e-16
5846.242249027034   2.1533618339211605e-16
5847.512899687137   2.1529838454684483e-16
5848.7835503472415   2.189061360972173e-16
5850.054201007345   2.2165101253724388e-16
5851.3248516674485   2.2171180038609917e-16
5852.595502327553   2.1774730238114482e-16
5853.866152987656   2.244588605829429e-16
5855.13680364776   2.3074765669983243e-16
5856.407454307864   2.2982603191366055e-16
5857.678104967968   2.343081067540567e-16
5858.948755628071   2.278177432655002e-16
5860.219406288175   2.2086411892924463e-16
5861.490056948279   2.265616198745017e-16
5862.760707608383   2.3585674767943356e-16
5864.031358268487   2.388230041211589e-16
5865.302008928591   2.3800948191488036e-16
5866.5726595886945   2.3744789907085076e-16
5867.843310248798   2.370479936406283e-16
5869.113960908902   2.3901498943261e-16
5870.384611569006   2.365953339396597e-16
5871.655262229109   2.3542018160446277e-16
5872.925912889214   2.357610594261734e-16
5874.196563549317   2.4347967362780784e-16
5875.4672142094205   2.3655573514937557e-16
5876.737864869525   2.344019685925243e-16
5878.008515529628   2.4132704527147944e-16
5879.279166189732   2.4088579404551915e-16
5880.549816849836   2.4604581288107394e-16
5881.82046750994   2.479201379746701e-16
5883.091118170044   2.3714969053385804e-16
5884.361768830147   2.3647576994519884e-16
5885.632419490252   2.4036010422262945e-16
5886.903070150355   2.4073941616432177e-16
5888.173720810459   2.3705746982172573e-16
5889.444371470563   2.3547571520206713e-16
5890.7150221306665   2.3963170882754996e-16
5891.98567279077   2.405008969803309e-16
5893.256323450874   2.467006752284199e-16
5894.526974110978   2.437287542538598e-16
5895.797624771081   2.378029646944279e-16
5897.068275431186   2.3872511887619184e-16
5898.338926091289   2.4555437495298884e-16
5899.6095767513925   2.4566364220318464e-16
5900.880227411497   2.47958889732007e-16
5902.1508780716   2.561469984144367e-16
5903.421528731705   2.544949135903764e-16
5904.692179391808   2.578066006559039e-16
5905.9628300519125   2.633550899768932e-16
5907.233480712016   2.632587929187022e-16
5908.504131372119   2.6546663723527974e-16
5909.774782032224   2.6879844133330453e-16
5911.045432692327   2.607968122481688e-16
5912.316083352431   2.6085393403254924e-16
5913.586734012535   2.6414849515067444e-16
5914.857384672639   2.695638944198264e-16
5916.128035332742   2.7049128961795146e-16
5917.398685992846   2.6512345654274374e-16
5918.66933665295   2.6071054723644685e-16
5919.939987313054   2.6143878381284873e-16
5921.210637973158   2.714355195959032e-16
5922.481288633262   2.6660732591743527e-16
5923.7519392933655   2.750017930016398e-16
5925.022589953469   2.6957395293607505e-16
5926.293240613573   2.7987747346471317e-16
5927.563891273677   2.737166057926386e-16
5928.83454193378   2.7367348652166746e-16
5930.105192593885   2.78504830103908e-16
5931.375843253988   2.8145300768616537e-16
5932.6464939140915   2.8066616701772533e-16
5933.917144574196   2.7915638372880375e-16
5935.187795234299   2.7725167132822484e-16
5936.458445894403   2.7954496009335666e-16
5937.729096554507   2.847149050962621e-16
5938.999747214611   2.785475258584055e-16
5940.270397874715   2.6975670029444516e-16
5941.541048534818   2.7364474034102e-16
5942.811699194923   2.7527242002828756e-16
5944.082349855026   2.763678983268834e-16
5945.35300051513   2.79743906956843e-16
5946.623651175234   2.8149440642146243e-16
5947.8943018353375   2.7761848953394516e-16
5949.164952495441   2.765603600943673e-16
5950.435603155545   2.754787254905032e-16
5951.706253815649   2.796093875369072e-16
5952.976904475752   2.7790714248050166e-16
5954.247555135857   2.710064444685597e-16
5955.51820579596   2.7192648106795546e-16
5956.7888564560635   2.801647235129508e-16
5958.059507116168   2.806831606162296e-16
5959.330157776271   2.793120260328617e-16
5960.600808436376   2.7439587327677737e-16
5961.871459096479   2.79107123468965e-16
5963.1421097565835   2.847289076096714e-16
5964.412760416687   2.708071270281589e-16
5965.68341107679   2.737285966027982e-16
5966.954061736895   2.803457768054264e-16
5968.224712396998   2.806094422800389e-16
5969.495363057102   2.78841763928458e-16
5970.766013717206   2.748657118647075e-16
5972.0366643773095   2.8113161162224157e-16
5973.307315037413   2.8067257270438894e-16
5974.577965697517   2.7015721452959844e-16
5975.848616357621   2.7914833691580483e-16
5977.119267017725   2.7142532873075653e-16
5978.389917677829   2.7683649283517223e-16
5979.660568337933   2.7891910862445413e-16
5980.9312189980365   2.671973373047571e-16
5982.20186965814   2.6562143250639047e-16
5983.472520318244   2.8579357508481083e-16
5984.743170978348   2.785894539892946e-16
5986.013821638451   2.7017322874625747e-16
5987.284472298556   2.673037987583151e-16
5988.555122958659   2.6967207640905854e-16
5989.8257736187625   2.7450500817807516e-16
5991.096424278867   2.709366701295296e-16
5992.36707493897   2.7501783368807844e-16
5993.637725599074   2.7433020175358556e-16
5994.908376259178   2.784505670557245e-16
5996.179026919282   2.7207322952606727e-16
5997.449677579386   2.6292119734966216e-16
5998.720328239489   2.724620970581958e-16
5999.990978899594   2.725756259429075e-16
6001.261629559697   2.6701279000137406e-16
6002.532280219801   2.679604081111148e-16
6003.802930879905   2.7055831109990295e-16
6005.0735815400085   2.722269395362143e-16
6006.344232200112   2.7524716785854754e-16
6007.614882860216   2.7469696701974667e-16
6008.88553352032   2.6625474845314067e-16
6010.156184180423   2.7283905318950356e-16
6011.426834840528   2.8271611909897875e-16
6012.697485500631   2.7060357442302185e-16
6013.9681361607345   2.6437004720594065e-16
6015.238786820839   2.7177311516494323e-16
6016.509437480942   2.7730347268690536e-16
6017.780088141047   2.682394525276759e-16
6019.05073880115   2.697308657895539e-16
6020.3213894612545   2.771203282818412e-16
6021.592040121358   2.725525707648744e-16
6022.862690781461   2.746973640664407e-16
6024.133341441566   2.7239931074098057e-16
6025.403992101669   2.7177671505496906e-16
6026.674642761773   2.723797495738549e-16
6027.945293421877   2.7416164219708195e-16
6029.2159440819805   2.678366618914769e-16
6030.486594742084   2.7397275384984424e-16
6031.757245402188   2.7968239118904867e-16
6033.027896062292   2.6979685495010094e-16
6034.298546722396   2.787968182426943e-16
6035.5691973825   2.750170395946904e-16
6036.839848042604   2.7259674882702963e-16
6038.110498702707   2.774302894009771e-16
6039.381149362811   2.7356109583747865e-16
6040.651800022915   2.771685826900551e-16
