@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.479
@SPECTRUM spectrum_05D2ac_738.dat
@SN-NAME 05D2ac
       8533.750            0.01789        0.00312
       8548.750            0.01393        0.00331
       8563.750            0.01553        0.00302
       8578.750            0.01312        0.00280
       8593.750            0.01341        0.00323
       8608.750            0.01997        0.00305
       8623.750            0.01855        0.00480
       8638.750            0.01265        0.00434
       8653.750            0.00570        0.00503
       8668.750            0.01427        0.00457
       8683.750            0.01243        0.00400
       8698.750            0.00969        0.00322
       8713.750            0.01235        0.00336
       8728.750            0.01758        0.00303
       8743.750            0.01057        0.00338
       8758.750            0.01723        0.00468
       8773.750            0.01079        0.00702
       8788.750            0.01652        0.00477
       8803.750            0.01183        0.00386
       8818.750            0.01394        0.00416
       8833.750            0.01148        0.00799
       8848.750            0.01828        0.00462
       8863.750            0.01126        0.00490
       8878.750            0.01078        0.00520
