@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.860
@SPECTRUM spectrum_05D1iz_1069.dat
@SN-NAME 05D1iz
       4846.748            0.00030        0.00343
       4849.299            0.00700        0.00346
       4851.851            0.00260        0.00342
       4854.403            0.00160        0.00334
       4856.955           -0.00410        0.00330
       4859.508            0.00430        0.00332
       4862.061            0.00220        0.00332
       4864.614            0.00020        0.00327
       4867.167            0.00430        0.00332
       4869.722            0.00470        0.00330
       4872.275            0.00330        0.00330
       4874.830            0.00340        0.00329
       4877.384           -0.00230        0.00333
       4879.939            0.00700        0.00333
       4882.495           -0.00100        0.00336
       4885.051           -0.00030        0.00340
       4887.607            0.00300        0.00334
       4890.163            0.00080        0.00329
       4892.719           -0.00500        0.00340
       4895.276            0.00260        0.00338
       4897.833            0.00060        0.00334
       4900.392            0.00180        0.00332
       4902.949           -0.00090        0.00336
       4905.507            0.00330        0.00338
       4908.065           -0.00240        0.00342
       4910.624            0.00500        0.00331
       4913.183           -0.00200        0.00359
       4915.743            0.00080        0.00350
       4918.302            0.00940        0.00325
       4920.862            0.00690        0.00327
       4923.422            0.00460        0.00329
       4925.982            0.00030        0.00323
       4928.543            0.00220        0.00331
       4931.104            0.00430        0.00333
       4933.666            0.00590        0.00334
       4936.228            0.00010        0.00332
       4938.789           -0.00340        0.00339
       4941.352            0.00140        0.00332
       4943.914            0.00050        0.00330
       4946.477           -0.00110        0.00329
       4949.040            0.00110        0.00332
       4951.604            0.00270        0.00325
       4954.167           -0.00560        0.00329
       4956.731           -0.00120        0.00326
       4959.295            0.00380        0.00322
       4961.860            0.00170        0.00318
       4964.425           -0.00020        0.00329
       4966.990           -0.00310        0.00331
       4969.556            0.00670        0.00330
       4972.121            0.00140        0.00329
       4974.687            0.00510        0.00323
       4977.253            0.00720        0.00328
       4979.820            0.00220        0.00328
       4982.387            0.00480        0.00325
       4984.954           -0.00470        0.00323
       4987.522           -0.00040        0.00314
       4990.089            0.00530        0.00322
       4992.658            0.00040        0.00323
       4995.226            0.00370        0.00324
       4997.795            0.00120        0.00320
       5000.364            0.00620        0.00320
       5002.933            0.00100        0.00320
       5005.502            0.00140        0.00318
       5008.072           -0.00310        0.00314
       5010.643            0.00320        0.00311
       5013.213            0.00110        0.00316
       5015.783            0.00260        0.00308
       5018.354            0.00170        0.00313
       5020.925            0.00720        0.00312
       5023.497           -0.00080        0.00331
       5026.069            0.00170        0.00329
       5028.641            0.00040        0.00315
       5031.213            0.00120        0.00313
       5033.786           -0.00310        0.00310
       5036.358            0.00500        0.00314
       5038.932            0.00130        0.00305
       5041.505           -0.00070        0.00304
       5044.079            0.00220        0.00304
       5046.653            0.00030        0.00307
       5049.227            0.00040        0.00309
       5051.802            0.00110        0.00305
       5054.376           -0.00060        0.00310
       5056.952           -0.00030        0.00311
       5059.527           -0.00200        0.00312
       5062.103            0.00250        0.00310
       5064.679            0.00140        0.00310
       5067.255            0.00630        0.00309
       5069.832           -0.00070        0.00304
       5072.408            0.00630        0.00312
       5074.986           -0.00080        0.00308
       5077.563            0.00170        0.00301
       5080.141           -0.00010        0.00304
       5082.718            0.00190        0.00310
       5085.296           -0.00220        0.00305
       5087.875            0.00540        0.00307
       5090.454            0.00150        0.00310
       5093.033            0.00390        0.00308
       5095.612            0.00560        0.00300
       5098.191           -0.00080        0.00305
       5100.771            0.00380        0.00299
       5103.351            0.00230        0.00301
       5105.932            0.00140        0.00302
       5108.512            0.00440        0.00300
       5111.093            0.00240        0.00316
       5113.674           -0.00090        0.00304
       5116.255            0.00670        0.00304
       5118.837           -0.00310        0.00305
       5121.419           -0.00100        0.00303
       5124.002            0.00230        0.00306
       5126.584            0.00100        0.00301
       5129.167            0.00460        0.00301
       5131.750            0.00410        0.00302
       5134.333            0.00470        0.00301
       5136.917            0.00410        0.00302
       5139.501           -0.00090        0.00307
       5142.085            0.00120        0.00296
       5144.669            0.00480        0.00302
       5147.253            0.00550        0.00305
       5149.838            0.00060        0.00301
       5152.423            0.00190        0.00299
       5155.009            0.00250        0.00310
       5157.595            0.00430        0.00305
       5160.181            0.00200        0.00304
       5162.767           -0.00210        0.00293
       5165.354            0.00370        0.00295
       5167.940           -0.00260        0.00286
       5170.527            0.00180        0.00290
       5173.115            0.00070        0.00286
       5175.702            0.00940        0.00288
       5178.290            0.00180        0.00290
       5180.878            0.00120        0.00289
       5183.466            0.00320        0.00288
       5186.055            0.00150        0.00295
       5188.644            0.00470        0.00294
       5191.233            0.01090        0.00298
       5193.822            0.00480        0.00306
       5196.412            0.00710        0.00304
       5199.001            0.00210        0.00310
       5201.592           -0.00090        0.00311
       5204.182            0.00510        0.00307
       5206.773            0.00140        0.00302
       5209.364           -0.00140        0.00302
       5211.955           -0.00340        0.00301
       5214.546            0.00300        0.00300
       5217.138            0.00790        0.00297
       5219.730            0.00060        0.00306
       5222.322           -0.00280        0.00302
       5224.915            0.00160        0.00296
       5227.507           -0.00070        0.00294
       5230.100            0.00140        0.00300
       5232.693            0.00380        0.00297
       5235.287            0.00400        0.00298
       5237.880            0.00230        0.00300
       5240.474            0.00140        0.00300
       5243.068            0.00460        0.00301
       5245.663            0.00790        0.00308
       5248.257           -0.00150        0.00326
       5250.853           -0.00130        0.00325
       5253.448            0.00810        0.00299
       5256.043           -0.00120        0.00297
       5258.639           -0.00300        0.00297
       5261.235            0.00110        0.00293
       5263.831            0.00150        0.00308
       5266.428            0.00470        0.00282
       5269.024            0.00250        0.00282
       5271.622            0.00170        0.00289
       5274.219           -0.00280        0.00290
       5276.816           -0.00140        0.00295
       5279.414           -0.00210        0.00295
       5282.012            0.00300        0.00291
       5284.610           -0.00440        0.00286
       5287.208            0.00060        0.00287
       5289.807            0.00470        0.00288
       5292.406            0.00510        0.00302
       5295.005            0.00260        0.00293
       5297.604            0.00110        0.00294
       5300.204           -0.00390        0.00314
       5302.804            0.00130        0.00290
       5305.404            0.00340        0.00294
       5308.004            0.00390        0.00296
       5310.605            0.00460        0.00296
       5313.206           -0.00140        0.00303
       5315.807           -0.00100        0.00296
       5318.409           -0.00120        0.00292
       5321.010            0.00300        0.00294
       5323.612           -0.00270        0.00297
       5326.214            0.00530        0.00296
       5328.816            0.00340        0.00290
       5331.419            0.00340        0.00291
       5334.022           -0.00000        0.00296
       5336.625            0.00220        0.00294
       5339.228           -0.00210        0.00289
       5341.832            0.00410        0.00287
       5344.435            0.00440        0.00282
       5347.040            0.00450        0.00289
       5349.644            0.00060        0.00289
       5352.249            0.00070        0.00290
       5354.853            0.00620        0.00294
       5357.458            0.00760        0.00292
       5360.063            0.00710        0.00290
       5362.669            0.00630        0.00285
       5365.274            0.00100        0.00282
       5367.880           -0.00000        0.00282
       5370.486            0.00430        0.00284
       5373.093            0.00650        0.00283
       5375.699            0.00410        0.00283
       5378.306            0.00180        0.00281
       5380.913            0.01030        0.00289
       5383.521            0.00530        0.00288
       5386.128            0.00210        0.00288
       5388.736           -0.00180        0.00285
       5391.344            0.00260        0.00282
       5393.952            0.00100        0.00286
       5396.561            0.00460        0.00291
       5399.169           -0.00260        0.00291
       5401.778            0.00020        0.00295
       5404.387            0.00060        0.00285
       5406.997            0.00080        0.00288
       5409.606            0.00420        0.00292
       5412.216            0.00390        0.00290
       5414.827            0.00330        0.00302
       5417.437            0.00010        0.00292
       5420.047            0.00510        0.00299
       5422.658            0.00540        0.00294
       5425.269            0.00430        0.00299
       5427.880            0.00370        0.00299
       5430.492           -0.00080        0.00289
       5433.104            0.00420        0.00285
       5435.715            0.00100        0.00288
       5438.327            0.00090        0.00293
       5440.939            0.00500        0.00289
       5443.553            0.00300        0.00282
       5446.166            0.00340        0.00290
       5448.778            0.00250        0.00286
       5451.392            0.00010        0.00281
       5454.005            0.00380        0.00281
       5456.619            0.00180        0.00285
       5459.233            0.00660        0.00283
       5461.847            0.00120        0.00278
       5464.461            0.00110        0.00284
       5467.076           -0.00100        0.00278
       5469.691           -0.00080        0.00278
       5472.306            0.00180        0.00277
       5474.921            0.00500        0.00282
       5477.537            0.00470        0.00274
       5480.152            0.00150        0.00274
       5482.768            0.00600        0.00280
       5485.384            0.00150        0.00278
       5488.000            0.00000        0.00279
       5490.618            0.00020        0.00282
       5493.234            0.00830        0.00280
       5495.852            0.00080        0.00286
       5498.469            0.00340        0.00284
       5501.086            0.00700        0.00280
       5503.704            0.00790        0.00288
       5506.322           -0.00190        0.00278
       5508.940            0.01090        0.00278
       5511.559            0.00340        0.00281
       5514.177            0.00380        0.00279
       5516.795            0.00800        0.00278
       5519.415           -0.00160        0.00276
       5522.034           -0.00050        0.00281
       5524.653           -0.00270        0.00273
       5527.273            0.00370        0.00280
       5529.893            0.00050        0.00273
       5532.513            0.00510        0.00279
       5535.133            0.00990        0.00278
       5537.753           -0.00020        0.00277
       5540.375            0.00310        0.00291
       5542.996            0.00480        0.00289
       5545.617            0.00960        0.00286
       5548.238           -0.00100        0.00291
       5550.859            0.00030        0.00290
       5553.481            0.00210        0.00284
       5556.104            0.00570        0.00287
       5558.726            0.00470        0.00286
       5561.348            0.00560        0.00284
       5563.971            0.00010        0.00287
       5566.593            0.00290        0.00289
       5569.216            0.00610        0.00320
       5571.840           -0.00280        0.00631
       5574.463           -0.00290        0.00780
       5577.087            0.00070        0.00786
       5579.711            0.00330        0.00786
       5582.335           -0.00630        0.00778
       5584.959           -0.00080        0.00564
       5587.584           -0.00010        0.00305
       5590.208            0.00090        0.00278
       5592.833            0.00400        0.00281
       5595.458            0.00380        0.00283
       5598.084            0.00020        0.00275
       5600.709            0.00020        0.00288
       5603.335            0.00180        0.00285
       5605.961            0.00220        0.00288
       5608.587            0.00210        0.00288
       5611.214            0.00200        0.00283
       5613.840            0.00510        0.00282
       5616.467            0.00690        0.00277
       5619.094            0.00530        0.00284
       5621.722            0.00090        0.00281
       5624.349           -0.00330        0.00287
       5626.977            0.00720        0.00287
       5629.604            0.00520        0.00274
       5632.232            0.00380        0.00281
       5634.860           -0.00260        0.00275
       5637.489            0.00960        0.00276
       5640.118            0.00140        0.00278
       5642.747           -0.00030        0.00277
       5645.375            0.00060        0.00277
       5648.004            0.00150        0.00282
       5650.634            0.00030        0.00278
       5653.264            0.00380        0.00270
       5655.894            0.01130        0.00268
       5658.524            0.00430        0.00270
       5661.154            0.00140        0.00271
       5663.784            0.00370        0.00277
       5666.415            0.00400        0.00277
       5669.046            0.00640        0.00284
       5671.677            0.00090        0.00273
       5674.308            0.00000        0.00277
       5676.939            0.00540        0.00279
       5679.571            0.00590        0.00274
       5682.203            0.00710        0.00275
       5684.834            0.00620        0.00276
       5687.467            0.00280        0.00276
       5690.100            0.00180        0.00279
       5692.732            0.00290        0.00278
       5695.365            0.00120        0.00287
       5697.998            0.00080        0.00277
       5700.631            0.00310        0.00282
       5703.265            0.00560        0.00278
       5705.898            0.00510        0.00279
       5708.532            0.00030        0.00276
       5711.166            0.00370        0.00274
       5713.800            0.00370        0.00278
       5716.434            0.00150        0.00272
       5719.069            0.00080        0.00277
       5721.704            0.00490        0.00277
       5724.338            0.00390        0.00283
       5726.974            0.00340        0.00275
       5729.609            0.00290        0.00278
       5732.244           -0.00100        0.00273
       5734.880            0.00180        0.00273
       5737.516            0.00220        0.00274
       5740.152            0.00090        0.00280
       5742.788            0.00330        0.00279
       5745.425            0.00090        0.00272
       5748.061           -0.00120        0.00273
       5750.698            0.00580        0.00274
       5753.335            0.00640        0.00275
       5755.973            0.00560        0.00276
       5758.610            0.00370        0.00273
       5761.247            0.00350        0.00279
       5763.885            0.00330        0.00278
       5766.523            0.00230        0.00274
       5769.162            0.00380        0.00273
       5771.800            0.00540        0.00276
       5774.438            0.00520        0.00272
       5777.077            0.00340        0.00278
       5779.716            0.00510        0.00276
       5782.354            0.00520        0.00271
       5784.994            0.00200        0.00270
       5787.634            0.00120        0.00273
       5790.273            0.00230        0.00275
       5792.913            0.00390        0.00269
       5795.553            0.00260        0.00273
       5798.193            0.00430        0.00276
       5800.833            0.00480        0.00273
       5803.474            0.00360        0.00274
       5806.115            0.00750        0.00276
       5808.756            0.00650        0.00274
       5811.396            0.00260        0.00277
       5814.038            0.00230        0.00275
       5816.680            0.00910        0.00273
       5819.321           -0.00030        0.00278
       5821.963            0.00200        0.00269
       5824.605            0.00480        0.00274
       5827.247            0.00330        0.00273
       5829.890            0.00120        0.00275
       5832.532            0.00790        0.00278
       5835.175            0.00570        0.00278
       5837.818            0.00370        0.00277
       5840.461            0.00380        0.00280
       5843.104            0.00130        0.00271
       5845.748            0.00550        0.00279
       5848.392            0.00130        0.00275
       5851.035            0.00280        0.00268
       5853.679            0.00390        0.00277
       5856.323            0.00220        0.00275
       5858.967            0.00840        0.00283
       5861.612            0.00340        0.00306
       5864.256            0.00040        0.00313
       5866.902            0.00750        0.00321
       5869.546            0.00280        0.00315
       5872.192            0.00540        0.00321
       5874.837            0.00520        0.00305
       5877.482            0.00170        0.00291
       5880.128            0.00240        0.00291
       5882.774            0.00420        0.00317
       5885.420            0.00510        0.00383
       5888.066            0.00060        0.00400
       5890.713            0.00850        0.00423
       5893.359            0.00600        0.00434
       5896.006            0.01190        0.00411
       5898.653            0.00600        0.00351
       5901.301            0.00300        0.00342
       5903.948            0.00350        0.00303
       5906.595           -0.00270        0.00283
       5909.243            0.00370        0.00296
       5911.891            0.00240        0.00305
       5914.539            0.00840        0.00303
       5917.187           -0.00280        0.00299
       5919.835            0.00760        0.00305
       5922.483            0.00240        0.00304
       5925.132           -0.00280        0.00291
       5927.781            0.00110        0.00307
       5930.430           -0.00240        0.00312
       5933.080            0.00330        0.00309
       5935.729            0.00430        0.00301
       5938.378            0.00130        0.00301
       5941.028            0.00670        0.00291
       5943.677            0.00450        0.00283
       5946.328            0.00270        0.00288
       5948.978            0.01210        0.00301
       5951.628            0.00430        0.00304
       5954.279           -0.00030        0.00296
       5956.929           -0.00070        0.00294
       5959.580            0.00420        0.00301
       5962.231            0.00570        0.00281
       5964.882            0.00240        0.00279
       5967.534            0.00380        0.00279
       5970.185            0.00380        0.00289
       5972.837            0.00030        0.00287
       5975.488            0.00540        0.00295
       5978.140            0.00320        0.00288
       5980.793            0.00610        0.00286
       5983.445            0.00390        0.00281
       5986.098            0.00570        0.00273
       5988.750            0.00470        0.00270
       5991.403            0.00010        0.00274
       5994.056            0.00800        0.00273
       5996.709           -0.00230        0.00275
       5999.362           -0.00280        0.00280
       6002.016            0.00020        0.00284
       6004.669            0.00550        0.00276
       6007.323           -0.00030        0.00271
       6009.977            0.00020        0.00270
       6012.631            0.00240        0.00273
       6015.286            0.00310        0.00266
       6017.940            0.00700        0.00265
       6020.595            0.00260        0.00266
       6023.249            0.00450        0.00264
       6025.904           -0.00020        0.00266
       6028.560            0.00540        0.00271
       6031.215            0.00170        0.00269
       6033.870            0.00080        0.00275
       6036.525            0.00760        0.00270
       6039.181            0.00140        0.00268
       6041.837            0.00440        0.00273
       6044.493           -0.00110        0.00271
       6047.149            0.00490        0.00267
       6049.806           -0.00130        0.00264
       6052.462           -0.00040        0.00266
       6055.119            0.00100        0.00264
       6057.775            0.00470        0.00265
       6060.432           -0.00190        0.00269
       6063.089            0.00250        0.00265
       6065.747            0.00740        0.00273
       6068.404            0.00140        0.00269
       6071.062            0.00720        0.00264
       6073.719            0.00150        0.00263
       6076.377            0.00400        0.00267
       6079.035           -0.00060        0.00261
       6081.693            0.00040        0.00261
       6084.352            0.00560        0.00259
       6087.010            0.00050        0.00258
       6089.668            0.00440        0.00261
       6092.327           -0.00100        0.00257
       6094.987            0.00230        0.00262
       6097.646            0.00000        0.00261
       6100.305            0.00300        0.00264
       6102.964            0.00180        0.00261
       6105.624           -0.00110        0.00263
       6108.283            0.00110        0.00258
       6110.943            0.00360        0.00263
       6113.604            0.00150        0.00263
       6116.264            0.00430        0.00255
       6118.924            0.00420        0.00263
       6121.584            0.00170        0.00260
       6124.245            0.00250        0.00255
       6126.906            0.00250        0.00258
       6129.566           -0.00140        0.00257
       6132.228            0.00090        0.00257
       6134.889            0.00310        0.00266
       6137.550            0.00740        0.00266
       6140.211            0.00120        0.00277
       6142.873            0.00570        0.00273
       6145.535            0.00140        0.00273
       6148.197            0.00400        0.00276
       6150.859            0.00240        0.00268
       6153.521            0.00630        0.00263
       6156.183            0.00450        0.00266
       6158.846            0.00280        0.00264
       6161.509            0.00360        0.00265
       6164.171            0.00070        0.00264
       6166.834            0.00280        0.00278
       6169.498            0.00210        0.00280
       6172.161            0.00490        0.00274
       6174.824            0.00300        0.00277
       6177.488            0.00510        0.00270
       6180.151           -0.00040        0.00270
       6182.815            0.00010        0.00258
       6185.479            0.00510        0.00257
       6188.143           -0.00140        0.00261
       6190.807            0.00350        0.00259
       6193.472            0.00820        0.00261
       6196.136            0.00160        0.00263
       6198.801            0.00710        0.00271
       6201.466           -0.00340        0.00267
       6204.130           -0.00000        0.00271
       6206.795            0.00340        0.00270
       6209.461            0.00620        0.00272
       6212.126            0.00660        0.00265
       6214.792            0.00310        0.00259
       6217.458            0.00150        0.00273
       6220.123            0.00640        0.00274
       6222.789           -0.00240        0.00262
       6225.456           -0.00290        0.00267
       6228.122            0.00040        0.00277
       6230.788            0.00190        0.00302
       6233.454            0.00560        0.00316
       6236.121            0.00250        0.00325
       6238.788            0.00210        0.00337
       6241.455            0.00370        0.00326
       6244.122            0.00600        0.00302
       6246.789            0.00460        0.00282
       6249.456            0.00400        0.00273
       6252.124            0.00310        0.00289
       6254.791            0.00710        0.00306
       6257.458            0.00530        0.00309
       6260.127            0.00360        0.00315
       6262.795           -0.00020        0.00326
       6265.463            0.00460        0.00305
       6268.131            0.00140        0.00286
       6270.799            0.00360        0.00287
       6273.468            0.00300        0.00276
       6276.137            0.00520        0.00275
       6278.806            0.00400        0.00274
       6281.475            0.00240        0.00298
       6284.144           -0.00140        0.00307
       6286.812            0.00530        0.00300
       6289.482            0.00760        0.00302
       6292.152            0.00270        0.00316
       6294.821            0.00670        0.00402
       6297.491            0.00600        0.00430
       6300.161            0.00120        0.00441
       6302.831            0.00180        0.00460
       6305.500            0.00080        0.00454
       6308.171            0.00280        0.00371
       6310.841            0.00310        0.00305
       6313.512            0.00450        0.00295
       6316.183            0.00530        0.00271
       6318.853            0.00600        0.00272
       6321.524            0.00650        0.00271
       6324.195            0.00550        0.00293
       6326.867            0.00460        0.00310
       6329.538            0.00190        0.00301
       6332.209            0.00570        0.00293
       6334.881            0.00150        0.00297
