# wavelength flux fluxerr
# GROUPS UCSC,YSE
# SNID ztf24abcnhxx
# OBS_GROUP UCSC
# RA 321.33487499999995
# OBS_DATE 2024-09-02 08:30:06.86
# DEC 15.587611111111112
# INSTRUMENT KAST
# OBSERVER MIKE RICH K-RYAN HINDS JACOB WISE
# REDUCER K-RYAN HINDS
5.403322869841056672e+03 2.514262553136033529e-01 3.086833078996143939e-02
5.405853397157602558e+03 2.482383839642960666e-01 3.078342743835452144e-02
5.408383924474148444e+03 2.794849490790797808e-01 3.103335775224633566e-02
5.410914451790694329e+03 3.013619551906546734e-01 3.147153555843708317e-02
5.413444979107240215e+03 2.902086505125804350e-01 3.166041162381800361e-02
5.415975506423786101e+03 2.769876352192432445e-01 3.160893620628869860e-02
5.418506033740331986e+03 2.637630447868119510e-01 3.159884174886574276e-02
5.421036561056877872e+03 2.815131318338018329e-01 3.171817345135177768e-02
5.423567088373423758e+03 2.668979632277408975e-01 3.149146451024747301e-02
5.426097615689969643e+03 2.411384502629929094e-01 3.111546858719587208e-02
5.428628143006515529e+03 2.774043854643672424e-01 3.130044289117794171e-02
5.431158670323061415e+03 2.875577041260389821e-01 3.129034573201094210e-02
5.433689197639607301e+03 2.793506454480811363e-01 3.130331131594965566e-02
5.436219724956153186e+03 2.700939085404273632e-01 3.141825328949104934e-02
5.438750252272699072e+03 2.561838505448115755e-01 3.115973886421344319e-02
5.441280779589244958e+03 2.664874986412882896e-01 3.121649353943211150e-02
5.443811306905790843e+03 2.833887694562952642e-01 3.161109974545994045e-02
5.446341834222336729e+03 2.605816412934707782e-01 3.124547110120840659e-02
5.448872361538882615e+03 2.863472401481038099e-01 3.151408892331668959e-02
5.451402888855428500e+03 2.931366151486098914e-01 3.186807849934279735e-02
5.453933416171974386e+03 2.901366537247244692e-01 3.237887139183797530e-02
5.456463943488520272e+03 3.007143944142975367e-01 3.393579930012862594e-02
5.458994470805066157e+03 2.882786392733887038e-01 3.565459176087344695e-02
5.461524998121612043e+03 2.958640479317904415e-01 3.613721131950291265e-02
5.464055525438157929e+03 3.091184075874009451e-01 3.516514381290501007e-02
5.466586052754703815e+03 2.726237514513911719e-01 3.279801620957600861e-02
5.469116580071249700e+03 2.617360335085001655e-01 3.089695631538820486e-02
5.471647107387795586e+03 2.817718037639370121e-01 3.020647607441273239e-02
5.474177634704341472e+03 2.714886405638963773e-01 2.975681182745358241e-02
5.476708162020887357e+03 2.744526305982152303e-01 2.978597444943173120e-02
5.479238689337433243e+03 2.744484948833334492e-01 2.960186618446380286e-02
5.481769216653979129e+03 2.726552366525689663e-01 2.949599024586827337e-02
5.484299743970525014e+03 2.558196879865684004e-01 2.932534977488709255e-02
5.486830271287070900e+03 2.722145850298944292e-01 2.907504962125658995e-02
5.489360798603616786e+03 2.873264283942112973e-01 2.877416024676553510e-02
5.491891325920162672e+03 2.608029898284872083e-01 2.808794605280068649e-02
5.494421853236708557e+03 2.583465068302032153e-01 2.780699015171861008e-02
5.496952380553254443e+03 2.568321712452302230e-01 2.777360771412719712e-02
5.499482907869800329e+03 2.503216943966159458e-01 2.738828640716379353e-02
5.502013435186346214e+03 2.627395609180684932e-01 2.716869815836718549e-02
5.504543962502892100e+03 2.497214858189916731e-01 2.683299907545991583e-02
5.507074489819437986e+03 2.262734023665403382e-01 2.664875787143677205e-02
5.509605017135983871e+03 2.388922482946536363e-01 2.643175522305414582e-02
5.512135544452529757e+03 2.769574099070094553e-01 2.651954096105498329e-02
5.514666071769075643e+03 2.736653333993530612e-01 2.643087458275502136e-02
5.517196599085621529e+03 2.565424919494302958e-01 2.616549384524567354e-02
5.519727126402167414e+03 2.668554478575683175e-01 2.599849389258150623e-02
5.522257653718713300e+03 2.925732604728133457e-01 2.608717435899368317e-02
5.524788181035259186e+03 2.919699563270244935e-01 2.583793638782140578e-02
5.527318708351805071e+03 2.756300980107380671e-01 2.548719680393788517e-02
5.529849235668350957e+03 2.711325097450229538e-01 2.528989636925391832e-02
5.532379762984896843e+03 2.899369253523487733e-01 2.512033199996576913e-02
5.534910290301442728e+03 2.933770664192534294e-01 2.499711555388152429e-02
5.537440817617988614e+03 2.741103792149616747e-01 2.472921273438164272e-02
5.539971344934534500e+03 2.704032961769811672e-01 2.468855942196965941e-02
5.542501872251080385e+03 2.766751165709889215e-01 2.478258785033781580e-02
5.545032399567626271e+03 2.826700722944630595e-01 2.468361292093270917e-02
5.547562926884172157e+03 2.706506734969084671e-01 2.437829220268838623e-02
5.550093454200718043e+03 2.595443306991808696e-01 2.410940991272402315e-02
5.552623981517263928e+03 2.676630391146657129e-01 2.399160686550689398e-02
5.555154508833809814e+03 2.546586100964656207e-01 2.384650893350988982e-02
5.557685036150355700e+03 2.513076860872888174e-01 2.370927276104180942e-02
5.560215563466901585e+03 2.846089465261021911e-01 2.396813913229948328e-02
5.562746090783447471e+03 2.942479025334825415e-01 2.405516585508250121e-02
5.565276618099993357e+03 2.787965650647956095e-01 2.450503254596970992e-02
5.567807145416539242e+03 2.629205681810450335e-01 2.646949489970075800e-02
5.570337672733085128e+03 2.523295731507114170e-01 3.135886718717046523e-02
5.572868200049631014e+03 2.308895565562558982e-01 3.959453720146780681e-02
5.575398727366176900e+03 2.560459173268130884e-01 4.819822885892288689e-02
5.577929254682722785e+03 3.138128198688305837e-01 5.084092212838304398e-02
5.580459781999268671e+03 3.039777120680484113e-01 4.541537431458501223e-02
5.582990309315814557e+03 2.539336449957902975e-01 3.446789285730970931e-02
5.585520836632360442e+03 2.578544868998884354e-01 2.502272409171936093e-02
5.588051363948906328e+03 2.639862473116864061e-01 2.236030800968631660e-02
5.590581891265452214e+03 2.820973944000711442e-01 2.218715669677783289e-02
5.593112418581998099e+03 2.920564553625724091e-01 2.215516525274100271e-02
5.595642945898543985e+03 2.547416067432535236e-01 2.173395004444365203e-02
5.598173473215089871e+03 2.349205718722454650e-01 2.138798210157915464e-02
5.600704000531635756e+03 2.280720302107880348e-01 2.120265782553781841e-02
5.603234527848181642e+03 2.321395868027584242e-01 2.118648430146184355e-02
5.605765055164727528e+03 2.492825138388177209e-01 2.137049582783581009e-02
5.608295582481273414e+03 2.573807331478670801e-01 2.131465516018650128e-02
5.610826109797819299e+03 2.597309000084383479e-01 2.120289531020389667e-02
5.613356637114365185e+03 2.596103570613446654e-01 2.117541416506834098e-02
5.615887164430911071e+03 2.496183814683329838e-01 2.105519729434692650e-02
5.618417691747456956e+03 2.460440119224387989e-01 2.093003879755852073e-02
5.620948219064002842e+03 2.491812738907923652e-01 2.090617292351745760e-02
5.623478746380548728e+03 2.505012321431872024e-01 2.092127003657142173e-02
5.626009273697094613e+03 2.572564634344237655e-01 2.090467734283871226e-02
5.628539801013640499e+03 2.532692003946386827e-01 2.087268682742305162e-02
5.631070328330186385e+03 2.375784502928814657e-01 2.074484870509908999e-02
5.633600855646732271e+03 2.539271651388627649e-01 2.082251674264910118e-02
5.636131382963278156e+03 2.745204400524235422e-01 2.091048992186471042e-02
5.638661910279824042e+03 2.796123496557707533e-01 2.092263835257335974e-02
5.641192437596369928e+03 2.784879972230848155e-01 2.105426271939141170e-02
5.643722964912915813e+03 2.665595895776985969e-01 2.096302876197308693e-02
5.646253492229461699e+03 2.816672779814133332e-01 2.107242135778884459e-02
5.648784019546007585e+03 2.782889576368351436e-01 2.122264160051698378e-02
5.651314546862553470e+03 2.664624911243823058e-01 2.110078910711999864e-02
5.653845074179099356e+03 2.816117902287226804e-01 2.111084463259419938e-02
5.656375601495645242e+03 2.713882238741089359e-01 2.101473758867430930e-02
5.658906128812191128e+03 2.650888118690262196e-01 2.100781116596861856e-02
5.661436656128737013e+03 2.628440669808846386e-01 2.114747191955103703e-02
5.663967183445282899e+03 2.470177667410972389e-01 2.113425045604895580e-02
5.666497710761828785e+03 2.481432109649688855e-01 2.133824503961977495e-02
5.669028238078374670e+03 2.548244821010041128e-01 2.168846511659445683e-02
5.671558765394920556e+03 2.507796235586788880e-01 2.184350582301664012e-02
5.674089292711466442e+03 2.408175197902938380e-01 2.181160450358148734e-02
5.676619820028012327e+03 2.604724916724034389e-01 2.206667721016985703e-02
5.679150347344558213e+03 2.767443859371476189e-01 2.248957065102233019e-02
5.681680874661104099e+03 2.773811716115339721e-01 2.301387506358232304e-02
5.684211401977649984e+03 2.773231224809227236e-01 2.362886326990518843e-02
5.686741929294195870e+03 2.940524601641252844e-01 2.412959607843801965e-02
5.689272456610741756e+03 3.134793401442374505e-01 2.429204142905446590e-02
5.691802983927287642e+03 2.925631423626848804e-01 2.386022018493872549e-02
5.694333511243833527e+03 2.725116915398062556e-01 2.323039681825852382e-02
5.696864038560379413e+03 2.877773702776652009e-01 2.288472910596255072e-02
5.699394565876925299e+03 2.871304339570502351e-01 2.257362996239754491e-02
5.701925093193471184e+03 2.877766321288619533e-01 2.241183670547973114e-02
5.704455620510017070e+03 2.692634663486963009e-01 2.212051660188704000e-02
5.706986147826562956e+03 2.619135064530254686e-01 2.196215645201141098e-02
5.709516675143108841e+03 2.786682990769751012e-01 2.210670056427673988e-02
5.712047202459654727e+03 2.666322641200698507e-01 2.209468084367452803e-02
5.714577729776200613e+03 2.471499790468734137e-01 2.183177930653192392e-02
5.717108257092746499e+03 2.512717800607490171e-01 2.183740840927782950e-02
5.719638784409292384e+03 2.782664396351130498e-01 2.204314008224233026e-02
5.722169311725838270e+03 2.975809031298023988e-01 2.218586762274513124e-02
5.724699839042384156e+03 2.799908389162688582e-01 2.203252841849320798e-02
5.727230366358930041e+03 2.692923769618757457e-01 2.190192552603582518e-02
5.729760893675475927e+03 2.795640467986900135e-01 2.193606940222076265e-02
5.732291420992021813e+03 2.754636481181618191e-01 2.183396721968288226e-02
5.734821948308567698e+03 2.827313965752065172e-01 2.195541342109718491e-02
5.737352475625113584e+03 2.601367395463193843e-01 2.173620496870934740e-02
5.739883002941659470e+03 2.605169992737880191e-01 2.169974362067391901e-02
5.742413530258205355e+03 2.733995591452823559e-01 2.189210382448928890e-02
5.744944057574751241e+03 2.699053764276029832e-01 2.183855016538915547e-02
5.747474584891297127e+03 2.677241847631947058e-01 2.181247922185804849e-02
5.750005112207843013e+03 2.609934533168333792e-01 2.178326942826092766e-02
5.752535639524388898e+03 2.662197181122344380e-01 2.174973069410900475e-02
5.755066166840934784e+03 2.642402551261147647e-01 2.177088382265240929e-02
5.757596694157480670e+03 2.557883852994570217e-01 2.187129663597844192e-02
5.760127221474026555e+03 2.485278171674728254e-01 2.195385369929813910e-02
5.762657748790572441e+03 2.396150819113677666e-01 2.213611652839631710e-02
5.765188276107118327e+03 2.401639628651260350e-01 2.252057494402048832e-02
5.767718803423664212e+03 2.578062085101121004e-01 2.296995210189498385e-02
5.770249330740210098e+03 2.839312122172512609e-01 2.327417462956923172e-02
5.772779858056755984e+03 2.712427760140927457e-01 2.280145665384531589e-02
5.775310385373301870e+03 2.584575564190720320e-01 2.218924683289011726e-02
5.777840912689847755e+03 2.630419357594981911e-01 2.185007174846429964e-02
5.780371440006393641e+03 2.709057756202700729e-01 2.184327320046398554e-02
5.782901967322939527e+03 2.601195409206494835e-01 2.194782637443127432e-02
5.785432494639485412e+03 2.554667597292187842e-01 2.211381208712472415e-02
5.787963021956031298e+03 2.582713924260017779e-01 2.253286482970548454e-02
5.790493549272577184e+03 2.526700915796969982e-01 2.278675307609737480e-02
5.793024076589123069e+03 2.464801337002277826e-01 2.260313313388936929e-02
5.795554603905668955e+03 2.423088513338681471e-01 2.216295754432477325e-02
5.798085131222214841e+03 2.422451031355825624e-01 2.167282466572649155e-02
5.800615658538760727e+03 2.291955369858154901e-01 2.145005486835776728e-02
5.803146185855306612e+03 2.335771567690578532e-01 2.148737962714178384e-02
5.805676713171852498e+03 2.493684236737350457e-01 2.157206270418097691e-02
5.808207240488398384e+03 2.511556203798038234e-01 2.142722270612138283e-02
5.810737767804944269e+03 2.516331645799412264e-01 2.132875665115363875e-02
5.813268295121490155e+03 2.480938017537643592e-01 2.127564561894929734e-02
5.815798822438036041e+03 2.465221675655094313e-01 2.133382023352028284e-02
5.818329349754581926e+03 2.550184485759743880e-01 2.134097411616743198e-02
5.820859877071127812e+03 2.544956035602751188e-01 2.126857987813459208e-02
5.823390404387673698e+03 2.382064689283842629e-01 2.120776459710929304e-02
5.825920931704219583e+03 2.435289420138892769e-01 2.118118302249989357e-02
5.828451459020765469e+03 2.692421548900280071e-01 2.138128924686174756e-02
5.830981986337311355e+03 2.674734140161658669e-01 2.135911498917459836e-02
5.833512513653857241e+03 2.579787026594310695e-01 2.129814135979104378e-02
5.836043040970403126e+03 2.465257407407663581e-01 2.119295946249015461e-02
5.838573568286949012e+03 2.598486357822181181e-01 2.124957145255674043e-02
5.841104095603494898e+03 2.681430275150528120e-01 2.126273924208076788e-02
5.843634622920040783e+03 2.741238925760963729e-01 2.117624143379822493e-02
5.846165150236586669e+03 2.714852434360805478e-01 2.110314163177841318e-02
5.848695677553132555e+03 2.755319481004450677e-01 2.123595780045821335e-02
5.851226204869678440e+03 2.856785057670223060e-01 2.131233758575480641e-02
5.853756732186224326e+03 2.860996429950732889e-01 2.117788792222701291e-02
5.856287259502770212e+03 2.949122306904924384e-01 2.118809297147145748e-02
5.858817786819316098e+03 2.974380517819166792e-01 2.118289510978184007e-02
5.861348314135861983e+03 2.937916410086734431e-01 2.125043429552281316e-02
5.863878841452407869e+03 2.824318933331340098e-01 2.140672571609001165e-02
5.866409368768953755e+03 2.933118604845604271e-01 2.166133342762486744e-02
5.868939896085499640e+03 3.023423457292774286e-01 2.169356897845518134e-02
5.871470423402045526e+03 3.101893398527392209e-01 2.149661624322664680e-02
5.874000950718591412e+03 2.940485750856504654e-01 2.105173330109204322e-02
5.876531478035137297e+03 2.917648247033778897e-01 2.075634602263215153e-02
5.879062005351683183e+03 2.982012343632178819e-01 2.053038757907351894e-02
5.881592532668229069e+03 2.935027536363397638e-01 2.068966852314171878e-02
5.884123059984774955e+03 2.969573550986585597e-01 2.227463309505911190e-02
5.886653587301320840e+03 3.002708851601145756e-01 2.568268776585506258e-02
5.889184114617866726e+03 2.997649912968924357e-01 2.883850914977258151e-02
5.891714641934412612e+03 3.160377995281436481e-01 3.016053214927921777e-02
5.894245169250958497e+03 3.233823001716126244e-01 2.966571625273778379e-02
5.896775696567504383e+03 3.159968110605122504e-01 2.737537380494335648e-02
5.899306223884050269e+03 3.061569108279595941e-01 2.439835228424512906e-02
5.901836751200596154e+03 3.024847814051861428e-01 2.139905149482499228e-02
5.904367278517142040e+03 3.102401334236872255e-01 1.978538082114084107e-02
5.906897805833687926e+03 3.068370758146877764e-01 1.956633612711435738e-02
5.909428333150233811e+03 3.161334194075927639e-01 1.958992209290645256e-02
5.911958860466779697e+03 3.188571812572895126e-01 1.966721808721349010e-02
5.914489387783325583e+03 3.074366168981339520e-01 1.963366137907834874e-02
5.917019915099871469e+03 3.110046076720813790e-01 1.950673060349391100e-02
5.919550442416417354e+03 3.155649212449678775e-01 1.928618799120149219e-02
5.922080969732963240e+03 3.122617758993702086e-01 1.914031017777153773e-02
5.924611497049509126e+03 3.132505924154016519e-01 1.920805375174431534e-02
5.927142024366055011e+03 3.083963127973734508e-01 1.926333758485614459e-02
5.929672551682600897e+03 3.017043547305592321e-01 1.932871791696066585e-02
5.932203078999146783e+03 2.952286649444156863e-01 1.933291040057271565e-02
5.934733606315692668e+03 3.146494896221659898e-01 1.938671442711240381e-02
5.937264133632238554e+03 3.181766026508506817e-01 1.911171905591442857e-02
5.939794660948784440e+03 3.051202963388634504e-01 1.855199983903621855e-02
5.942325188265330326e+03 3.121625831899637049e-01 1.835481652813783851e-02
5.944855715581876211e+03 2.996160922612225441e-01 1.821782312582049049e-02
5.947386242898422097e+03 2.915183791372511490e-01 1.814240297194833623e-02
5.949916770214967983e+03 3.026921846930769044e-01 1.832634792516360175e-02
5.952447297531513868e+03 3.031631412880206877e-01 1.849976734984465354e-02
5.954977824848059754e+03 3.124324739371484028e-01 1.861822755207711080e-02
5.957508352164605640e+03 3.236907220878987301e-01 1.856012516103699300e-02
5.960038879481151525e+03 3.194345744204689086e-01 1.829842790731341443e-02
5.962569406797697411e+03 3.094905651309533545e-01 1.818393895889124090e-02
5.965099934114243297e+03 3.015079070872581646e-01 1.806302480605935165e-02
5.967630461430789182e+03 3.101305299246592817e-01 1.804294907987863406e-02
5.970160988747335068e+03 3.117289920049647334e-01 1.808908112031458459e-02
5.972691516063880954e+03 2.952977230492662142e-01 1.808781922282150928e-02
5.975222043380426840e+03 2.999575451918877200e-01 1.826887323054511916e-02
5.977752570696972725e+03 3.036745850224646381e-01 1.824434735094525306e-02
5.980283098013518611e+03 2.944011375216525339e-01 1.816410832285518528e-02
5.982813625330064497e+03 2.862390563589124470e-01 1.794609883885926391e-02
5.985344152646610382e+03 3.070651665464364521e-01 1.804523187523011593e-02
5.987874679963156268e+03 3.132261405419025646e-01 1.807610163519457469e-02
5.990405207279702154e+03 3.209493327634509452e-01 1.810104707588194167e-02
5.992935734596248039e+03 3.187962032393295009e-01 1.810020880698116202e-02
5.995466261912793925e+03 3.000676157019455115e-01 1.812097550020833059e-02
5.997996789229339811e+03 2.860212219822615975e-01 1.809396647803422284e-02
6.000527316545885697e+03 2.950093555967621128e-01 1.817997573973174213e-02
6.003057843862431582e+03 3.030203000374151467e-01 1.824495691315337897e-02
6.005588371178977468e+03 3.009337946408745523e-01 1.823423841416367888e-02
6.008118898495523354e+03 3.049827257673745629e-01 1.827106610564066536e-02
6.010649425812069239e+03 3.023849394884829400e-01 1.820860046037374794e-02
6.013179953128615125e+03 2.936118633725305349e-01 1.806806321079288194e-02
6.015710480445161011e+03 2.889567485188052620e-01 1.797298930643944845e-02
6.018241007761706896e+03 2.972797263918013910e-01 1.799549848349796949e-02
6.020771535078252782e+03 3.044485104684519494e-01 1.808194804543911474e-02
6.023302062394798668e+03 3.004601950505499386e-01 1.811488408858074120e-02
6.025832589711344554e+03 2.919578841943014091e-01 1.810002002324873766e-02
6.028363117027890439e+03 2.821120507512073772e-01 1.809456902648801102e-02
6.030893644344436325e+03 2.890313919082676541e-01 1.816937078923777996e-02
6.033424171660982211e+03 2.975459075944505982e-01 1.819971009845892593e-02
6.035954698977528096e+03 2.906323287828364021e-01 1.816403770987998212e-02
6.038485226294073982e+03 2.827026830936923418e-01 1.807409031090066384e-02
6.041015753610619868e+03 3.011738768155004520e-01 1.812898427946426153e-02
6.043546280927165753e+03 3.023321102646523428e-01 1.805628401676384609e-02
6.046076808243711639e+03 2.996302812037233143e-01 1.798151995582157603e-02
6.048607335560257525e+03 3.029402831710185651e-01 1.804212691859170478e-02
6.051137862876803410e+03 3.035055369246680845e-01 1.805986505542432272e-02
6.053668390193349296e+03 3.046246418424179980e-01 1.812310526091916174e-02
6.056198917509895182e+03 3.057232828758366661e-01 1.809114611686802460e-02
6.058729444826441068e+03 3.002141604598982938e-01 1.795732555224826069e-02
6.061259972142986953e+03 2.940559565288393129e-01 1.791416359905745673e-02
6.063790499459532839e+03 2.842543044937267394e-01 1.781795688445678150e-02
6.066321026776078725e+03 2.768893254980867580e-01 1.772993684755034063e-02
6.068851554092624610e+03 2.647227774632319175e-01 1.767099725049280784e-02
6.071382081409170496e+03 2.680006386941651275e-01 1.767577189911282570e-02
6.073912608725716382e+03 2.776889715993462460e-01 1.762914252797522646e-02
6.076443136042262267e+03 2.893805806129741143e-01 1.772230445602077792e-02
6.078973663358808153e+03 2.874177380384594360e-01 1.772378584620738426e-02
6.081504190675354039e+03 2.727763224123076480e-01 1.761910849692974873e-02
6.084034717991899925e+03 2.934401309672432512e-01 1.770398171316442393e-02
6.086565245308445810e+03 3.196566150466643164e-01 1.783409264115772344e-02
6.089095772624991696e+03 3.079391246976135310e-01 1.773294267342476888e-02
6.091626299941537582e+03 3.108306094963739774e-01 1.778615082137656803e-02
6.094156827258083467e+03 2.978720610464836160e-01 1.770471076262138815e-02
6.096687354574629353e+03 2.782990881372599534e-01 1.757945683847452617e-02
6.099217881891175239e+03 2.923542348471342978e-01 1.775621927178996917e-02
6.101748409207721124e+03 3.082039039245461631e-01 1.798527264438471926e-02
6.104278936524267010e+03 3.118663825252702138e-01 1.801478423263453907e-02
6.106809463840812896e+03 3.020467500052727017e-01 1.810892008251291374e-02
6.109339991157358781e+03 3.075108084763083505e-01 1.849552523841629936e-02
6.111870518473904667e+03 3.045663452812290006e-01 1.870399057707456195e-02
6.114401045790450553e+03 2.981804866897926898e-01 1.872396935121299275e-02
6.116931573106996439e+03 2.966122607069152650e-01 1.850719966314876355e-02
6.119462100423542324e+03 2.957406574622256090e-01 1.828175990036911072e-02
6.121992627740088210e+03 2.939507606727981837e-01 1.793463552289064830e-02
6.124523155056634096e+03 3.093285187830132066e-01 1.779565781980067471e-02
6.127053682373179981e+03 3.155682140565856941e-01 1.771041011301303231e-02
6.129584209689725867e+03 3.031996384789615306e-01 1.759114325737170387e-02
6.132114737006271753e+03 2.842677575665346623e-01 1.747725293040981037e-02
6.134645264322817638e+03 2.745045956011291088e-01 1.736985806933087975e-02
6.137175791639363524e+03 2.843789998810925534e-01 1.742394059427869804e-02
6.139706318955909410e+03 2.914047084910174057e-01 1.750015409658640247e-02
6.142236846272455296e+03 2.993876405174161759e-01 1.758866616453339318e-02
6.144767373589001181e+03 2.845704674439490933e-01 1.745069652848360922e-02
6.147297900905547067e+03 2.849489945490717990e-01 1.733393035911435717e-02
6.149828428222092953e+03 2.859454485101000643e-01 1.725696982479033373e-02
6.152358955538638838e+03 2.790298679153427885e-01 1.720244930261571534e-02
6.154889482855184724e+03 2.900684226015244338e-01 1.731466717022711252e-02
6.157420010171730610e+03 3.108998361549379363e-01 1.749820341725985551e-02
6.159950537488276495e+03 3.165595118142821018e-01 1.753022381230066873e-02
6.162481064804822381e+03 3.103147371827241763e-01 1.742227117548200699e-02
6.165011592121368267e+03 3.003186240530885120e-01 1.721645995397575596e-02
6.167542119437914153e+03 3.086462007277894215e-01 1.713573557977148346e-02
6.170072646754460038e+03 3.155144245078246312e-01 1.714589965264082250e-02
6.172603174071005924e+03 3.077734511639649839e-01 1.708456340747697283e-02
6.175133701387551810e+03 3.003625152330506309e-01 1.689320184299808111e-02
6.177664228704097695e+03 2.966184993220357669e-01 1.673797265948088683e-02
6.180194756020643581e+03 2.974001931234058205e-01 1.664970135612172178e-02
6.182725283337189467e+03 3.130303311143256551e-01 1.664197365019025668e-02
6.185255810653735352e+03 3.215468075099501277e-01 1.667655617107081240e-02
6.187786337970281238e+03 3.048692941769122200e-01 1.658056732585494811e-02
6.190316865286827124e+03 2.891875131523646836e-01 1.644256945161477051e-02
6.192847392603373009e+03 2.829412723656387629e-01 1.640337112807105716e-02
6.195377919919918895e+03 2.896945815351596454e-01 1.637751175151147542e-02
6.197908447236464781e+03 2.987776226821987624e-01 1.643684338098509029e-02
6.200438974553010667e+03 2.977847257556805460e-01 1.650189638000329820e-02
6.202969501869556552e+03 3.050514352514671068e-01 1.656839378807598018e-02
6.205500029186102438e+03 3.103560246965924585e-01 1.654835440283870807e-02
6.208030556502648324e+03 3.158426788770969385e-01 1.653921669876864259e-02
6.210561083819194209e+03 3.129919273378210520e-01 1.646646329161171110e-02
6.213091611135740095e+03 3.152274802992333091e-01 1.637377134577452584e-02
6.215622138452285981e+03 3.074785507041881139e-01 1.627262003553126349e-02
6.218152665768831866e+03 2.947719275554109286e-01 1.621943623482237709e-02
6.220683193085377752e+03 3.001400625327401706e-01 1.625667775847026639e-02
6.223213720401923638e+03 3.001283243169912685e-01 1.624497053549945821e-02
6.225744247718469524e+03 3.009382797663607279e-01 1.614847882196110765e-02
6.228274775035015409e+03 3.068870232853128655e-01 1.613244495807947265e-02
6.230805302351561295e+03 3.068820043984744617e-01 1.631046285524311718e-02
6.233335829668107181e+03 2.981560916948591822e-01 1.678794868527505590e-02
6.235866356984653066e+03 2.911855312954456099e-01 1.713329143400649235e-02
6.238396884301198952e+03 2.998094800567258633e-01 1.717688212456380120e-02
6.240927411617744838e+03 2.973885862088532783e-01 1.685369915973083596e-02
6.243457938934290723e+03 2.958315716388997818e-01 1.639957698503593034e-02
6.245988466250836609e+03 3.009672263281049642e-01 1.612284593238146047e-02
6.248518993567382495e+03 3.017395985117171109e-01 1.590111945338186158e-02
6.251049520883928380e+03 2.936239433934316745e-01 1.582638951595394597e-02
6.253580048200474266e+03 2.809716891217125534e-01 1.594122367728947540e-02
6.256110575517020152e+03 2.814693127227355096e-01 1.640301103149995748e-02
6.258641102833566038e+03 2.890745514044619213e-01 1.667106666473176790e-02
6.261171630150111923e+03 2.570186822997192477e-01 1.623436197607316250e-02
6.263702157466657809e+03 2.256173275298588021e-01 1.563168473118412005e-02
6.266232684783203695e+03 2.238514661726073718e-01 1.527563353038992322e-02
6.268763212099749580e+03 2.302833729805372764e-01 1.510057413801439014e-02
6.271293739416295466e+03 2.259754917255627771e-01 1.486363760194404568e-02
6.273824266732841352e+03 2.393434794487653561e-01 1.502489968024131074e-02
6.276354794049387237e+03 2.719393118876796689e-01 1.542043495274361513e-02
6.278885321365933123e+03 2.990644576329507531e-01 1.581478126153982103e-02
6.281415848682479009e+03 2.995794036716674658e-01 1.583005410210115357e-02
6.283946375999024895e+03 2.917318591451242282e-01 1.593826597004504783e-02
6.286476903315570780e+03 2.820446551499782850e-01 1.605806415948071372e-02
6.289007430632116666e+03 2.821921843010486985e-01 1.599641042267974100e-02
6.291537957948662552e+03 2.749473661474503006e-01 1.568642988388031789e-02
6.294068485265208437e+03 2.789256284385981943e-01 1.608843386967559116e-02
6.296599012581754323e+03 2.976231602944914290e-01 1.808975352591328523e-02
6.299129539898300209e+03 3.187330606283416690e-01 2.019477532568543163e-02
6.301660067214846094e+03 3.365792709476579936e-01 2.047482010374597136e-02
6.304190594531391980e+03 3.177300672989976649e-01 1.908831996470616854e-02
6.306721121847937866e+03 2.956529972279278162e-01 1.723308371328500718e-02
6.309251649164483752e+03 2.904987396405873112e-01 1.616931308075454307e-02
6.311782176481029637e+03 2.940952853002467005e-01 1.560827659843236695e-02
6.314312703797575523e+03 2.993610493152834562e-01 1.520927940528310138e-02
6.316843231114121409e+03 2.831943439470013257e-01 1.493154612249710661e-02
6.319373758430667294e+03 2.804931236307219855e-01 1.499880382726664560e-02
6.321904285747213180e+03 2.929440074729443566e-01 1.515250167274761160e-02
6.324434813063759066e+03 3.016576505042806167e-01 1.531663093871911581e-02
6.326965340380304951e+03 2.997391570722914289e-01 1.547889055672995243e-02
6.329495867696850837e+03 2.972171005557120993e-01 1.556797623394668914e-02
6.332026395013396723e+03 3.004875798648109497e-01 1.544643303492092279e-02
6.334556922329942608e+03 3.022947498567047919e-01 1.503587869747734750e-02
6.337087449646488494e+03 3.140558484091000579e-01 1.477401913272467608e-02
6.339617976963034380e+03 3.136403574839449204e-01 1.474974776479832418e-02
6.342148504279580266e+03 2.988549907497533575e-01 1.461223901035178449e-02
6.344679031596126151e+03 2.903670919432213005e-01 1.457323331401064702e-02
6.347209558912672037e+03 2.825382901108249301e-01 1.465253211794793030e-02
6.349740086229217923e+03 2.911933182588491431e-01 1.469842572058870436e-02
6.352270613545763808e+03 3.094052384396398514e-01 1.485957975238015420e-02
6.354801140862309694e+03 3.204185075118377579e-01 1.507172611126127160e-02
6.357331668178855580e+03 3.165595278536874058e-01 1.524507838338234889e-02
6.359862195495401465e+03 3.048844093049361548e-01 1.560248494155831375e-02
6.362392722811947351e+03 2.930706714276352098e-01 1.598431526452180965e-02
6.364923250128493237e+03 2.932971757574266980e-01 1.596710613312670238e-02
6.367453777445039123e+03 2.911895932437297274e-01 1.531453049806310966e-02
6.369984304761585008e+03 2.954061032785241792e-01 1.452201316164033855e-02
6.372514832078130894e+03 3.095483439933021108e-01 1.425371390487118785e-02
