@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.936
@SPECTRUM spectrum_04D4hf_598.dat
@SN-NAME 04D4hf
       4846.397           -0.00190        0.00429
       4848.971           -0.00680        0.00429
       4851.545            0.00350        0.00424
       4854.120            0.00390        0.00413
       4856.695            0.00200        0.00417
       4859.270            0.00360        0.00406
       4861.846            0.00070        0.00414
       4864.421            0.00090        0.00408
       4866.998            0.00210        0.00403
       4869.574           -0.00070        0.00406
       4872.151           -0.00110        0.00405
       4874.728           -0.00040        0.00414
       4877.305            0.00660        0.00413
       4879.883           -0.00380        0.00415
       4882.460            0.00270        0.00415
       4885.039            0.00500        0.00419
       4887.617           -0.00030        0.00419
       4890.196            0.00640        0.00421
       4892.775           -0.00060        0.00418
       4895.354           -0.00200        0.00418
       4897.934           -0.00180        0.00417
       4900.514           -0.00470        0.00417
       4903.094            0.00450        0.00413
       4905.674           -0.00460        0.00417
       4908.255            0.00180        0.00416
       4910.836            0.00020        0.00411
       4913.417            0.00340        0.00407
       4915.999           -0.00150        0.00408
       4918.581           -0.00440        0.00406
       4921.163            0.00350        0.00403
       4923.746           -0.00170        0.00407
       4926.328           -0.00030        0.00411
       4928.911            0.00820        0.00402
       4931.495            0.00400        0.00406
       4934.078            0.00110        0.00411
       4936.662           -0.00100        0.00406
       4939.246           -0.00330        0.00401
       4941.831            0.00000        0.00407
       4944.416           -0.00020        0.00409
       4947.000            0.00180        0.00407
       4949.585            0.00200        0.00413
       4952.171            0.00300        0.00417
       4954.757            0.00630        0.00414
       4957.343            0.00270        0.00413
       4959.929            0.00030        0.00410
       4962.516            0.00530        0.00404
       4965.103            0.00460        0.00403
       4967.690           -0.00960        0.00405
       4970.278           -0.00100        0.00403
       4972.865            0.00510        0.00402
       4975.454           -0.00130        0.00399
       4978.042           -0.00600        0.00401
       4980.630           -0.00810        0.00398
       4983.219           -0.00980        0.00395
       4985.808           -0.00220        0.00394
       4988.397            0.00260        0.00399
       4990.987           -0.00070        0.00406
       4993.577            0.00350        0.00402
       4996.167            0.00610        0.00399
       4998.758           -0.00520        0.00398
       5001.349           -0.00300        0.00399
       5003.940           -0.00080        0.00398
       5006.531           -0.01020        0.00394
       5009.123           -0.00820        0.00393
       5011.714           -0.00050        0.00399
       5014.307           -0.00110        0.00393
       5016.899           -0.00220        0.00392
       5019.492           -0.01400        0.00390
       5022.084            0.00500        0.00387
       5024.678           -0.00320        0.00391
       5027.271           -0.00020        0.00391
       5029.865           -0.00440        0.00398
       5032.458           -0.00470        0.00387
       5035.053            0.00690        0.00389
       5037.647           -0.00180        0.00387
       5040.242           -0.00390        0.00392
       5042.837            0.00350        0.00385
       5045.433            0.00200        0.00390
       5048.028           -0.00690        0.00400
       5050.624           -0.00470        0.00397
       5053.220           -0.00360        0.00386
       5055.816            0.00490        0.00392
       5058.413           -0.00590        0.00388
       5061.010            0.00170        0.00391
       5063.607           -0.00110        0.00387
       5066.205           -0.00310        0.00384
       5068.802            0.00150        0.00388
       5071.400           -0.00560        0.00384
       5073.998            0.00330        0.00382
       5076.597           -0.00960        0.00381
       5079.195            0.00550        0.00381
       5081.794           -0.00030        0.00385
       5084.394            0.00350        0.00387
       5086.993           -0.00220        0.00383
       5089.592           -0.00020        0.00386
       5092.192            0.00360        0.00383
       5094.792           -0.00610        0.00386
       5097.393           -0.00200        0.00381
       5099.994            0.00510        0.00386
       5102.595           -0.00710        0.00383
       5105.196            0.00810        0.00383
       5107.798           -0.00170        0.00380
       5110.399            0.00470        0.00379
       5113.001           -0.00870        0.00379
       5115.604            0.00800        0.00384
       5118.206            0.00010        0.00379
       5120.809            0.00360        0.00380
       5123.412            0.00360        0.00383
       5126.015            0.00160        0.00383
       5128.619            0.00130        0.00379
       5131.223            0.00150        0.00383
       5133.827            0.00070        0.00377
       5136.431           -0.00430        0.00378
       5139.035            0.00180        0.00386
       5141.640            0.00550        0.00387
       5144.245           -0.00610        0.00381
       5146.851           -0.00130        0.00382
       5149.456            0.00360        0.00382
       5152.062           -0.00100        0.00381
       5154.668           -0.00150        0.00380
       5157.274           -0.00540        0.00382
       5159.880           -0.00030        0.00376
       5162.487           -0.00400        0.00377
       5165.094            0.00190        0.00376
       5167.702            0.00230        0.00370
       5170.309           -0.00440        0.00367
       5172.917           -0.00940        0.00369
       5175.525            0.00150        0.00371
       5178.133           -0.00040        0.00363
       5180.741           -0.00090        0.00369
       5183.350           -0.00310        0.00375
       5185.959            0.00520        0.00377
       5188.568            0.00310        0.00370
       5191.178           -0.00200        0.00380
       5193.787           -0.00480        0.00391
       5196.397            0.00080        0.00391
       5199.007           -0.00650        0.00386
       5201.618            0.00110        0.00386
       5204.229            0.00400        0.00394
       5206.839            0.00220        0.00387
       5209.450            0.00210        0.00387
       5212.062           -0.01240        0.00379
       5214.673           -0.00200        0.00379
       5217.285            0.00020        0.00382
       5219.897            0.00220        0.00379
       5222.509           -0.00320        0.00380
       5225.122            0.00090        0.00379
       5227.735           -0.00270        0.00380
       5230.348            0.00030        0.00377
       5232.961           -0.00100        0.00380
       5235.574            0.00290        0.00383
       5238.188            0.00210        0.00380
       5240.802           -0.00120        0.00380
       5243.417            0.00140        0.00379
       5246.031           -0.00030        0.00378
       5248.646            0.00410        0.00376
       5251.260           -0.00620        0.00382
       5253.875           -0.00290        0.00379
       5256.491            0.00010        0.00378
       5259.106            0.00060        0.00374
       5261.722            0.00250        0.00375
       5264.338           -0.00060        0.00383
       5266.954            0.00640        0.00364
       5269.571            0.00520        0.00367
       5272.188            0.00220        0.00366
       5274.805            0.00130        0.00368
       5277.422           -0.00060        0.00368
       5280.039           -0.00730        0.00372
       5282.657            0.00690        0.00381
       5285.274            0.00570        0.00378
       5287.893           -0.00000        0.00378
       5290.511           -0.00050        0.00380
       5293.129            0.00040        0.00377
       5295.749            0.00150        0.00381
       5298.367           -0.00480        0.00380
       5300.987           -0.00160        0.00386
       5303.606           -0.00050        0.00379
       5306.226           -0.00110        0.00376
       5308.846           -0.00070        0.00380
       5311.466           -0.00580        0.00379
       5314.086           -0.00340        0.00376
       5316.707            0.00490        0.00377
       5319.328            0.00160        0.00381
       5321.948           -0.00220        0.00374
       5324.570           -0.00130        0.00376
       5327.191            0.00700        0.00374
       5329.813            0.00030        0.00376
       5332.435            0.00010        0.00374
       5335.057           -0.00650        0.00373
       5337.679           -0.01030        0.00379
       5340.302            0.00100        0.00374
       5342.925            0.00420        0.00377
       5345.547            0.00110        0.00376
       5348.171            0.00070        0.00376
       5350.794            0.00140        0.00377
       5353.418            0.00180        0.00377
       5356.042            0.00170        0.00380
       5358.666           -0.00210        0.00375
       5361.290            0.00190        0.00369
       5363.915           -0.00080        0.00374
       5366.540           -0.00060        0.00373
       5369.165            0.00450        0.00370
       5371.790           -0.00370        0.00374
       5374.415           -0.00160        0.00372
       5377.041           -0.00300        0.00372
       5379.667            0.00340        0.00373
       5382.292            0.00380        0.00369
       5384.918           -0.00330        0.00369
       5387.545           -0.00360        0.00368
       5390.172            0.00390        0.00370
       5392.799           -0.00400        0.00368
       5395.426           -0.00220        0.00372
       5398.053            0.00170        0.00366
       5400.681            0.00260        0.00363
       5403.309            0.00030        0.00363
       5405.937            0.00310        0.00364
       5408.564            0.00370        0.00368
       5411.193            0.00420        0.00364
       5413.821            0.00100        0.00370
       5416.450           -0.00150        0.00368
       5419.079           -0.00050        0.00362
       5421.708           -0.00410        0.00370
       5424.338           -0.00090        0.00368
       5426.967            0.00110        0.00366
       5429.597            0.00570        0.00361
       5432.227            0.00080        0.00365
       5434.857            0.00520        0.00368
       5437.488            0.00400        0.00370
       5440.119            0.00480        0.00371
       5442.750           -0.00040        0.00372
       5445.380           -0.00260        0.00372
       5448.012           -0.00200        0.00368
       5450.643           -0.00330        0.00371
       5453.275            0.00680        0.00367
       5455.907           -0.00220        0.00369
       5458.539            0.00300        0.00367
       5461.171            0.00290        0.00369
       5463.804           -0.00410        0.00370
       5466.437           -0.00050        0.00371
       5469.069           -0.00240        0.00367
       5471.703           -0.00010        0.00366
       5474.335            0.00230        0.00373
       5476.969           -0.00360        0.00368
       5479.603           -0.00020        0.00370
       5482.237           -0.00610        0.00372
       5484.871            0.00160        0.00372
       5487.505           -0.00490        0.00367
       5490.140           -0.00010        0.00371
       5492.774           -0.00380        0.00370
       5495.409           -0.00290        0.00368
       5498.044           -0.00360        0.00371
       5500.680            0.00430        0.00370
       5503.315            0.00180        0.00372
       5505.951            0.00480        0.00372
       5508.587           -0.00200        0.00371
       5511.223            0.00350        0.00372
       5513.859            0.00480        0.00368
       5516.496            0.00030        0.00370
       5519.132           -0.00570        0.00374
       5521.769            0.00030        0.00369
       5524.406            0.00800        0.00373
       5527.043           -0.00510        0.00367
       5529.681           -0.00230        0.00372
       5532.318            0.00310        0.00370
       5534.957           -0.00760        0.00366
       5537.594            0.00180        0.00375
       5540.233            0.00750        0.00372
       5542.871            0.00010        0.00380
       5545.510           -0.00250        0.00382
       5548.148            0.00280        0.00381
       5550.788            0.00570        0.00379
       5553.427            0.01000        0.00376
       5556.066           -0.00310        0.00374
       5558.706           -0.00260        0.00375
       5561.345            0.00010        0.00378
       5563.985            0.00830        0.00377
       5566.625           -0.00220        0.00388
       5569.266            0.00290        0.00606
       5571.906            0.01810        0.00867
       5574.547           -0.00610        0.00892
       5577.188            0.00080        0.00890
       5579.829            0.00000        0.00889
       5582.470           -0.00760        0.00889
       5585.112           -0.01030        0.00812
       5587.753           -0.00180        0.00477
       5590.395           -0.00640        0.00371
       5593.037            0.00140        0.00375
       5595.679            0.00500        0.00374
       5598.322            0.00870        0.00374
       5600.964            0.00260        0.00374
       5603.607            0.00630        0.00376
       5606.250            0.00220        0.00376
       5608.893            0.00420        0.00380
       5611.536            0.00330        0.00375
       5614.180            0.00180        0.00377
       5616.824            0.00300        0.00373
       5619.467            0.00320        0.00376
       5622.111            0.01050        0.00375
       5624.755           -0.00440        0.00374
       5627.400            0.00250        0.00377
       5630.044            0.00060        0.00375
       5632.689           -0.00020        0.00372
       5635.334            0.00370        0.00372
       5637.979           -0.00570        0.00371
       5640.625            0.00270        0.00373
       5643.270           -0.00100        0.00378
       5645.916           -0.00510        0.00374
       5648.562            0.00550        0.00372
       5651.208            0.00450        0.00373
       5653.854           -0.00110        0.00374
       5656.500           -0.00380        0.00366
       5659.147           -0.00300        0.00370
       5661.793            0.00290        0.00372
       5664.440           -0.00090        0.00373
       5667.087            0.00290        0.00374
       5669.735           -0.00370        0.00377
       5672.382           -0.00450        0.00376
       5675.030            0.00500        0.00377
       5677.678           -0.00280        0.00376
       5680.326            0.00080        0.00377
       5682.974            0.00280        0.00375
       5685.622            0.00460        0.00377
       5688.271           -0.00110        0.00377
       5690.919            0.00170        0.00373
       5693.568            0.00170        0.00378
       5696.217            0.00330        0.00379
       5698.866           -0.00310        0.00379
       5701.516            0.00480        0.00378
       5704.165            0.00110        0.00379
       5706.814            0.00450        0.00374
       5709.464            0.00790        0.00378
       5712.115           -0.00120        0.00374
       5714.765            0.00190        0.00377
       5717.415           -0.00270        0.00379
       5720.066            0.00270        0.00385
       5722.716           -0.00060        0.00383
       5725.367           -0.00550        0.00380
       5728.019            0.00280        0.00385
       5730.669            0.01060        0.00380
       5733.321            0.00260        0.00377
       5735.973            0.00470        0.00376
       5738.624            0.01250        0.00378
       5741.276            0.00300        0.00375
       5743.928           -0.00140        0.00376
       5746.581            0.00010        0.00379
       5749.233            0.00290        0.00374
       5751.885            0.00030        0.00376
       5754.538            0.00690        0.00375
       5757.191           -0.00260        0.00374
       5759.844           -0.00010        0.00374
       5762.497           -0.00380        0.00379
       5765.151           -0.00200        0.00378
       5767.804            0.00530        0.00374
       5770.458            0.00200        0.00380
       5773.112            0.00700        0.00375
       5775.766            0.00100        0.00375
       5778.420            0.00110        0.00376
       5781.074            0.00140        0.00378
       5783.729            0.00370        0.00374
       5786.384           -0.00060        0.00374
       5789.039            0.00410        0.00380
       5791.693           -0.00020        0.00376
       5794.349            0.00520        0.00376
       5797.004            0.00280        0.00375
       5799.660           -0.00050        0.00374
       5802.315            0.00210        0.00380
       5804.971            0.00290        0.00378
       5807.627           -0.00310        0.00379
       5810.283           -0.00390        0.00383
       5812.939           -0.00090        0.00377
       5815.596            0.00170        0.00379
       5818.252           -0.00420        0.00383
       5820.909            0.00240        0.00376
       5823.566           -0.00400        0.00377
       5826.223           -0.00690        0.00379
       5828.880           -0.00570        0.00381
       5831.538           -0.00120        0.00380
       5834.195            0.00420        0.00381
       5836.853           -0.00270        0.00373
       5839.511           -0.00440        0.00379
       5842.169            0.00570        0.00383
       5844.827           -0.00010        0.00379
       5847.486            0.00280        0.00378
       5850.144            0.00390        0.00381
       5852.803           -0.00350        0.00378
       5855.461           -0.00480        0.00377
       5858.121            0.00280        0.00385
       5860.780           -0.00440        0.00396
       5863.439           -0.00810        0.00404
       5866.098            0.00500        0.00407
       5868.758           -0.00360        0.00409
       5871.417            0.00380        0.00408
       5874.078            0.00600        0.00412
       5876.737            0.00300        0.00400
       5879.397            0.00490        0.00398
       5882.058            0.00310        0.00478
       5884.718            0.00010        0.00546
       5887.379           -0.00330        0.00578
       5890.040            0.00210        0.00627
       5892.701           -0.00400        0.00634
       5895.362           -0.00870        0.00631
       5898.023           -0.01090        0.00594
       5900.685           -0.00400        0.00504
       5903.346            0.00340        0.00477
       5906.007           -0.00080        0.00412
       5908.669            0.00320        0.00409
       5911.332            0.00150        0.00408
       5913.994            0.00630        0.00404
       5916.656           -0.00590        0.00405
       5919.318            0.00360        0.00410
       5921.980           -0.00260        0.00409
       5924.644           -0.00190        0.00407
       5927.306            0.00080        0.00415
       5929.969           -0.00270        0.00411
       5932.632            0.00370        0.00409
       5935.295           -0.00110        0.00402
       5937.959            0.00030        0.00405
       5940.623            0.00540        0.00406
       5943.286            0.00270        0.00398
       5945.950            0.00280        0.00396
       5948.614           -0.00070        0.00404
       5951.278           -0.00110        0.00402
       5953.942            0.00180        0.00404
       5956.607            0.00680        0.00402
       5959.271           -0.00130        0.00402
       5961.937            0.00170        0.00397
       5964.601            0.00290        0.00388
       5967.266            0.00280        0.00390
       5969.931            0.00270        0.00390
       5972.597            0.00070        0.00397
       5975.262           -0.00080        0.00395
       5977.928           -0.00330        0.00395
       5980.593            0.00110        0.00392
       5983.259           -0.00370        0.00392
       5985.925            0.00060        0.00388
       5988.591           -0.00470        0.00380
       5991.257            0.00160        0.00386
       5993.924           -0.00660        0.00383
       5996.590            0.00890        0.00390
       5999.257            0.00160        0.00401
       6001.924            0.00290        0.00384
       6004.591           -0.00320        0.00380
       6007.258            0.00380        0.00379
       6009.925           -0.00610        0.00384
       6012.592           -0.00450        0.00377
       6015.260            0.00120        0.00368
       6017.928           -0.00050        0.00373
       6020.595            0.00110        0.00373
       6023.263            0.00020        0.00377
       6025.931           -0.00170        0.00372
       6028.600            0.00600        0.00375
       6031.268            0.00720        0.00378
       6033.936           -0.00290        0.00373
       6036.604            0.00190        0.00374
       6039.273           -0.00090        0.00373
       6041.942           -0.00210        0.00374
       6044.611            0.00440        0.00371
       6047.280            0.00760        0.00368
       6049.950           -0.00250        0.00370
       6052.619            0.00220        0.00367
       6055.289            0.00640        0.00369
       6057.958           -0.00010        0.00370
       6060.628            0.00360        0.00367
       6063.298            0.00590        0.00377
       6065.968            0.00390        0.00366
       6068.638            0.00240        0.00368
       6071.308            0.00370        0.00371
       6073.979            0.00760        0.00366
       6076.649            0.00360        0.00369
       6079.320            0.00210        0.00359
       6081.991            0.00550        0.00365
       6084.662            0.00210        0.00361
       6087.333            0.00630        0.00363
       6090.004            0.00400        0.00363
       6092.675            0.00750        0.00364
       6095.347           -0.00140        0.00364
       6098.018           -0.00360        0.00366
       6100.690            0.00420        0.00367
       6103.362            0.00330        0.00363
       6106.034            0.00210        0.00367
       6108.706            0.00220        0.00370
       6111.378            0.00770        0.00369
       6114.050           -0.00190        0.00364
       6116.723           -0.00110        0.00362
       6119.396           -0.00020        0.00362
       6122.068           -0.00110        0.00363
       6124.741            0.00420        0.00356
       6127.414            0.00240        0.00365
       6130.087           -0.00140        0.00363
       6132.760           -0.00250        0.00362
       6135.434            0.00410        0.00368
       6138.107            0.00030        0.00370
       6140.781            0.00540        0.00370
       6143.454            0.00780        0.00368
       6146.128            0.00920        0.00372
       6148.802            0.00430        0.00365
       6151.476            0.00130        0.00364
       6154.150           -0.00130        0.00361
       6156.825            0.00100        0.00358
       6159.499            0.00280        0.00358
       6162.174            0.00490        0.00363
       6164.848            0.00260        0.00364
       6167.523           -0.00470        0.00369
       6170.198           -0.00290        0.00371
       6172.873            0.00650        0.00367
       6175.548            0.00290        0.00370
       6178.224            0.00810        0.00371
       6180.899            0.00120        0.00371
       6183.574            0.00950        0.00362
       6186.250            0.00430        0.00357
       6188.926           -0.00080        0.00360
       6191.602           -0.00690        0.00359
       6194.278            0.00920        0.00357
       6196.954            0.00690        0.00362
       6199.630            0.00140        0.00367
       6202.306           -0.00460        0.00365
       6204.983           -0.00030        0.00371
       6207.659            0.00230        0.00364
       6210.336            0.00260        0.00371
       6213.013            0.00050        0.00367
       6215.689            0.00100        0.00368
       6218.367           -0.00010        0.00370
       6221.044            0.00500        0.00361
       6223.721           -0.00210        0.00365
       6226.398            0.00530        0.00375
       6229.076           -0.00010        0.00392
       6231.753           -0.00100        0.00402
       6234.431            0.00200        0.00407
       6237.109            0.00340        0.00411
       6239.787            0.00330        0.00411
       6242.465            0.00830        0.00414
       6245.144            0.00500        0.00389
       6247.822           -0.00520        0.00374
       6250.500            0.00250        0.00386
       6253.179            0.00810        0.00398
       6255.857           -0.00110        0.00399
       6258.536            0.00010        0.00403
       6261.215           -0.00010        0.00404
       6263.894            0.00080        0.00410
       6266.573           -0.00150        0.00396
       6269.252           -0.00110        0.00386
       6271.931            0.00410        0.00389
       6274.611            0.00660        0.00374
       6277.290           -0.00350        0.00378
       6279.970           -0.00440        0.00390
       6282.649           -0.00480        0.00407
       6285.329           -0.00850        0.00399
       6288.009            0.00380        0.00399
       6290.689            0.00510        0.00419
       6293.370            0.00160        0.00557
       6296.050           -0.01110        0.00600
       6298.730            0.00100        0.00595
       6301.411            0.00120        0.00610
       6304.091            0.00700        0.00610
       6306.772            0.00580        0.00605
       6309.453           -0.00220        0.00499
       6312.134            0.01060        0.00400
       6314.814            0.00450        0.00402
       6317.496           -0.00380        0.00375
       6320.177            0.00100        0.00377
