@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.985
@SPECTRUM spectrum_04D1rx_713.dat
@SN-NAME 04D1rx
       8488.460            0.00074        0.00222
       8503.460            0.00978        0.00315
       8518.460            0.00335        0.00206
       8533.460            0.00275        0.00229
       8548.460           -0.00113        0.00243
       8563.460            0.00557        0.00222
       8578.460            0.00325        0.00205
       8593.460            0.00181        0.00238
       8608.460            0.00203        0.00224
       8623.460            0.00640        0.00357
       8638.460            0.00363        0.00325
       8653.460            0.00259        0.00376
       8668.460            0.00047        0.00341
       8683.460            0.00231        0.00297
       8698.460            0.00441        0.00242
       8713.460            0.00162        0.00251
       8728.460            0.00257        0.00226
       8743.460            0.00336        0.00255
       8758.460            0.00443        0.00343
       8773.460            0.00702        0.00522
       8788.460            0.00833        0.00355
       8803.460            0.00032        0.00287
       8818.460            0.00506        0.00312
       8833.460            0.00469        0.00522
       8848.460            0.00484        0.00368
       8863.460           -0.00040        0.00338
       8878.460            0.00313        0.00430
