x y
6801.68860 1.74319e-17
6802.96000 1.75121e-17
6804.23150 1.75843e-17
6805.50290 1.76411e-17
6806.77440 1.77214e-17
6808.04580 1.77936e-17
6809.31730 1.78524e-17
6810.58870 1.79130e-17
6811.86020 1.79791e-17
6813.13160 1.80276e-17
6814.40310 1.80883e-17
6815.67450 1.82392e-17
6816.94590 1.83305e-17
6818.21740 1.84027e-17
6819.48880 1.84909e-17
6820.76030 1.85982e-17
6822.03170 1.86875e-17
6823.30320 1.87486e-17
6824.57460 1.88821e-17
6825.84610 1.89804e-17
6827.11750 1.90666e-17
6828.38900 1.91729e-17
6829.66040 1.92688e-17
6830.93180 1.93637e-17
6832.20330 1.94691e-17
6833.47470 1.95510e-17
6834.74620 1.96629e-17
6836.01760 1.98211e-17
6837.28910 1.99389e-17
6838.56050 2.00354e-17
6839.83200 2.01556e-17
6841.10340 2.03052e-17
6842.37490 2.04236e-17
6843.64630 2.05181e-17
6844.91770 2.06617e-17
6846.18920 2.08449e-17
6847.46060 2.10183e-17
6848.73210 2.11909e-17
6850.00350 2.13131e-17
6851.27500 2.14767e-17
6852.54640 2.16524e-17
6853.81790 2.18260e-17
6855.08930 2.19895e-17
6856.36080 2.21436e-17
6857.63220 2.22946e-17
6858.90360 2.24719e-17
6860.17510 2.26573e-17
6861.44650 2.28227e-17
6862.71800 2.30030e-17
6863.98940 2.32216e-17
6865.26090 2.34167e-17
6866.53230 2.35786e-17
6867.80380 2.37250e-17
6869.07520 2.38693e-17
6870.34670 2.41375e-17
6871.61810 2.43785e-17
6872.88950 2.45785e-17
6874.16100 2.47888e-17
6875.43240 2.49948e-17
6876.70390 2.51880e-17
6877.97530 2.54174e-17
6879.24680 2.56605e-17
6880.51820 2.58932e-17
6881.78970 2.61049e-17
6883.06110 2.62976e-17
6884.33260 2.65248e-17
6885.60400 2.67454e-17
6886.87540 2.69156e-17
6888.14690 2.72005e-17
6889.41830 2.74830e-17
6890.68980 2.76746e-17
6891.96120 2.78753e-17
6893.23270 2.81244e-17
6894.50410 2.83626e-17
6895.77560 2.86624e-17
6897.04700 2.89747e-17
6898.31850 2.93671e-17
6899.58990 2.99144e-17
6900.86130 3.06380e-17
6902.13280 3.12792e-17
6903.40420 3.19238e-17
6904.67570 3.24424e-17
6905.94710 3.27987e-17
6907.21860 3.31184e-17
6908.49000 3.34505e-17
6909.76150 3.37970e-17
6911.03290 3.41009e-17
6912.30440 3.44419e-17
6913.57580 3.47750e-17
6914.84720 3.50721e-17
6916.11870 3.54137e-17
6917.39010 3.57650e-17
6918.66160 3.60906e-17
6919.93300 3.64063e-17
6921.20450 3.67905e-17
6922.47590 3.71216e-17
6923.74740 3.74823e-17
6925.01880 3.78360e-17
6926.29030 3.81850e-17
6927.56170 3.85050e-17
6928.83310 3.87726e-17
6930.10460 3.91116e-17
6931.37600 3.94499e-17
6932.64750 3.97801e-17
6933.91890 4.01175e-17
6935.19040 4.04279e-17
6936.46180 4.07221e-17
6937.73330 4.09960e-17
6939.00470 4.13056e-17
6940.27610 4.16625e-17
6941.54760 4.19512e-17
6942.81900 4.23127e-17
6944.09050 4.26417e-17
6945.36190 4.29537e-17
6946.63340 4.33271e-17
6947.90480 4.36516e-17
6949.17630 4.39458e-17
6950.44770 4.42582e-17
6951.71920 4.45389e-17
6952.99060 4.48297e-17
6954.26200 4.51374e-17
6955.53350 4.53879e-17
6956.80490 4.56414e-17
6958.07640 4.59012e-17
6959.34780 4.61305e-17
6960.61930 4.63705e-17
6961.89070 4.66590e-17
6963.16220 4.69577e-17
6964.43360 4.72876e-17
6965.70510 4.76283e-17
6966.97650 4.79356e-17
6968.24790 4.82284e-17
6969.51940 4.85264e-17
6970.79080 4.88265e-17
6972.06230 4.91198e-17
6973.33370 4.94259e-17
6974.60520 4.97310e-17
6975.87660 4.99722e-17
6977.14810 5.02055e-17
6978.41950 5.04703e-17
6979.69100 5.07450e-17
6980.96240 5.10189e-17
6982.23380 5.12794e-17
6983.50530 5.15713e-17
6984.77670 5.17928e-17
6986.04820 5.19801e-17
6987.31960 5.21385e-17
6988.59110 5.23453e-17
6989.86250 5.25385e-17
6991.13400 5.27389e-17
6992.40540 5.30229e-17
6993.67690 5.32285e-17
6994.94830 5.33782e-17
6996.21970 5.35054e-17
6997.49120 5.36181e-17
6998.76260 5.37817e-17
7000.03410 5.39268e-17
7001.30550 5.39991e-17
7002.57700 5.41237e-17
7003.84840 5.42792e-17
7005.11990 5.43980e-17
7006.39130 5.45338e-17
7007.66280 5.46446e-17
7008.93420 5.47824e-17
7010.20560 5.49509e-17
7011.47710 5.50489e-17
7012.74850 5.51457e-17
7014.02000 5.52231e-17
7015.29140 5.53144e-17
7016.56290 5.53950e-17
7017.83430 5.54365e-17
7019.10580 5.55463e-17
7020.37720 5.55747e-17
7021.64870 5.55950e-17
7022.92010 5.55969e-17
7024.19150 5.56253e-17
7025.46300 5.56289e-17
7026.73440 5.56650e-17
7028.00590 5.56641e-17
7029.27730 5.57283e-17
7030.54880 5.58340e-17
7031.82020 5.59079e-17
7033.09170 5.59657e-17
7034.36310 5.60508e-17
7035.63460 5.61283e-17
7036.90600 5.61755e-17
7038.17740 5.62354e-17
7039.44890 5.62848e-17
7040.72030 5.62969e-17
7041.99180 5.63732e-17
7043.26320 5.64651e-17
7044.53470 5.65198e-17
7045.80610 5.65658e-17
7047.07760 5.66212e-17
7048.34900 5.66752e-17
7049.62050 5.67458e-17
7050.89190 5.67801e-17
7052.16330 5.67635e-17
7053.43480 5.67518e-17
7054.70620 5.67731e-17
7055.97770 5.68254e-17
7057.24910 5.68360e-17
7058.52060 5.68398e-17
7059.79200 5.68373e-17
7061.06350 5.68231e-17
7062.33490 5.68102e-17
7063.60640 5.67894e-17
7064.87780 5.67950e-17
7066.14920 5.68372e-17
7067.42070 5.68635e-17
7068.69210 5.68477e-17
7069.96360 5.68004e-17
7071.23500 5.67291e-17
7072.50650 5.67278e-17
7073.77790 5.66916e-17
7075.04940 5.66349e-17
7076.32080 5.65967e-17
7077.59230 5.65942e-17
7078.86370 5.65538e-17
7080.13510 5.64587e-17
7081.40660 5.63566e-17
7082.67800 5.62564e-17
7083.94950 5.62067e-17
7085.22090 5.61538e-17
7086.49240 5.60687e-17
7087.76380 5.59393e-17
7089.03530 5.58478e-17
7090.30670 5.57684e-17
7091.57820 5.56137e-17
7092.84960 5.54888e-17
7094.12100 5.53673e-17
7095.39250 5.52792e-17
7096.66390 5.51418e-17
7097.93540 5.50471e-17
7099.20680 5.49753e-17
7100.47830 5.48812e-17
7101.74970 5.47597e-17
7103.02120 5.46690e-17
7104.29260 5.45567e-17
7105.56410 5.44799e-17
7106.83550 5.44025e-17
7108.10690 5.43252e-17
7109.37840 5.42387e-17
7110.64980 5.41439e-17
7111.92130 5.40415e-17
7113.19270 5.39623e-17
7114.46420 5.38959e-17
7115.73560 5.38243e-17
7117.00710 5.36955e-17
7118.27850 5.36023e-17
7119.55000 5.35218e-17
7120.82140 5.33990e-17
7122.09280 5.32640e-17
7123.36430 5.31800e-17
7124.63570 5.31293e-17
7125.90720 5.29946e-17
7127.17860 5.28342e-17
7128.45010 5.26981e-17
7129.72150 5.25179e-17
7130.99300 5.23309e-17
7132.26440 5.21679e-17
7133.53590 5.20246e-17
7134.80730 5.19103e-17
7136.07870 5.17988e-17
7137.35020 5.16663e-17
7138.62160 5.14818e-17
7139.89310 5.12996e-17
7141.16450 5.11325e-17
7142.43600 5.09717e-17
7143.70740 5.07870e-17
7144.97890 5.05580e-17
7146.25030 5.03980e-17
7147.52180 5.02869e-17
7148.79320 5.01260e-17
7150.06460 5.00466e-17
7151.33610 4.99391e-17
7152.60750 4.97840e-17
7153.87900 4.96373e-17
7155.15040 4.94291e-17
7156.42190 4.92452e-17
7157.69330 4.91105e-17
7158.96480 4.90029e-17
7160.23620 4.88775e-17
7161.50770 4.87706e-17
7162.77910 4.86198e-17
7164.05050 4.84614e-17
7165.32200 4.83186e-17
7166.59340 4.82169e-17
7167.86490 4.80631e-17
7169.13630 4.79090e-17
7170.40780 4.78161e-17
7171.67920 4.76262e-17
7172.95070 4.74410e-17
7174.22210 4.73086e-17
7175.49360 4.71677e-17
7176.76500 4.69674e-17
7178.03640 4.68081e-17
7179.30790 4.66757e-17
7180.57930 4.65029e-17
7181.85080 4.63416e-17
7183.12220 4.61753e-17
7184.39370 4.60176e-17
7185.66510 4.58739e-17
7186.93660 4.57227e-17
7188.20800 4.55324e-17
7189.47940 4.54870e-17
7190.75090 4.53760e-17
7192.02230 4.52117e-17
7193.29380 4.51028e-17
7194.56520 4.49110e-17
7195.83670 4.47259e-17
7197.10810 4.45918e-17
7198.37960 4.44168e-17
7199.65100 4.42670e-17
7200.92250 4.41062e-17
7202.19390 4.39422e-17
7203.46530 4.38442e-17
7204.73680 4.37130e-17
7206.00820 4.35679e-17
7207.27970 4.34328e-17
7208.55110 4.33185e-17
7209.82260 4.32098e-17
7211.09400 4.31147e-17
7212.36550 4.30004e-17
7213.63690 4.28688e-17
7214.90840 4.28027e-17
7216.17980 4.27379e-17
7217.45120 4.26766e-17
7218.72270 4.25058e-17
7219.99410 4.23291e-17
7221.26560 4.21951e-17
7222.53700 4.21146e-17
7223.80850 4.20041e-17
7225.07990 4.18760e-17
7226.35140 4.17428e-17
7227.62280 4.16245e-17
7228.89430 4.14820e-17
7230.16570 4.13348e-17
7231.43710 4.12390e-17
7232.70860 4.10959e-17
7233.98000 4.09369e-17
7235.25150 4.07937e-17
7236.52290 4.06762e-17
7237.79440 4.05948e-17
7239.06580 4.05077e-17
7240.33730 4.03947e-17
7241.60870 4.03464e-17
7242.88020 4.03785e-17
7244.15160 4.03046e-17
7245.42300 4.01736e-17
7246.69450 4.01294e-17
7247.96590 3.99797e-17
7249.23740 3.98765e-17
7250.50880 3.97850e-17
7251.78030 3.97721e-17
7253.05170 3.97113e-17
7254.32320 3.95888e-17
7255.59460 3.94581e-17
7256.86610 3.94016e-17
7258.13750 3.93293e-17
7259.40890 3.92512e-17
7260.68040 3.91887e-17
7261.95180 3.91019e-17
7263.22330 3.90175e-17
7264.49470 3.89664e-17
7265.76620 3.88784e-17
7267.03760 3.87911e-17
7268.30910 3.87464e-17
7269.58050 3.87494e-17
7270.85200 3.86763e-17
7272.12340 3.85754e-17
7273.39480 3.85366e-17
7274.66630 3.84285e-17
7275.93770 3.84071e-17
7277.20920 3.83976e-17
7278.48060 3.84094e-17
7279.75210 3.83973e-17
7281.02350 3.83770e-17
7282.29500 3.83820e-17
7283.56640 3.84286e-17
7284.83790 3.84019e-17
7286.10930 3.83263e-17
7287.38070 3.82847e-17
7288.65220 3.82605e-17
7289.92360 3.82131e-17
7291.19510 3.81788e-17
7292.46650 3.81576e-17
7293.73800 3.81530e-17
7295.00940 3.81132e-17
7296.28090 3.80779e-17
7297.55230 3.80029e-17
7298.82380 3.79363e-17
7300.09520 3.78795e-17
7301.36660 3.78367e-17
7302.63810 3.78385e-17
7303.90950 3.77737e-17
7305.18100 3.77180e-17
7306.45240 3.77025e-17
7307.72390 3.77079e-17
7308.99530 3.76693e-17
7310.26680 3.76620e-17
7311.53820 3.76412e-17
7312.80970 3.76545e-17
7314.08110 3.76573e-17
7315.35250 3.76272e-17
7316.62400 3.75888e-17
7317.89540 3.75230e-17
7319.16690 3.74729e-17
7320.43830 3.73938e-17
7321.70980 3.73162e-17
7322.98120 3.72298e-17
7324.25270 3.71742e-17
7325.52410 3.71431e-17
7326.79560 3.70835e-17
7328.06700 3.70248e-17
7329.33840 3.69890e-17
7330.60990 3.69023e-17
7331.88130 3.67908e-17
7333.15280 3.66752e-17
7334.42420 3.65661e-17
7335.69570 3.65388e-17
7336.96710 3.65609e-17
7338.23860 3.65240e-17
7339.51000 3.64476e-17
7340.78150 3.64175e-17
7342.05290 3.64093e-17
7343.32430 3.63975e-17
7344.59580 3.63943e-17
7345.86720 3.63412e-17
7347.13870 3.63191e-17
7348.41010 3.63335e-17
7349.68160 3.63092e-17
7350.95300 3.62491e-17
7352.22450 3.62096e-17
7353.49590 3.61726e-17
7354.76740 3.61545e-17
7356.03880 3.61423e-17
7357.31020 3.61038e-17
7358.58170 3.60647e-17
7359.85310 3.60407e-17
7361.12460 3.60193e-17
7362.39600 3.59841e-17
7363.66750 3.59665e-17
7364.93890 3.59510e-17
7366.21040 3.58924e-17
7367.48180 3.58651e-17
7368.75330 3.58169e-17
7370.02470 3.57326e-17
7371.29610 3.56832e-17
7372.56760 3.56333e-17
7373.83900 3.55338e-17
7375.11050 3.54193e-17
7376.38190 3.53857e-17
7377.65340 3.53816e-17
7378.92480 3.53367e-17
7380.19630 3.52444e-17
7381.46770 3.51587e-17
7382.73920 3.51020e-17
7384.01060 3.50660e-17
7385.28200 3.50993e-17
7386.55350 3.51118e-17
7387.82490 3.50745e-17
7389.09640 3.50401e-17
7390.36780 3.49692e-17
7391.63930 3.49484e-17
7392.91070 3.49451e-17
7394.18220 3.49712e-17
7395.45360 3.49104e-17
7396.72510 3.49135e-17
7397.99650 3.48928e-17
7399.26790 3.48383e-17
7400.53940 3.48558e-17
7401.81080 3.48775e-17
7403.08230 3.48431e-17
7404.35370 3.47985e-17
7405.62520 3.46859e-17
7406.89660 3.46215e-17
7408.16810 3.46001e-17
7409.43950 3.45164e-17
7410.71100 3.45348e-17
7411.98240 3.45164e-17
7413.25380 3.44892e-17
7414.52530 3.44237e-17
7415.79670 3.43813e-17
7417.06820 3.42939e-17
7418.33960 3.42399e-17
7419.61110 3.42103e-17
7420.88250 3.41379e-17
7422.15400 3.40945e-17
7423.42540 3.40689e-17
7424.69680 3.40249e-17
7425.96830 3.39738e-17
7427.23970 3.39687e-17
7428.51120 3.39537e-17
7429.78260 3.38866e-17
7431.05410 3.38015e-17
7432.32550 3.37254e-17
7433.59700 3.36844e-17
7434.86840 3.35770e-17
7436.13990 3.35204e-17
7437.41130 3.34560e-17
7438.68270 3.34279e-17
7439.95420 3.34468e-17
7441.22560 3.33889e-17
7442.49710 3.33110e-17
7443.76850 3.32462e-17
7445.04000 3.30977e-17
7446.31140 3.30248e-17
7447.58290 3.30031e-17
7448.85430 3.29330e-17
7450.12580 3.29059e-17
7451.39720 3.28942e-17
7452.66860 3.28583e-17
7453.94010 3.28558e-17
7455.21150 3.28242e-17
7456.48300 3.27673e-17
7457.75440 3.27079e-17
7459.02590 3.26446e-17
7460.29730 3.25795e-17
7461.56880 3.25180e-17
7462.84020 3.24824e-17
7464.11170 3.24090e-17
7465.38310 3.23588e-17
7466.65450 3.23692e-17
7467.92600 3.24275e-17
7469.19740 3.24754e-17
7470.46890 3.24870e-17
7471.74030 3.24755e-17
7473.01180 3.24964e-17
7474.28320 3.26055e-17
7475.55470 3.26963e-17
7476.82610 3.27289e-17
7478.09760 3.27227e-17
7479.36900 3.27387e-17
7480.64040 3.28119e-17
7481.91190 3.28518e-17
7483.18330 3.28713e-17
7484.45480 3.28641e-17
7485.72620 3.28331e-17
7486.99770 3.27964e-17
7488.26910 3.27893e-17
7489.54060 3.26988e-17
7490.81200 3.25885e-17
7492.08350 3.24916e-17
7493.35490 3.23565e-17
7494.62630 3.22462e-17
7495.89780 3.21531e-17
7497.16920 3.20240e-17
7498.44070 3.18764e-17
7499.71210 3.18059e-17
7500.98360 3.17500e-17
7502.25500 3.16129e-17
7503.52650 3.15372e-17
7504.79790 3.13995e-17
7506.06940 3.13082e-17
7507.34080 3.11572e-17
7508.61220 3.10036e-17
7509.88370 3.08718e-17
7511.15510 3.07494e-17
7512.42660 3.06063e-17
7513.69800 3.04604e-17
7514.96950 3.02860e-17
7516.24090 3.01409e-17
7517.51240 3.00178e-17
7518.78380 2.98902e-17
7520.05530 2.97117e-17
7521.32670 2.95603e-17
7522.59810 2.94325e-17
7523.86960 2.92331e-17
7525.14100 2.90077e-17
7526.41250 2.88392e-17
7527.68390 2.86473e-17
7528.95540 2.84970e-17
7530.22680 2.83420e-17
7531.49830 2.81856e-17
7532.76970 2.79761e-17
7534.04120 2.78018e-17
7535.31260 2.76112e-17
7536.58400 2.74225e-17
7537.85550 2.72278e-17
7539.12690 2.69938e-17
7540.39840 2.67651e-17
7541.66980 2.66153e-17
7542.94130 2.64383e-17
7544.21270 2.62537e-17
7545.48420 2.60628e-17
7546.75560 2.58685e-17
7548.02710 2.56793e-17
7549.29850 2.54550e-17
7550.56990 2.52435e-17
7551.84140 2.50710e-17
7553.11280 2.48812e-17
7554.38430 2.47349e-17
7555.65570 2.45950e-17
7556.92720 2.44141e-17
7558.19860 2.42136e-17
7559.47010 2.40498e-17
7560.74150 2.38977e-17
7562.01300 2.37102e-17
7563.28440 2.35118e-17
7564.55580 2.33460e-17
7565.82730 2.31589e-17
7567.09870 2.30039e-17
7568.37020 2.28100e-17
7569.64160 2.25946e-17
7570.91310 2.23848e-17
7572.18450 2.22311e-17
7573.45600 2.21053e-17
7574.72740 2.19502e-17
7575.99890 2.18066e-17
7577.27030 2.16178e-17
7578.54170 2.14332e-17
7579.81320 2.12730e-17
7581.08460 2.10784e-17
7582.35610 2.09245e-17
7583.62750 2.07624e-17
7584.89900 2.05586e-17
7586.17040 2.04807e-17
7587.44190 2.03833e-17
7588.71330 2.02813e-17
7589.98480 2.02170e-17
7591.25620 2.01020e-17
7592.52760 1.99530e-17
7593.79910 1.98577e-17
7595.07050 1.97036e-17
7596.34200 1.95670e-17
7597.61340 1.94040e-17
7598.88490 1.92644e-17
7600.15630 1.91225e-17
7601.42780 1.90280e-17
7602.69920 1.89619e-17
7603.97070 1.88156e-17
7605.24210 1.87540e-17
7606.51350 1.86905e-17
7607.78500 1.86250e-17
7609.05640 1.85823e-17
7610.32790 1.84908e-17
7611.59930 1.83743e-17
7612.87080 1.83415e-17
7614.14220 1.83170e-17
7615.41370 1.82648e-17
7616.68510 1.82215e-17
7617.95660 1.81782e-17
7619.22800 1.80814e-17
7620.49940 1.79442e-17
7621.77090 1.79066e-17
7623.04230 1.78626e-17
7624.31380 1.78290e-17
7625.58520 1.77865e-17
7626.85670 1.77747e-17
7628.12810 1.78211e-17
7629.39960 1.77726e-17
7630.67100 1.77533e-17
7631.94250 1.77684e-17
7633.21390 1.77461e-17
7634.48530 1.77365e-17
7635.75680 1.77281e-17
7637.02820 1.77396e-17
7638.29970 1.77836e-17
7639.57110 1.78049e-17
7640.84260 1.78292e-17
7642.11400 1.78651e-17
7643.38550 1.78850e-17
7644.65690 1.79125e-17
7645.92840 1.79664e-17
7647.19980 1.79868e-17
7648.47120 1.79849e-17
7649.74270 1.79595e-17
7651.01410 1.80497e-17
7652.28560 1.80955e-17
7653.55700 1.81759e-17
7654.82850 1.82594e-17
7656.09990 1.83079e-17
7657.37140 1.83249e-17
7658.64280 1.83608e-17
7659.91430 1.84682e-17
7661.18570 1.85972e-17
7662.45710 1.86510e-17
7663.72860 1.87055e-17
7665.00000 1.88037e-17
7666.27150 1.88383e-17
7667.54290 1.89173e-17
7668.81440 1.90275e-17
7670.08580 1.91612e-17
7671.35730 1.92024e-17
7672.62870 1.92403e-17
7673.90010 1.93162e-17
7675.17160 1.93693e-17
7676.44300 1.94630e-17
7677.71450 1.95684e-17
7678.98590 1.96982e-17
7680.25740 1.98280e-17
7681.52880 1.99191e-17
7682.80030 1.99948e-17
7684.07170 2.00478e-17
7685.34320 2.01614e-17
7686.61460 2.02994e-17
7687.88600 2.04509e-17
7689.15750 2.05956e-17
7690.42890 2.07024e-17
7691.70040 2.08405e-17
7692.97180 2.09911e-17
7694.24330 2.10881e-17
7695.51470 2.11540e-17
7696.78620 2.12424e-17
7698.05760 2.14111e-17
7699.32910 2.16087e-17
7700.60050 2.16993e-17
7701.87190 2.18334e-17
7703.14340 2.19989e-17
7704.41480 2.21690e-17
7705.68630 2.23640e-17
7706.95770 2.25521e-17
7708.22920 2.27526e-17
7709.50060 2.28888e-17
7710.77210 2.30378e-17
7712.04350 2.31960e-17
7713.31500 2.33434e-17
7714.58640 2.35413e-17
7715.85780 2.37409e-17
7717.12930 2.39420e-17
7718.40070 2.41564e-17
7719.67220 2.43009e-17
7720.94360 2.44114e-17
7722.21510 2.45007e-17
7723.48650 2.45546e-17
7724.75800 2.46123e-17
7726.02940 2.47060e-17
7727.30090 2.47846e-17
7728.57230 2.48268e-17
7729.84370 2.48482e-17
7731.11520 2.49109e-17
7732.38660 2.49400e-17
7733.65810 2.49039e-17
7734.92950 2.48173e-17
7736.20100 2.47739e-17
7737.47240 2.47540e-17
7738.74390 2.47023e-17
7740.01530 2.46965e-17
7741.28680 2.47034e-17
7742.55820 2.47068e-17
7743.82960 2.47177e-17
7745.10110 2.47730e-17
7746.37250 2.47998e-17
7747.64400 2.47995e-17
7748.91540 2.48281e-17
7750.18690 2.48417e-17
7751.45830 2.48694e-17
7752.72980 2.48725e-17
7754.00120 2.48075e-17
7755.27270 2.47328e-17
7756.54410 2.46421e-17
7757.81550 2.46118e-17
7759.08700 2.45570e-17
7760.35840 2.45481e-17
7761.62990 2.45278e-17
7762.90130 2.45156e-17
7764.17280 2.44642e-17
7765.44420 2.44677e-17
7766.71570 2.44672e-17
7767.98710 2.44294e-17
7769.25860 2.43947e-17
7770.53000 2.43609e-17
7771.80140 2.43280e-17
7773.07290 2.42836e-17
7774.34430 2.42650e-17
7775.61580 2.41972e-17
7776.88720 2.40872e-17
7778.15870 2.40362e-17
7779.43010 2.40131e-17
7780.70160 2.39547e-17
7781.97300 2.38507e-17
7783.24450 2.38677e-17
7784.51590 2.38228e-17
7785.78730 2.37889e-17
7787.05880 2.37373e-17
7788.33020 2.37386e-17
7789.60170 2.36506e-17
7790.87310 2.35504e-17
7792.14460 2.35176e-17
7793.41600 2.34838e-17
7794.68750 2.35335e-17
7795.95890 2.35331e-17
7797.23040 2.34485e-17
7798.50180 2.33657e-17
7799.77320 2.32702e-17
7801.04470 2.31916e-17
7802.31610 2.31334e-17
7803.58760 2.30935e-17
7804.85900 2.30932e-17
7806.13050 2.30901e-17
7807.40190 2.30082e-17
7808.67340 2.29773e-17
7809.94480 2.29479e-17
7811.21630 2.28858e-17
7812.48770 2.28323e-17
7813.75910 2.27630e-17
7815.03060 2.26979e-17
7816.30200 2.26236e-17
7817.57350 2.25835e-17
7818.84490 2.25550e-17
7820.11640 2.24752e-17
7821.38780 2.24023e-17
7822.65930 2.23434e-17
7823.93070 2.22642e-17
7825.20220 2.22036e-17
7826.47360 2.21662e-17
7827.74500 2.21117e-17
7829.01650 2.20343e-17
7830.28790 2.19302e-17
7831.55940 2.18772e-17
7832.83080 2.18377e-17
7834.10230 2.17938e-17
7835.37370 2.17721e-17
7836.64520 2.17594e-17
7837.91660 2.17736e-17
7839.18810 2.17975e-17
7840.45950 2.18150e-17
7841.73090 2.17388e-17
7843.00240 2.16915e-17
7844.27380 2.16604e-17
7845.54530 2.16612e-17
7846.81670 2.16283e-17
7848.08820 2.15945e-17
7849.35960 2.15551e-17
7850.63110 2.15623e-17
7851.90250 2.14836e-17
7853.17400 2.13880e-17
7854.44540 2.13967e-17
7855.71680 2.13662e-17
7856.98830 2.13136e-17
7858.25970 2.12331e-17
7859.53120 2.11913e-17
7860.80260 2.11074e-17
7862.07410 2.10653e-17
7863.34550 2.10509e-17
7864.61700 2.09403e-17
7865.88840 2.09011e-17
7867.15990 2.09130e-17
7868.43130 2.08611e-17
7869.70270 2.08547e-17
7870.97420 2.08523e-17
7872.24560 2.08214e-17
7873.51710 2.08005e-17
7874.78850 2.07805e-17
7876.06000 2.08068e-17
7877.33140 2.07901e-17
7878.60290 2.07413e-17
7879.87430 2.07128e-17
7881.14580 2.07444e-17
7882.41720 2.07333e-17
7883.68860 2.06593e-17
7884.96010 2.06861e-17
7886.23150 2.06437e-17
7887.50300 2.05227e-17
7888.77440 2.05290e-17
7890.04590 2.05541e-17
7891.31730 2.05649e-17
7892.58880 2.05575e-17
7893.86020 2.05863e-17
7895.13170 2.06054e-17
7896.40310 2.05649e-17
7897.67450 2.05198e-17
7898.94600 2.05409e-17
7900.21740 2.05406e-17
7901.48890 2.05521e-17
7902.76030 2.05692e-17
7904.03180 2.05564e-17
7905.30320 2.05649e-17
7906.57470 2.05737e-17
7907.84610 2.05514e-17
7909.11760 2.05316e-17
7910.38900 2.05183e-17
7911.66040 2.05146e-17
7912.93190 2.05537e-17
7914.20330 2.05676e-17
7915.47480 2.05343e-17
7916.74620 2.04597e-17
7918.01770 2.04412e-17
7919.28910 2.04686e-17
7920.56060 2.04749e-17
7921.83200 2.04641e-17
7923.10340 2.04314e-17
7924.37490 2.03462e-17
7925.64630 2.03361e-17
7926.91780 2.04219e-17
7928.18920 2.04764e-17
7929.46070 2.05282e-17
7930.73210 2.05414e-17
7932.00360 2.04708e-17
7933.27500 2.04072e-17
7934.54650 2.03234e-17
7935.81790 2.03128e-17
7937.08930 2.02931e-17
7938.36080 2.02509e-17
7939.63220 2.02773e-17
7940.90370 2.02196e-17
7942.17510 2.02010e-17
7943.44660 2.01715e-17
7944.71800 2.01508e-17
7945.98950 2.01778e-17
7947.26090 2.01797e-17
7948.53240 2.01884e-17
7949.80380 2.02005e-17
7951.07520 2.02248e-17
7952.34670 2.02838e-17
7953.61810 2.02785e-17
7954.88960 2.02470e-17
7956.16100 2.02650e-17
7957.43250 2.02757e-17
7958.70390 2.02511e-17
7959.97540 2.02047e-17
7961.24680 2.01647e-17
7962.51830 2.01299e-17
7963.78970 2.00771e-17
7965.06110 2.00350e-17
7966.33260 1.99913e-17
7967.60400 2.00237e-17
7968.87550 2.00672e-17
7970.14690 2.00002e-17
7971.41840 1.99566e-17
7972.68980 1.99442e-17
7973.96130 1.98783e-17
7975.23270 1.98843e-17
7976.50420 1.99390e-17
7977.77560 1.99240e-17
7979.04700 1.99193e-17
7980.31850 1.99398e-17
7981.58990 1.98835e-17
7982.86140 1.98480e-17
7984.13280 1.98492e-17
7985.40430 1.98147e-17
7986.67570 1.97113e-17
7987.94720 1.96390e-17
7989.21860 1.96430e-17
7990.49010 1.97026e-17
7991.76150 1.96924e-17
7993.03290 1.96806e-17
7994.30440 1.97120e-17
7995.57580 1.97126e-17
7996.84730 1.96748e-17
7998.11870 1.96239e-17
7999.39020 1.95448e-17
8000.66160 1.94919e-17
8001.93310 1.95192e-17
8003.20450 1.95435e-17
8004.47600 1.95168e-17
8005.74740 1.94941e-17
8007.01880 1.94695e-17
8008.29030 1.94536e-17
8009.56170 1.94763e-17
8010.83320 1.94837e-17
8012.10460 1.95330e-17
8013.37610 1.95315e-17
8014.64750 1.95555e-17
8015.91900 1.95585e-17
8017.19040 1.95464e-17
8018.46190 1.94773e-17
8019.73330 1.95048e-17
8021.00470 1.95009e-17
8022.27620 1.94599e-17
8023.54760 1.94335e-17
8024.81910 1.94336e-17
8026.09050 1.94222e-17
8027.36200 1.93947e-17
8028.63340 1.93603e-17
8029.90490 1.93004e-17
8031.17630 1.92882e-17
8032.44780 1.93137e-17
8033.71920 1.92772e-17
8034.99060 1.92615e-17
8036.26210 1.92659e-17
8037.53350 1.93223e-17
8038.80500 1.92701e-17
8040.07640 1.91985e-17
8041.34790 1.91802e-17
8042.61930 1.91588e-17
8043.89080 1.91313e-17
8045.16220 1.91543e-17
8046.43370 1.91738e-17
8047.70510 1.91152e-17
8048.97650 1.90162e-17
8050.24800 1.89099e-17
8051.51940 1.88746e-17
8052.79090 1.88332e-17
8054.06230 1.88084e-17
8055.33380 1.87970e-17
8056.60520 1.87469e-17
8057.87670 1.86977e-17
8059.14810 1.86646e-17
8060.41960 1.86051e-17
8061.69100 1.85455e-17
8062.96240 1.85433e-17
8064.23390 1.85266e-17
8065.50530 1.84613e-17
8066.77680 1.84134e-17
8068.04820 1.83517e-17
8069.31970 1.83156e-17
8070.59110 1.82794e-17
