@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.640
@SPECTRUM spectrum_05D2ec_805.dat
@SN-NAME 05D2ec
       4848.334            0.00350        0.00486
       4850.908            0.00030        0.00481
       4853.483            0.00730        0.00472
       4856.058            0.00010        0.00470
       4858.633            0.00930        0.00470
       4861.208            0.00470        0.00459
       4863.784            0.00590        0.00462
       4866.360            0.00030        0.00459
       4868.937            0.00870        0.00458
       4871.513           -0.00300        0.00464
       4874.090            0.01160        0.00467
       4876.667            0.00360        0.00473
       4879.245           -0.00400        0.00470
       4881.822            0.00540        0.00475
       4884.400            0.00180        0.00482
       4886.979            0.00790        0.00493
       4889.557            0.00100        0.00489
       4892.136            0.00960        0.00480
       4894.715            0.00610        0.00472
       4897.295            0.00750        0.00469
       4899.875           -0.00200        0.00471
       4902.455            0.00060        0.00475
       4905.035           -0.00090        0.00466
       4907.616            0.00350        0.00468
       4910.197            0.00110        0.00461
       4912.778            0.01190        0.00462
       4915.359            0.00690        0.00466
       4917.941           -0.00420        0.00462
       4920.523            0.00930        0.00456
       4923.105            0.00060        0.00460
       4925.688            0.00330        0.00458
       4928.271            0.01000        0.00456
       4930.854            0.00150        0.00456
       4933.438           -0.00250        0.00459
       4936.021            0.00300        0.00458
       4938.605            0.00020        0.00451
       4941.190            0.00970        0.00459
       4943.774            0.00120        0.00465
       4946.359           -0.00130        0.00469
       4948.944           -0.00480        0.00477
       4951.530            0.00470        0.00475
       4954.116            0.00110        0.00476
       4956.702            0.00740        0.00480
       4959.288           -0.00370        0.00464
       4961.875           -0.00230        0.00467
       4964.461            0.00920        0.00464
       4967.048           -0.00780        0.00464
       4969.636           -0.00050        0.00459
       4972.224            0.00060        0.00464
       4974.812            0.00460        0.00458
       4977.399            0.00460        0.00455
       4979.988           -0.00580        0.00448
       4982.577            0.00220        0.00449
       4985.166           -0.00160        0.00455
       4987.755            0.00010        0.00443
       4990.345           -0.00300        0.00444
       4992.935           -0.00090        0.00450
       4995.524            0.00340        0.00453
       4998.115            0.01280        0.00448
       5000.706           -0.00020        0.00449
       5003.296           -0.00330        0.00443
       5005.888           -0.00740        0.00445
       5008.479           -0.00220        0.00440
       5011.071           -0.00080        0.00441
       5013.663           -0.00420        0.00450
       5016.255            0.00140        0.00443
       5018.848           -0.00010        0.00438
       5021.440            0.00180        0.00442
       5024.033            0.00250        0.00436
       5026.627            0.00220        0.00444
       5029.220            0.00980        0.00442
       5031.814           -0.00690        0.00439
       5034.408           -0.00160        0.00435
       5037.003            0.00560        0.00434
       5039.597            0.00440        0.00438
       5042.192            0.00190        0.00433
       5044.788            0.00460        0.00434
       5047.383            0.01300        0.00429
       5049.979            0.00070        0.00430
       5052.575           -0.00510        0.00436
       5055.171            0.00350        0.00433
       5057.767           -0.00630        0.00430
       5060.364           -0.00110        0.00432
       5062.961            0.00410        0.00439
       5065.559            0.00080        0.00435
       5068.156            0.00620        0.00436
       5070.754            0.00680        0.00432
       5073.352            0.00110        0.00426
       5075.950            0.00160        0.00426
       5078.549            0.00120        0.00431
       5081.147           -0.00080        0.00430
       5083.747            0.00020        0.00429
       5086.346           -0.00220        0.00427
       5088.945           -0.00370        0.00431
       5091.545            0.00590        0.00432
       5094.146            0.00260        0.00438
       5096.746            0.00010        0.00430
       5099.347           -0.00560        0.00430
       5101.947            0.00230        0.00431
       5104.548            0.00560        0.00427
       5107.150            0.00690        0.00426
       5109.751            0.00110        0.00424
       5112.354            0.00500        0.00428
       5114.956            0.00620        0.00429
       5117.558           -0.00570        0.00431
       5120.161            0.00440        0.00427
       5122.764           -0.00370        0.00426
       5125.367            0.00480        0.00427
       5127.970           -0.00160        0.00426
       5130.574            0.00170        0.00422
       5133.178            0.00920        0.00432
       5135.782           -0.00260        0.00428
       5138.386            0.00790        0.00431
       5140.991            0.00140        0.00435
       5143.596            0.00160        0.00430
       5146.201            0.01000        0.00430
       5148.806            0.01240        0.00429
       5151.412            0.00060        0.00435
       5154.018            0.00250        0.00431
       5156.624            0.00960        0.00428
       5159.230            0.00630        0.00428
       5161.837            0.00510        0.00425
       5164.444            0.00310        0.00420
       5167.051            0.00570        0.00417
       5169.658            0.00640        0.00406
       5172.266           -0.00470        0.00414
       5174.874           -0.00090        0.00410
       5177.482           -0.00040        0.00406
       5180.090            0.00630        0.00409
       5182.699            0.00080        0.00423
       5185.308            0.00700        0.00421
       5187.917            0.00610        0.00419
       5190.526            0.00220        0.00429
       5193.135            0.00550        0.00464
       5195.745            0.00500        0.00482
       5198.355            0.01330        0.00483
       5200.965            0.00030        0.00479
       5203.576            0.00650        0.00482
       5206.187           -0.00200        0.00479
       5208.798            0.00380        0.00449
       5211.409            0.00210        0.00427
       5214.021            0.00160        0.00426
       5216.632            0.00750        0.00423
       5219.244            0.00320        0.00428
       5221.856            0.00350        0.00432
       5224.469            0.00780        0.00429
       5227.081            0.00490        0.00428
       5229.694            0.01010        0.00423
       5232.307            0.00810        0.00423
       5234.920            0.00630        0.00428
       5237.534            0.00330        0.00428
       5240.148            0.00540        0.00422
       5242.762            0.00410        0.00431
       5245.376            0.00490        0.00430
       5247.991            0.00420        0.00423
       5250.605            0.01450        0.00429
       5253.221           -0.00600        0.00425
       5255.836           -0.00340        0.00430
       5258.451            0.00430        0.00427
       5261.067            0.00230        0.00419
       5263.683            0.00170        0.00420
       5266.299           -0.00070        0.00412
       5268.915           -0.00230        0.00410
       5271.532            0.00190        0.00409
       5274.149           -0.00550        0.00419
       5276.766            0.01150        0.00416
       5279.383           -0.00540        0.00421
       5282.000           -0.00160        0.00421
       5284.618            0.00170        0.00423
       5287.236            0.00300        0.00418
       5289.854           -0.00090        0.00423
       5292.473            0.00900        0.00424
       5295.091           -0.00040        0.00422
       5297.710            0.00180        0.00421
       5300.330            0.00300        0.00426
       5302.949           -0.00020        0.00429
       5305.568           -0.00300        0.00420
       5308.188           -0.00290        0.00426
       5310.808           -0.00500        0.00428
       5313.428            0.00230        0.00424
       5316.049           -0.00250        0.00424
       5318.669           -0.00240        0.00427
       5321.290            0.00570        0.00425
       5323.911           -0.00830        0.00438
       5326.533            0.00580        0.00434
       5329.154            0.00190        0.00436
       5331.776           -0.00240        0.00440
       5334.398           -0.00370        0.00436
       5337.020           -0.00110        0.00437
       5339.643           -0.00450        0.00428
       5342.265           -0.00120        0.00425
       5344.888            0.00750        0.00417
       5347.511           -0.00150        0.00422
       5350.134            0.00980        0.00419
       5352.758            0.00190        0.00422
       5355.382           -0.00030        0.00422
       5358.006           -0.00410        0.00421
       5360.630            0.00080        0.00419
       5363.254            0.00310        0.00418
       5365.879            0.00010        0.00419
       5368.504            0.00330        0.00416
       5371.129           -0.00010        0.00416
       5373.754            0.00650        0.00414
       5376.379            0.00930        0.00416
       5379.005            0.00430        0.00415
       5381.631           -0.00410        0.00418
       5384.257            0.00680        0.00417
       5386.883            0.01170        0.00414
       5389.510            0.00180        0.00416
       5392.137            0.00430        0.00417
       5394.764            0.00120        0.00413
       5397.391            0.00790        0.00410
       5400.018            0.00150        0.00409
       5402.646            0.00560        0.00408
       5405.273            0.00730        0.00411
       5407.902            0.01090        0.00410
       5410.530            0.00150        0.00407
       5413.158           -0.00620        0.00411
       5415.787           -0.00010        0.00412
       5418.416            0.00070        0.00413
       5421.045           -0.00530        0.00413
       5423.674            0.00840        0.00414
       5426.304            0.00010        0.00413
       5428.933            0.00410        0.00411
       5431.563            0.00030        0.00415
       5434.193           -0.00150        0.00417
       5436.824            0.00130        0.00417
       5439.454            0.00380        0.00418
       5442.085            0.00100        0.00416
       5444.716           -0.00390        0.00416
       5447.347            0.00220        0.00408
       5449.978            0.00170        0.00416
       5452.610            0.00580        0.00418
       5455.241           -0.00080        0.00415
       5457.874           -0.00550        0.00412
       5460.505            0.00040        0.00415
       5463.138           -0.00420        0.00415
       5465.771            0.00790        0.00416
       5468.403           -0.00230        0.00415
       5471.036            0.00280        0.00418
       5473.669           -0.00220        0.00409
       5476.303           -0.00020        0.00410
       5478.936            0.00350        0.00411
       5481.570            0.00540        0.00412
       5484.204           -0.00280        0.00412
       5486.838            0.00260        0.00414
       5489.472            0.01120        0.00417
       5492.107            0.00480        0.00415
       5494.742            0.00130        0.00417
       5497.376            0.00420        0.00416
       5500.012            0.00410        0.00417
       5502.647            0.01060        0.00420
       5505.283           -0.00080        0.00420
       5507.918            0.00520        0.00421
       5510.554            0.00820        0.00420
       5513.190            0.00500        0.00416
       5515.827            0.00220        0.00422
       5518.463            0.00330        0.00420
       5521.100           -0.00650        0.00418
       5523.737            0.00210        0.00424
       5526.374            0.00690        0.00433
       5529.011            0.00400        0.00418
       5531.649           -0.00070        0.00417
       5534.287            0.00420        0.00421
       5536.924            0.00360        0.00423
       5539.562            0.00040        0.00425
       5542.201            0.00240        0.00428
       5544.839            0.00480        0.00431
       5547.478            0.00010        0.00435
       5550.117            0.00040        0.00431
       5552.755           -0.00320        0.00430
       5555.395            0.00300        0.00424
       5558.034            0.00690        0.00435
       5560.674            0.00680        0.00429
       5563.313           -0.00240        0.00433
       5565.954            0.00830        0.00433
       5568.594            0.00910        0.00585
       5571.234           -0.00550        0.01123
       5573.875            0.01770        0.01281
       5576.515           -0.00060        0.01287
       5579.156           -0.00210        0.01283
       5581.797           -0.00930        0.01286
       5584.438            0.00050        0.01261
       5587.080            0.00130        0.00896
       5589.722            0.01060        0.00460
       5592.364            0.00490        0.00426
       5595.006           -0.00460        0.00426
       5597.648           -0.00010        0.00429
       5600.291            0.01050        0.00429
       5602.933            0.00810        0.00434
       5605.576           -0.00010        0.00432
       5608.219            0.00560        0.00429
       5610.862            0.00080        0.00433
       5613.505            0.00700        0.00434
       5616.148           -0.00120        0.00423
       5618.792            0.00450        0.00426
       5621.436            0.00280        0.00431
       5624.080            0.00720        0.00433
       5626.725            0.00030        0.00427
       5629.369            0.00010        0.00438
       5632.014            0.00710        0.00442
       5634.658            0.00770        0.00424
       5637.303            0.00630        0.00426
       5639.948           -0.00150        0.00427
       5642.594            0.00710        0.00426
       5645.239            0.00720        0.00429
       5647.885            0.00170        0.00427
       5650.531            0.00490        0.00426
       5653.177            0.00780        0.00423
       5655.823            0.00120        0.00421
       5658.469            0.00300        0.00422
       5661.116            0.00320        0.00421
       5663.763            0.00510        0.00425
       5666.410           -0.00700        0.00427
       5669.057            0.00620        0.00431
       5671.704           -0.00340        0.00429
       5674.351            0.00750        0.00433
       5676.999            0.00600        0.00431
       5679.646           -0.00700        0.00431
       5682.294           -0.00050        0.00434
       5684.943            0.00650        0.00436
       5687.591            0.00430        0.00434
       5690.240            0.00440        0.00437
       5692.888            0.00690        0.00438
       5695.537            0.00590        0.00441
       5698.186            0.00540        0.00434
       5700.835            0.00500        0.00438
       5703.484            0.00280        0.00438
       5706.134            0.00020        0.00434
       5708.784            0.00050        0.00436
       5711.434            0.00120        0.00432
       5714.083            0.00930        0.00462
       5716.734            0.00480        0.00457
       5719.384            0.00910        0.00439
       5722.035            0.00530        0.00437
       5724.686            0.00420        0.00436
       5727.336            0.00940        0.00435
       5729.987            0.00210        0.00437
       5732.639            0.00860        0.00437
       5735.290            0.00830        0.00433
       5737.941            0.00360        0.00433
       5740.593            0.00070        0.00433
       5743.245            0.01050        0.00434
       5745.897            0.00710        0.00434
       5748.549            0.00320        0.00434
       5751.202            0.01490        0.00429
       5753.854            0.00570        0.00428
       5756.507            0.00680        0.00429
       5759.160            0.01030        0.00432
       5761.813            0.00790        0.00429
       5764.466            0.00890        0.00433
       5767.120           -0.00210        0.00431
       5769.773            0.00880        0.00434
       5772.427            0.00050        0.00436
       5775.081           -0.00190        0.00430
       5777.735            0.00420        0.00436
       5780.389            0.00290        0.00430
       5783.043            0.00530        0.00429
       5785.698            0.00790        0.00428
       5788.353            0.00350        0.00427
       5791.007            0.00550        0.00430
       5793.662            0.00630        0.00432
       5796.317            0.01640        0.00431
       5798.973            0.00400        0.00434
       5801.628            0.00450        0.00436
       5804.284            0.00710        0.00434
       5806.939            0.00640        0.00433
       5809.596            0.00400        0.00435
       5812.251            0.00180        0.00434
       5814.908            0.00970        0.00434
       5817.564            0.01140        0.00441
       5820.221            0.01290        0.00438
       5822.878            0.00890        0.00435
       5825.535            0.01190        0.00436
       5828.192            0.00510        0.00438
       5830.849            0.01180        0.00438
       5833.506            0.00460        0.00434
       5836.164            0.01570        0.00437
       5838.821            0.01140        0.00436
       5841.479            0.01030        0.00439
       5844.137            0.00460        0.00442
       5846.795            0.00150        0.00436
       5849.454            0.00450        0.00436
       5852.112            0.00620        0.00437
       5854.771            0.01430        0.00439
       5857.430            0.00980        0.00437
       5860.088            0.00640        0.00459
       5862.748            0.01090        0.00467
       5865.407            0.00980        0.00472
       5868.066            0.00770        0.00479
       5870.726            0.01180        0.00484
       5873.385            0.00120        0.00487
       5876.045            0.00490        0.00477
       5878.705            0.01130        0.00464
       5881.365            0.01840        0.00497
       5884.025            0.02000        0.00616
       5886.686            0.01820        0.00654
       5889.347            0.00820        0.00702
       5892.007           -0.00090        0.00730
       5894.668            0.00750        0.00729
       5897.329            0.00430        0.00718
       5899.990            0.01990        0.00626
       5902.652            0.00900        0.00571
       5905.313            0.00600        0.00517
       5907.975            0.01020        0.00477
       5910.637            0.01310        0.00484
       5913.298            0.00920        0.00487
       5915.960            0.01130        0.00481
       5918.623            0.01840        0.00484
       5921.285            0.01260        0.00485
       5923.948            0.00490        0.00482
       5926.610            0.00840        0.00483
       5929.273            0.00950        0.00489
       5931.936            0.00610        0.00491
       5934.599            0.00730        0.00481
       5937.262           -0.00050        0.00477
       5939.926            0.01030        0.00483
       5942.589            0.00150        0.00473
       5945.253            0.00650        0.00462
       5947.917            0.00250        0.00474
       5950.581            0.02100        0.00496
       5953.245            0.01420        0.00494
       5955.909            0.01830        0.00477
       5958.573            0.00590        0.00473
       5961.238            0.01140        0.00468
       5963.902            0.00190        0.00463
       5966.567            0.01280        0.00457
       5969.232            0.01610        0.00459
       5971.897            0.00600        0.00466
       5974.562            0.00950        0.00469
       5977.228            0.01660        0.00464
       5979.894            0.00510        0.00462
       5982.559            0.01880        0.00458
       5985.225            0.00480        0.00459
       5987.891            0.00390        0.00450
       5990.557            0.01320        0.00448
       5993.223            0.00690        0.00443
       5995.889            0.00560        0.00451
       5998.556            0.00530        0.00451
       6001.222            0.00320        0.00445
       6003.889            0.01010        0.00445
       6006.556            0.00350        0.00443
       6009.223            0.01210        0.00439
       6011.890            0.00470        0.00437
       6014.558            0.01290        0.00435
       6017.225            0.01030        0.00429
       6019.893            0.00520        0.00430
       6022.560            0.00950        0.00432
       6025.228            0.01000        0.00428
       6027.896            0.01310        0.00427
       6030.564            0.00550        0.00432
       6033.232            0.01770        0.00429
       6035.900            0.00380        0.00431
       6038.569            0.00900        0.00432
       6041.238            0.00520        0.00432
       6043.907            0.01000        0.00428
       6046.575            0.01230        0.00423
       6049.245            0.00450        0.00422
       6051.914            0.00950        0.00421
       6054.583            0.00770        0.00419
       6057.252            0.00280        0.00422
       6059.922            0.00330        0.00418
       6062.592            0.00270        0.00420
       6065.261            0.00790        0.00422
       6067.931            0.00920        0.00419
       6070.602            0.00570        0.00422
       6073.271            0.00830        0.00418
       6075.942            0.00390        0.00415
       6078.612            0.00550        0.00419
       6081.283            0.00690        0.00425
       6083.954           -0.00050        0.00414
       6086.625            0.00490        0.00419
       6089.295           -0.00140        0.00412
       6091.967           -0.00130        0.00416
       6094.638            0.00700        0.00411
       6097.309           -0.00220        0.00418
       6099.981            0.00950        0.00419
       6102.652           -0.00120        0.00420
       6105.324            0.00220        0.00414
       6107.996           -0.01420        0.00415
       6110.668            0.00470        0.00417
       6113.340           -0.01200        0.00415
       6116.012           -0.01530        0.00411
       6118.685           -0.00480        0.00415
       6121.357           -0.00080        0.00415
       6124.030            0.00090        0.00410
       6126.703            0.00850        0.00409
       6129.375            0.01020        0.00409
       6132.048            0.00450        0.00417
       6134.722            0.00660        0.00422
       6137.395            0.00710        0.00416
       6140.068            0.00390        0.00424
       6142.742            0.00020        0.00424
       6145.415            0.00400        0.00425
       6148.089            0.01080        0.00425
       6150.763            0.00060        0.00443
       6153.437            0.00540        0.00449
       6156.111           -0.00540        0.00445
       6158.785            0.00370        0.00442
       6161.459            0.01140        0.00444
       6164.134            0.00520        0.00451
       6166.809            0.00250        0.00441
       6169.483            0.00280        0.00423
       6172.158            0.00060        0.00429
       6174.833            0.00070        0.00424
       6177.508            0.00590        0.00428
       6180.183            0.00890        0.00423
       6182.858            0.00170        0.00409
       6185.534            0.00510        0.00410
       6188.209            0.00630        0.00408
       6190.885            0.00760        0.00408
       6193.561            0.00110        0.00412
       6196.236            0.00120        0.00412
       6198.913            0.00780        0.00421
       6201.589            0.00590        0.00420
       6204.265           -0.00440        0.00416
       6206.941            0.00730        0.00427
       6209.618            0.00360        0.00421
       6212.294           -0.00080        0.00417
       6214.971            0.00250        0.00419
       6217.648           -0.00670        0.00420
       6220.325           -0.00220        0.00424
       6223.001            0.00430        0.00422
       6225.679           -0.00180        0.00416
       6228.356           -0.00020        0.00447
       6231.034           -0.00150        0.00467
       6233.711            0.00390        0.00473
       6236.389            0.00760        0.00482
       6239.066           -0.00160        0.00482
       6241.744            0.00010        0.00491
       6244.422            0.00420        0.00474
       6247.100            0.00560        0.00438
       6249.778           -0.00320        0.00442
       6252.457            0.00400        0.00465
       6255.135           -0.00230        0.00468
       6257.813            0.00110        0.00476
       6260.492            0.00660        0.00486
       6263.171            0.00560        0.00501
       6265.850            0.00430        0.00484
       6268.528            0.00240        0.00453
       6271.208           -0.00500        0.00447
       6273.887            0.00450        0.00445
       6276.566           -0.00450        0.00432
       6279.246           -0.00090        0.00439
       6281.925            0.00890        0.00469
       6284.604            0.00070        0.00472
       6287.284            0.00300        0.00470
       6289.964            0.00910        0.00477
       6292.644            0.01800        0.00869
       6295.324            0.02380        0.01384
       6298.004            0.02310        0.01413
       6300.684           -0.02310        0.01423
       6303.365           -0.00940        0.01426
       6306.045            0.01930        0.01422
       6308.726            0.01200        0.01308
       6311.406            0.00010        0.00677
       6314.087            0.00340        0.00469
       6316.768            0.01290        0.00452
       6319.449            0.01450        0.00433
       6322.130            0.00990        0.00442
       6324.811            0.00170        0.00465
       6327.493            0.01380        0.00470
       6330.174            0.00810        0.00465
       6332.855            0.01190        0.00453
       6335.537            0.00150        0.00452
       6338.219           -0.00490        0.00448
       6340.900            0.00270        0.00419
