@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.798
@SPECTRUM spectrum_04D1ks_649.dat
@SN-NAME 04D1ks
       4843.514           -0.00090        0.00408
       4846.064            0.00080        0.00406
       4848.615           -0.00120        0.00405
       4851.167            0.00730        0.00392
       4853.718           -0.00390        0.00390
       4856.270           -0.00260        0.00383
       4858.822           -0.00340        0.00384
       4861.374            0.00390        0.00380
       4863.927            0.00620        0.00383
       4866.480            0.00260        0.00382
       4869.033           -0.00380        0.00386
       4871.587            0.00310        0.00381
       4874.141            0.00860        0.00382
       4876.695           -0.00410        0.00388
       4879.250            0.00220        0.00387
       4881.804            0.00090        0.00395
       4884.359           -0.00180        0.00393
       4886.915           -0.00040        0.00393
       4889.471           -0.00080        0.00388
       4892.027            0.00510        0.00391
       4894.583            0.00460        0.00392
       4897.140           -0.00390        0.00384
       4899.697            0.01010        0.00390
       4902.254           -0.00660        0.00393
       4904.812           -0.00170        0.00385
       4907.370           -0.00320        0.00387
       4909.928            0.00540        0.00387
       4912.486            0.00660        0.00379
       4915.045           -0.00530        0.00377
       4917.604            0.00060        0.00378
       4920.163           -0.00420        0.00375
       4922.723           -0.00120        0.00376
       4925.283            0.00260        0.00374
       4927.843            0.00280        0.00377
       4930.404           -0.00360        0.00380
       4932.964            0.00200        0.00372
       4935.526           -0.00360        0.00381
       4938.087            0.00570        0.00376
       4940.649            0.00030        0.00371
       4943.211           -0.00060        0.00381
       4945.773           -0.00250        0.00375
       4948.336            0.00120        0.00380
       4950.899           -0.00590        0.00380
       4953.462           -0.00180        0.00373
       4956.026            0.00420        0.00372
       4958.589            0.00370        0.00369
       4961.153            0.00060        0.00377
       4963.718            0.00200        0.00370
       4966.283           -0.00330        0.00378
       4968.848            0.00300        0.00381
       4971.413           -0.00150        0.00376
       4973.979           -0.00410        0.00381
       4976.544            0.00880        0.00373
       4979.110            0.00690        0.00372
       4981.677            0.00280        0.00372
       4984.244           -0.00100        0.00373
       4986.811            0.00300        0.00366
       4989.378           -0.00220        0.00369
       4991.945            0.00120        0.00374
       4994.514           -0.00110        0.00375
       4997.082            0.00090        0.00374
       4999.650            0.00320        0.00368
       5002.219            0.00040        0.00367
       5004.788            0.00260        0.00372
       5007.357           -0.00710        0.00368
       5009.927           -0.00120        0.00366
       5012.497            0.00030        0.00363
       5015.067            0.00020        0.00367
       5017.637            0.00430        0.00362
       5020.208            0.00120        0.00363
       5022.779            0.00360        0.00366
       5025.351            0.00130        0.00361
       5027.922            0.00620        0.00363
       5030.494            0.00250        0.00366
       5033.066           -0.01040        0.00364
       5035.639            0.00300        0.00361
       5038.211            0.00230        0.00358
       5040.784           -0.00390        0.00361
       5043.357            0.00150        0.00358
       5045.931            0.00250        0.00355
       5048.505           -0.00120        0.00352
       5051.079            0.00230        0.00357
       5053.653           -0.00050        0.00360
       5056.228            0.00390        0.00358
       5058.803            0.00320        0.00363
       5061.378            0.00090        0.00357
       5063.954            0.00230        0.00357
       5066.530            0.00290        0.00353
       5069.106            0.00520        0.00354
       5071.682           -0.00270        0.00351
       5074.259            0.00300        0.00356
       5076.835            0.00430        0.00347
       5079.413           -0.00380        0.00349
       5081.990           -0.00220        0.00352
       5084.568           -0.00040        0.00351
       5087.146            0.00240        0.00348
       5089.724           -0.00190        0.00353
       5092.303            0.00540        0.00354
       5094.882           -0.00100        0.00348
       5097.461           -0.00090        0.00349
       5100.040            0.00390        0.00355
       5102.620            0.00790        0.00352
       5105.200            0.00080        0.00350
       5107.780            0.00700        0.00349
       5110.360           -0.00390        0.00350
       5112.941           -0.00010        0.00351
       5115.522            0.00680        0.00352
       5118.104           -0.00490        0.00352
       5120.685            0.00610        0.00353
       5123.267           -0.00210        0.00344
       5125.849           -0.00570        0.00351
       5128.431           -0.00190        0.00348
       5131.014            0.00010        0.00344
       5133.597           -0.00360        0.00353
       5136.180            0.00530        0.00350
       5138.763            0.00260        0.00360
       5141.347            0.00110        0.00355
       5143.931           -0.00120        0.00353
       5146.515           -0.00080        0.00355
       5149.100           -0.00420        0.00352
       5151.685           -0.00280        0.00357
       5154.270            0.00300        0.00356
       5156.854            0.00070        0.00359
       5159.440           -0.00550        0.00352
       5162.026           -0.00130        0.00343
       5164.612            0.00140        0.00350
       5167.199            0.00260        0.00341
       5169.785            0.00590        0.00337
       5172.372            0.00520        0.00341
       5174.959            0.00840        0.00341
       5177.546            0.00850        0.00343
       5180.134            0.00670        0.00338
       5182.722            0.00260        0.00347
       5185.310            0.00750        0.00342
       5187.899            0.00420        0.00340
       5190.487            0.00080        0.00349
       5193.076           -0.00140        0.00353
       5195.666            0.01010        0.00357
       5198.255            0.00080        0.00359
       5200.845            0.00710        0.00355
       5203.435            0.00270        0.00356
       5206.025           -0.00050        0.00352
       5208.616           -0.00480        0.00348
       5211.207            0.00610        0.00347
       5213.797            0.00060        0.00346
       5216.389            0.00400        0.00348
       5218.980           -0.00320        0.00351
       5221.572            0.00280        0.00354
       5224.164            0.00220        0.00351
       5226.756            0.00700        0.00350
       5229.349            0.00540        0.00352
       5231.942            0.00250        0.00346
       5234.535            0.00960        0.00347
       5237.128            0.00140        0.00352
       5239.722            0.00240        0.00350
       5242.315           -0.00250        0.00352
       5244.910            0.00090        0.00349
       5247.504           -0.00020        0.00346
       5250.099            0.00360        0.00345
       5252.693           -0.00430        0.00352
       5255.289            0.00430        0.00353
       5257.884            0.00670        0.00343
       5260.479            0.00130        0.00344
       5263.075            0.00010        0.00343
       5265.671            0.00740        0.00335
       5268.268           -0.00440        0.00336
       5270.864            0.00370        0.00337
       5273.461            0.00340        0.00338
       5276.058            0.00360        0.00343
       5278.656            0.00100        0.00348
       5281.253            0.00270        0.00342
       5283.851            0.00900        0.00348
       5286.449            0.00060        0.00343
       5289.047            0.00610        0.00347
       5291.646            0.00460        0.00346
       5294.245            0.00120        0.00350
       5296.844            0.00250        0.00345
       5299.443            0.00350        0.00350
       5302.043            0.00220        0.00351
       5304.643            0.00080        0.00349
       5307.243            0.00300        0.00347
       5309.843            0.00130        0.00353
       5312.443            0.00700        0.00353
       5315.044            0.00540        0.00350
       5317.646           -0.00130        0.00352
       5320.247            0.00280        0.00348
       5322.848            0.00620        0.00352
       5325.450            0.00210        0.00355
       5328.052            0.00370        0.00351
       5330.654            0.00140        0.00352
       5333.257           -0.00070        0.00356
       5335.859            0.00630        0.00352
       5338.462            0.01020        0.00343
       5341.065            0.00040        0.00342
       5343.669            0.00020        0.00343
       5346.272           -0.00030        0.00340
       5348.876           -0.00080        0.00345
       5351.480            0.00460        0.00346
       5354.085            0.00230        0.00346
       5356.690            0.00200        0.00351
       5359.294            0.00370        0.00343
       5361.900            0.00410        0.00346
       5364.505            0.00380        0.00339
       5367.110            0.00530        0.00345
       5369.716            0.00420        0.00337
       5372.322            0.00840        0.00341
       5374.929            0.00560        0.00339
       5377.535            0.00460        0.00342
       5380.142            0.00450        0.00347
       5382.749           -0.00510        0.00342
       5385.356            0.00480        0.00339
       5387.964            0.00790        0.00335
       5390.571            0.01150        0.00337
       5393.179            0.00750        0.00338
       5395.788            0.00240        0.00341
       5398.396           -0.00220        0.00335
       5401.004            0.00530        0.00333
       5403.613            0.00350        0.00334
       5406.223            0.00030        0.00334
       5408.832            0.00060        0.00335
       5411.441            0.00300        0.00331
       5414.051            0.00670        0.00333
       5416.661            0.00870        0.00334
       5419.271            0.00540        0.00336
       5421.882            0.00290        0.00337
       5424.493            0.00590        0.00332
       5427.104            0.00250        0.00335
       5429.715            0.00100        0.00337
       5432.326            0.00590        0.00338
       5434.938            0.00200        0.00341
       5437.549            0.00720        0.00338
       5440.162            0.00920        0.00338
       5442.774            0.00460        0.00338
       5445.386            0.00310        0.00336
       5447.999            0.00270        0.00334
       5450.612            0.00430        0.00339
       5453.226            0.00390        0.00339
       5455.839            0.00660        0.00338
       5458.453            0.00590        0.00339
       5461.066           -0.00000        0.00339
       5463.681            0.00690        0.00341
       5466.295            0.00260        0.00337
       5468.909            0.00230        0.00340
       5471.524            0.00210        0.00341
       5474.139            0.00790        0.00335
       5476.754            0.00610        0.00336
       5479.370            0.00430        0.00338
       5481.985            0.00730        0.00332
       5484.601            0.00780        0.00341
       5487.217            0.00540        0.00337
       5489.833            0.00720        0.00336
       5492.450            0.00630        0.00338
       5495.067            0.00330        0.00342
       5497.684            0.00320        0.00344
       5500.301            0.00560        0.00340
       5502.918            0.00640        0.00344
       5505.536            0.00170        0.00347
       5508.154            0.00420        0.00341
       5510.772            0.00290        0.00343
       5513.391            0.00360        0.00345
       5516.009            0.00010        0.00345
       5518.628            0.00430        0.00343
       5521.247            0.00560        0.00342
       5523.866            0.00350        0.00337
       5526.485            0.00210        0.00341
       5529.105            0.00710        0.00342
       5531.725            0.00710        0.00338
       5534.345           -0.00050        0.00339
       5536.965           -0.00080        0.00338
       5539.585            0.00760        0.00350
       5542.206            0.00810        0.00350
       5544.827            0.00670        0.00352
       5547.448            0.00570        0.00351
       5550.069            0.00550        0.00351
       5552.691            0.00180        0.00350
       5555.313            0.00950        0.00345
       5557.935            0.00950        0.00346
       5560.557            0.00260        0.00352
       5563.179            0.00670        0.00349
       5565.802            0.00130        0.00350
       5568.425            0.00770        0.00371
       5571.048           -0.00490        0.00794
       5573.671            0.01960        0.01165
       5576.294            0.00130        0.01191
       5578.918           -0.00590        0.01191
       5581.542            0.00930        0.01188
       5584.166            0.00730        0.00984
       5586.790            0.00490        0.00445
       5589.415            0.00400        0.00338
       5592.040           -0.00170        0.00343
       5594.665            0.00410        0.00347
       5597.290            0.01130        0.00340
       5599.915            0.00240        0.00345
       5602.540            0.00500        0.00351
       5605.166            0.00470        0.00348
       5607.792            0.00670        0.00349
       5610.418            0.00550        0.00347
       5613.044            0.00390        0.00344
       5615.671            0.00640        0.00342
       5618.298            0.01070        0.00342
       5620.925            0.00910        0.00346
       5623.552            0.00360        0.00346
       5626.179            0.00220        0.00350
       5628.807            0.00500        0.00347
       5631.435            0.00170        0.00375
       5634.062            0.01220        0.00338
       5636.691            0.00930        0.00341
       5639.319           -0.00470        0.00341
       5641.948            0.00630        0.00347
       5644.577            0.00360        0.00344
       5647.206            0.00680        0.00342
       5649.835            0.00480        0.00341
       5652.464            0.00470        0.00343
       5655.094            0.00880        0.00338
       5657.724            0.00260        0.00341
       5660.354            0.00400        0.00337
       5662.984           -0.00030        0.00337
       5665.614            0.00580        0.00341
       5668.245            0.00410        0.00340
       5670.875            0.00310        0.00348
       5673.506            0.00090        0.00344
       5676.138            0.00750        0.00341
       5678.769            0.00460        0.00345
       5681.401            0.00790        0.00343
       5684.033            0.00300        0.00346
       5686.665            0.00770        0.00349
       5689.297            0.00270        0.00345
       5691.929            0.00480        0.00351
       5694.562           -0.00230        0.00352
       5697.194            0.00650        0.00349
       5699.828            0.00040        0.00350
       5702.460            0.00640        0.00347
       5705.094            0.00470        0.00348
       5707.728            0.00320        0.00349
       5710.361            0.00200        0.00345
       5712.995            0.00680        0.00344
       5715.629            0.00340        0.00350
       5718.264            0.00180        0.00348
       5720.898            0.00220        0.00351
       5723.533            0.00140        0.00349
       5726.168            0.00450        0.00352
       5728.803            0.00270        0.00348
       5731.438            0.00530        0.00346
       5734.074            0.00390        0.00347
       5736.709            0.01140        0.00345
       5739.345            0.00890        0.00345
       5741.981           -0.00020        0.00346
       5744.618            0.01270        0.00342
       5747.254            0.00190        0.00343
       5749.891            0.00390        0.00345
       5752.527            0.00120        0.00343
       5755.165            0.00160        0.00343
       5757.802            0.00390        0.00340
       5760.439            0.00950        0.00344
       5763.077            0.00250        0.00344
       5765.714            0.00530        0.00348
       5768.353            0.00430        0.00344
       5770.990            0.01120        0.00348
       5773.629            0.00810        0.00346
       5776.267            0.00850        0.00344
       5778.906            0.00440        0.00342
       5781.545            0.00260        0.00342
       5784.184            0.00500        0.00338
       5786.823            0.00120        0.00340
       5789.462            0.00360        0.00344
       5792.102            0.00570        0.00345
       5794.742            0.00210        0.00348
       5797.382            0.00250        0.00347
       5800.022            0.00610        0.00345
       5802.663            0.01520        0.00346
       5805.303            0.00030        0.00345
       5807.944            0.00160        0.00350
       5810.585            0.00670        0.00345
       5813.226            0.00280        0.00343
       5815.867            0.00230        0.00349
       5818.509            0.00050        0.00348
       5821.150            0.00040        0.00345
       5823.792           -0.00050        0.00347
       5826.434            0.00020        0.00346
       5829.076            0.00600        0.00351
       5831.719            0.00530        0.00349
       5834.361           -0.00150        0.00348
       5837.004            0.00140        0.00351
       5839.647            0.00110        0.00350
       5842.290            0.01010        0.00345
       5844.933            0.00830        0.00349
       5847.577            0.00490        0.00348
       5850.220            0.00180        0.00347
       5852.864            0.00420        0.00350
       5855.508            0.00400        0.00345
       5858.152            0.00400        0.00349
       5860.796            0.00490        0.00363
       5863.441            0.00220        0.00376
       5866.086            0.00300        0.00381
       5868.730            0.00580        0.00384
       5871.375            0.00230        0.00388
       5874.021            0.00070        0.00374
       5876.666            0.00030        0.00371
       5879.312            0.00080        0.00366
       5881.958            0.00950        0.00382
       5884.604            0.00440        0.00499
       5887.250           -0.00010        0.00547
       5889.896           -0.00150        0.00590
       5892.542            0.00360        0.00623
       5895.189           -0.00140        0.00617
       5897.835            0.00600        0.00524
       5900.482            0.00160        0.00474
       5903.130           -0.00100        0.00425
       5905.777           -0.00170        0.00368
       5908.424            0.00180        0.00369
       5911.072            0.01120        0.00383
       5913.720            0.00900        0.00384
       5916.368            0.00380        0.00376
       5919.016            0.00270        0.00387
       5921.665            0.01000        0.00383
       5924.313            0.00130        0.00370
       5926.961            0.01030        0.00380
       5929.610            0.00050        0.00389
       5932.260            0.01060        0.00386
       5934.909            0.00910        0.00383
       5937.558            0.00670        0.00378
       5940.208            0.00620        0.00369
       5942.857            0.00920        0.00365
       5945.507           -0.00040        0.00378
       5948.157            0.00720        0.00376
       5950.807            0.00960        0.00383
       5953.458            0.01140        0.00379
       5956.108            0.00120        0.00382
       5958.759           -0.00210        0.00375
       5961.410            0.01530        0.00362
       5964.061            0.00100        0.00359
       5966.712            0.00350        0.00357
       5969.363            0.00730        0.00366
       5972.015            0.00290        0.00374
       5974.667            0.00700        0.00372
       5977.318            0.00520        0.00367
       5979.971            0.00930        0.00365
       5982.623            0.00430        0.00363
       5985.275            0.00050        0.00357
       5987.928            0.00900        0.00352
       5990.580            0.00510        0.00348
       5993.233           -0.00100        0.00350
       5995.886            0.00180        0.00351
       5998.539            0.00650        0.00358
       6001.192            0.00510        0.00351
       6003.846           -0.00080        0.00355
       6006.500           -0.00020        0.00351
       6009.153            0.00170        0.00351
       6011.808            0.00690        0.00344
       6014.461            0.01050        0.00342
       6017.116            0.00650        0.00341
       6019.771           -0.00130        0.00359
       6022.425            0.00210        0.00367
       6025.080            0.00390        0.00346
       6027.735            0.00950        0.00346
       6030.390            0.00370        0.00343
       6033.045            0.00810        0.00344
       6035.700            0.00320        0.00341
       6038.356           -0.00470        0.00343
       6041.012            0.00220        0.00347
       6043.667            0.00850        0.00337
       6046.324           -0.00140        0.00337
       6048.980            0.00300        0.00343
       6051.636            0.00470        0.00334
       6054.292            0.00170        0.00335
       6056.949            0.00100        0.00337
       6059.606            0.00800        0.00336
       6062.263            0.01340        0.00337
       6064.920            0.00380        0.00336
       6067.578            0.00730        0.00338
       6070.235            0.00650        0.00336
       6072.893            0.00380        0.00335
       6075.550            0.00280        0.00338
       6078.208            0.00690        0.00336
       6080.866            0.00600        0.00335
       6083.524            0.01270        0.00332
       6086.183            0.00890        0.00332
       6088.841            0.00080        0.00331
       6091.500            0.00470        0.00335
       6094.159            0.01150        0.00331
       6096.818           -0.00010        0.00336
       6099.477            0.00570        0.00332
       6102.136            0.01010        0.00335
       6104.796            0.00210        0.00332
       6107.456            0.00540        0.00338
       6110.115            0.00730        0.00338
       6112.775            0.00580        0.00331
       6115.435            0.00920        0.00330
       6118.095            0.00460        0.00333
       6120.756            0.00730        0.00328
       6123.416            0.00740        0.00331
       6126.077            0.00770        0.00329
       6128.738            0.00020        0.00332
       6131.398            0.00390        0.00331
       6134.060            0.00070        0.00334
       6136.721            0.00030        0.00341
       6139.382            0.00780        0.00344
       6142.044            0.00400        0.00347
       6144.706            0.00300        0.00343
       6147.367            0.00630        0.00344
       6150.029            0.00510        0.00340
       6152.691            0.00920        0.00347
       6155.354           -0.00040        0.00349
       6158.016            0.00630        0.00348
       6160.679            0.00170        0.00346
       6163.341            0.01000        0.00345
       6166.004            0.00650        0.00341
       6168.667            0.00870        0.00341
       6171.331            0.00170        0.00349
       6173.994            0.01370        0.00351
       6176.657            0.01090        0.00351
       6179.321            0.00840        0.00337
       6181.984            0.01030        0.00330
       6184.648            0.00650        0.00330
       6187.312            0.01140        0.00329
       6189.977            0.00670        0.00330
       6192.641            0.00570        0.00330
       6195.305            0.00370        0.00331
       6197.970            0.00640        0.00340
       6200.635            0.00400        0.00339
       6203.299           -0.00040        0.00340
       6205.964            0.00590        0.00339
       6208.629            0.00510        0.00335
       6211.295            0.00670        0.00329
       6213.960            0.00520        0.00331
       6216.626            0.00950        0.00344
       6219.292            0.00460        0.00343
       6221.958            0.01140        0.00344
       6224.624            0.00280        0.00338
       6227.290            0.01080        0.00348
       6229.956            0.00940        0.00365
       6232.622            0.01820        0.00379
       6235.289            0.00710        0.00390
       6237.956            0.00990        0.00395
       6240.623            0.00530        0.00397
       6243.289            0.00510        0.00375
       6245.957            0.00480        0.00349
       6248.624            0.00970        0.00338
       6251.291            0.00690        0.00352
       6253.958            0.00870        0.00380
       6256.626            0.00930        0.00377
       6259.294            0.00940        0.00388
       6261.962            0.00250        0.00397
       6264.630            0.01200        0.00387
       6267.298            0.00770        0.00359
       6269.966            0.00250        0.00361
       6272.635            0.00360        0.00348
       6275.304            0.01360        0.00350
       6277.972            0.00850        0.00343
       6280.641            0.00210        0.00355
       6283.310            0.01100        0.00378
       6285.979            0.00960        0.00380
       6288.648            0.00380        0.00375
       6291.318            0.00640        0.00386
       6293.988            0.00760        0.00461
       6296.657            0.01110        0.00531
       6299.327            0.01270        0.00536
       6301.997           -0.00230        0.00558
       6304.667            0.00420        0.00558
       6307.337            0.00340        0.00491
       6310.008            0.01070        0.00385
       6312.678            0.00980        0.00377
       6315.349            0.00170        0.00346
       6318.020            0.00970        0.00347
       6320.690            0.00280        0.00347
       6323.361            0.00650        0.00360
       6326.032            0.00760        0.00382
       6328.704            0.00900        0.00379
       6331.375            0.00980        0.00372
