BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                  750  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = 'SN_MGC+03-44-003  '  /                                              
FILENAME= 'SN90O.BLUE.8068.79'  /  IRAF filename                               
FORMAT  = '5G14.7            '  /  Text line format                            
EXTEND  =                    F / File may contain extensions                    
ORIGIN  = 'NOAO-IRAF FITS Image Kernel July 2003' / FITS file originator        
IRAF-TLM= '2024-04-28T19:54:31' / Time of last modification                     
OBJECT  = 'SN_MGC+03-44-003'   /                                                
DATE    = '2024-04-28T19:54:31' /                                               
IRAF-MAX=           0.000000E0  /  DATA MAX                                     
IRAF-MIN=           0.000000E0  /  DATA MIN                                     
FILENAME= '26JUN90.IMH       '  /  IRAF filename                                
FILENAME= 'SN_MCG1           '  /  IRAF filename                                
OBSERVER= 'Pier/Foltz        '  /  observers                                    
DARKTIME=                1141.  /  total elapsed time                           
IMAGETYP= 'object            '  /  object, dark, bias, etc.                     
DATE-OBS= '26/06/90          '  /  date (dd/mm/yy) of obs.                      
EPOCH   = '1950.0            '  /  epoch of ra and dec                          
TELESCOP= 'mmt               '  /  telescope name                               
DETECTOR= 'mmtti             '  /  detector                                     
PREFLASH=                  100  /  preflash time                                
GAIN    =                    1  /  gain                                         
DWELL   =                   15  /  sample integration time                      
DELAY0  =                    0  /  time delay after each pixel                  
DELAY1  =                    0  /  time delay after each row                    
CAMTEMP =                 -137  /  camera temperature                           
DEWTEMP =                 -195  /  dewar temperature                            
DATASEC = '[1:798,1:225]     '  /  image portion of frame                       
BIASSEC = '[799:818,1:225]   '  /  overscan portion of frame                    
TRIMSEC = '[1:798,1:225]     '  /  region to be extracted                       
CCDSEC  = '[1:798,75:299]    '  /  orientation to full frame                    
ORIGSEC = '[1:800,1:400]     '  /  original size  full frame                    
CCDSUM  = '1 2               '  /  on chip summation                            
INSTRUME= 'none              '  /  instrument                                   
FILTERS = 'none              '  /  filter bolt positions                        
APERTURE= '1.5"x180"         '  /  aperture                                     
TVFILT  = 'none              '  /  tv filter                                    
COMPLAMP= 'HeNeAr            '  /  comparison lamp                              
DISPERSE= '150 gpm           '  /  disperser                                    
INSFOCUS= '7.3               '  /  instrument focus                             
DISPAXIS=                    1  /  dispersion along rows                        
                                                                                
ROTANGLE= '0.0               '  /  rotator position angle                       
CRPIX2  =                   1.                                                  
CRVAL2  =                   1.                                                  
CDELT2  =                   1.                                                  
CD2_2   =                   1.                                                  
DC-FLAG =                    0                                                  
APFORMAT= 'onedspec'                                                            
4871.35647546874  5.401485E-16
4878.09489145962  5.294208E-16
4884.83330745049  5.290578E-16
4891.57172344137  5.350660E-16
4898.31013943225  5.272966E-16
4905.04855542313  5.260690E-16
4911.786971414  5.099459E-16
4918.52538740488  5.232237E-16
4925.26380339576  5.172870E-16
4932.00221938663  5.235728E-16
4938.74063537751  5.229189E-16
4945.47905136839  5.224401E-16
4952.21746735927  5.371088E-16
4958.95588335015  5.457571E-16
4965.69429934102  5.299924E-16
4972.4327153319  5.475888E-16
4979.17113132278  5.568593E-16
4985.90954731366  5.547208E-16
4992.64796330453  5.570260E-16
4999.38637929541  5.817362E-16
5006.12479528629  6.100153E-16
5012.86321127717  5.941189E-16
5019.60162726804  6.115513E-16
5026.34004325892  6.024301E-16
5033.0784592498  6.094777E-16
5039.81687524068  6.321136E-16
5046.55529123155  6.456666E-16
5053.29370722243  6.525587E-16
5060.03212321331  6.556955E-16
5066.77053920419  6.695928E-16
5073.50895519507  6.637561E-16
5080.24737118594  6.498764E-16
5086.98578717682  6.654419E-16
5093.7242031677  6.592218E-16
5100.46261915858  6.412365E-16
5107.20103514945  6.551285E-16
5113.93945114033  6.726321E-16
5120.67786713121  6.506775E-16
5127.41628312209  6.553624E-16
5134.15469911296  6.581209E-16
5140.89311510384  6.732253E-16
5147.63153109472  6.733592E-16
5154.3699470856  6.603476E-16
5161.10836307647  6.702512E-16
5167.84677906735  6.550653E-16
5174.58519505823  6.560007E-16
5181.32361104911  6.322499E-16
5188.06202703999  5.959936E-16
5194.80044303086  5.655986E-16
5201.53885902174  5.491770E-16
5208.27727501262  5.397284E-16
5215.0156910035  5.134174E-16
5221.75410699437  5.051827E-16
5228.49252298525  5.066842E-16
5235.23093897613  4.859108E-16
5241.96935496701  4.899665E-16
5248.70777095788  5.028616E-16
5255.44618694876  4.803597E-16
5262.18460293964  4.897404E-16
5268.92301893052  4.803498E-16
5275.6614349214  4.857655E-16
5282.39985091227  5.148274E-16
5289.13826690315  5.125208E-16
5295.87668289403  5.037873E-16
5302.6150988849  4.933893E-16
5309.35351487578  5.191083E-16
5316.09193086666  5.147623E-16
5322.83034685754  5.265818E-16
5329.56876284842  5.251522E-16
5336.30717883929  5.153402E-16
5343.04559483017  5.019251E-16
5349.78401082105  5.153132E-16
5356.52242681193  5.124325E-16
5363.2608428028  4.861539E-16
5369.99925879368  4.875574E-16
5376.73767478456  4.842674E-16
5383.47609077544  4.481432E-16
5390.21450676631  4.657613E-16
5396.95292275719  4.552675E-16
5403.69133874807  4.508098E-16
5410.42975473895  4.663737E-16
5417.16817072982  4.349043E-16
5423.9065867207  4.410339E-16
5430.64500271158  4.622784E-16
5437.38341870246  4.819578E-16
5444.12183469333  4.922932E-16
5450.86025068421  5.142969E-16
5457.59866667509  5.148775E-16
5464.33708266597  5.252761E-16
5471.07549865684  5.237820E-16
5477.81391464772  5.289869E-16
5484.5523306386  5.431178E-16
5491.29074662948  5.461198E-16
5498.02916262035  5.381945E-16
5504.76757861123  5.229458E-16
5511.50599460211  5.170979E-16
5518.24441059299  5.160865E-16
5524.98282658387  5.160865E-16
5531.72124257474  5.155803E-16
5538.45965856562  5.211694E-16
5545.1980745565  5.097974E-16
5551.93649054738  5.137841E-16
5558.67490653825  5.243923E-16
5565.41332252913  5.302885E-16
5572.15173852001  5.351930E-16
5578.89015451089  5.379414E-16
5585.62857050176  5.321096E-16
5592.36698649264  5.420528E-16
5599.10540248352  5.494930E-16
5605.8438184744  5.376331E-16
5612.58223446527  5.446445E-16
5619.32065045615  5.437940E-16
5626.05906644703  5.274865E-16
5632.79748243791  5.577891E-16
5639.53589842879  5.720731E-16
5646.27431441966  5.493576E-16
5653.01273041054  5.355225E-16
5659.75114640142  5.283687E-16
5666.4895623923  5.194150E-16
5673.22797838317  5.231155E-16
5679.96639437405  5.022143E-16
5686.70481036493  5.092210E-16
5693.44322635581  4.909725E-16
5700.18164234668  4.914534E-16
5706.92005833756  4.683115E-16
5713.65847432844  4.668998E-16
5720.39689031932  4.481472E-16
5727.13530631019  4.521864E-16
5733.87372230107  4.715980E-16
5740.61213829195  4.624112E-16
5747.35055428283  4.714430E-16
5754.0889702737  4.792402E-16
5760.82738626458  4.727659E-16
5767.56580225546  4.600466E-16
5774.30421824634  4.800647E-16
5781.04263423722  4.734261E-16
5787.78105022809  4.645253E-16
5794.51946621897  4.773402E-16
5801.25788220985  4.871053E-16
5807.99629820073  4.700247E-16
5814.7347141916  4.895306E-16
5821.47313018248  4.912535E-16
5828.21154617336  4.927930E-16
5834.94996216424  4.773026E-16
5841.68837815512  4.824636E-16
5848.42679414599  4.903655E-16
5855.16521013687  4.969097E-16
5861.90362612775  4.961707E-16
5868.64204211862  4.712041E-16
5875.3804581095  4.826275E-16
5882.11887410038  4.811977E-16
5888.85729009126  4.933130E-16
5895.59570608213  4.699675E-16
5902.33412207301  4.657629E-16
5909.07253806389  4.622518E-16
5915.81095405477  4.518593E-16
5922.54937004565  4.694522E-16
5929.28778603652  4.635704E-16
5936.0262020274  4.560595E-16
5942.76461801828  4.489933E-16
5949.50303400915  4.283645E-16
5956.24145000003  4.200508E-16
5962.97986599091  4.245595E-16
5969.71828198179  4.109102E-16
5976.45669797266  3.842483E-16
5983.19511396354  3.982101E-16
5989.93352995442  3.811699E-16
5996.6719459453  3.800236E-16
6003.41036193618  3.645828E-16
6010.14877792705  3.500172E-16
6016.88719391793  3.173909E-16
6023.62560990881  2.991212E-16
6030.36402589969  2.940565E-16
6037.10244189056  2.692606E-16
6043.84085788144  2.755338E-16
6050.57927387232  2.682520E-16
6057.3176898632  2.435078E-16
6064.05610585407  2.339718E-16
6070.79452184495  2.245934E-16
6077.53293783583  2.299182E-16
6084.27135382671  2.249707E-16
6091.00976981759  2.245714E-16
6097.74818580846  2.007940E-16
6104.48660179934  2.319351E-16
6111.22501779022  2.366499E-16
6117.96343378109  2.403557E-16
6124.70184977197  2.501657E-16
6131.44026576285  2.611751E-16
6138.17868175373  2.711822E-16
6144.91709774461  2.806672E-16
6151.65551373548  3.047915E-16
6158.39392972636  3.098035E-16
6165.13234571724  3.155049E-16
6171.87076170812  3.215701E-16
6178.60917769899  3.255667E-16
6185.34759368987  3.322576E-16
6192.08600968075  3.415502E-16
6198.82442567163  3.582980E-16
6205.5628416625  3.605994E-16
6212.30125765338  3.689971E-16
6219.03967364426  3.759797E-16
6225.77808963514  3.815693E-16
6232.51650562601  3.915397E-16
6239.25492161689  3.998683E-16
6245.99333760777  3.844680E-16
6252.73175359865  4.077828E-16
6259.47016958952  4.069505E-16
6266.2085855804  4.138850E-16
6272.94700157128  4.057339E-16
6279.68541756216  4.122449E-16
6286.42383355304  3.984563E-16
6293.16224954391  4.048337E-16
6299.90066553479  3.925345E-16
6306.63908152567  3.924380E-16
6313.37749751655  4.042933E-16
6320.11591350742  3.993043E-16
6326.8543294983  3.948867E-16
6333.59274548918  3.878643E-16
6340.33116148006  3.997724E-16
6347.06957747093  3.857380E-16
6353.80799346181  3.956791E-16
6360.54640945269  3.791347E-16
6367.28482544357  3.708394E-16
6374.02324143445  3.706368E-16
6380.76165742532  3.728196E-16
6387.5000734162  3.637571E-16
6394.23848940708  3.616498E-16
6400.97690539795  3.822923E-16
6407.71532138883  3.771237E-16
6414.45373737971  3.750617E-16
6421.19215337059  3.704755E-16
6427.93056936146  3.711839E-16
6434.66898535234  3.590177E-16
6441.40740134322  3.508492E-16
6448.1458173341  3.310046E-16
6454.88423332498  3.531241E-16
6461.62264931585  3.477944E-16
6468.36106530673  3.563494E-16
6475.09948129761  3.529874E-16
6481.83789728849  3.311525E-16
6488.57631327936  3.274544E-16
6495.31472927024  3.417145E-16
6502.05314526112  3.411256E-16
6508.79156125199  3.415605E-16
6515.52997724287  3.069804E-16
6522.26839323375  3.194309E-16
6529.00680922463  3.123979E-16
6535.74522521551  3.235496E-16
6542.48364120638  3.323271E-16
6549.22205719726  3.311148E-16
6555.96047318814  3.240013E-16
6562.69888917902  3.206560E-16
6569.43730516989  3.364216E-16
6576.17572116077  3.364685E-16
6582.91413715165  3.333538E-16
6589.65255314253  3.083185E-16
6596.39096913341  3.096471E-16
6603.12938512428  3.022647E-16
6609.86780111516  3.139157E-16
6616.60621710604  2.987107E-16
6623.34463309692  2.987731E-16
6630.08304908779  3.051206E-16
6636.82146507867  3.143089E-16
6643.55988106955  3.032656E-16
6650.29829706043  2.995314E-16
6657.0367130513  2.768415E-16
6663.77512904218  2.706028E-16
6670.51354503306  2.366943E-16
6677.25196102394  2.576579E-16
6683.99037701481  2.576448E-16
6690.72879300569  2.613448E-16
6697.46720899657  2.698683E-16
6704.20562498745  2.732248E-16
6710.94404097832  2.740377E-16
6717.6824569692  2.764052E-16
6724.42087296008  2.542449E-16
6731.15928895096  2.774489E-16
6737.89770494184  2.700681E-16
6744.63612093271  2.733298E-16
6751.37453692359  2.896690E-16
6758.11295291447  2.623223E-16
6764.85136890534  2.734076E-16
6771.58978489622  2.756646E-16
6778.3282008871  2.895063E-16
6785.06661687798  2.862250E-16
6791.80503286886  2.730841E-16
6798.54344885973  2.775611E-16
6805.28186485061  2.604659E-16
6812.02028084149  2.623060E-16
6818.75869683237  2.741675E-16
6825.49711282324  2.668830E-16
6832.23552881412  2.548806E-16
6838.973944805  2.559996E-16
6845.71236079588  2.685746E-16
6852.45077678676  2.815712E-16
6859.18919277763  3.080556E-16
6865.92760876851  2.646345E-16
6872.66602475939  2.738114E-16
6879.40444075026  2.632107E-16
6886.14285674114  2.590803E-16
6892.88127273202  2.538008E-16
6899.6196887229  2.804796E-16
6906.35810471377  2.617789E-16
6913.09652070465  2.709898E-16
6919.83493669553  2.496060E-16
6926.57335268641  2.735598E-16
6933.31176867729  2.691040E-16
6940.05018466816  2.581986E-16
6946.78860065904  2.490796E-16
6953.52701664992  2.342134E-16
6960.2654326408  2.372608E-16
6967.00384863167  2.263219E-16
6973.74226462255  2.099845E-16
6980.48068061343  2.083746E-16
6987.21909660431  1.843430E-16
6993.95751259518  2.331184E-16
7000.69592858606  2.470860E-16
7007.43434457694  2.461342E-16
7014.17276056782  2.434246E-16
7020.9111765587  2.413012E-16
7027.64959254957  2.165941E-16
7034.38800854045  2.163040E-16
7041.12642453133  2.242191E-16
7047.8648405222  2.213111E-16
7054.60325651308  2.235271E-16
7061.34167250396  2.221572E-16
7068.08008849484  2.125507E-16
7074.81850448571  2.161754E-16
7081.55692047659  2.260170E-16
7088.29533646747  2.396255E-16
7095.03375245835  2.122820E-16
7101.77216844923  2.293378E-16
7108.5105844401  2.432440E-16
7115.24900043098  2.385206E-16
7121.98741642186  2.336410E-16
7128.72583241274  2.501057E-16
7135.46424840361  2.341056E-16
7142.20266439449  2.173917E-16
7148.94108038537  2.407812E-16
7155.67949637625  2.577862E-16
7162.41791236712  2.396741E-16
7169.156328358  2.183083E-16
7175.89474434888  2.254750E-16
7182.63316033976  2.378490E-16
7189.37157633063  2.297517E-16
7196.10999232151  2.292363E-16
7202.84840831239  2.117091E-16
7209.58682430327  2.357980E-16
7216.32524029415  2.185178E-16
7223.06365628502  2.484829E-16
7229.8020722759  2.178560E-16
7236.54048826678  2.152254E-16
7243.27890425766  2.322988E-16
7250.01732024853  2.349877E-16
7256.75573623941  2.451688E-16
7263.49415223029  1.892796E-16
7270.23256822117  1.986062E-16
7276.97098421204  2.045883E-16
7283.70940020292  1.963768E-16
7290.4478161938  2.232271E-16
7297.18623218468  2.173054E-16
7303.92464817556  2.242246E-16
7310.66306416643  2.063091E-16
7317.40148015731  2.344174E-16
7324.13989614819  2.098127E-16
7330.87831213906  2.061409E-16
7337.61672812994  2.048811E-16
7344.35514412082  1.837828E-16
7351.0935601117  1.840570E-16
7357.83197610257  1.620071E-16
7364.57039209345  1.768036E-16
7371.30880808433  1.299279E-16
7378.04722407521  1.126767E-16
7384.78564006609  1.002200E-16
7391.52405605696  1.189466E-16
7398.26247204784  1.092678E-16
7405.00088803872  1.112800E-16
7411.7393040296  1.016722E-16
7418.47772002047  1.108302E-16
7425.21613601135  1.288127E-16
7431.95455200223  1.513479E-16
7438.69296799311  1.454629E-16
7445.43138398399  1.575588E-16
7452.16979997486  1.819431E-16
7458.90821596574  1.578732E-16
7465.64663195662  1.878484E-16
7472.3850479475  1.824604E-16
7479.12346393837  1.993291E-16
