@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.950
@SPECTRUM spectrum_04D1pd_682.dat
@SN-NAME 04D1pd
       4843.713            0.00100        0.00439
       4846.263            0.01030        0.00437
       4848.814            0.00720        0.00433
       4851.366            0.00350        0.00424
       4853.917            0.00650        0.00418
       4856.469           -0.00380        0.00413
       4859.021           -0.00970        0.00415
       4861.574           -0.00960        0.00408
       4864.126            0.00070        0.00409
       4866.680            0.00600        0.00410
       4869.233           -0.00270        0.00413
       4871.787            0.00030        0.00411
       4874.341           -0.00760        0.00413
       4876.895           -0.00110        0.00414
       4879.450            0.00110        0.00417
       4882.004            0.00280        0.00424
       4884.560           -0.00170        0.00423
       4887.115           -0.00780        0.00424
       4889.671            0.00790        0.00417
       4892.228            0.00600        0.00421
       4894.784           -0.00310        0.00421
       4897.340           -0.00170        0.00415
       4899.897           -0.00430        0.00416
       4902.455            0.00720        0.00418
       4905.013            0.00260        0.00410
       4907.571            0.00000        0.00415
       4910.129           -0.00710        0.00413
       4912.688            0.00570        0.00407
       4915.246            0.00720        0.00403
       4917.806           -0.00430        0.00404
       4920.365           -0.00650        0.00403
       4922.925           -0.00110        0.00401
       4925.485            0.00040        0.00400
       4928.045            0.00150        0.00402
       4930.606            0.00630        0.00405
       4933.167           -0.00140        0.00400
       4935.728           -0.00320        0.00405
       4938.290            0.00070        0.00403
       4940.852            0.00040        0.00396
       4943.414           -0.00310        0.00405
       4945.976            0.00520        0.00400
       4948.539            0.00890        0.00404
       4951.102           -0.00250        0.00402
       4953.665           -0.00390        0.00397
       4956.229            0.00390        0.00398
       4958.792           -0.00530        0.00399
       4961.356            0.00340        0.00405
       4963.921            0.00080        0.00397
       4966.486            0.00940        0.00407
       4969.051            0.00870        0.00421
       4971.616            0.00920        0.00406
       4974.182           -0.00140        0.00406
       4976.748            0.00220        0.00403
       4979.314            0.00110        0.00398
       4981.881            0.00180        0.00400
       4984.448           -0.00110        0.00399
       4987.015            0.00160        0.00394
       4989.582           -0.00530        0.00393
       4992.150           -0.00280        0.00400
       4994.718            0.00600        0.00403
       4997.286           -0.00350        0.00399
       4999.854           -0.00500        0.00396
       5002.423            0.00160        0.00394
       5004.992           -0.00400        0.00400
       5007.562            0.00070        0.00393
       5010.131           -0.00080        0.00396
       5012.702            0.00110        0.00390
       5015.272            0.00240        0.00391
       5017.842            0.00100        0.00389
       5020.413           -0.00120        0.00387
       5022.984           -0.00370        0.00389
       5025.556            0.00130        0.00387
       5028.127            0.00750        0.00386
       5030.699           -0.00140        0.00389
       5033.271            0.00650        0.00388
       5035.844            0.00200        0.00387
       5038.417           -0.00150        0.00382
       5040.990           -0.00310        0.00383
       5043.563            0.00920        0.00378
       5046.137            0.00150        0.00380
       5048.711           -0.00050        0.00377
       5051.285            0.00850        0.00380
       5053.860            0.00170        0.00382
       5056.435            0.00340        0.00381
       5059.009            0.00330        0.00384
       5061.585            0.00310        0.00380
       5064.161            0.00530        0.00379
       5066.736           -0.00300        0.00378
       5069.312            0.00250        0.00376
       5071.889            0.00190        0.00375
       5074.466           -0.00230        0.00380
       5077.042            0.00440        0.00370
       5079.620           -0.00730        0.00371
       5082.197            0.00240        0.00376
       5084.775            0.00100        0.00372
       5087.354           -0.00010        0.00372
       5089.932            0.00520        0.00375
       5092.510            0.00030        0.00379
       5095.089            0.00190        0.00373
       5097.668           -0.00480        0.00371
       5100.248            0.00750        0.00375
       5102.828           -0.00160        0.00371
       5105.408           -0.00490        0.00372
       5107.988           -0.00200        0.00372
       5110.568           -0.00180        0.00374
       5113.149           -0.00160        0.00372
       5115.730           -0.00020        0.00372
       5118.312            0.00380        0.00373
       5120.894            0.00260        0.00373
       5123.475            0.00240        0.00365
       5126.058           -0.00350        0.00374
       5128.640            0.00280        0.00369
       5131.223           -0.00050        0.00372
       5133.806            0.00740        0.00378
       5136.389            0.00320        0.00377
       5138.972            0.00210        0.00387
       5141.556            0.00110        0.00383
       5144.140            0.00140        0.00381
       5146.725            0.00010        0.00382
       5149.309           -0.00500        0.00381
       5151.894            0.00630        0.00383
       5154.479           -0.00060        0.00383
       5157.064           -0.00410        0.00383
       5159.650           -0.00240        0.00379
       5162.236           -0.00120        0.00372
       5164.822            0.00300        0.00370
       5167.409            0.00700        0.00367
       5169.995            0.00660        0.00361
       5172.582            0.00510        0.00363
       5175.169           -0.00250        0.00364
       5177.757            0.00070        0.00366
       5180.345            0.00130        0.00361
       5182.933            0.00390        0.00367
       5185.521            0.00090        0.00368
       5188.109            0.00150        0.00364
       5190.698            0.00510        0.00373
       5193.287            0.00670        0.00378
       5195.876           -0.00240        0.00383
       5198.466            0.00210        0.00389
       5201.056            0.00290        0.00384
       5203.646            0.00660        0.00382
       5206.236            0.00590        0.00377
       5208.827           -0.00370        0.00373
       5211.418           -0.00310        0.00368
       5214.009            0.01350        0.00368
       5216.600            0.00050        0.00371
       5219.192            0.00270        0.00378
       5221.784           -0.00110        0.00376
       5224.376            0.00830        0.00375
       5226.968            0.00590        0.00376
       5229.561            0.00550        0.00377
       5232.154            0.00810        0.00369
       5234.747            0.00330        0.00372
       5237.340            0.00450        0.00375
       5239.934           -0.00100        0.00375
       5242.528            0.00220        0.00374
       5245.122           -0.00150        0.00374
       5247.717           -0.00070        0.00367
       5250.311           -0.00080        0.00367
       5252.906            0.00650        0.00374
       5255.501            0.00330        0.00373
       5258.097           -0.00210        0.00367
       5260.692           -0.00080        0.00367
       5263.289           -0.00040        0.00361
       5265.885            0.00140        0.00356
       5268.481            0.00840        0.00366
       5271.078            0.01210        0.00369
       5273.675            0.00700        0.00359
       5276.272           -0.00110        0.00365
       5278.869            0.00030        0.00369
       5281.467            0.00620        0.00365
       5284.065            0.00610        0.00365
       5286.663            0.01030        0.00365
       5289.261            0.00770        0.00386
       5291.860           -0.00140        0.00374
       5294.459            0.00390        0.00371
       5297.058           -0.00150        0.00367
       5299.658           -0.00170        0.00371
       5302.257            0.00210        0.00374
       5304.857            0.00820        0.00369
       5307.457            0.00700        0.00370
       5310.058           -0.00060        0.00375
       5312.658           -0.00010        0.00373
       5315.259            0.00630        0.00372
       5317.860           -0.00570        0.00376
       5320.461            0.00670        0.00372
       5323.063            0.00470        0.00377
       5325.665           -0.00100        0.00379
       5328.267           -0.00740        0.00376
       5330.869           -0.00620        0.00375
       5333.472            0.00430        0.00378
       5336.075           -0.00640        0.00374
       5338.678           -0.00490        0.00366
       5341.281            0.00520        0.00368
       5343.884            0.00590        0.00367
       5346.488            0.00210        0.00363
       5349.092           -0.00150        0.00365
       5351.696           -0.00580        0.00370
       5354.301           -0.00160        0.00370
       5356.906            0.00100        0.00371
       5359.511           -0.00200        0.00366
       5362.116            0.00920        0.00367
       5364.721            0.00310        0.00361
       5367.327            0.00040        0.00365
       5369.933           -0.00020        0.00358
       5372.539           -0.00090        0.00363
       5375.145            0.00600        0.00361
       5377.752           -0.00050        0.00362
       5380.359            0.00700        0.00365
       5382.966            0.00060        0.00361
       5385.573            0.00780        0.00360
       5388.181            0.00040        0.00356
       5390.789           -0.00250        0.00354
       5393.396            0.00180        0.00359
       5396.004           -0.00030        0.00358
       5398.613           -0.00380        0.00355
       5401.222            0.00200        0.00353
       5403.831           -0.00350        0.00354
       5406.440            0.00570        0.00350
       5409.049           -0.00390        0.00354
       5411.659           -0.00230        0.00351
       5414.269            0.00350        0.00354
       5416.879            0.00120        0.00353
       5419.489           -0.00250        0.00354
       5422.100            0.00230        0.00355
       5424.710           -0.00580        0.00353
       5427.322            0.00660        0.00354
       5429.933            0.00770        0.00354
       5432.544           -0.00070        0.00355
       5435.156            0.00160        0.00366
       5437.768            0.00010        0.00357
       5440.380            0.00180        0.00355
       5442.992            0.00490        0.00356
       5445.605            0.00600        0.00355
       5448.218            0.00120        0.00353
       5450.831            0.00090        0.00355
       5453.444            0.00650        0.00357
       5456.058            0.00250        0.00358
       5458.671            0.00300        0.00356
       5461.285            0.00430        0.00358
       5463.899            0.00290        0.00359
       5466.514           -0.00120        0.00357
       5469.128           -0.00220        0.00355
       5471.743            0.00040        0.00356
       5474.358            0.00030        0.00351
       5476.974           -0.00170        0.00352
       5479.589            0.00340        0.00353
       5482.205            0.00680        0.00352
       5484.821           -0.00030        0.00355
       5487.437            0.00020        0.00354
       5490.054           -0.00240        0.00354
       5492.670            0.00260        0.00355
       5495.287            0.00150        0.00359
       5497.904            0.00970        0.00360
       5500.521            0.00090        0.00357
       5503.139           -0.00190        0.00363
       5505.757            0.00360        0.00363
       5508.375            0.00540        0.00359
       5510.993            0.00720        0.00363
       5513.611            0.00140        0.00362
       5516.229            0.00400        0.00365
       5518.849            0.00420        0.00360
       5521.467            0.00780        0.00359
       5524.087            0.00630        0.00355
       5526.706            0.00390        0.00361
       5529.326            0.00120        0.00359
       5531.946            0.00430        0.00356
       5534.566           -0.00240        0.00355
       5537.186            0.00700        0.00359
       5539.807            0.00870        0.00367
       5542.428            0.00420        0.00369
       5545.048           -0.00070        0.00371
       5547.670            0.00070        0.00369
       5550.291            0.00550        0.00372
       5552.913            0.00180        0.00368
       5555.535            0.00170        0.00364
       5558.157            0.00870        0.00363
       5560.779           -0.00150        0.00371
       5563.401            0.00500        0.00370
       5566.024            0.00590        0.00369
       5568.647           -0.00780        0.00529
       5571.270           -0.02340        0.01001
       5573.893            0.02390        0.01482
       5576.517            0.01710        0.01517
       5579.141            0.02670        0.01515
       5581.764           -0.00520        0.01511
       5584.389            0.00180        0.01231
       5587.013           -0.00510        0.00502
       5589.638            0.00280        0.00376
       5592.262            0.00090        0.00361
       5594.887            0.00450        0.00364
       5597.512            0.00640        0.00359
       5600.138            0.00500        0.00365
       5602.763           -0.00280        0.00370
       5605.389           -0.00070        0.00368
       5608.015            0.00310        0.00367
       5610.642            0.00830        0.00365
       5613.268           -0.00590        0.00359
       5615.895            0.00230        0.00358
       5618.521            0.00320        0.00360
       5621.148            0.00560        0.00363
       5623.775            0.00730        0.00362
       5626.403           -0.00120        0.00363
       5629.031            0.00600        0.00362
       5631.659            0.00280        0.00352
       5634.287           -0.00330        0.00354
       5636.915            0.00450        0.00356
       5639.543            0.00750        0.00355
       5642.172            0.00160        0.00361
       5644.801            0.00640        0.00366
       5647.430            0.00240        0.00364
       5650.059            0.00240        0.00356
       5652.688            0.00440        0.00357
       5655.318            0.00630        0.00350
       5657.948            0.00360        0.00353
       5660.578            0.00540        0.00350
       5663.208            0.00640        0.00369
       5665.839            0.00360        0.00355
       5668.470            0.01030        0.00355
       5671.101            0.00530        0.00360
       5673.731           -0.00090        0.00358
       5676.363            0.00830        0.00354
       5678.995            0.00600        0.00357
       5681.626            0.00750        0.00359
       5684.258            0.01220        0.00361
       5686.890            0.00490        0.00362
       5689.522            0.00010        0.00363
       5692.155           -0.00210        0.00365
       5694.788            0.00360        0.00369
       5697.420            0.00480        0.00365
       5700.053            0.00530        0.00363
       5702.687            0.00290        0.00363
       5705.320            0.00680        0.00361
       5707.954            0.00480        0.00361
       5710.587            0.00270        0.00358
       5713.221            0.00190        0.00356
       5715.855            0.00240        0.00359
       5718.490           -0.00620        0.00360
       5721.125            0.00900        0.00362
       5723.759            0.00310        0.00360
       5726.395           -0.00030        0.00362
       5729.030            0.00740        0.00362
       5731.665            0.00430        0.00359
       5734.300            0.00440        0.00356
       5736.936            0.00690        0.00358
       5739.572            0.00030        0.00355
       5742.208            0.00560        0.00357
       5744.845            0.00390        0.00355
       5747.481            0.00170        0.00355
       5750.118            0.00630        0.00354
       5752.755            0.00440        0.00355
       5755.392            0.00720        0.00351
       5758.029           -0.00100        0.00352
       5760.667            0.00420        0.00355
       5763.304            0.00370        0.00354
       5765.942            0.00590        0.00359
       5768.580            0.01100        0.00357
       5771.218            0.00590        0.00361
       5773.856            0.00300        0.00360
       5776.495            0.00090        0.00353
       5779.134            0.00730        0.00352
       5781.773            0.00580        0.00350
       5784.412           -0.00060        0.00350
       5787.051            0.00320        0.00351
       5789.691           -0.00050        0.00353
       5792.331            0.00410        0.00354
       5794.971           -0.00100        0.00358
       5797.611            0.00320        0.00357
       5800.251            0.00740        0.00356
       5802.891            0.00420        0.00355
       5805.532            0.00320        0.00354
       5808.173            0.00170        0.00357
       5810.813            0.00080        0.00354
       5813.455           -0.00010        0.00353
       5816.096            0.00400        0.00360
       5818.738            0.00770        0.00356
       5821.379            0.00080        0.00355
       5824.021           -0.00080        0.00356
       5826.664            0.00450        0.00357
       5829.306            0.00250        0.00359
       5831.948            0.00170        0.00359
       5834.591            0.00320        0.00357
       5837.233            0.00220        0.00359
       5839.876            0.00630        0.00359
       5842.520            0.00980        0.00354
       5845.163            0.00810        0.00360
       5847.807            0.00220        0.00356
       5850.450            0.00320        0.00357
       5853.094            0.00950        0.00357
       5855.738            0.00410        0.00354
       5858.382            0.00480        0.00357
       5861.027           -0.00790        0.00377
       5863.671            0.00420        0.00391
       5866.316            0.00790        0.00399
       5868.961            0.01290        0.00405
       5871.606            0.00450        0.00407
       5874.251            0.00480        0.00390
       5876.897            0.00850        0.00381
       5879.542            0.00650        0.00375
       5882.188            0.00630        0.00393
       5884.834           -0.00080        0.00518
       5887.480           -0.00130        0.00563
       5890.127           -0.00340        0.00610
       5892.773           -0.00330        0.00646
       5895.420           -0.00440        0.00633
       5898.067            0.00140        0.00534
       5900.714            0.00390        0.00488
       5903.361            0.00050        0.00435
       5906.009            0.00010        0.00376
       5908.656            0.00880        0.00379
       5911.304            0.00440        0.00394
       5913.952            0.00800        0.00394
       5916.600           -0.00510        0.00387
       5919.248            0.00120        0.00396
       5921.896           -0.00110        0.00394
       5924.545            0.00800        0.00381
       5927.194            0.00090        0.00393
       5929.843            0.00680        0.00403
       5932.492            0.00130        0.00397
       5935.141           -0.00150        0.00392
       5937.791            0.00010        0.00388
       5940.440            0.00100        0.00379
       5943.090            0.00930        0.00371
       5945.740           -0.00020        0.00376
       5948.390            0.01100        0.00389
       5951.040            0.00850        0.00396
       5953.690            0.00440        0.00391
       5956.341            0.00740        0.00391
       5958.992            0.00610        0.00386
       5961.643            0.00130        0.00369
       5964.294            0.00170        0.00365
       5966.945           -0.00320        0.00365
       5969.597            0.00520        0.00374
       5972.248            0.00290        0.00383
       5974.900            0.00750        0.00382
       5977.552           -0.00580        0.00378
       5980.204            0.00180        0.00372
       5982.856            0.00530        0.00371
       5985.509            0.00480        0.00361
       5988.161            0.00300        0.00357
       5990.814            0.00100        0.00354
       5993.467            0.00260        0.00356
       5996.120            0.00600        0.00359
       5998.773            0.00790        0.00367
       6001.427            0.00570        0.00363
       6004.080           -0.00130        0.00362
       6006.734           -0.00270        0.00361
       6009.388            0.00760        0.00357
       6012.042            0.00270        0.00350
       6014.696            0.00270        0.00348
       6017.351            0.00840        0.00349
       6020.005            0.00570        0.00343
       6022.660           -0.00280        0.00347
       6025.314            0.00870        0.00351
       6027.969            0.00290        0.00353
       6030.625           -0.00060        0.00353
       6033.280            0.00680        0.00357
       6035.936            0.00050        0.00352
       6038.591            0.00740        0.00351
       6041.247            0.00720        0.00356
       6043.903            0.00800        0.00344
       6046.559            0.01040        0.00343
       6049.215            0.00090        0.00348
       6051.872            0.00380        0.00345
       6054.528           -0.00230        0.00346
       6057.185            0.00280        0.00346
       6059.842            0.00280        0.00345
       6062.499            0.00350        0.00348
       6065.156            0.00450        0.00347
       6067.813            0.00190        0.00347
       6070.471            0.00740        0.00344
       6073.129            0.01040        0.00343
       6075.787            0.00100        0.00346
       6078.444            0.00580        0.00342
       6081.103            0.00550        0.00344
       6083.761            0.00630        0.00341
       6086.419            0.00430        0.00336
       6089.078            0.00800        0.00341
       6091.737            0.00930        0.00344
       6094.396            0.00750        0.00339
       6097.055           -0.00020        0.00342
       6099.714            0.00330        0.00341
       6102.374            0.00730        0.00343
       6105.033            0.00640        0.00341
       6107.692            0.00040        0.00347
       6110.353            0.00340        0.00346
       6113.012            0.00740        0.00342
       6115.672            0.01510        0.00339
       6118.333            0.00140        0.00341
       6120.993            0.00700        0.00338
       6123.654            0.00730        0.00338
       6126.314            0.00590        0.00338
       6128.975            0.00630        0.00340
       6131.636            0.00510        0.00343
       6134.297            0.00830        0.00346
       6136.958            0.00650        0.00352
       6139.620            0.00830        0.00357
       6142.282            0.00560        0.00361
       6144.943            0.00380        0.00356
       6147.605            0.00420        0.00357
       6150.268           -0.00270        0.00352
       6152.930            0.00280        0.00355
       6155.592            0.00640        0.00356
       6158.254           -0.00030        0.00355
       6160.917           -0.00040        0.00351
       6163.580            0.00820        0.00353
       6166.243            0.00080        0.00353
       6168.906            0.00940        0.00352
       6171.569            0.00290        0.00357
       6174.232            0.00440        0.00358
       6176.896            0.00910        0.00360
       6179.560            0.00280        0.00346
       6182.224            0.00210        0.00341
       6184.888            0.00700        0.00341
       6187.552            0.00960        0.00338
       6190.216            0.00470        0.00340
       6192.880            0.00640        0.00338
       6195.544            0.00310        0.00340
       6198.209            0.00600        0.00351
       6200.874            0.00750        0.00348
       6203.539            0.00020        0.00350
       6206.204            0.00060        0.00350
       6208.869            0.00470        0.00347
       6211.535            0.00150        0.00338
       6214.200            0.00720        0.00340
       6216.866            0.00410        0.00354
       6219.532           -0.00130        0.00354
       6222.198           -0.00010        0.00353
       6224.864            0.00150        0.00348
       6227.530            0.01610        0.00358
       6230.196            0.00470        0.00380
       6232.863            0.00190        0.00402
       6235.529            0.00250        0.00416
       6238.196            0.00530        0.00423
       6240.863            0.00320        0.00426
       6243.530           -0.00530        0.00394
       6246.197            0.00700        0.00364
       6248.865            0.00920        0.00351
       6251.532            0.00140        0.00363
       6254.200            0.00760        0.00397
       6256.867            0.00380        0.00394
       6259.535            0.00610        0.00409
       6262.203            0.00150        0.00417
       6264.871            0.00270        0.00404
       6267.540            0.00490        0.00370
       6270.208            0.00530        0.00371
       6272.876            0.00410        0.00361
       6275.545            0.00470        0.00360
       6278.214            0.00610        0.00354
       6280.883            0.00580        0.00370
       6283.552            0.00640        0.00396
       6286.221            0.00050        0.00394
       6288.891            0.00570        0.00391
       6291.560            0.00510        0.00402
       6294.229            0.00830        0.00496
       6296.899            0.01080        0.00579
       6299.569            0.00220        0.00585
       6302.239            0.00150        0.00609
       6304.910            0.00530        0.00610
       6307.580            0.00730        0.00529
       6310.250            0.00660        0.00404
       6312.921            0.00110        0.00392
       6315.591            0.00840        0.00356
       6318.262           -0.00320        0.00359
       6320.933            0.00680        0.00359
       6323.604            0.01100        0.00375
