@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.348
@SPECTRUM spectrum_05D2ie_829.dat
@SN-NAME 05D2ie
       4866.335            0.02220        0.00585
       4868.911            0.02260        0.00583
       4871.488            0.02540        0.00583
       4874.064            0.03360        0.00589
       4876.642            0.01920        0.00598
       4879.219            0.02350        0.00594
       4881.796            0.02980        0.00593
       4884.375            0.01510        0.00603
       4886.953            0.03320        0.00596
       4889.531            0.02590        0.00598
       4892.110            0.02520        0.00605
       4894.689            0.01710        0.00604
       4897.269            0.02690        0.00590
       4899.848            0.02770        0.00603
       4902.428            0.03330        0.00596
       4905.009            0.02400        0.00594
       4907.589            0.02290        0.00588
       4910.170            0.02510        0.00588
       4912.751            0.02400        0.00587
       4915.333            0.02390        0.00586
       4917.914            0.02460        0.00582
       4920.496            0.02040        0.00575
       4923.078            0.01820        0.00577
       4925.661            0.02630        0.00580
       4928.244            0.01730        0.00578
       4930.827            0.01360        0.00580
       4933.410            0.01720        0.00580
       4935.994            0.01360        0.00583
       4938.578            0.02830        0.00573
       4941.162            0.00660        0.00582
       4943.746            0.02030        0.00587
       4946.331            0.00550        0.00587
       4948.916            0.02100        0.00595
       4951.501            0.02200        0.00588
       4954.087            0.01860        0.00595
       4956.673            0.02060        0.00589
       4959.259            0.01270        0.00588
       4961.845            0.02030        0.00580
       4964.432            0.03530        0.00580
       4967.019            0.01890        0.00594
       4969.606            0.02490        0.00579
       4972.194            0.01650        0.00581
       4974.782            0.02170        0.00572
       4977.370            0.01160        0.00565
       4979.958            0.01520        0.00566
       4982.547            0.02270        0.00566
       4985.136            0.00750        0.00577
       4987.725            0.01900        0.00564
       4990.314            0.01630        0.00560
       4992.904            0.01590        0.00568
       4995.494            0.00320        0.00571
       4998.084            0.01530        0.00568
       5000.675            0.01890        0.00572
       5003.266            0.02670        0.00558
       5005.856            0.01590        0.00561
       5008.448            0.01560        0.00554
       5011.040            0.02620        0.00558
       5013.631            0.01350        0.00551
       5016.224            0.01190        0.00556
       5018.816            0.01930        0.00550
       5021.409            0.00990        0.00561
       5024.001            0.01310        0.00547
       5026.595            0.00180        0.00553
       5029.188           -0.00050        0.00555
       5031.782            0.01460        0.00551
       5034.376            0.00740        0.00547
       5036.970            0.01100        0.00548
       5039.565            0.01230        0.00553
       5042.160            0.02050        0.00542
       5044.754            0.02550        0.00543
       5047.350           -0.00000        0.00542
       5049.945            0.00400        0.00543
       5052.542            0.00840        0.00555
       5055.137            0.01970        0.00550
       5057.734            0.02380        0.00542
       5060.331            0.01610        0.00542
       5062.927            0.01470        0.00552
       5065.524            0.01170        0.00563
       5068.122            0.01940        0.00565
       5070.720            0.00830        0.00541
       5073.317            0.00660        0.00536
       5075.916            0.01390        0.00533
       5078.514            0.02020        0.00545
       5081.113            0.00640        0.00539
       5083.712            0.02340        0.00537
       5086.311            0.02210        0.00542
       5088.910            0.01250        0.00545
       5091.510            0.00870        0.00545
       5094.110            0.01470        0.00552
       5096.710            0.01870        0.00541
       5099.311            0.00900        0.00541
       5101.912            0.01910        0.00540
       5104.513            0.02420        0.00540
       5107.114            0.01370        0.00537
       5109.715            0.01710        0.00539
       5112.317            0.01430        0.00541
       5114.919            0.00850        0.00542
       5117.521            0.01660        0.00545
       5120.124            0.01760        0.00537
       5122.727            0.00710        0.00536
       5125.330            0.01350        0.00541
       5127.933            0.01900        0.00539
       5130.536            0.02110        0.00534
       5133.140            0.01560        0.00541
       5135.744            0.01140        0.00544
       5138.349            0.01640        0.00546
       5140.953            0.01550        0.00548
       5143.558            0.02110        0.00545
       5146.163            0.02320        0.00547
       5148.768            0.00910        0.00544
       5151.374            0.01310        0.00550
       5153.979            0.01640        0.00543
       5156.585            0.01820        0.00543
       5159.191            0.01860        0.00540
       5161.798            0.01890        0.00532
       5164.405            0.01980        0.00537
       5167.012            0.03060        0.00528
       5169.619            0.01460        0.00514
       5172.226            0.01590        0.00520
       5174.834            0.01570        0.00518
       5177.442            0.02290        0.00520
       5180.050            0.01320        0.00515
       5182.659            0.01220        0.00532
       5185.267            0.01360        0.00536
       5187.876            0.01930        0.00528
       5190.485            0.00850        0.00538
       5193.095            0.01740        0.00572
       5195.704            0.01080        0.00596
       5198.314            0.02500        0.00592
       5200.924            0.02020        0.00589
       5203.535            0.02800        0.00593
       5206.145            0.03390        0.00590
       5208.756            0.02480        0.00565
       5211.367            0.02740        0.00544
       5213.979            0.02180        0.00541
       5216.590            0.03000        0.00536
       5219.202            0.01550        0.00540
       5221.814            0.02450        0.00550
       5224.426            0.03630        0.00538
       5227.039            0.03120        0.00546
       5229.651            0.02700        0.00537
       5232.264            0.02990        0.00540
       5234.877            0.02170        0.00544
       5237.491            0.04000        0.00544
       5240.104            0.01380        0.00537
       5242.718            0.03240        0.00547
       5245.333            0.03260        0.00548
       5247.947            0.04130        0.00540
       5250.562            0.02840        0.00548
       5253.176            0.03770        0.00541
       5255.792            0.03610        0.00548
       5258.407            0.01810        0.00545
       5261.022            0.03190        0.00532
       5263.638            0.04080        0.00534
       5266.254            0.02340        0.00527
       5268.870            0.03140        0.00523
       5271.486            0.02700        0.00523
       5274.103            0.03600        0.00531
       5276.720            0.02000        0.00529
       5279.337            0.02900        0.00538
       5281.955            0.03830        0.00537
       5284.572            0.03330        0.00537
       5287.190            0.02490        0.00530
       5289.808            0.02990        0.00536
       5292.426            0.02700        0.00537
       5295.045            0.02210        0.00538
       5297.664            0.02760        0.00536
       5300.282            0.03300        0.00543
       5302.901            0.02660        0.00540
       5305.521            0.02900        0.00542
       5308.141            0.03360        0.00544
       5310.760            0.02470        0.00542
       5313.380            0.03370        0.00542
       5316.000            0.02850        0.00545
       5318.621            0.02870        0.00544
       5321.242            0.02350        0.00543
       5323.863            0.03460        0.00548
       5326.484            0.02660        0.00539
       5329.105            0.02970        0.00543
       5331.727            0.02330        0.00548
       5334.349            0.02780        0.00545
       5336.971            0.02860        0.00541
       5339.593            0.03490        0.00537
       5342.216            0.02690        0.00541
       5344.838            0.02080        0.00532
       5347.461            0.02050        0.00549
       5350.084            0.01750        0.00536
       5352.708            0.02490        0.00537
       5355.331            0.03340        0.00538
       5357.955            0.01940        0.00540
       5360.579            0.02690        0.00533
       5363.203            0.02310        0.00529
       5365.828            0.03150        0.00531
       5368.452            0.03020        0.00534
       5371.077            0.02540        0.00529
       5373.702            0.01520        0.00527
       5376.328            0.03260        0.00533
       5378.953            0.03230        0.00528
       5381.579            0.03840        0.00535
       5384.205            0.02810        0.00534
       5386.831            0.02930        0.00529
       5389.458            0.02660        0.00528
       5392.084            0.02770        0.00531
       5394.710            0.02250        0.00527
       5397.338            0.03120        0.00523
       5399.965            0.03070        0.00521
       5402.592            0.01850        0.00524
       5405.220            0.02240        0.00525
       5407.848            0.01870        0.00525
       5410.476            0.03180        0.00519
       5413.104            0.02510        0.00526
       5415.732            0.03020        0.00525
       5418.361            0.01870        0.00530
       5420.990            0.03440        0.00529
       5423.619            0.02300        0.00526
       5426.249            0.02970        0.00528
       5428.878            0.03430        0.00525
       5431.508            0.02490        0.00531
       5434.138            0.03020        0.00529
       5436.768            0.02970        0.00532
       5439.398            0.03410        0.00534
       5442.029            0.03450        0.00528
       5444.659            0.03860        0.00534
       5447.291            0.02770        0.00531
       5449.921            0.02960        0.00534
       5452.553            0.02780        0.00538
       5455.185            0.03540        0.00537
       5457.816            0.02940        0.00535
       5460.448            0.03220        0.00535
       5463.080            0.03590        0.00535
       5465.712            0.02560        0.00537
       5468.345            0.03950        0.00541
       5470.978            0.03230        0.00547
       5473.611            0.01630        0.00529
       5476.244            0.03470        0.00533
       5478.877            0.02480        0.00533
       5481.511            0.02860        0.00534
       5484.145            0.03400        0.00532
       5486.779            0.02580        0.00537
       5489.413            0.02360        0.00541
       5492.047            0.03230        0.00537
       5494.682            0.02930        0.00545
       5497.317            0.03080        0.00540
       5499.952            0.02250        0.00541
       5502.587            0.02670        0.00548
       5505.222            0.02390        0.00547
       5507.858            0.02900        0.00551
       5510.494            0.04280        0.00543
       5513.129            0.02210        0.00541
       5515.766            0.03580        0.00547
       5518.402            0.04150        0.00549
       5521.039            0.02790        0.00544
       5523.675            0.02490        0.00543
       5526.312            0.01550        0.00544
       5528.949            0.02200        0.00545
       5531.586            0.02400        0.00542
       5534.224            0.02420        0.00548
       5536.862            0.03100        0.00551
       5539.500            0.02450        0.00555
       5542.138            0.03440        0.00563
       5544.776            0.03570        0.00563
       5547.415            0.03360        0.00570
       5550.053            0.01900        0.00566
       5552.692            0.03670        0.00560
       5555.331            0.02540        0.00554
       5557.970            0.02410        0.00569
       5560.609            0.03800        0.00563
       5563.249            0.02570        0.00568
       5565.889            0.03340        0.00564
       5568.529            0.04460        0.00707
       5571.169            0.05250        0.01323
       5573.810            0.04350        0.01534
       5576.450            0.02560        0.01543
       5579.091            0.00890        0.01537
       5581.731            0.04000        0.01539
       5584.373            0.01130        0.01520
       5587.014            0.01250        0.01129
       5589.656            0.03040        0.00601
       5592.297            0.02900        0.00563
       5594.939            0.03260        0.00559
       5597.581            0.03490        0.00565
       5600.223            0.02730        0.00566
       5602.866            0.02250        0.00574
       5605.508            0.03300        0.00570
       5608.151            0.02510        0.00568
       5610.794            0.02960        0.00568
       5613.437            0.02350        0.00568
       5616.081            0.02470        0.00558
       5618.724            0.02810        0.00565
       5621.368            0.02780        0.00564
       5624.011            0.02200        0.00572
       5626.655            0.01840        0.00567
       5629.300            0.02770        0.00559
       5631.944            0.02580        0.00563
       5634.589            0.02490        0.00558
       5637.233            0.02570        0.00576
       5639.878            0.01950        0.00582
       5642.523            0.03640        0.00566
       5645.169            0.02690        0.00567
       5647.814            0.02730        0.00565
       5650.460            0.01680        0.00563
       5653.106            0.02150        0.00564
       5655.752            0.02340        0.00559
       5658.398            0.02750        0.00564
       5661.044            0.01950        0.00560
       5663.691            0.01020        0.00567
       5666.337            0.02170        0.00587
       5668.984            0.00650        0.00584
       5671.632            0.03050        0.00572
       5674.279            0.01220        0.00571
       5676.926            0.01340        0.00573
       5679.574            0.03510        0.00574
       5682.222            0.03120        0.00576
       5684.870            0.02210        0.00579
       5687.518            0.02390        0.00576
       5690.166            0.02310        0.00581
       5692.814            0.01610        0.00585
       5695.463            0.01640        0.00586
       5698.112            0.03530        0.00586
       5700.761            0.01530        0.00581
       5703.410            0.02170        0.00580
       5706.060            0.02760        0.00582
       5708.709            0.02620        0.00589
       5711.358            0.02000        0.00579
       5714.008            0.02080        0.00581
       5716.658            0.02250        0.00583
       5719.309            0.02640        0.00583
       5721.959            0.02510        0.00582
       5724.609            0.03560        0.00586
       5727.260            0.02660        0.00585
       5729.911            0.02130        0.00584
       5732.562            0.02320        0.00584
       5735.213            0.02900        0.00584
       5737.864            0.02350        0.00579
       5740.516            0.02180        0.00578
       5743.167            0.02030        0.00578
       5745.819            0.00690        0.00580
       5748.472            0.02390        0.00583
       5751.124            0.01900        0.00576
       5753.776            0.02180        0.00581
       5756.429            0.02150        0.00574
       5759.081            0.01840        0.00577
       5761.734            0.02440        0.00574
       5764.387            0.02000        0.00577
       5767.041            0.01080        0.00575
       5769.694            0.01660        0.00580
       5772.347            0.02530        0.00581
       5775.001            0.01690        0.00577
       5777.655            0.01380        0.00582
       5780.309            0.02080        0.00577
       5782.963            0.01660        0.00576
       5785.617            0.00610        0.00574
       5788.271            0.01300        0.00575
       5790.926            0.01600        0.00576
       5793.581            0.00640        0.00578
       5796.236            0.02270        0.00581
       5798.891            0.02370        0.00580
       5801.546            0.02090        0.00585
       5804.202            0.01640        0.00582
       5806.857            0.00990        0.00583
       5809.513            0.01390        0.00587
       5812.169            0.01700        0.00587
       5814.825            0.01780        0.00587
       5817.481            0.01290        0.00593
       5820.138            0.01690        0.00590
       5822.794            0.01550        0.00587
       5825.451            0.02010        0.00587
       5828.108            0.01620        0.00592
       5830.765            0.03130        0.00591
       5833.422            0.01310        0.00585
       5836.080            0.02830        0.00585
       5838.737            0.02210        0.00586
       5841.395            0.02150        0.00591
       5844.052            0.01930        0.00595
       5846.710            0.01900        0.00590
       5849.368            0.00420        0.00585
       5852.026            0.01590        0.00590
       5854.685            0.01100        0.00591
       5857.344            0.01760        0.00589
       5860.002            0.01910        0.00618
       5862.661            0.01750        0.00635
       5865.320            0.02450        0.00645
       5867.979            0.02380        0.00656
       5870.639            0.03450        0.00658
       5873.298            0.02780        0.00670
       5875.958            0.03540        0.00656
       5878.618            0.01760        0.00637
       5881.277            0.01750        0.00690
       5883.938            0.00870        0.00942
       5886.598            0.00520        0.01027
       5889.258            0.01680        0.01124
       5891.918            0.03180        0.01192
       5894.580            0.01300        0.01189
       5897.240            0.00840        0.01174
       5899.901            0.01790        0.01003
       5902.562            0.02370        0.00875
       5905.224            0.03150        0.00785
       5907.885            0.01160        0.00657
       5910.546            0.00730        0.00667
       5913.208            0.01850        0.00666
       5915.870            0.01790        0.00662
       5918.532            0.01600        0.00667
       5921.194            0.01460        0.00672
       5923.856            0.02340        0.00664
       5926.519            0.02850        0.00666
       5929.182            0.00480        0.00673
       5931.844            0.00830        0.00675
       5934.507            0.02640        0.00665
       5937.170            0.01850        0.00657
       5939.833            0.01670        0.00668
       5942.497            0.01410        0.00652
       5945.160            0.03030        0.00633
       5947.824            0.02490        0.00652
       5950.487            0.01340        0.00664
       5953.151            0.01820        0.00659
       5955.815            0.02370        0.00655
       5958.479            0.02130        0.00652
       5961.144            0.01870        0.00646
       5963.809            0.01560        0.00636
       5966.473            0.02370        0.00624
       5969.138            0.01470        0.00631
       5971.803            0.01530        0.00643
       5974.468            0.01870        0.00645
       5977.133            0.01330        0.00645
       5979.798            0.01710        0.00636
       5982.463            0.01730        0.00630
       5985.129            0.02220        0.00633
       5987.795            0.01780        0.00619
       5990.460            0.02760        0.00615
       5993.126            0.02760        0.00609
       5995.792            0.02930        0.00615
       5998.459            0.01450        0.00615
       6001.125            0.02680        0.00616
       6003.792            0.02020        0.00613
       6006.458            0.01680        0.00607
       6009.125            0.01760        0.00602
       6011.792            0.02010        0.00599
       6014.459            0.04370        0.00592
       6017.126            0.01340        0.00583
       6019.794            0.01930        0.00584
       6022.461            0.01520        0.00590
       6025.129            0.01660        0.00585
       6027.797            0.02700        0.00583
       6030.465            0.02670        0.00587
       6033.133            0.01730        0.00582
       6035.801            0.01420        0.00583
       6038.469            0.02460        0.00582
       6041.138            0.01590        0.00585
       6043.806            0.01500        0.00579
       6046.475            0.01960        0.00567
       6049.144            0.01860        0.00567
       6051.812            0.01240        0.00565
       6054.482            0.01740        0.00565
       6057.151            0.02270        0.00566
       6059.820            0.00600        0.00561
       6062.490            0.02010        0.00565
       6065.159            0.03120        0.00569
       6067.829            0.02490        0.00565
       6070.499            0.00370        0.00566
       6073.169            0.02890        0.00561
       6075.839            0.02030        0.00556
       6078.509            0.02280        0.00558
       6081.180            0.01430        0.00558
       6083.850            0.01620        0.00560
       6086.521            0.03150        0.00556
       6089.192            0.01760        0.00553
       6091.863            0.01490        0.00559
       6094.534            0.02080        0.00553
       6097.205            0.01230        0.00563
       6099.876            0.01480        0.00565
       6102.547            0.02250        0.00561
       6105.219            0.03640        0.00558
       6107.891            0.02180        0.00556
       6110.562            0.02340        0.00557
       6113.234            0.02280        0.00560
       6115.906            0.02650        0.00550
       6118.579            0.01670        0.00552
       6121.251            0.01990        0.00554
       6123.923            0.02560        0.00544
       6126.596            0.01910        0.00542
       6129.269            0.01780        0.00546
       6131.941            0.01630        0.00554
       6134.614            0.02420        0.00557
       6137.287            0.02390        0.00558
       6139.960            0.02220        0.00567
       6142.634            0.02250        0.00566
       6145.307            0.02920        0.00566
       6147.980            0.02670        0.00564
       6150.654            0.01270        0.00569
       6153.328            0.02340        0.00562
       6156.002            0.01010        0.00553
       6158.676            0.02010        0.00555
       6161.350            0.02200        0.00552
       6164.024            0.03110        0.00566
       6166.699            0.03210        0.00571
       6169.373            0.02530        0.00562
       6172.048            0.02640        0.00570
       6174.723            0.02030        0.00564
       6177.397            0.02380        0.00571
       6180.072            0.02800        0.00563
       6182.748            0.02670        0.00545
       6185.422            0.00910        0.00544
       6188.098            0.02020        0.00541
       6190.773            0.02910        0.00541
       6193.449            0.01390        0.00545
       6196.125            0.02180        0.00548
       6198.800            0.02660        0.00558
       6201.476            0.02250        0.00558
       6204.152            0.01360        0.00553
       6206.828            0.00980        0.00563
       6209.505            0.02300        0.00559
       6212.181            0.02980        0.00556
       6214.857            0.01750        0.00556
       6217.534            0.02530        0.00560
       6220.211            0.02300        0.00567
       6222.888            0.01590        0.00562
       6225.564            0.02290        0.00555
       6228.242            0.01090        0.00593
       6230.919            0.01440        0.00634
       6233.596            0.00930        0.00647
       6236.273            0.02010        0.00679
       6238.951            0.02480        0.00683
       6241.628            0.01200        0.00667
       6244.306            0.01060        0.00648
       6246.984            0.01060        0.00596
       6249.662            0.02370        0.00589
       6252.340            0.02430        0.00630
       6255.019            0.02560        0.00633
       6257.697            0.01420        0.00642
       6260.375            0.00310        0.00657
       6263.054            0.02360        0.00659
       6265.732            0.02010        0.00659
       6268.411            0.02060        0.00615
       6271.090            0.01360        0.00602
       6273.769            0.03110        0.00598
       6276.448            0.01510        0.00578
       6279.127            0.01260        0.00585
       6281.806            0.01370        0.00631
       6284.486            0.02910        0.00638
       6287.165            0.02210        0.00632
       6289.845            0.01890        0.00637
       6292.524            0.01690        0.00894
       6295.205            0.02260        0.01365
       6297.884            0.02180        0.01395
       6300.564            0.02430        0.01405
       6303.245            0.02160        0.01416
       6305.925            0.00350        0.01412
       6308.605            0.00010        0.01329
       6311.286            0.02590        0.00818
       6313.966            0.00830        0.00636
       6316.647            0.02420        0.00613
       6319.328            0.01300        0.00578
       6322.008            0.01890        0.00592
       6324.689            0.01660        0.00628
       6327.371            0.00830        0.00640
       6330.052            0.01280        0.00631
       6332.733            0.01490        0.00612
       6335.415            0.02080        0.00623
       6338.096            0.02070        0.00622
       6340.778            0.00570        0.00562
       6343.459            0.01340        0.00564
       6346.141            0.01480        0.00565
       6348.823            0.02270        0.00572
       6351.505            0.03490        0.00599
       6354.188            0.00800        0.00606
       6356.870            0.02960        0.00778
       6359.552            0.01840        0.00908
       6362.234            0.00150        0.00913
       6364.917            0.02790        0.00910
       6367.600            0.01490        0.00895
       6370.282            0.02760        0.00887
       6372.965            0.00450        0.00797
       6375.648            0.01180        0.00574
       6378.331            0.00430        0.00549
       6381.014            0.02530        0.00561
