@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.612
@SPECTRUM spectrum_03D1dt_333.dat
@SN-NAME 03D1dt
       8518.440            0.01140        0.00610
       8533.440           -0.00073        0.00648
       8548.440            0.00575        0.00717
       8563.440            0.00899        0.00635
       8578.440            0.01606        0.00597
       8593.440            0.00488        0.00714
       8608.440            0.00258        0.00652
       8623.440            0.00099        0.01010
       8638.440            0.02033        0.00948
       8653.440            0.01557        0.01010
       8668.440           -0.00319        0.01111
       8683.440            0.00084        0.00811
       8698.440            0.01533        0.00788
       8713.440            0.02235        0.00683
       8728.440            0.01034        0.00744
       8743.440            0.01059        0.00703
       8758.440            0.02069        0.01306
       8773.440            0.01710        0.01527
       8788.440           -0.00236        0.01206
       8803.440            0.01654        0.00822
       8818.440            0.01192        0.01095
       8833.440            0.02666        0.01670
       8848.440            0.02681        0.01152
       8863.440           -0.00278        0.01053
       8878.440            0.01210        0.01307
       8893.440            0.02109        0.01378
       8908.440            0.01038        0.01408
