wavelength spec_sum spec_optimal
8889.76 -0.410924 -0.0602791
8892.43 -0.327314 -0.569731
8895.11 -0.193638 0.486924
8897.78 0.113084 -0.203538
8900.46 0.342388 -0.780135
8903.13 0.723726 -0.102559
8905.8 0.128429 -0.0336568
8908.48 0.133818 0.0244508
8911.15 0.145301 0.625776
8913.82 -0.20327 0.00749632
8916.49 -0.303413 -0.664503
8919.17 -0.156947 0.329386
8921.84 0.108687 -0.280888
8924.51 0.250143 -0.462698
8927.18 0.221135 0.153175
8929.85 -0.168783 0.446611
8932.52 -0.134434 -0.0620213
8935.19 -0.284217 0.0449935
8937.87 0.148683 0.551706
8940.54 0.41673 0.104897
8943.21 -0.593007 -0.122232
8945.87 0.0974643 0.411464
8948.54 0.17507 -0.407785
8951.21 -0.473054 -0.017886
8953.88 0.108231 -0.204515
8956.55 -0.686809 -0.267916
8959.22 -0.264288 0.361513
8961.89 -0.282675 -0.295638
8964.55 0.0953609 -0.180332
8967.22 0.0894096 0.328237
8969.89 -0.0871905 -0.374306
8972.56 -0.253456 -0.0839081
8975.22 -0.727044 0.00625087
8977.89 0.13118 0.170444
8980.56 -0.0132741 -0.0433225
8983.22 -0.03976 0.556236
8985.89 0.601139 0.744436
8988.55 0.204034 -0.0685412
8991.22 0.351208 -0.272974
8993.88 0.283952 1.0083
8996.55 0.143025 -0.355404
8999.21 0.0928002 -0.18977
9001.88 -0.449052 0.493616
9004.54 -0.112308 0.235296
9007.2 -0.184631 -0.833357
9009.87 -0.295566 -0.273753
9012.53 0.848686 -0.604618
9015.19 0.279327 -0.217445
9017.86 -0.507075 -0.648289
9020.52 0.481336 0.693286
9023.18 0.0167113 -0.141287
9025.84 -0.0308935 0.294099
9028.5 -0.24534 -0.756646
9031.16 -0.177927 -0.25845
9033.83 -0.601518 -0.677301
9036.49 0.00481585 1.00129
9039.15 0.357381 -0.507212
9041.81 0.258188 -0.54059
9044.47 0.0762761 0.233009
9047.13 -0.141615 -0.107126
9049.79 0.258605 -0.851016
9052.44 -0.0883915 0.790767
9055.1 -0.0472836 0.618526
9057.76 -0.390197 1.21763
9060.42 0.241338 0.594266
9063.08 0.124622 -0.0867492
9065.74 0.0346262 0.283725
9068.39 0.131371 0.427007
9071.05 -0.325743 0.0277076
9073.71 0.714325 0.785702
9076.37 -0.115333 0.200802
9079.02 0.0509538 0.73507
9081.68 -0.136978 0.390394
9084.33 -0.21293 0.730318
9086.99 0.415738 -0.364984
9089.64 0.53836 -0.00301534
9092.3 0.283036 0.429107
9094.95 -0.187057 0.698616
9097.61 0.0621196 -0.580758
9100.26 0.209073 0.767554
9102.92 -0.22054 0.231814
9105.57 -0.143805 0.194357
9108.23 -0.0408694 0.512547
9110.88 0.0325622 0.923289
9113.53 0.103995 -0.0350696
9116.18 -0.236941 0.529071
9118.84 -0.509745 0.860969
9121.49 0.0390049 1.17653
9124.14 0.893831 0.25466
9126.79 0.582776 -0.250958
9129.44 0.0481956 0.0488186
9132.1 1.14481 0.24118
9134.75 0.541429 0.66545
9137.4 -0.113705 2.43493
9140.05 0.514479 0.335143
9142.7 0.0615127 -0.126494
9145.35 0.381747 0.462244
9148 -0.0167822 0.663431
9150.65 0.963717 -1.32728
9153.29 0.656403 -1.00385
9155.94 0.863423 0.258605
9158.59 -0.267039 -0.652365
9161.24 -0.172034 -0.0146887
9163.89 -0.491477 -0.343754
9166.54 0.227263 -0.0711035
9169.18 -0.0711455 -0.0194151
9171.83 -0.657017 0.0185598
9174.48 0.273672 -2.33666
9177.12 -0.324866 0.160046
9179.77 -0.799148 -1.22052
9182.42 -0.951173 3.18524
9185.06 0.790257 -0.448869
9187.71 -0.386726 1.45329
9190.35 -0.987412 2.10778
9193 -0.694304 4.03082
9195.64 -0.279498 -1.38635
9198.29 -1.06456 2.98831
9200.93 -0.879372 -2.31255
9203.57 2.76588 -5.22244
9206.22 -2.13994 1.36918
9208.86 0.0801229 -1.24311
9211.5 2.08072 5.84987
9214.15 -0.226638 0.750227
9216.79 -0.286932 4.82237
9219.43 2.8572 -1.64488
9222.07 -0.249361 4.18073
9224.72 2.17488 2.1285
9227.36 -3.27359 5.75183
9230 4.78161 -1.13283
9232.64 -2.22998 33.6041
9235.28 -0.149898 32.4713
9237.92 -3.6881 -484.145
9240.56 -3.22908 41.102
9243.2 0.280491 2.99274
9245.84 4.10622 9.37657
9248.48 -3.79664 9.71123
9251.12 -1.37454 -13.3365
9253.76 -7.53328 -6.84269
9256.39 15.5787 -4.03644
9259.03 27.6332 -1.69044
9261.67 -40.1974 -7.69846
9264.31 -25.1688 -0.728482
9266.95 13.1582 -2.12189
9269.58 8.06248 0.221038
9272.22 4.74178 -1.45146
9274.86 -6.24299 -0.982045
9277.49 3.50948 -1.15695
9280.13 -0.937066 -1.31007
9282.76 1.60713 -4.82198
9285.4 6.54092 -2.60976
9288.03 2.74962 -0.636494
9290.67 0.349397 -1.15988
9293.3 -0.0637677 -4.05909
9295.94 1.63287 0.407156
9298.57 -4.09704 3.40653
9301.21 0.11332 0.600328
9303.84 2.94348 -2.80776
9306.47 0.917529 -1.29993
9309.11 -0.470991 -2.47665
9311.74 -1.54119 1.16828
9314.37 -0.492863 -0.986102
9317 -0.173676 0.059482
9319.63 0.478287 -0.894277
9322.27 0.608771 0.627765
9324.9 -0.769437 -1.20243
9327.53 -1.52046 -1.15399
9330.16 -0.576738 -0.284726
9332.79 0.434576 -0.0306525
