wavelength spec_sum spec_optimal
8907.01 8.82006 58.9907
8909.66 10.5741 47.2479
8912.32 4.90802 59.9347
8914.97 -5.09838 96.2366
8917.62 5.36953 117.644
8920.27 7.94796 118.02
8922.92 2.73294 71.5584
8925.57 4.62773 -39.4858
8928.22 -1.13483 12.7282
8930.87 -7.68865 32.1942
8933.52 0.225474 45.8196
8936.17 -1.6834 63.3871
8938.82 2.40225 70.7158
8941.47 1.83409 69.5737
8944.11 -0.640079 63.1753
8946.76 3.42112 46.9431
8949.41 -0.925795 23.6934
8952.06 -2.44537 41.0107
8954.7 6.24984 121.363
8957.35 4.03335 80.8848
8960 1.20519 83.2767
8962.64 -4.21792 -13.2921
8965.29 -1.71791 -26.4522
8967.94 5.81022 6.3147
8970.58 2.26137 27.2815
8973.23 5.40679 44.0912
8975.87 2.94746 52.4805
8978.52 4.0956 59.5136
8981.16 6.0645 49.5323
8983.8 2.63197 66.1797
8986.45 9.77333 77.8401
8989.09 7.31923 53.0611
8991.74 5.68908 51.9062
8994.38 7.61877 31.5117
8997.02 2.13386 53.4969
8999.66 3.59528 71.1874
9002.3 6.99978 49.5004
9004.95 5.3059 24.6289
9007.59 3.68596 -11.7621
9010.23 2.73339 7.70173
9012.87 2.19287 32.1819
9015.51 8.45247 47.4581
9018.15 2.11979 50.5397
9020.79 3.89039 50.7686
9023.43 1.6506 52.5054
9026.07 6.61627 55.3483
9028.71 6.7829 53.2576
9031.35 5.79798 59.01
9033.99 7.02881 60.3252
9036.62 9.23252 59.7263
9039.26 6.02362 54.8506
9041.9 11.3166 34.9344
9044.54 5.29391 44.5694
9047.17 3.93628 63.0549
9049.81 5.12262 58.0472
9052.45 7.87849 53.2758
9055.08 5.58028 21.327
9057.72 -0.574686 22.7277
9060.35 5.27598 35.1597
9062.99 5.04827 40.6236
