@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.415
@SPECTRUM spectrum_04D2fp_470.dat
@SN-NAME 04D2fp
       4859.813            0.03110        0.00475
       4862.365            0.03540        0.00477
       4864.917            0.03490        0.00476
       4867.470            0.03240        0.00478
       4870.023            0.04050        0.00470
       4872.576            0.03360        0.00472
       4875.129            0.03400        0.00472
       4877.683            0.03200        0.00473
       4880.237            0.03330        0.00471
       4882.792            0.03200        0.00481
       4885.346            0.03520        0.00488
       4887.901            0.03560        0.00491
       4890.457            0.03940        0.00481
       4893.012            0.03150        0.00480
       4895.568            0.02260        0.00480
       4898.125            0.02170        0.00483
       4900.681            0.02460        0.00481
       4903.238            0.02170        0.00477
       4905.795            0.02280        0.00476
       4908.353            0.03190        0.00478
       4910.910            0.04200        0.00471
       4913.468            0.03600        0.00465
       4916.026            0.03090        0.00457
       4918.585            0.03130        0.00464
       4921.144            0.03420        0.00468
       4923.703            0.02660        0.00462
       4926.263            0.04300        0.00464
       4928.823            0.03770        0.00468
       4931.383            0.04150        0.00465
       4933.943            0.04240        0.00473
       4936.504            0.03380        0.00465
       4939.065            0.03860        0.00473
       4941.626            0.03630        0.00476
       4944.188            0.02670        0.00470
       4946.750            0.04270        0.00470
       4949.312            0.04250        0.00472
       4951.875            0.03450        0.00469
       4954.438            0.03560        0.00468
       4957.000            0.04270        0.00465
       4959.564            0.03560        0.00472
       4962.127            0.05320        0.00475
       4964.691            0.05180        0.00473
       4967.256            0.05010        0.00486
       4969.820            0.03670        0.00487
       4972.385            0.04860        0.00490
       4974.950            0.04380        0.00485
       4977.516            0.03520        0.00474
       4980.082            0.04650        0.00471
       4982.647            0.04150        0.00466
       4985.214            0.03930        0.00469
       4987.780            0.04910        0.00471
       4990.347            0.04020        0.00468
       4992.915            0.04250        0.00476
       4995.482            0.05130        0.00480
       4998.050            0.04070        0.00471
       5000.618            0.05270        0.00473
       5003.186            0.04280        0.00471
       5005.755            0.04890        0.00466
       5008.324            0.04610        0.00467
       5010.893            0.05630        0.00466
       5013.462            0.04750        0.00466
       5016.032            0.04770        0.00464
       5018.602            0.04110        0.00458
       5021.172            0.05530        0.00473
       5023.743            0.04560        0.00460
       5026.314            0.05490        0.00462
       5028.885            0.04430        0.00457
       5031.457            0.05590        0.00465
       5034.028            0.04690        0.00461
       5036.601            0.04850        0.00463
       5039.173            0.04350        0.00451
       5041.746            0.05520        0.00457
       5044.318            0.04640        0.00451
       5046.892            0.04810        0.00450
       5049.465            0.05870        0.00458
       5052.039            0.05460        0.00451
       5054.613            0.06060        0.00457
       5057.187            0.04960        0.00454
       5059.762            0.06010        0.00459
       5062.336            0.05040        0.00450
       5064.912            0.05770        0.00459
       5067.487            0.04580        0.00448
       5070.062            0.06150        0.00450
       5072.639            0.04100        0.00440
       5075.215            0.04980        0.00448
       5077.792            0.04390        0.00440
       5080.368            0.04350        0.00439
       5082.945            0.05260        0.00442
       5085.522            0.04900        0.00447
       5088.100            0.04980        0.00443
       5090.678            0.04480        0.00449
       5093.256            0.04620        0.00444
       5095.835            0.04090        0.00439
       5098.414            0.04650        0.00441
       5100.993            0.05350        0.00451
       5103.572            0.04860        0.00446
       5106.151            0.03870        0.00437
       5108.731            0.04370        0.00447
       5111.311            0.04810        0.00442
       5113.892            0.05170        0.00443
       5116.472            0.05180        0.00446
       5119.053            0.03260        0.00440
       5121.634            0.05040        0.00444
       5124.216            0.05470        0.00444
       5126.797            0.03780        0.00439
       5129.379            0.04310        0.00438
       5131.962            0.03610        0.00448
       5134.544            0.04670        0.00452
       5137.127            0.04250        0.00454
       5139.710            0.04300        0.00458
       5142.293            0.04350        0.00457
       5144.877            0.04630        0.00455
       5147.461            0.04870        0.00453
       5150.045            0.04950        0.00454
       5152.629            0.04590        0.00454
       5155.214            0.03270        0.00447
       5157.799            0.03110        0.00453
       5160.384            0.03600        0.00447
       5162.970            0.03710        0.00441
       5165.555            0.03440        0.00437
       5168.142            0.04040        0.00433
       5170.728            0.02590        0.00426
       5173.314            0.03060        0.00429
       5175.901            0.03060        0.00427
       5178.488            0.02290        0.00425
       5181.075            0.03120        0.00435
       5183.663            0.02220        0.00449
       5186.251            0.02500        0.00446
       5188.839            0.02730        0.00440
       5191.427            0.03370        0.00463
       5194.016            0.02470        0.00494
       5196.604            0.02560        0.00507
       5199.194            0.02040        0.00509
       5201.783            0.01330        0.00506
       5204.373            0.02120        0.00500
       5206.963            0.01460        0.00469
       5209.553            0.01960        0.00447
       5212.144            0.01900        0.00442
       5214.734            0.03050        0.00442
       5217.325            0.01370        0.00445
       5219.916            0.02430        0.00451
       5222.508            0.02070        0.00449
       5225.100            0.02520        0.00452
       5227.691            0.01450        0.00451
       5230.284            0.02360        0.00446
       5232.876            0.01370        0.00446
       5235.469            0.01610        0.00454
       5238.062            0.00990        0.00450
       5240.655            0.02370        0.00448
       5243.249            0.02040        0.00451
       5245.842            0.02040        0.00447
       5248.437            0.01640        0.00436
       5251.031            0.01600        0.00445
       5253.625            0.02150        0.00456
       5256.220            0.01630        0.00456
       5258.815            0.00900        0.00454
       5261.410            0.01410        0.00442
       5264.006            0.01110        0.00433
       5266.602            0.01160        0.00425
       5269.198            0.02230        0.00426
       5271.794            0.02140        0.00441
       5274.390            0.02570        0.00447
       5276.987            0.01970        0.00445
       5279.584            0.02180        0.00453
       5282.182            0.00670        0.00441
       5284.779            0.00520        0.00438
       5287.377            0.01450        0.00435
       5289.975            0.01540        0.00431
       5292.573            0.01760        0.00446
       5295.171            0.02030        0.00447
       5297.771            0.01860        0.00441
       5300.369            0.01460        0.00444
       5302.969            0.02310        0.00445
       5305.568            0.01640        0.00444
       5308.168            0.02510        0.00449
       5310.768            0.02280        0.00440
       5313.368            0.02650        0.00450
       5315.968            0.02360        0.00451
       5318.569            0.02220        0.00451
       5321.170            0.01590        0.00449
       5323.771            0.00990        0.00452
       5326.373            0.01750        0.00458
       5328.975            0.01930        0.00459
       5331.577            0.01950        0.00453
       5334.179            0.01170        0.00458
       5336.781            0.02510        0.00449
       5339.384            0.02590        0.00445
       5341.987            0.01610        0.00435
       5344.590            0.03150        0.00444
       5347.193            0.03330        0.00436
       5349.797            0.01990        0.00444
       5352.401            0.02620        0.00437
       5355.005            0.02110        0.00439
       5357.609            0.03030        0.00440
       5360.214            0.02170        0.00438
       5362.818            0.02140        0.00440
       5365.423            0.02580        0.00435
       5368.029            0.02590        0.00432
       5370.634            0.02160        0.00437
       5373.240            0.02090        0.00441
       5375.846            0.01700        0.00444
       5378.452            0.01330        0.00437
       5381.059            0.02580        0.00433
       5383.666            0.02230        0.00439
       5386.272            0.02840        0.00441
       5388.879            0.02360        0.00436
       5391.487            0.01920        0.00429
       5394.095            0.02390        0.00433
       5396.703            0.02530        0.00433
       5399.311            0.02810        0.00430
       5401.919            0.02580        0.00429
       5404.528            0.02940        0.00435
       5407.136            0.03180        0.00431
       5409.746            0.02900        0.00436
       5412.355            0.02460        0.00431
       5414.964            0.02980        0.00434
       5417.574            0.01970        0.00432
       5420.184            0.02920        0.00435
       5422.794            0.03450        0.00437
       5425.405            0.02980        0.00440
       5428.015            0.02850        0.00441
       5430.626            0.04970        0.00444
       5433.237            0.03010        0.00439
       5435.849            0.02630        0.00435
       5438.460            0.03690        0.00443
       5441.072            0.03120        0.00447
       5443.684            0.04210        0.00441
       5446.296            0.04340        0.00441
       5448.909            0.03380        0.00442
       5451.521            0.03640        0.00444
       5454.134            0.03360        0.00443
       5456.748            0.04290        0.00445
       5459.361            0.04600        0.00447
       5461.975            0.04390        0.00451
       5464.588            0.05220        0.00446
       5467.203            0.04100        0.00449
       5469.817            0.05450        0.00449
       5472.431            0.04650        0.00445
       5475.046            0.05520        0.00451
       5477.661            0.05500        0.00457
       5480.276            0.04760        0.00452
       5482.892            0.05650        0.00446
       5485.507            0.05250        0.00452
       5488.123            0.06080        0.00455
       5490.739            0.06210        0.00453
       5493.355            0.06680        0.00457
       5495.972            0.05620        0.00456
       5498.589            0.05530        0.00461
       5501.206            0.06510        0.00461
       5503.823            0.04580        0.00460
       5506.440            0.05190        0.00457
       5509.058            0.05400        0.00465
       5511.676            0.06440        0.00460
       5514.293            0.05810        0.00458
       5516.912            0.05040        0.00460
       5519.530            0.04970        0.00461
       5522.149            0.05130        0.00468
       5524.768            0.05430        0.00459
       5527.387            0.06610        0.00464
       5530.006            0.05820        0.00461
       5532.626            0.05980        0.00461
       5535.246            0.06000        0.00465
       5537.866            0.05780        0.00480
       5540.486            0.06830        0.00493
       5543.106            0.05920        0.00499
       5545.727            0.05770        0.00499
       5548.348            0.06060        0.00498
       5550.969            0.06260        0.00494
       5553.590            0.06270        0.00472
       5556.212            0.05160        0.00502
       5558.833            0.07150        0.00486
       5561.456            0.06330        0.00487
       5564.078            0.05820        0.00496
       5566.700            0.05970        0.00496
       5569.323            0.07000        0.00591
       5571.945            0.09400        0.01310
       5574.568            0.04590        0.01607
       5577.192            0.05410        0.01617
       5579.815            0.06340        0.01616
       5582.439            0.08910        0.01596
       5585.062            0.05530        0.01112
       5587.687            0.06690        0.00531
       5590.311            0.05720        0.00477
       5592.936            0.05910        0.00493
       5595.560            0.05790        0.00488
       5598.185            0.06430        0.00480
       5600.810            0.05170        0.00496
       5603.435            0.05400        0.00499
       5606.061            0.05370        0.00497
       5608.687            0.04260        0.00492
       5611.312            0.06020        0.00491
       5613.938            0.05130        0.00482
       5616.565            0.05670        0.00484
       5619.191            0.04460        0.00498
       5621.818            0.04970        0.00497
       5624.445            0.04520        0.00499
       5627.072            0.06120        0.00496
       5629.700            0.04980        0.00492
       5632.327            0.05370        0.00480
       5634.955            0.05870        0.00478
       5637.583            0.04350        0.00484
       5640.211            0.04500        0.00493
       5642.839            0.04930        0.00495
       5645.468            0.04670        0.00497
       5648.097            0.05480        0.00499
       5650.726            0.04730        0.00498
       5653.355            0.03680        0.00488
       5655.984            0.04200        0.00485
       5658.614            0.04900        0.00485
       5661.244            0.04450        0.00492
       5663.874            0.05180        0.00495
       5666.504            0.05200        0.00497
       5669.134            0.04480        0.00498
       5671.765            0.04540        0.00501
       5674.396            0.04960        0.00503
       5677.027            0.05090        0.00501
       5679.658            0.05690        0.00498
       5682.290            0.05360        0.00502
       5684.921            0.04600        0.00500
       5687.553            0.05220        0.00504
       5690.185            0.04290        0.00507
       5692.817            0.05310        0.00508
       5695.449            0.04770        0.00510
       5698.082            0.04920        0.00513
       5700.715            0.05610        0.00508
       5703.348            0.05540        0.00515
       5705.981            0.05150        0.00511
       5708.614            0.05450        0.00510
       5711.248            0.06210        0.00509
       5713.881            0.05300        0.00516
       5716.515            0.05350        0.00514
       5719.149            0.04860        0.00516
       5721.784            0.06200        0.00513
       5724.418            0.04820        0.00514
       5727.053            0.06650        0.00515
       5729.688            0.04890        0.00511
       5732.323            0.04690        0.00508
       5734.958            0.05070        0.00505
       5737.594            0.05080        0.00511
       5740.229            0.05540        0.00512
       5742.865            0.05310        0.00511
       5745.501            0.06970        0.00509
       5748.138            0.05510        0.00507
       5750.774            0.05570        0.00511
       5753.411            0.05930        0.00510
       5756.047            0.06040        0.00508
       5758.685            0.04990        0.00503
       5761.322            0.06040        0.00505
       5763.959            0.05830        0.00507
       5766.597            0.07060        0.00514
       5769.234            0.05160        0.00505
       5771.873            0.05410        0.00509
       5774.511            0.06180        0.00502
       5777.149            0.05900        0.00503
       5779.788            0.06500        0.00504
       5782.426            0.06030        0.00504
       5785.065            0.04440        0.00501
       5787.704            0.05000        0.00500
       5790.343            0.05120        0.00508
       5792.983            0.06360        0.00507
       5795.623            0.04760        0.00505
       5798.262            0.05230        0.00509
       5800.902            0.05360        0.00514
       5803.542            0.04830        0.00513
       5806.183            0.05070        0.00514
       5808.823            0.05550        0.00517
       5811.464            0.04860        0.00513
       5814.105            0.04110        0.00516
       5816.746            0.05940        0.00521
       5819.388            0.05350        0.00521
       5822.029            0.06490        0.00524
       5824.670            0.06050        0.00527
       5827.312            0.05090        0.00526
       5829.955            0.05490        0.00524
       5832.597            0.05340        0.00527
       5835.239            0.05880        0.00524
       5837.882            0.05150        0.00519
       5840.524            0.05660        0.00529
       5843.167            0.06360        0.00524
       5845.811            0.04310        0.00516
       5848.454            0.06020        0.00531
       5851.097            0.05800        0.00525
       5853.741            0.04710        0.00522
       5856.385            0.04790        0.00522
       5859.029            0.05310        0.00537
       5861.673            0.05270        0.00582
       5864.317            0.05410        0.00613
       5866.961            0.05720        0.00630
       5869.606            0.05320        0.00637
       5872.251            0.05440        0.00638
       5874.896            0.04090        0.00606
       5877.542            0.06980        0.00584
       5880.187            0.05260        0.00575
       5882.833            0.04630        0.00688
       5885.478            0.04870        0.01012
       5888.124            0.05660        0.01073
       5890.771            0.03490        0.01204
       5893.417            0.05110        0.01259
       5896.063            0.03580        0.01199
       5898.709            0.05920        0.00943
       5901.356            0.05990        0.00871
       5904.003            0.05230        0.00687
       5906.650            0.04290        0.00584
       5909.298            0.05630        0.00610
       5911.945            0.04330        0.00621
       5914.593            0.05540        0.00622
       5917.241            0.05360        0.00615
       5919.889            0.04790        0.00633
       5922.537            0.04570        0.00613
       5925.186            0.04640        0.00595
       5927.834            0.04240        0.00627
       5930.483            0.05390        0.00644
       5933.132            0.03760        0.00619
       5935.781            0.04050        0.00615
       5938.430            0.05310        0.00620
       5941.079            0.05440        0.00595
       5943.729            0.05390        0.00582
       5946.378            0.04270        0.00589
       5949.028            0.04600        0.00625
       5951.678            0.05780        0.00633
       5954.329            0.04420        0.00612
       5956.979            0.03760        0.00613
       5959.629            0.03860        0.00601
       5962.280            0.04440        0.00565
       5964.931            0.04950        0.00572
       5967.582            0.03830        0.00572
       5970.233            0.04430        0.00584
       5972.885            0.04170        0.00608
       5975.537            0.04660        0.00607
       5978.188            0.04120        0.00593
       5980.840            0.03500        0.00587
       5983.492            0.04810        0.00585
       5986.145            0.03880        0.00560
       5988.797            0.04440        0.00551
       5991.449            0.04500        0.00554
       5994.102            0.04070        0.00554
       5996.755            0.03290        0.00551
       5999.408            0.04990        0.00572
       6002.061            0.03200        0.00566
       6004.714            0.04270        0.00559
       6007.368            0.03920        0.00552
       6010.021            0.03180        0.00540
       6012.675            0.04040        0.00529
       6015.330            0.03300        0.00525
       6017.983            0.03030        0.00517
       6020.638            0.03490        0.00516
       6023.292            0.03440        0.00521
       6025.947            0.03740        0.00519
       6028.602            0.03360        0.00528
       6031.257            0.02140        0.00520
       6033.912            0.04630        0.00527
       6036.567            0.01900        0.00514
       6039.223            0.03500        0.00513
       6041.878            0.02920        0.00507
       6044.534            0.02790        0.00498
       6047.190            0.02160        0.00497
       6049.846            0.03350        0.00496
       6052.502            0.03440        0.00494
       6055.159            0.03090        0.00495
       6057.815            0.02360        0.00494
       6060.472            0.02300        0.00491
       6063.129            0.03320        0.00495
       6065.786            0.02890        0.00494
       6068.443            0.02320        0.00491
       6071.101            0.03310        0.00490
       6073.758            0.03150        0.00492
       6076.416            0.03150        0.00482
       6079.073            0.02750        0.00479
       6081.731            0.02560        0.00475
       6084.390            0.02550        0.00477
       6087.048            0.01950        0.00478
       6089.706            0.02240        0.00484
       6092.365            0.02180        0.00481
       6095.023            0.02160        0.00483
       6097.682            0.02530        0.00491
       6100.341            0.02210        0.00490
       6103.000            0.02660        0.00492
       6105.660            0.03020        0.00489
       6108.319            0.02660        0.00487
       6110.979            0.02220        0.00480
       6113.639            0.02930        0.00481
       6116.299            0.02050        0.00476
       6118.959            0.03800        0.00474
       6121.619            0.03450        0.00474
       6124.279            0.03010        0.00473
       6126.940            0.02940        0.00464
       6129.601            0.03440        0.00471
       6132.261            0.03260        0.00473
       6134.922            0.02880        0.00489
       6137.583            0.03390        0.00496
       6140.245            0.03210        0.00507
       6142.906            0.02520        0.00504
       6145.568            0.02800        0.00499
       6148.229            0.03330        0.00489
       6150.892            0.03910        0.00491
       6153.554            0.02860        0.00482
       6156.216            0.03140        0.00488
       6158.878            0.03120        0.00483
       6161.541            0.02300        0.00500
       6164.203            0.02820        0.00489
       6166.866            0.02690        0.00494
       6169.529            0.03720        0.00498
       6172.192            0.02960        0.00505
       6174.855            0.02900        0.00505
       6177.519            0.03630        0.00502
       6180.182            0.02810        0.00482
       6182.846            0.04430        0.00489
       6185.509            0.02920        0.00474
       6188.173            0.03410        0.00480
       6190.837            0.03550        0.00479
       6193.501            0.02670        0.00471
       6196.166            0.03250        0.00481
       6198.831            0.04200        0.00500
       6201.495            0.02610        0.00495
       6204.160            0.04290        0.00501
       6206.825            0.01880        0.00499
       6209.490            0.04050        0.00504
       6212.155            0.03320        0.00476
       6214.820            0.02780        0.00482
       6217.486            0.03910        0.00509
       6220.151            0.03840        0.00509
       6222.817            0.03070        0.00505
       6225.483            0.03100        0.00501
       6228.149            0.02710        0.00518
       6230.815            0.02710        0.00577
       6233.482            0.03400        0.00617
       6236.148            0.03830        0.00642
       6238.815            0.03750        0.00663
       6241.481            0.03410        0.00651
       6244.148            0.03750        0.00587
       6246.815            0.03690        0.00544
       6249.482            0.02810        0.00516
       6252.150            0.03360        0.00551
       6254.817            0.03100        0.00591
       6257.485            0.03990        0.00599
       6260.153            0.04640        0.00625
       6262.820            0.04510        0.00637
       6265.488            0.03810        0.00590
       6268.157            0.04060        0.00549
       6270.825            0.03530        0.00552
       6273.493            0.03400        0.00543
       6276.162            0.04360        0.00534
       6278.831            0.03580        0.00527
       6281.499            0.04100        0.00564
       6284.168            0.04250        0.00600
       6286.837            0.03870        0.00587
       6289.506            0.04520        0.00590
       6292.176            0.04670        0.00642
       6294.845            0.00630        0.01142
       6297.515            0.03800        0.01346
       6300.185            0.03170        0.01362
       6302.854            0.03060        0.01388
       6305.524            0.04040        0.01367
       6308.195            0.02410        0.00974
       6310.865            0.02600        0.00610
       6313.535            0.03320        0.00574
       6316.206            0.04610        0.00536
       6318.876            0.04460        0.00541
       6321.547            0.04390        0.00540
       6324.218            0.04080        0.00588
       6326.889            0.04270        0.00621
       6329.561            0.03770        0.00589
       6332.232            0.04750        0.00587
       6334.903            0.02660        0.00574
       6337.575            0.03590        0.00528
       6340.247            0.04650        0.00494
       6342.918            0.04130        0.00513
       6345.590            0.04520        0.00521
       6348.263            0.04730        0.00526
       6350.935            0.03390        0.00549
       6353.607            0.04880        0.00585
       6356.279            0.05700        0.00611
       6358.952            0.04350        0.00838
       6361.625            0.03670        0.00888
       6364.298            0.03450        0.00861
