# Wavelength(angstroms) flux flux_err
3931.6598663330087 2.6466775281712093e-16 4.2090946503417904e-17 
3933.129943847657 1.5210857524626135e-16 4.1865887202354477e-17 
3934.6000213623056 2.03929283335671e-16 4.082126727654086e-17 
3936.070098876954 1.560557223106868e-16 3.9602469583503177e-17 
3937.5401763916025 2.1820652658745466e-16 4.147739355586282e-17 
3939.010253906251 1.9298938960073868e-16 4.157394869440491e-17 
3940.4803314208993 2.0082009008409648e-16 4.16486133252164e-17 
3941.950408935548 7.97173941000952e-17 3.900416653772112e-17 
3943.420486450196 1.1052730434907412e-16 3.944948418357272e-17 
3944.8905639648447 2.1145969740433735e-16 4.2013615042311547e-17 
3946.360641479493 1.8777366511401212e-16 4.130722265152596e-17 
3947.8307189941415 1.3830019120056254e-16 3.9365191170431116e-17 
3949.30079650879 2.1867285792958756e-16 4.040584393802693e-17 
3950.7708740234384 1.498317903887112e-16 3.9069139920475937e-17 
3952.240951538087 1.0081840094940852e-16 3.8023818545502875e-17 
3953.7110290527353 1.0693112009238758e-16 3.820464353612942e-17 
3955.1811065673837 2.074220369285639e-16 3.941281692137947e-17 
3956.651184082032 1.9042654583503298e-16 3.9169900445252246e-17 
3958.1212615966806 2.0368255852000358e-16 3.8939351973643917e-17 
3959.591339111329 1.5502555819325815e-16 3.7166502088873315e-17 
3961.0614166259775 1.524055794082822e-16 3.784790369899245e-17 
3962.531494140626 1.3052858450016553e-16 3.6764829800862465e-17 
3964.0015716552743 1.434611100086238e-16 3.720725893201503e-17 
3965.471649169923 1.5108254041445058e-16 3.641439969743805e-17 
3966.941726684571 9.9448570002686e-17 3.5123971472075726e-17 
3968.4118041992197 1.0216078273468407e-16 3.4879665332519414e-17 
3969.881881713868 2.1695956174019832e-16 3.693556318801586e-17 
3971.3519592285165 7.846608159153929e-17 3.45806990980856e-17 
3972.822036743165 5.1057445377149815e-17 3.495132233462366e-17 
3974.2921142578134 1.3490798306548668e-16 3.679676558995191e-17 
3975.762191772462 1.7586767736317707e-16 3.730948852955923e-17 
3977.2322692871103 9.048974074759368e-17 3.506426557546165e-17 
3978.7023468017587 1.2641514104539244e-16 3.6145258287170447e-17 
3980.172424316407 1.5103034200907603e-16 3.5941801634984454e-17 
3981.6425018310556 3.2337051095874316e-17 3.472408589418799e-17 
3983.112579345704 1.5666210525669226e-16 3.648752908103264e-17 
3984.5826568603525 7.42514904914632e-17 3.32852250709867e-17 
3986.052734375001 1.6994004815406287e-16 3.668972841868755e-17 
3987.5228118896493 1.2470458447819198e-16 3.503981080783213e-17 
3988.992889404298 5.955913492107593e-17 3.367328527483738e-17 
3990.462966918946 1.0644864218469765e-16 3.474135411665565e-17 
3991.9330444335947 5.899802191563426e-17 3.332925754935412e-17 
3993.403121948243 9.791632048832748e-17 3.3251280887369974e-17 
3994.8731994628915 8.923995686880976e-17 3.3626903603530304e-17 
3996.34327697754 7.646914186138317e-17 3.334701877146686e-17 
