@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.703
@SPECTRUM spectrum_03D1bf_269.dat
@SN-NAME 03D1bf
       4849.086           -0.00180        0.00777
       4851.660            0.00470        0.00775
       4854.233           -0.00020        0.00754
       4856.808           -0.00100        0.00745
       4859.382           -0.00180        0.00754
       4861.957           -0.00030        0.00752
       4864.532           -0.00170        0.00736
       4867.107            0.00150        0.00737
       4869.683           -0.00390        0.00746
       4872.258            0.01300        0.00741
       4874.834            0.00160        0.00750
       4877.411            0.00220        0.00768
       4879.988            0.01460        0.00754
       4882.565           -0.01650        0.00751
       4885.142            0.00500        0.00772
       4887.720            0.00260        0.00757
       4890.298            0.00720        0.00752
       4892.876            0.00610        0.00754
       4895.454            0.00940        0.00758
       4898.033           -0.00310        0.00743
       4900.612            0.00410        0.00750
       4903.191           -0.00450        0.00760
       4905.771            0.00320        0.00741
       4908.351            0.00400        0.00728
       4910.931            0.01010        0.00737
       4913.512            0.00650        0.00741
       4916.092           -0.00040        0.00726
       4918.673            0.00230        0.00729
       4921.255           -0.00040        0.00731
       4923.836           -0.00350        0.00727
       4926.418            0.00240        0.00723
       4929.000           -0.00260        0.00712
       4931.583           -0.00430        0.00737
       4934.166           -0.00160        0.00728
       4936.749            0.01110        0.00733
       4939.332            0.00360        0.00724
       4941.916            0.01070        0.00728
       4944.500            0.01950        0.00731
       4947.083            0.00050        0.00730
       4949.668           -0.00140        0.00737
       4952.253            0.00800        0.00734
       4954.838           -0.01030        0.00733
       4957.423           -0.00650        0.00743
       4960.008            0.00130        0.00735
       4962.594            0.01030        0.00739
       4965.180           -0.00500        0.00740
       4967.767            0.00760        0.00741
       4970.354            0.00520        0.00738
       4972.940           -0.00010        0.00734
       4975.527            0.00330        0.00746
       4978.115            0.01050        0.00738
       4980.703           -0.00540        0.00736
       4983.291           -0.00570        0.00741
       4985.879            0.00370        0.00750
       4988.467            0.00500        0.00741
       4991.056            0.00690        0.00729
       4993.646            0.00460        0.00735
       4996.235            0.00610        0.00730
       4998.825            0.00350        0.00725
       5001.415            0.00400        0.00717
       5004.004            0.00650        0.00728
       5006.595            0.01100        0.00723
       5009.186            0.00480        0.00719
       5011.777           -0.00380        0.00724
       5014.368           -0.00190        0.00719
       5016.959            0.00360        0.00708
       5019.551            0.00910        0.00706
       5022.144            0.01050        0.00708
       5024.736            0.00980        0.00708
       5027.328           -0.00360        0.00708
       5029.921            0.00300        0.00701
       5032.514           -0.00150        0.00704
       5035.108            0.00390        0.00695
       5037.701           -0.00270        0.00703
       5040.295           -0.00050        0.00702
       5042.890            0.01060        0.00706
       5045.484            0.01270        0.00691
       5048.079            0.00910        0.00682
       5050.674            0.00280        0.00702
       5053.269            0.00280        0.00708
       5055.864           -0.00650        0.00699
       5058.460            0.00690        0.00704
       5061.056           -0.00110        0.00696
       5063.652           -0.00700        0.00693
       5066.249            0.00420        0.00690
       5068.846            0.00020        0.00690
       5071.443            0.00030        0.00684
       5074.041            0.00170        0.00681
       5076.638           -0.00550        0.00686
       5079.236            0.00210        0.00694
       5081.834           -0.00450        0.00682
       5084.432           -0.00280        0.00685
       5087.031            0.00200        0.00686
       5089.630            0.00010        0.00704
       5092.229            0.00040        0.00693
       5094.828            0.00480        0.00679
       5097.428            0.01220        0.00681
       5100.028            0.00970        0.00690
       5102.628            0.00310        0.00682
       5105.229            0.00970        0.00681
       5107.829            0.00410        0.00682
       5110.430           -0.00440        0.00690
       5113.031            0.00480        0.00687
       5115.633            0.01030        0.00675
       5118.234            0.00210        0.00681
       5120.836           -0.00550        0.00690
       5123.438            0.00970        0.00680
       5126.041            0.00030        0.00684
       5128.644            0.00540        0.00688
       5131.247            0.00040        0.00678
       5133.850           -0.00070        0.00689
       5136.453            0.01790        0.00689
       5139.057           -0.00980        0.00688
       5141.661            0.00850        0.00697
       5144.265           -0.00110        0.00694
       5146.870           -0.01030        0.00704
       5149.474            0.00450        0.00697
       5152.079            0.00890        0.00699
       5154.685            0.00590        0.00690
       5157.290            0.00500        0.00688
       5159.896           -0.00220        0.00682
       5162.501           -0.00280        0.00683
       5165.107            0.00370        0.00664
       5167.714           -0.00080        0.00671
       5170.321           -0.00200        0.00664
       5172.928            0.00950        0.00667
       5175.535            0.01120        0.00664
       5178.142            0.00270        0.00658
       5180.750            0.00140        0.00662
       5183.357            0.00150        0.00672
       5185.966           -0.00260        0.00671
       5188.574            0.00040        0.00682
       5191.183            0.01190        0.00770
       5193.792            0.01910        0.00862
       5196.400            0.00720        0.00879
       5199.010            0.00980        0.00884
       5201.620            0.00890        0.00884
       5204.229           -0.01980        0.00875
       5206.839            0.00050        0.00823
       5209.450            0.01290        0.00726
       5212.060            0.00690        0.00679
       5214.671            0.00990        0.00675
       5217.282            0.00340        0.00674
       5219.893           -0.00120        0.00683
       5222.505            0.02170        0.00680
       5225.116            0.00420        0.00677
       5227.729           -0.00100        0.00687
       5230.340           -0.00000        0.00685
       5232.953           -0.00740        0.00687
       5235.565           -0.00140        0.00672
       5238.179           -0.00250        0.00680
       5240.792            0.01500        0.00678
       5243.405            0.00380        0.00683
       5246.019            0.00200        0.00678
       5248.632           -0.00140        0.00669
       5251.247            0.00800        0.00677
       5253.861            0.00910        0.00676
       5256.475           -0.00040        0.00675
       5259.090           -0.00590        0.00667
       5261.705            0.01180        0.00661
       5264.320            0.00040        0.00663
       5266.936            0.01480        0.00660
       5269.551           -0.00250        0.00650
       5272.167            0.00570        0.00654
       5274.784            0.00830        0.00657
       5277.400            0.00510        0.00659
       5280.017           -0.01320        0.00662
       5282.633            0.00350        0.00663
       5285.250           -0.00160        0.00664
       5287.868            0.00990        0.00664
       5290.485            0.01280        0.00662
       5293.103           -0.00580        0.00674
       5295.721            0.00460        0.00672
       5298.339            0.01180        0.00676
       5300.958            0.00070        0.00671
       5303.576           -0.00190        0.00669
       5306.195            0.01290        0.00665
       5308.814            0.01550        0.00668
       5311.434           -0.01180        0.00676
       5314.053            0.00540        0.00677
       5316.673            0.00740        0.00675
       5319.293           -0.00430        0.00680
       5321.913            0.00170        0.00666
       5324.534            0.00800        0.00665
       5327.154           -0.00010        0.00669
       5329.775            0.00920        0.00675
       5332.396           -0.00690        0.00673
       5335.018            0.00940        0.00673
       5337.639            0.00800        0.00666
       5340.261           -0.00220        0.00663
       5342.883            0.00370        0.00662
       5345.505           -0.00320        0.00655
       5348.127            0.00390        0.00660
       5350.750            0.00260        0.00661
       5353.373            0.00180        0.00659
       5355.996            0.00530        0.00655
       5358.619            0.00830        0.00663
       5361.243            0.00280        0.00656
       5363.867            0.00520        0.00663
       5366.491           -0.00380        0.00654
       5369.115            0.00220        0.00660
       5371.739           -0.00040        0.00650
       5374.364            0.00660        0.00654
       5376.988            0.00200        0.00647
       5379.613            0.00250        0.00655
       5382.239            0.01270        0.00663
       5384.864           -0.00010        0.00656
       5387.490           -0.00250        0.00652
       5390.116            0.00010        0.00646
       5392.742            0.00660        0.00652
       5395.368            0.00700        0.00657
       5397.995            0.00130        0.00645
       5400.622            0.00520        0.00639
       5403.249            0.00670        0.00636
       5405.875           -0.00320        0.00654
       5408.503            0.00260        0.00644
       5411.130            0.00400        0.00642
       5413.758            0.00000        0.00647
       5416.386           -0.00000        0.00650
       5419.015            0.00150        0.00633
       5421.643            0.00590        0.00651
       5424.271            0.00910        0.00644
       5426.900            0.00310        0.00640
       5429.529            0.00060        0.00644
       5432.159           -0.00090        0.00647
       5434.788            0.01310        0.00643
       5437.418           -0.00150        0.00647
       5440.048            0.00000        0.00646
       5442.678           -0.00990        0.00641
       5445.308           -0.00420        0.00647
       5447.938            0.00700        0.00641
       5450.569            0.00850        0.00648
       5453.200            0.01150        0.00641
       5455.832           -0.00390        0.00641
       5458.463            0.00020        0.00643
       5461.094            0.01300        0.00645
       5463.726            0.00920        0.00655
       5466.358           -0.00240        0.00650
       5468.990            0.01880        0.00636
       5471.622            0.00200        0.00639
       5474.255            0.01240        0.00643
       5476.888            0.01650        0.00639
       5479.521           -0.00460        0.00642
       5482.154            0.00380        0.00640
       5484.787            0.01220        0.00644
       5487.420            0.01710        0.00647
       5490.054            0.01170        0.00646
       5492.688            0.00110        0.00646
       5495.322           -0.01210        0.00645
       5497.957            0.01090        0.00648
       5500.591           -0.00400        0.00649
       5503.226            0.00700        0.00645
       5505.861            0.00960        0.00649
       5508.496            0.00380        0.00649
       5511.131            0.00220        0.00650
       5513.767            0.00360        0.00652
       5516.402            0.01330        0.00646
       5519.039           -0.00470        0.00640
       5521.675            0.00720        0.00656
       5524.311            0.00440        0.00640
       5526.947            0.01190        0.00645
       5529.584            0.00430        0.00646
       5532.221            0.00120        0.00646
       5534.858            0.00460        0.00657
       5537.496           -0.00020        0.00654
       5540.133           -0.00440        0.00659
       5542.771            0.01190        0.00660
       5545.408            0.00680        0.00673
       5548.046           -0.00120        0.00661
       5550.685            0.01960        0.00668
       5553.323            0.00930        0.00666
       5555.962            0.00440        0.00659
       5558.601            0.01370        0.00658
       5561.240            0.01470        0.00665
       5563.879           -0.00300        0.00668
       5566.518            0.01200        0.00719
       5569.158           -0.03240        0.01556
       5571.797            0.02360        0.02554
       5574.438           -0.02960        0.02664
       5577.078           -0.00300        0.02660
       5579.718            0.00590        0.02660
       5582.358           -0.02070        0.02657
       5584.999            0.01460        0.02435
       5587.640           -0.01380        0.01249
       5590.281            0.00320        0.00671
       5592.922            0.00710        0.00655
       5595.564           -0.00770        0.00663
       5598.206           -0.00160        0.00664
       5600.847            0.00550        0.00659
       5603.489           -0.00770        0.00667
       5606.131            0.00160        0.00661
       5608.774            0.00880        0.00658
       5611.417            0.00560        0.00656
       5614.059            0.01020        0.00660
       5616.702           -0.00010        0.00652
       5619.345            0.00460        0.00653
       5621.989           -0.00080        0.00654
       5624.632           -0.00250        0.00651
       5627.276            0.01040        0.00658
       5629.920           -0.00050        0.00649
       5632.563           -0.01020        0.00643
       5635.208            0.00610        0.00649
       5637.853           -0.00580        0.00649
       5640.497            0.01300        0.00653
       5643.142            0.01040        0.00645
       5645.787            0.00220        0.00655
       5648.432            0.00860        0.00648
       5651.077            0.01570        0.00662
       5653.723            0.00540        0.00638
       5656.368           -0.00310        0.00635
       5659.014           -0.00310        0.00638
       5661.660            0.01790        0.00642
       5664.306           -0.00680        0.00643
       5666.953            0.00290        0.00640
       5669.599            0.01240        0.00642
       5672.246            0.01280        0.00651
       5674.893            0.00940        0.00650
       5677.540           -0.01060        0.00661
       5680.187            0.00810        0.00651
       5682.834           -0.01090        0.00649
       5685.482            0.01350        0.00656
       5688.130           -0.00040        0.00664
       5690.778            0.00370        0.00646
       5693.426           -0.00670        0.00663
       5696.074            0.01240        0.00655
       5698.723            0.01250        0.00655
       5701.371            0.00770        0.00657
       5704.020           -0.00490        0.00649
       5706.669            0.00710        0.00653
       5709.318            0.00820        0.00646
       5711.968            0.00910        0.00653
       5714.617           -0.00280        0.00650
       5717.267            0.00990        0.00655
       5719.917            0.00800        0.00661
       5722.566           -0.00320        0.00650
       5725.217            0.01160        0.00658
       5727.867            0.00870        0.00659
       5730.518            0.00920        0.00654
       5733.168           -0.00350        0.00654
       5735.819            0.00730        0.00654
       5738.470            0.00150        0.00642
       5741.122            0.02000        0.00644
       5743.773           -0.00440        0.00646
       5746.424            0.00080        0.00650
       5749.076            0.00470        0.00646
       5751.728            0.00020        0.00647
       5754.380            0.00210        0.00644
       5757.032           -0.00330        0.00642
       5759.685           -0.00140        0.00649
       5762.337            0.00430        0.00642
       5764.990           -0.00140        0.00637
       5767.643           -0.00040        0.00651
       5770.295            0.00190        0.00644
       5772.949            0.00730        0.00645
       5775.602            0.01600        0.00647
       5778.256            0.00680        0.00642
       5780.909            0.00700        0.00634
       5783.563           -0.00980        0.00642
       5786.217            0.01850        0.00640
       5788.872            0.00560        0.00635
       5791.526            0.00420        0.00638
       5794.180            0.00060        0.00639
       5796.835            0.00630        0.00651
       5799.490            0.00250        0.00644
       5802.145           -0.00010        0.00652
       5804.800           -0.00030        0.00651
       5807.455            0.00980        0.00648
       5810.111            0.00020        0.00639
       5812.766            0.00320        0.00652
       5815.422            0.00260        0.00641
       5818.078           -0.00470        0.00654
       5820.734            0.01040        0.00659
       5823.390            0.00450        0.00660
       5826.047            0.01060        0.00654
       5828.703            0.01660        0.00659
       5831.360            0.00250        0.00645
       5834.017           -0.00050        0.00658
       5836.674            0.01270        0.00681
       5839.331            0.01050        0.00678
       5841.989            0.00540        0.00649
       5844.646            0.00690        0.00648
       5847.304            0.01270        0.00657
       5849.961           -0.00160        0.00652
       5852.620           -0.00160        0.00643
       5855.278            0.00160        0.00643
       5857.936            0.00720        0.00653
       5860.595            0.00920        0.00675
       5863.253            0.00420        0.00690
       5865.912           -0.00530        0.00692
       5868.571            0.01570        0.00707
       5871.230            0.01650        0.00706
       5873.889           -0.00460        0.00695
       5876.548            0.00800        0.00685
       5879.208           -0.00200        0.00680
       5881.868            0.01810        0.00796
       5884.527            0.01750        0.00933
       5887.188            0.00390        0.00978
       5889.848            0.00860        0.01059
       5892.508            0.00920        0.01074
       5895.168            0.00540        0.01078
       5897.829            0.00030        0.01026
       5900.490            0.02770        0.00872
       5903.150            0.00810        0.00829
       5905.812            0.01200        0.00720
       5908.473            0.00570        0.00696
       5911.134            0.00230        0.00700
       5913.795           -0.00130        0.00700
       5916.457            0.00260        0.00696
       5919.119            0.00690        0.00703
       5921.781            0.01700        0.00701
       5924.443            0.00370        0.00698
       5927.105            0.00680        0.00703
       5929.768            0.02210        0.00706
       5932.430            0.01310        0.00698
       5935.092            0.01230        0.00691
       5937.755            0.00510        0.00702
       5940.418           -0.00100        0.00700
       5943.082            0.00750        0.00676
       5945.745            0.00860        0.00678
       5948.408           -0.00000        0.00694
       5951.071            0.01080        0.00697
       5953.735            0.01120        0.00689
       5956.399           -0.00030        0.00681
       5959.063            0.00300        0.00679
       5961.727            0.00650        0.00673
       5964.391            0.00940        0.00663
       5967.056            0.01520        0.00667
       5969.720           -0.00250        0.00668
       5972.385            0.00910        0.00675
       5975.049            0.00520        0.00678
       5977.714            0.00350        0.00678
       5980.379            0.00250        0.00671
       5983.045            0.00140        0.00665
       5985.710            0.00440        0.00664
       5988.375            0.01730        0.00650
       5991.042            0.00090        0.00646
       5993.707            0.00410        0.00656
       5996.373            0.00330        0.00656
       5999.039            0.01430        0.00655
       6001.705            0.00550        0.00655
       6004.372            0.01590        0.00645
       6007.038            0.00960        0.00642
       6009.705            0.00260        0.00649
       6012.372            0.00160        0.00636
       6015.038            0.00460        0.00634
       6017.706            0.00510        0.00634
       6020.373            0.01430        0.00627
       6023.040            0.00430        0.00632
       6025.707            0.00760        0.00636
       6028.375           -0.00040        0.00628
       6031.042            0.00430        0.00634
       6033.710            0.01340        0.00637
       6036.378            0.00440        0.00634
       6039.046           -0.00170        0.00623
       6041.715            0.01180        0.00625
       6044.383            0.00250        0.00619
       6047.052           -0.00280        0.00622
       6049.720            0.00830        0.00620
       6052.389           -0.00020        0.00623
       6055.058            0.00720        0.00621
       6057.727            0.01080        0.00614
       6060.396            0.00520        0.00610
       6063.065            0.00900        0.00620
       6065.735            0.00710        0.00624
       6068.404            0.02000        0.00624
       6071.074            0.01400        0.00617
       6073.744            0.00100        0.00611
       6076.414            0.00230        0.00607
       6079.084            0.00940        0.00606
       6081.754            0.00480        0.00604
       6084.425            0.00560        0.00608
       6087.095            0.00260        0.00601
       6089.766            0.00040        0.00604
       6092.437            0.01030        0.00612
       6095.107            0.00750        0.00610
       6097.778            0.00480        0.00611
       6100.449            0.00810        0.00612
       6103.121            0.00370        0.00609
       6105.792           -0.00510        0.00620
       6108.463            0.00540        0.00611
       6111.135            0.00840        0.00610
       6113.807           -0.00100        0.00606
       6116.479            0.00950        0.00608
       6119.151           -0.00120        0.00602
       6121.823            0.00150        0.00593
       6124.495            0.00790        0.00603
       6127.167            0.01430        0.00603
       6129.840            0.00700        0.00602
       6132.513            0.01280        0.00606
       6135.186            0.01340        0.00613
       6137.858            0.00910        0.00619
       6140.532           -0.00220        0.00612
       6143.205            0.00250        0.00621
       6145.878            0.00560        0.00618
       6148.551            0.00400        0.00618
       6151.225            0.01610        0.00616
       6153.898            0.00630        0.00619
       6156.572            0.00800        0.00615
       6159.246            0.00790        0.00612
       6161.920            0.00330        0.00614
       6164.594            0.02370        0.00624
       6167.269            0.00470        0.00612
       6169.943            0.00560        0.00622
       6172.617            0.00550        0.00622
       6175.292            0.00870        0.00617
       6177.967            0.00760        0.00622
       6180.642            0.01250        0.00608
       6183.316            0.00080        0.00612
       6185.992            0.00720        0.00610
       6188.667            0.00610        0.00599
       6191.342            0.00750        0.00599
       6194.018            0.00470        0.00603
       6196.693            0.00220        0.00618
       6199.369            0.00930        0.00617
       6202.044            0.00240        0.00614
       6204.720            0.00120        0.00613
       6207.396           -0.00080        0.00619
       6210.073            0.00530        0.00614
       6212.749            0.01630        0.00616
       6215.425            0.00580        0.00615
       6218.102            0.00990        0.00625
       6220.778            0.01510        0.00620
       6223.455           -0.00510        0.00607
       6226.132            0.00570        0.00618
       6228.809            0.00370        0.00664
       6231.486            0.00090        0.00675
       6234.163           -0.00190        0.00681
       6236.840           -0.00190        0.00698
       6239.518            0.00370        0.00715
       6242.195            0.00240        0.00697
       6244.873            0.00220        0.00669
       6247.551            0.01050        0.00631
       6250.229            0.00490        0.00654
       6252.907            0.00140        0.00672
       6255.584            0.01380        0.00675
       6258.263            0.01120        0.00681
       6260.941            0.02040        0.00692
       6263.620            0.00610        0.00699
       6266.298            0.00350        0.00678
       6268.977           -0.00130        0.00651
       6271.656           -0.00520        0.00656
       6274.334           -0.00320        0.00646
       6277.014           -0.00430        0.00647
       6279.692            0.00560        0.00662
       6282.372            0.00710        0.00684
       6285.051            0.00190        0.00689
       6287.730            0.00440        0.00679
       6290.410           -0.00940        0.00898
       6293.090           -0.04520        0.02341
       6295.770           -0.00180        0.02929
       6298.449            0.04220        0.02953
       6301.129           -0.02930        0.02965
       6303.810           -0.00610        0.02945
       6306.490           -0.00350        0.02913
       6309.170           -0.00320        0.02247
       6311.850           -0.00200        0.00857
       6314.531           -0.00030        0.00665
       6317.211            0.00630        0.00645
       6319.892           -0.00320        0.00638
       6322.573            0.00960        0.00659
       6325.254            0.00610        0.00673
       6327.935           -0.00200        0.00676
       6330.616            0.00230        0.00670
       6333.297            0.01160        0.00651
       6335.979            0.00010        0.00658
