# wavelength(um) flux(mJy)
5.554671822850160146e-01 6.411808819733658127e-02
5.555639811934859340e-01 6.011733907994375875e-02
5.556607801019549653e-01 6.089258737794228660e-02
5.557575790104239966e-01 6.457387431175889980e-02
5.558543779188930278e-01 6.532555676662976651e-02
5.559511768273630583e-01 6.488325583914474060e-02
5.560479757358319786e-01 6.545632523373780265e-02
5.561447746443020090e-01 6.397700748412699090e-02
5.562415735527710403e-01 6.225912047816612588e-02
5.563383724612400716e-01 6.091815646468352885e-02
5.564351713697101021e-01 5.908700908093179882e-02
5.565319702781790223e-01 6.018366675536369198e-02
5.566287691866489418e-01 5.955919554625575124e-02
5.567255680951179730e-01 5.619486313299529995e-02
5.568223670035870043e-01 5.868574835062024403e-02
5.569191659120570348e-01 6.203170195673803067e-02
5.570159648205260661e-01 6.017698415820399438e-02
5.571127637289949863e-01 6.043509073177334712e-02
5.572095626374650168e-01 6.030653874657693897e-02
5.573063615459340481e-01 6.374505102823443958e-02
5.574031604544040785e-01 6.790554228770862011e-02
5.574999593628729988e-01 6.518578512320329088e-02
5.575967582713420301e-01 5.904092027225228689e-02
5.576935571798119495e-01 4.567289060971969211e-02
5.577903560882809808e-01 3.885933274380859448e-02
5.578871549967510113e-01 4.588748423122507303e-02
5.579839539052200426e-01 4.713893925664290607e-02
5.580807528136890738e-01 5.120578001642838578e-02
5.581775517221591043e-01 6.262802513276889693e-02
5.582743506306280246e-01 6.357037385987068800e-02
5.583711495390970558e-01 5.902904640890515447e-02
5.584679484475669753e-01 5.993184699312813918e-02
5.585647473560360066e-01 5.763234550061163697e-02
5.586615462645060370e-01 5.582666026832255185e-02
5.587583451729750683e-01 5.752466852667242891e-02
5.588551440814439886e-01 6.184330323379410438e-02
5.589519429899140190e-01 6.134732406625386519e-02
5.590487418983830503e-01 5.534573331821728004e-02
5.591455408068520816e-01 5.641026846310157744e-02
5.592423397153221121e-01 5.969679268082398599e-02
5.593391386237910323e-01 5.798095880686254117e-02
5.594359375322609518e-01 5.815555340319376876e-02
5.595327364407299831e-01 5.858391485226993600e-02
5.596295353491990143e-01 5.604281160474622325e-02
5.597263342576690448e-01 5.353261164403553402e-02
5.598231331661380761e-01 5.713186152776770360e-02
5.599199320746069963e-01 6.028497612332728989e-02
5.600167309830770268e-01 6.098680889119943715e-02
5.601135298915460581e-01 5.927905972437064186e-02
5.602103288000160886e-01 5.273334211717158743e-02
5.603071277084851198e-01 4.671384422898230970e-02
5.604039266169540401e-01 5.196345436908158394e-02
5.605007255254239595e-01 5.583027485878242629e-02
5.605975244338929908e-01 5.410711663603624821e-02
5.606943233423620221e-01 5.246024350735115083e-02
5.607911222508320526e-01 4.909804381930518713e-02
5.608879211593010838e-01 4.908634677092617304e-02
5.609847200677710033e-01 5.597337868579004005e-02
5.610815189762400346e-01 5.441601676475885108e-02
5.611783178847090658e-01 4.643685643696603832e-02
5.612751167931790963e-01 4.470559350470691001e-02
5.613719157016480166e-01 4.575547931014814496e-02
5.614687146101170478e-01 4.694715615276415233e-02
5.615655135185869673e-01 4.453559844305603199e-02
5.616623124270559986e-01 4.626619083852962638e-02
5.617591113355260291e-01 4.961771823792932024e-02
5.618559102439950603e-01 4.835971854602067604e-02
5.619527091524640916e-01 4.587102285834087495e-02
5.620495080609340111e-01 4.840521512718758135e-02
5.621463069694030423e-01 5.148477900402476798e-02
5.622431058778730728e-01 4.906826392240792867e-02
5.623399047863419931e-01 4.530285971616248436e-02
5.624367036948110243e-01 4.308080773777489547e-02
5.625335026032810548e-01 4.252922431436763351e-02
5.626303015117499751e-01 4.541614645070005118e-02
5.627271004202190063e-01 4.644454609055939653e-02
5.628238993286890368e-01 4.787126106383925161e-02
5.629206982371580681e-01 4.824721048795657663e-02
5.630174971456280986e-01 4.888604335541944790e-02
5.631142960540970188e-01 4.787522267282579014e-02
5.632110949625660501e-01 4.429102003215435596e-02
5.633078938710359695e-01 4.466413479027375039e-02
5.634046927795050008e-01 4.341377663863493080e-02
5.635014916879740321e-01 4.206605046402464576e-02
5.635982905964440626e-01 4.012223601443765109e-02
5.636950895049129828e-01 3.906656441929202278e-02
5.637918884133830133e-01 4.188732503765742188e-02
5.638886873218520446e-01 4.197329343620694736e-02
5.639854862303210759e-01 4.114536916320604004e-02
5.640822851387911063e-01 4.219044800284425106e-02
5.641790840472600266e-01 4.202666404764202751e-02
5.642758829557289468e-01 4.087450568563878728e-02
5.643726818641989773e-01 4.143346985146212358e-02
5.644694807726680086e-01 3.959225881972004701e-02
5.645662796811380391e-01 3.858128719614131036e-02
5.646630785896070703e-01 3.937826503321131127e-02
5.647598774980759906e-01 3.858092443631940677e-02
5.648566764065460211e-01 3.942841093055246549e-02
5.649534753150150523e-01 3.905425150926444822e-02
5.650502742234840836e-01 3.563614256035677746e-02
5.651470731319541141e-01 3.583943448564651940e-02
5.652438720404230343e-01 3.675016945305888127e-02
5.653406709488929538e-01 3.630037320056817701e-02
5.654374698573619851e-01 3.486423005218058924e-02
5.655342687658310163e-01 3.342864308266935147e-02
5.656310676743010468e-01 3.157541858631811305e-02
5.657278665827700781e-01 2.994397221242223878e-02
5.658246654912389983e-01 3.269179210180141182e-02
5.659214643997090288e-01 3.628899049347416444e-02
5.660182633081780601e-01 3.647552077608572779e-02
5.661150622166480906e-01 3.760556304398177119e-02
5.662118611251170108e-01 3.715776998496009981e-02
5.663086600335860421e-01 3.197938888901786375e-02
5.664054589420559616e-01 3.013075552546325489e-02
5.665022578505249928e-01 3.149808752645903015e-02
5.665990567589950233e-01 3.015756764347663973e-02
5.666958556674640546e-01 3.081746118616097985e-02
5.667926545759330859e-01 3.349395546762987813e-02
5.668894534844030053e-01 3.021480587518717356e-02
5.669862523928720366e-01 2.739589701206104552e-02
5.670830513013410679e-01 2.921798453844718507e-02
5.671798502098109873e-01 3.004618213747831806e-02
5.672766491182800186e-01 3.010942932994125840e-02
5.673734480267490499e-01 3.045209330530792083e-02
5.674702469352189693e-01 3.031184933164844664e-02
5.675670458436880006e-01 2.961252167037531011e-02
5.676638447521580311e-01 2.747793292354053923e-02
5.677606436606270623e-01 2.632676299916848761e-02
5.678574425690960936e-01 2.615409883258414114e-02
5.679542414775660131e-01 2.282367117140488358e-02
5.680510403860350443e-01 2.208391952308522838e-02
5.681478392945049638e-01 2.381231692857721169e-02
5.682446382029739951e-01 2.304589325016218396e-02
5.683414371114430264e-01 2.376750637236592009e-02
5.684382360199130568e-01 2.612180350408950871e-02
5.685350349283819771e-01 2.663407785150414403e-02
5.686318338368510084e-01 2.460869318959476443e-02
5.687286327453210388e-01 2.476824284221686157e-02
5.688254316537900701e-01 2.540829246027400887e-02
5.689222305622601006e-01 2.509641446332438672e-02
5.690190294707290208e-01 2.331403371916463546e-02
5.691158283791979411e-01 1.995354118120061526e-02
5.692126272876679716e-01 2.154414518418671168e-02
5.693094261961370028e-01 2.193674061383349069e-02
5.694062251046060341e-01 2.207852727146527444e-02
5.695030240130760646e-01 2.248155816376116306e-02
5.695998229215449848e-01 2.164529225551199004e-02
5.696966218300150153e-01 2.383259364626611615e-02
5.697934207384840466e-01 2.185245118719738103e-02
5.698902196469530779e-01 2.084783693676848723e-02
5.699870185554231083e-01 2.214731491225380502e-02
5.700838174638920286e-01 2.273997494375493839e-02
5.701806163723619481e-01 2.247071640684377911e-02
5.702774152808309793e-01 2.505653075689301748e-02
5.703742141893000106e-01 2.576461250805625949e-02
5.704710130977700411e-01 2.319889375394458553e-02
5.705678120062390724e-01 2.202078561512186075e-02
5.706646109147079926e-01 2.016025119701662233e-02
5.707614098231780231e-01 2.081700885927880926e-02
5.708582087316470544e-01 2.009028174442925585e-02
5.709550076401160856e-01 2.007098601459935544e-02
5.710518065485860051e-01 2.357252087497869325e-02
5.711486054570550364e-01 2.164999265494341532e-02
5.712454043655249558e-01 1.902832943365831073e-02
5.713422032739939871e-01 2.024151285671885528e-02
5.714390021824630184e-01 2.334043970967368195e-02
5.715358010909330488e-01 2.330135441299048191e-02
5.716325999994020801e-01 2.095498440667000958e-02
5.717293989078710004e-01 1.719359363424457707e-02
5.718261978163410308e-01 1.915042953944399648e-02
5.719229967248100621e-01 2.126014346530136906e-02
5.720197956332799816e-01 2.090093251408998640e-02
5.721165945417490128e-01 2.152495996596648017e-02
5.722133934502180441e-01 2.443386521277877629e-02
5.723101923586879636e-01 2.272523084684339653e-02
5.724069912671569949e-01 1.862665941415365956e-02
5.725037901756270253e-01 1.881432350659623456e-02
5.726005890840960566e-01 2.094941847123525311e-02
5.726973879925650879e-01 1.964651622120829402e-02
5.727941869010350073e-01 1.595243078618034313e-02
5.728909858095040386e-01 1.434411485716116305e-02
5.729877847179730699e-01 1.506954071663301094e-02
5.730845836264429893e-01 1.746656911948832325e-02
5.731813825349120206e-01 2.231074588206070908e-02
5.732781814433820511e-01 2.269630082207245783e-02
5.733749803518509713e-01 1.794306297057387048e-02
5.734717792603200026e-01 1.627518383611107483e-02
5.735685781687900331e-01 1.761431421893970908e-02
5.736653770772590644e-01 1.889369539633512993e-02
5.737621759857280956e-01 1.735561744376550031e-02
5.738589748941980151e-01 1.574695485023288460e-02
5.739557738026670464e-01 1.656229744188778344e-02
5.740525727111369658e-01 1.626722661732835779e-02
5.741493716196059971e-01 1.433424927473554537e-02
5.742461705280750284e-01 1.465829746586797683e-02
5.743429694365450588e-01 1.421864921093056976e-02
5.744397683450139791e-01 1.378210175975990923e-02
5.745365672534830104e-01 1.287975997741333707e-02
5.746333661619530409e-01 1.385183655793545063e-02
5.747301650704220721e-01 1.449987532375438676e-02
5.748269639788921026e-01 1.255904762494007218e-02
5.749237628873610229e-01 1.470040452771707515e-02
5.750205617958299431e-01 1.442666740711801010e-02
5.751173607042999736e-01 1.312221403423068262e-02
5.752141596127690049e-01 1.280962031902742326e-02
5.753109585212390353e-01 1.056182179653345279e-02
5.754077574297080666e-01 6.863783278173895414e-03
5.755045563381769869e-01 6.907236840468773328e-03
5.756013552466470173e-01 1.193819226494383795e-02
5.756981541551160486e-01 1.359460433895996398e-02
5.757949530635850799e-01 1.380609257382651653e-02
5.758917519720551104e-01 1.207878864000994264e-02
5.759885508805240306e-01 9.936484800364011813e-03
5.760853497889939501e-01 7.920943112508151834e-03
5.761821486974629813e-01 9.244882572001325918e-03
5.762789476059320126e-01 1.443027059078224802e-02
5.763757465144020431e-01 1.367858164011245131e-02
5.764725454228710744e-01 9.685311065296714483e-03
5.765693443313399946e-01 1.060030643717715070e-02
5.766661432398100251e-01 8.639580387909838802e-03
5.767629421482790564e-01 9.795555502310709581e-03
5.768597410567480877e-01 1.419668892559503189e-02
5.769565399652180071e-01 1.280745237592527397e-02
5.770533388736870384e-01 7.795598885620987940e-03
5.771501377821569578e-01 7.598154685304241499e-03
5.772469366906259891e-01 9.298421008738047902e-03
5.773437355990950204e-01 1.014579956978741739e-02
5.774405345075650509e-01 1.035689779254739783e-02
5.775373334160340821e-01 1.257108493898077134e-02
5.776341323245040016e-01 1.089464970937393390e-02
5.777309312329730329e-01 9.930800630628663916e-03
5.778277301414420641e-01 1.186082334324276358e-02
5.779245290499119836e-01 1.336606448934537193e-02
5.780213279583810149e-01 1.330455431106586546e-02
5.781181268668500461e-01 1.036453265501229709e-02
5.782149257753199656e-01 7.470936644168100008e-03
5.783117246837889969e-01 9.118872609608141833e-03
5.784085235922590273e-01 1.203427824723645422e-02
5.785053225007280586e-01 1.402954782847468454e-02
5.786021214091970899e-01 1.448630187810679738e-02
5.786989203176670093e-01 1.406226558019009129e-02
5.787957192261360406e-01 1.538948563741373773e-02
5.788925181346049609e-01 1.548492898719716453e-02
5.789893170430749914e-01 1.283442815316278122e-02
5.790861159515440226e-01 1.249935050829071616e-02
5.791829148600140531e-01 1.200172781734284641e-02
5.792797137684829734e-01 1.099576590348539523e-02
5.793765126769530038e-01 1.172857245627772355e-02
5.794733115854220351e-01 1.424957451866043327e-02
5.795701104938910664e-01 1.604370353709889604e-02
5.796669094023600977e-01 1.472264710242432266e-02
5.797637083108300171e-01 1.275872278589263234e-02
5.798605072192989374e-01 1.256804482818760921e-02
5.799573061277689678e-01 1.286065157580906435e-02
5.800541050362379991e-01 1.197534726389864329e-02
5.801509039447070304e-01 1.310419831401291209e-02
5.802477028531770609e-01 1.134829512281438149e-02
5.803445017616459811e-01 1.030761524946342302e-02
5.804413006701150124e-01 1.132124699816636042e-02
5.805380995785850429e-01 1.226801850542990485e-02
5.806348984870540741e-01 1.313961596485903847e-02
5.807316973955241046e-01 1.527613169904988577e-02
5.808284963039930249e-01 1.802243770559868938e-02
5.809252952124619451e-01 1.434509508030908098e-02
5.810220941209319756e-01 1.321762029038051588e-02
5.811188930294010069e-01 1.524181568120040915e-02
5.812156919378710374e-01 1.206972510329161301e-02
5.813124908463400686e-01 1.520947069518727678e-02
5.814092897548089889e-01 2.001280872712565481e-02
5.815060886632790194e-01 1.841756456132310690e-02
5.816028875717480506e-01 1.620779913740882580e-02
5.816996864802170819e-01 1.705307438711410953e-02
5.817964853886870014e-01 2.060108851892806722e-02
5.818932842971560326e-01 1.976791275522713637e-02
5.819900832056259521e-01 1.741275508215636703e-02
5.820868821140949834e-01 1.996920363402599624e-02
5.821836810225640146e-01 2.061928621320277891e-02
5.822804799310340451e-01 1.881110750277105795e-02
5.823772788395030764e-01 1.688098072419472878e-02
5.824740777479731069e-01 1.573893247138584417e-02
5.825708766564420271e-01 1.704626435016642211e-02
5.826676755649110584e-01 1.889184148360030860e-02
5.827644744733809778e-01 2.140527931650424570e-02
5.828612733818500091e-01 2.109436820887433672e-02
5.829580722903190404e-01 1.630751474483304458e-02
5.830548711987889599e-01 1.503418510635813263e-02
5.831516701072579911e-01 1.636036877303011228e-02
5.832484690157270224e-01 1.776927768259993490e-02
5.833452679241970529e-01 1.826405215845625443e-02
5.834420668326660842e-01 2.062960098634388992e-02
5.835388657411361146e-01 2.061610752429047372e-02
5.836356646496050349e-01 1.805122130841847403e-02
5.837324635580739551e-01 2.074922866008161587e-02
5.838292624665439856e-01 2.572912253818508688e-02
5.839260613750130169e-01 2.508379442917508736e-02
5.840228602834830474e-01 2.224105579289479759e-02
5.841196591919520786e-01 2.035125183662063117e-02
5.842164581004209989e-01 2.071087759270702836e-02
5.843132570088910294e-01 2.012168192599658040e-02
5.844100559173600606e-01 1.880631994147853939e-02
5.845068548258290919e-01 1.747004573471385228e-02
5.846036537342991224e-01 1.880014866972709933e-02
5.847004526427680426e-01 2.176337714942521220e-02
5.847972515512369629e-01 2.382470262274105285e-02
5.848940504597069934e-01 1.958042889666070097e-02
5.849908493681760246e-01 1.540226163405371274e-02
5.850876482766460551e-01 1.604838157328064910e-02
5.851844471851150864e-01 1.902118716626510081e-02
5.852812460935840067e-01 2.242913141225379159e-02
5.853780450020540371e-01 2.301628558443966077e-02
5.854748439105230684e-01 1.978474236738607048e-02
5.855716428189920997e-01 1.930070651106284563e-02
5.856684417274620191e-01 2.021946218893476074e-02
5.857652406359310504e-01 2.196593225973621916e-02
5.858620395444009699e-01 2.404221584808410514e-02
5.859588384528700011e-01 2.341805973801806134e-02
5.860556373613390324e-01 2.269611218560911928e-02
5.861524362698090629e-01 2.428459840502422695e-02
5.862492351782780942e-01 2.547919888345542838e-02
5.863460340867470144e-01 2.220330055011918852e-02
5.864428329952170449e-01 2.368642201547733681e-02
5.865396319036860762e-01 2.319030008191367773e-02
5.866364308121559956e-01 2.391035664919417478e-02
5.867332297206250269e-01 2.330761904625596945e-02
5.868300286290940582e-01 2.024850144215992881e-02
5.869268275375639776e-01 2.150691850226503846e-02
5.870236264460330089e-01 2.255799356818595502e-02
5.871204253545030394e-01 1.974432696811164248e-02
5.872172242629720706e-01 2.003206575119531249e-02
5.873140231714411019e-01 2.489751672958585849e-02
5.874108220799110214e-01 2.385932671150988241e-02
5.875076209883800527e-01 2.155571146626689832e-02
5.876044198968499721e-01 2.190940231570198335e-02
5.877012188053190034e-01 2.252849684501423769e-02
5.877980177137880347e-01 2.383905098342298245e-02
5.878948166222580651e-01 2.452900083345050178e-02
5.879916155307269854e-01 2.442599826058799994e-02
5.880884144391960167e-01 2.227051773101991830e-02
5.881852133476660471e-01 2.005639319789854699e-02
5.882820122561350784e-01 2.164392657099956443e-02
5.883788111646051089e-01 2.692852050357529003e-02
5.884756100730740291e-01 2.541090769755176976e-02
5.885724089815429494e-01 2.816796369786397219e-02
5.886692078900129799e-01 2.911422947883439069e-02
5.887660067984820111e-01 2.567825195541352523e-02
5.888628057069510424e-01 2.796304514121160031e-02
5.889596046154210729e-01 3.038294189277597479e-02
5.890564035238899931e-01 2.849663080545033339e-02
5.891532024323590244e-01 2.294183600514578328e-02
5.892500013408290549e-01 2.246182466024544688e-02
5.893468002492980862e-01 2.602156649656863982e-02
5.894435991577681166e-01 2.618301361002767225e-02
5.895403980662370369e-01 2.610708227701625736e-02
5.896371969747059572e-01 2.198790159954685380e-02
5.897339958831759876e-01 1.886848855238574749e-02
5.898307947916450189e-01 2.269018601906948665e-02
5.899275937001150494e-01 2.413983450337058023e-02
5.900243926085840807e-01 2.517024057764996950e-02
5.901211915170530009e-01 2.657822379117166789e-02
5.902179904255230314e-01 2.685779466848604510e-02
5.903147893339920627e-01 2.644585487959874928e-02
5.904115882424610939e-01 2.629189235342836717e-02
5.905083871509310134e-01 2.428393356668360689e-02
5.906051860594000447e-01 2.459159022312547987e-02
5.907019849678699641e-01 2.527338896881241304e-02
5.907987838763389954e-01 2.372931604165575900e-02
5.908955827848080267e-01 2.657170495470826191e-02
5.909923816932780571e-01 2.728658830105063632e-02
5.910891806017470884e-01 2.579993285481300275e-02
5.911859795102170079e-01 2.318698581393031227e-02
5.912827784186860391e-01 2.510058280681632184e-02
5.913795773271550704e-01 3.019357191348266342e-02
5.914763762356249899e-01 3.074807142381195610e-02
5.915731751440940211e-01 2.536240288116400898e-02
5.916699740525630524e-01 2.365363020132868824e-02
5.917667729610329719e-01 2.570964214999391095e-02
5.918635718695020032e-01 2.606293315019508547e-02
5.919603707779720336e-01 2.426899637816138516e-02
5.920571696864410649e-01 2.251494448912484334e-02
5.921539685949100962e-01 2.365392480358839006e-02
5.922507675033800156e-01 2.653244408079011990e-02
5.923475664118490469e-01 2.743585803443588170e-02
5.924443653203179672e-01 2.707212944120373013e-02
5.925411642287879976e-01 2.619964244536726605e-02
5.926379631372570289e-01 2.792463549591841024e-02
5.927347620457260602e-01 2.736431296933270960e-02
5.928315609541959796e-01 2.633021481704272623e-02
5.929283598626650109e-01 2.681050741576043034e-02
5.930251587711350414e-01 2.958914494013823240e-02
5.931219576796040727e-01 3.126044910577645969e-02
5.932187565880731039e-01 2.768082546741892219e-02
5.933155554965430234e-01 2.376067474950314604e-02
5.934123544050119436e-01 2.507109568623083068e-02
5.935091533134819741e-01 2.629881704043704471e-02
5.936059522219510054e-01 2.542879309867996859e-02
5.937027511304200367e-01 2.898412568461184932e-02
5.937995500388900671e-01 2.766987693308381457e-02
5.938963489473589874e-01 2.725114363430592920e-02
5.939931478558290179e-01 2.666979154029633370e-02
5.940899467642980492e-01 2.704008988088124274e-02
5.941867456727670804e-01 2.909259167203557053e-02
5.942835445812371109e-01 3.091225848293945727e-02
5.943803434897060312e-01 2.683468074589942520e-02
5.944771423981749514e-01 2.388961225584438838e-02
5.945739413066449819e-01 2.874481750962810597e-02
5.946707402151140132e-01 3.148188578124444525e-02
5.947675391235840436e-01 3.078791221911446677e-02
5.948643380320530749e-01 2.802150626141825668e-02
5.949611369405219952e-01 2.769211354767643976e-02
5.950579358489920256e-01 2.982270208814938664e-02
5.951547347574610569e-01 2.940708104438840773e-02
5.952515336659300882e-01 2.791635533608201672e-02
5.953483325744000076e-01 2.660022478779291294e-02
5.954451314828690389e-01 2.880581825342734895e-02
5.955419303913379592e-01 3.006077751807730708e-02
5.956387292998079896e-01 2.633339503372426893e-02
5.957355282082770209e-01 2.685925097711788084e-02
5.958323271167470514e-01 2.886843235825471699e-02
5.959291260252160827e-01 2.990156846672618191e-02
5.960259249336850029e-01 3.167702957401997976e-02
5.961227238421550334e-01 3.375966372208997340e-02
5.962195227506240647e-01 3.022520092073080825e-02
5.963163216590929849e-01 2.815578615714899383e-02
5.964131205675630154e-01 3.163490278454186150e-02
5.965099194760320467e-01 3.105289879429727964e-02
5.966067183845019661e-01 2.971753162735615850e-02
5.967035172929709974e-01 3.116454143170606025e-02
5.968003162014400287e-01 2.583473445625564940e-02
5.968971151099100592e-01 2.320865529530166324e-02
5.969939140183790904e-01 2.527317713173234462e-02
5.970907129268480107e-01 2.984432546411099410e-02
5.971875118353180412e-01 3.059532714874659345e-02
5.972843107437869614e-01 3.010546927884705931e-02
5.973811096522569919e-01 2.467097691651925703e-02
5.974779085607260232e-01 2.801068579545867854e-02
5.975747074691950544e-01 2.677446259203717163e-02
5.976715063776649739e-01 2.565333760662935614e-02
5.977683052861340052e-01 2.969213142921783496e-02
5.978651041946040356e-01 3.181895038786392710e-02
5.979619031030730669e-01 3.058205417970307274e-02
5.980587020115430974e-01 2.625266113234614104e-02
5.981555009200120177e-01 2.717278571359348083e-02
5.982522998284809379e-01 2.670511972522395319e-02
5.983490987369499692e-01 2.796469848155041377e-02
5.984458976454199997e-01 2.677264072827816380e-02
5.985426965538890309e-01 2.659549892672071966e-02
5.986394954623590614e-01 2.400099925156745986e-02
5.987362943708279817e-01 2.192040802854170259e-02
5.988330932792970129e-01 2.500278344526461749e-02
5.989298921877670434e-01 2.965949945187737816e-02
5.990266910962360747e-01 3.260784245489422445e-02
5.991234900047051060e-01 3.560206459196204459e-02
5.992202889131750254e-01 3.302970030248048722e-02
5.993170878216439457e-01 2.923588514739233410e-02
5.994138867301139761e-01 2.964318627336312573e-02
5.995106856385830074e-01 3.121340273545576693e-02
5.996074845470520387e-01 2.829332744223543583e-02
5.997042834555220692e-01 2.723676979384767952e-02
5.998010823639909894e-01 2.656686368183527533e-02
5.998978812724610199e-01 2.446889017369802827e-02
5.999946801809300512e-01 2.224267590587501384e-02
6.000914790893990824e-01 2.212750069368887851e-02
6.001882779978681137e-01 2.549498320536527224e-02
6.002850769063380332e-01 2.492824388495661764e-02
6.003818758148069534e-01 2.422895681690253808e-02
6.004786747232769839e-01 2.521364225479438143e-02
6.005754736317460152e-01 2.106647068755317098e-02
6.006722725402150465e-01 2.167588890007667371e-02
6.007690714486850769e-01 2.474381382218625650e-02
6.008658703571539972e-01 2.580134794121332134e-02
6.009626692656240277e-01 2.929786066907108869e-02
6.010594681740930589e-01 3.127840543134369905e-02
6.011562670825620902e-01 2.808642980867713870e-02
6.012530659910320097e-01 2.323618545852500911e-02
6.013498648995010409e-01 2.254349489122346728e-02
6.014466638079709604e-01 2.378072921061159112e-02
6.015434627164399917e-01 2.350817371098192290e-02
6.016402616249090229e-01 2.226551251674505072e-02
6.017370605333790534e-01 2.156822198912481184e-02
6.018338594418480847e-01 2.068470958259373618e-02
6.019306583503170049e-01 2.119293678155522928e-02
6.020274572587870354e-01 2.445720139390561085e-02
6.021242561672560667e-01 2.561819810885604398e-02
6.022210550757259861e-01 2.236373434143955688e-02
6.023178539841950174e-01 2.096214647798335176e-02
6.024146528926640487e-01 2.252366246173531997e-02
6.025114518011339682e-01 2.194013610362715444e-02
6.026082507096029994e-01 2.594856634271460252e-02
6.027050496180720307e-01 2.638389297308196130e-02
6.028018485265420612e-01 2.019800740737632064e-02
6.028986474350110925e-01 1.913108670300116623e-02
6.029954463434810119e-01 2.184870908794181096e-02
6.030922452519500432e-01 2.374648808177431958e-02
6.031890441604189634e-01 2.296179260698740301e-02
6.032858430688889939e-01 2.435327397642614647e-02
6.033826419773580252e-01 2.143380508962132447e-02
6.034794408858270565e-01 1.864579342315120236e-02
6.035762397942969759e-01 1.854793840085435658e-02
6.036730387027660072e-01 1.732843787526770762e-02
6.037698376112360377e-01 2.108316034023930557e-02
6.038666365197050689e-01 2.455305318644251250e-02
6.039634354281741002e-01 2.665010001192591807e-02
6.040602343366440197e-01 2.464574614580018405e-02
6.041570332451129399e-01 2.634590190996177750e-02
6.042538321535819712e-01 2.547162747759187246e-02
6.043506310620520017e-01 2.149293684176023164e-02
6.044474299705210329e-01 1.763392520961940338e-02
6.045442288789910634e-01 1.474139910904480495e-02
6.046410277874599837e-01 1.894267747165395352e-02
6.047378266959290150e-01 2.198518296400978067e-02
6.048346256043990454e-01 2.024811708474413829e-02
6.049314245128680767e-01 1.722690915844465182e-02
6.050282234213381072e-01 1.799996691068141141e-02
6.051250223298070274e-01 2.047198620384230172e-02
6.052218212382759477e-01 2.165460901115769110e-02
6.053186201467459782e-01 2.044780617547332924e-02
6.054154190552150094e-01 1.730022380232514728e-02
6.055122179636840407e-01 1.603603042390321781e-02
6.056090168721540712e-01 1.722221302790961223e-02
6.057058157806229914e-01 1.903105747862331512e-02
6.058026146890930219e-01 2.224622126421806761e-02
6.058994135975620532e-01 2.155938288703986364e-02
6.059962125060310845e-01 1.990854370798492146e-02
6.060930114145010039e-01 1.957304604066101988e-02
6.061898103229700352e-01 1.626153036232390672e-02
6.062866092314389554e-01 1.668886617312185724e-02
6.063834081399089859e-01 1.926870627962717214e-02
6.064802070483780172e-01 1.993565035951216230e-02
6.065770059568470485e-01 2.188407766810142319e-02
6.066738048653170789e-01 2.118024895233498045e-02
6.067706037737859992e-01 1.995171493922938410e-02
6.068674026822560297e-01 1.838858113645025494e-02
6.069642015907250610e-01 1.534984011664226183e-02
6.070610004991949804e-01 1.830680040235127537e-02
6.071577994076640117e-01 2.228710407313539213e-02
6.072545983161330430e-01 1.979295639673328208e-02
6.073513972246029624e-01 1.700077435750574351e-02
6.074481961330719937e-01 2.088368836564376621e-02
6.075449950415410250e-01 2.136050867440005691e-02
6.076417939500110554e-01 2.166470825347558901e-02
6.077385928584800867e-01 2.149112403196446960e-02
6.078353917669501172e-01 1.848739349150852612e-02
6.079321906754190374e-01 1.631003491835004635e-02
6.080289895838879577e-01 1.647376590812595770e-02
6.081257884923579882e-01 1.717777106988232008e-02
6.082225874008270194e-01 1.596002884614802775e-02
6.083193863092960507e-01 1.902333998217281205e-02
6.084161852177660812e-01 2.019503000608628002e-02
6.085129841262350014e-01 2.020732515881356467e-02
6.086097830347040327e-01 2.255849333827000466e-02
6.087065819431740632e-01 2.198755039195545227e-02
6.088033808516430945e-01 1.811073729656701228e-02
6.089001797601131249e-01 1.816555547996315245e-02
6.089969786685819342e-01 1.751001546280991222e-02
6.090937775770519647e-01 1.765954109923830243e-02
6.091905764855209959e-01 1.923214572177332424e-02
6.092873753939900272e-01 2.008364973060165759e-02
6.093841743024590585e-01 1.824499180724412778e-02
6.094809732109290890e-01 1.639934285816723944e-02
6.095777721193980092e-01 2.046698046365238652e-02
6.096745710278680397e-01 2.061275282597978611e-02
6.097713699363370710e-01 1.960162053573384980e-02
6.098681688448061022e-01 2.027065784289773867e-02
6.099649677532760217e-01 1.949252516951185607e-02
6.100617666617450530e-01 1.916589482102204131e-02
6.101585655702149724e-01 1.918076225209429039e-02
6.102553644786840037e-01 2.200569295004255535e-02
6.103521633871530350e-01 2.304908172386022774e-02
6.104489622956230654e-01 2.017934886598735794e-02
6.105457612040920967e-01 1.865258008229166847e-02
6.106425601125610170e-01 1.963633241538232169e-02
6.107393590210310474e-01 2.001718208718486491e-02
6.108361579295000787e-01 2.031988569769296177e-02
6.109329568379699982e-01 2.090551879938928187e-02
6.110297557464390295e-01 2.019140137572966037e-02
6.111265546549080607e-01 1.943344273992675050e-02
6.112233535633779802e-01 1.876309812896382809e-02
6.113201524718470115e-01 1.736590522452252303e-02
6.114169513803170419e-01 1.796021922722289277e-02
6.115137502887860732e-01 1.853668556772514187e-02
6.116105491972551045e-01 1.832400754915735827e-02
6.117073481057250239e-01 1.988711978455634175e-02
