@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.526
@SPECTRUM spectrum_04D1ak_388.dat
@SN-NAME 04D1ak
       8445.490           -0.00009        0.00369
       8460.490            0.00484        0.00421
       8475.490            0.00320        0.00336
       8490.490           -0.00292        0.00306
       8505.490            0.00857        0.00421
       8520.490            0.00178        0.00270
       8535.490            0.00526        0.00305
       8550.490            0.00217        0.00314
       8565.490            0.00195        0.00284
       8580.490            0.00133        0.00266
       8595.490           -0.00019        0.00323
       8610.490            0.00230        0.00291
       8625.490            0.00371        0.00424
       8640.490            0.00561        0.00387
       8655.490            0.00650        0.00464
       8670.490            0.00195        0.00405
       8685.490            0.00451        0.00375
       8700.490           -0.00333        0.00327
       8715.490            0.00030        0.00351
       8730.490            0.00132        0.00320
       8745.490            0.00032        0.00364
       8760.490            0.00239        0.00549
       8775.490            0.00348        0.00773
