@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.732
@SPECTRUM spectrum_04D2gp_475.dat
@SN-NAME 04D2gp
       4842.548           -0.00120        0.00374
       4845.098           -0.00280        0.00368
       4847.648            0.00050        0.00371
       4850.198            0.00170        0.00365
       4852.749            0.00220        0.00365
       4855.299           -0.00260        0.00357
       4857.851           -0.00250        0.00360
       4860.402           -0.00290        0.00360
       4862.954            0.00330        0.00356
       4865.506            0.00240        0.00365
       4868.059            0.00210        0.00358
       4870.611            0.00020        0.00351
       4873.164           -0.00040        0.00351
       4875.717            0.00830        0.00355
       4878.271            0.00270        0.00356
       4880.825            0.00320        0.00355
       4883.379            0.00050        0.00362
       4885.934            0.00630        0.00358
       4888.488           -0.00390        0.00359
       4891.043           -0.00010        0.00358
       4893.599            0.01070        0.00357
       4896.155            0.00190        0.00355
       4898.711            0.00220        0.00357
       4901.267            0.00330        0.00356
       4903.824            0.00360        0.00354
       4906.381           -0.00150        0.00356
       4908.938           -0.00080        0.00347
       4911.496            0.00150        0.00350
       4914.053           -0.00080        0.00346
       4916.611           -0.00100        0.00340
       4919.170            0.00130        0.00343
       4921.729            0.00500        0.00343
       4924.288           -0.00230        0.00344
       4926.847            0.00440        0.00342
       4929.407           -0.00260        0.00342
       4931.967            0.00070        0.00343
       4934.527            0.00130        0.00346
       4937.087            0.00740        0.00341
       4939.648           -0.00220        0.00343
       4942.209            0.00240        0.00343
       4944.771            0.00180        0.00337
       4947.333           -0.00030        0.00348
       4949.895           -0.00270        0.00344
       4952.457            0.00410        0.00342
       4955.020            0.00560        0.00339
       4957.583            0.00430        0.00343
       4960.146            0.00400        0.00348
       4962.709           -0.00150        0.00346
       4965.273            0.00630        0.00353
       4967.837            0.00750        0.00365
       4970.402            0.00860        0.00361
       4972.966           -0.00440        0.00365
       4975.531           -0.00100        0.00356
       4978.097            0.00160        0.00346
       4980.662            0.00400        0.00341
       4983.228           -0.00650        0.00339
       4985.794            0.00390        0.00343
       4988.360            0.00000        0.00343
       4990.927           -0.00110        0.00335
       4993.494            0.00200        0.00350
       4996.062            0.00040        0.00344
       4998.629           -0.00310        0.00343
       5001.197            0.00110        0.00345
       5003.765            0.00430        0.00345
       5006.333            0.00080        0.00344
       5008.902            0.00100        0.00338
       5011.471           -0.00410        0.00337
       5014.041            0.00440        0.00340
       5016.610            0.00640        0.00343
       5019.180           -0.00370        0.00339
       5021.750            0.00080        0.00341
       5024.321            0.00390        0.00338
       5026.892            0.00580        0.00333
       5029.462            0.00020        0.00338
       5032.034           -0.00010        0.00333
       5034.605           -0.00170        0.00333
       5037.177            0.00260        0.00333
       5039.750            0.00040        0.00328
       5042.322           -0.00160        0.00331
       5044.895            0.00320        0.00330
       5047.467           -0.00120        0.00325
       5050.041            0.00230        0.00332
       5052.614            0.00280        0.00330
       5055.188           -0.00280        0.00354
       5057.762           -0.00460        0.00358
       5060.337            0.00350        0.00325
       5062.912           -0.00070        0.00326
       5065.486           -0.00020        0.00326
       5068.062           -0.00010        0.00326
       5070.637            0.00170        0.00321
       5073.213            0.00190        0.00320
       5075.789            0.00450        0.00326
       5078.365            0.00430        0.00320
       5080.942            0.00200        0.00324
       5083.519           -0.00160        0.00322
       5086.096            0.00290        0.00321
       5088.673           -0.00200        0.00327
       5091.251           -0.00170        0.00330
       5093.829            0.00190        0.00321
       5096.407           -0.00790        0.00321
       5098.986           -0.00220        0.00320
       5101.564            0.00100        0.00324
       5104.144            0.00110        0.00323
       5106.723           -0.00310        0.00319
       5109.303            0.00420        0.00325
       5111.883            0.00150        0.00322
       5114.463           -0.00090        0.00318
       5117.043            0.00460        0.00322
       5119.624            0.00280        0.00326
       5122.205            0.00150        0.00320
       5124.786            0.00520        0.00320
       5127.368            0.00500        0.00320
       5129.950           -0.00330        0.00322
       5132.532           -0.00030        0.00326
       5135.114            0.00290        0.00323
       5137.697            0.00020        0.00328
       5140.280            0.00290        0.00333
       5142.863            0.00720        0.00331
       5145.446            0.00260        0.00328
       5148.030            0.00480        0.00325
       5150.614           -0.00460        0.00326
       5153.198            0.00650        0.00323
       5155.783           -0.00130        0.00326
       5158.367            0.00520        0.00328
       5160.952            0.00090        0.00327
       5163.538            0.00270        0.00321
       5166.123            0.00450        0.00321
       5168.709            0.00250        0.00315
       5171.295           -0.00400        0.00307
       5173.881            0.00030        0.00314
       5176.468            0.00190        0.00312
       5179.055            0.00290        0.00316
       5181.642            0.00430        0.00313
       5184.229           -0.00190        0.00320
       5186.817            0.00320        0.00315
       5189.405           -0.00160        0.00311
       5191.993            0.00440        0.00340
       5194.582            0.00120        0.00384
       5197.170           -0.00110        0.00402
       5199.759            0.00640        0.00407
       5202.348            0.00150        0.00406
       5204.938           -0.00670        0.00387
       5207.527           -0.00200        0.00344
       5210.118            0.00280        0.00323
       5212.708            0.00040        0.00321
       5215.298            0.00270        0.00318
       5217.889           -0.00170        0.00321
       5220.480           -0.00270        0.00327
       5223.071           -0.00290        0.00322
       5225.663            0.00360        0.00325
       5228.255            0.00430        0.00322
       5230.847           -0.00410        0.00322
       5233.439            0.00110        0.00322
       5236.032            0.00680        0.00324
       5238.625           -0.00150        0.00320
       5241.217            0.00340        0.00321
       5243.811           -0.00010        0.00321
       5246.404           -0.00150        0.00322
       5248.998            0.00310        0.00313
       5251.592            0.00310        0.00317
       5254.187            0.00410        0.00317
       5256.781            0.00080        0.00321
       5259.376            0.00350        0.00316
       5261.971           -0.00380        0.00313
       5264.566            0.00080        0.00309
       5267.162           -0.00140        0.00306
       5269.758            0.00320        0.00307
       5272.354           -0.00280        0.00308
       5274.950            0.00300        0.00314
       5277.547           -0.00240        0.00312
       5280.144            0.00040        0.00317
       5282.741           -0.00400        0.00312
       5285.338            0.00080        0.00315
       5287.936            0.00120        0.00311
       5290.534           -0.00470        0.00314
       5293.132            0.00150        0.00318
       5295.730            0.00220        0.00313
       5298.329            0.00980        0.00312
       5300.927            0.00370        0.00317
       5303.526            0.00270        0.00316
       5306.126           -0.00040        0.00316
       5308.725            0.00340        0.00321
       5311.325            0.00030        0.00318
       5313.925            0.00250        0.00323
       5316.525            0.00100        0.00322
       5319.126            0.00040        0.00319
       5321.727            0.00340        0.00322
       5324.328            0.00740        0.00327
       5326.929            0.00080        0.00331
       5329.531            0.00370        0.00334
       5332.132            0.00040        0.00332
       5334.734            0.00020        0.00339
       5337.336            0.00010        0.00326
       5339.939           -0.00230        0.00316
       5342.542           -0.00240        0.00314
       5345.145           -0.00620        0.00319
       5347.748           -0.00090        0.00308
       5350.351            0.00010        0.00318
       5352.955           -0.00000        0.00312
       5355.559           -0.00050        0.00313
       5358.163            0.00100        0.00312
       5360.768           -0.00020        0.00313
       5363.372            0.00130        0.00315
       5365.977           -0.00400        0.00309
       5368.582            0.00070        0.00312
       5371.188           -0.00280        0.00313
       5373.793            0.00030        0.00315
       5376.399           -0.00640        0.00317
       5379.005            0.00710        0.00313
       5381.611           -0.00080        0.00313
       5384.218            0.00480        0.00316
       5386.824           -0.00120        0.00311
       5389.431            0.00200        0.00308
       5392.039            0.00050        0.00305
       5394.646           -0.00070        0.00308
       5397.254           -0.00160        0.00305
       5399.862           -0.00020        0.00304
       5402.470            0.00500        0.00305
       5405.078            0.00070        0.00307
       5407.687            0.00180        0.00303
       5410.295            0.00070        0.00307
       5412.905            0.00310        0.00304
       5415.514            0.00120        0.00307
       5418.124            0.00180        0.00303
       5420.733            0.00640        0.00306
       5423.343           -0.00140        0.00307
       5425.954            0.00220        0.00310
       5428.564           -0.00020        0.00308
       5431.175            0.00250        0.00311
       5433.786            0.00180        0.00314
       5436.397           -0.00050        0.00310
       5439.008            0.00090        0.00314
       5441.620            0.00100        0.00314
       5444.232            0.00120        0.00312
       5446.844            0.00270        0.00306
       5449.456            0.00770        0.00311
       5452.068            0.00080        0.00308
       5454.681           -0.00050        0.00307
       5457.294           -0.00050        0.00306
       5459.908            0.00050        0.00309
       5462.521           -0.00180        0.00308
       5465.135            0.00470        0.00311
       5467.749            0.00520        0.00310
       5470.363            0.00440        0.00308
       5472.977            0.00010        0.00308
       5475.591            0.00760        0.00313
       5478.206           -0.00050        0.00311
       5480.821            0.00790        0.00306
       5483.437            0.00010        0.00307
       5486.052            0.00770        0.00311
       5488.667            0.00690        0.00311
       5491.283            0.00170        0.00313
       5493.899            0.00070        0.00316
       5496.516            0.00090        0.00312
       5499.132            0.00700        0.00315
       5501.749            0.00200        0.00317
       5504.366            0.00190        0.00312
       5506.983            0.00490        0.00317
       5509.601            0.00170        0.00316
       5512.218            0.00780        0.00318
       5514.836           -0.00140        0.00315
       5517.454           -0.00500        0.00314
       5520.073            0.00130        0.00318
       5522.691            0.00250        0.00322
       5525.310            0.00300        0.00314
       5527.929            0.00740        0.00315
       5530.548           -0.00040        0.00309
       5533.167           -0.00140        0.00312
       5535.787            0.00350        0.00316
       5538.407           -0.00210        0.00322
       5541.027           -0.00470        0.00326
       5543.647            0.00220        0.00323
       5546.268            0.00260        0.00326
       5548.888            0.00460        0.00325
       5551.509           -0.00470        0.00327
       5554.130            0.00450        0.00316
       5556.751            0.00010        0.00320
       5559.373            0.00450        0.00322
       5561.995           -0.00060        0.00322
       5564.617            0.00090        0.00325
       5567.239           -0.00230        0.00328
       5569.861            0.00110        0.00496
       5572.484            0.01250        0.01168
       5575.107            0.01550        0.01355
       5577.729            0.01250        0.01358
       5580.353           -0.01030        0.01360
       5582.977           -0.00460        0.01315
       5585.600           -0.00410        0.00793
       5588.224            0.00060        0.00345
       5590.848            0.00230        0.00314
       5593.472            0.00350        0.00319
       5596.097            0.00170        0.00320
       5598.721           -0.00090        0.00316
       5601.346            0.00530        0.00325
       5603.971            0.00210        0.00326
       5606.597            0.00050        0.00325
       5609.222            0.00360        0.00324
       5611.848            0.00010        0.00320
       5614.474            0.00480        0.00321
       5617.100            0.00070        0.00319
       5619.727            0.00320        0.00323
       5622.353            0.00640        0.00321
       5624.979           -0.00310        0.00321
       5627.606           -0.00430        0.00320
       5630.234            0.00030        0.00318
       5632.861            0.00590        0.00317
       5635.489            0.00580        0.00313
       5638.117            0.00550        0.00315
       5640.745            0.00550        0.00317
       5643.373            0.00120        0.00318
       5646.001           -0.00250        0.00317
       5648.630            0.00330        0.00319
       5651.258            0.00390        0.00318
       5653.888            0.00440        0.00314
       5656.517            0.00380        0.00312
       5659.146            0.00190        0.00313
       5661.776            0.00350        0.00318
       5664.405            0.00400        0.00315
       5667.036           -0.00110        0.00318
       5669.666            0.00520        0.00319
       5672.296            0.00660        0.00319
       5674.927            0.00440        0.00325
       5677.558            0.00080        0.00318
       5680.188           -0.00130        0.00317
       5682.820            0.00100        0.00322
       5685.451            0.00990        0.00319
       5688.083           -0.00060        0.00323
       5690.714            0.00620        0.00325
       5693.346            0.00670        0.00320
       5695.979           -0.00100        0.00326
       5698.611            0.00900        0.00329
       5701.244           -0.00050        0.00321
       5703.876            0.00590        0.00328
       5706.509           -0.00360        0.00322
       5709.143            0.00230        0.00321
       5711.776            0.00080        0.00323
       5714.409            0.00450        0.00328
       5717.043            0.00000        0.00321
       5719.677            0.00860        0.00327
       5722.311           -0.00150        0.00325
       5724.945            0.00620        0.00326
       5727.580            0.00570        0.00325
       5730.215            0.00230        0.00320
       5732.850           -0.00320        0.00322
       5735.485            0.00390        0.00317
       5738.120            0.00390        0.00321
       5740.755           -0.00100        0.00324
       5743.391            0.00050        0.00324
       5746.027            0.01090        0.00323
       5748.663           -0.00380        0.00337
       5751.299           -0.00220        0.00321
       5753.936            0.00450        0.00322
       5756.572            0.00370        0.00321
       5759.209            0.00570        0.00317
       5761.846            0.00130        0.00314
       5764.483            0.00390        0.00323
       5767.121           -0.00310        0.00323
       5769.758            0.00010        0.00319
       5772.396            0.00470        0.00322
       5775.034            0.00250        0.00317
       5777.672           -0.00510        0.00319
       5780.311            0.00450        0.00317
       5782.949            0.00520        0.00318
       5785.588            0.00030        0.00316
       5788.227           -0.00040        0.00320
       5790.866           -0.00010        0.00319
       5793.505            0.00330        0.00318
       5796.145            0.00580        0.00322
       5798.784            0.00370        0.00317
       5801.424           -0.00260        0.00322
       5804.064            0.00240        0.00322
       5806.704            0.00360        0.00323
       5809.344           -0.00970        0.00322
       5811.985            0.00010        0.00321
       5814.625           -0.00150        0.00322
       5817.267           -0.00110        0.00319
       5819.908            0.00240        0.00326
       5822.549            0.00180        0.00324
       5825.190            0.00390        0.00329
       5827.832            0.00390        0.00327
       5830.474           -0.00140        0.00326
       5833.116            0.00470        0.00328
       5835.758            0.00420        0.00326
       5838.400            0.00540        0.00320
       5841.043            0.00530        0.00327
       5843.686            0.00650        0.00324
       5846.329            0.00050        0.00318
       5848.972            0.00260        0.00326
       5851.615            0.00490        0.00321
       5854.258            0.00230        0.00321
       5856.902            0.00950        0.00322
       5859.546           -0.00130        0.00327
       5862.190            0.00430        0.00343
       5864.834            0.00080        0.00352
       5867.479            0.00300        0.00356
       5870.123            0.00510        0.00362
       5872.768            0.00700        0.00361
       5875.413            0.00280        0.00351
       5878.058            0.01320        0.00338
       5880.703            0.00270        0.00341
       5883.348           -0.00470        0.00403
       5885.994            0.00460        0.00518
       5888.639            0.00550        0.00542
       5891.285            0.00980        0.00600
       5893.931            0.00900        0.00612
       5896.578            0.00900        0.00573
       5899.224           -0.00150        0.00473
       5901.871           -0.00080        0.00448
       5904.518           -0.00030        0.00371
       5907.165            0.00420        0.00345
       5909.812            0.00510        0.00362
       5912.459            0.01250        0.00359
       5915.106            0.00310        0.00358
       5917.754            0.00140        0.00361
       5920.402            0.01050        0.00365
       5923.050            0.00380        0.00352
       5925.698            0.00240        0.00345
       5928.346            0.00510        0.00363
       5930.995            0.00140        0.00365
       5933.644           -0.00040        0.00354
       5936.292            0.00200        0.00355
       5938.941            0.00690        0.00357
       5941.590            0.00620        0.00343
       5944.240            0.00180        0.00342
       5946.890            0.00520        0.00349
       5949.539            0.01060        0.00358
       5952.189            0.00570        0.00358
       5954.839            0.00630        0.00358
       5957.489            0.00430        0.00358
       5960.140            0.00590        0.00347
       5962.790            0.00210        0.00340
       5965.441            0.00380        0.00338
       5968.092            0.00040        0.00338
       5970.743            0.00710        0.00341
       5973.394            0.00160        0.00351
       5976.045           -0.00020        0.00348
       5978.697            0.00670        0.00342
       5981.349            0.00300        0.00345
       5984.000            0.00520        0.00360
       5986.652            0.00900        0.00333
       5989.305            0.00500        0.00330
       5991.957            0.00120        0.00331
       5994.609            0.00660        0.00329
       5997.262            0.00250        0.00332
       5999.915            0.00680        0.00337
       6002.568           -0.00110        0.00334
       6005.221            0.00100        0.00334
       6007.875            0.00520        0.00329
       6010.528            0.00580        0.00326
       6013.182            0.00220        0.00317
       6015.835            0.00270        0.00322
       6018.489            0.00120        0.00318
       6021.144            0.00760        0.00317
       6023.798           -0.00130        0.00318
       6026.452            0.00810        0.00318
       6029.107            0.00870        0.00322
       6031.762            0.00570        0.00320
       6034.417            0.00340        0.00317
       6037.072            0.00170        0.00318
       6039.727            0.00700        0.00313
       6042.382            0.00450        0.00315
       6045.038            0.00430        0.00313
       6047.693            0.00610        0.00314
       6050.350            0.01220        0.00312
       6053.005            0.00410        0.00314
       6055.662            0.00780        0.00309
       6058.318           -0.00250        0.00313
       6060.975            0.00210        0.00308
       6063.631            0.00710        0.00311
       6066.288            0.00430        0.00310
       6068.945           -0.00020        0.00310
       6071.602            0.00720        0.00309
       6074.259           -0.00140        0.00313
       6076.917            0.01100        0.00305
       6079.575            0.00610        0.00309
       6082.232            0.00350        0.00300
       6084.890            0.00750        0.00304
       6087.548            0.00560        0.00306
       6090.207            0.00640        0.00307
       6092.865            0.00400        0.00305
       6095.523            0.00850        0.00306
       6098.182            0.00520        0.00309
       6100.841            0.00480        0.00309
       6103.500            0.00560        0.00307
       6106.159            0.00520        0.00308
       6108.818            0.00770        0.00309
       6111.478            0.01180        0.00306
       6114.137            0.00910        0.00305
       6116.797            0.00660        0.00303
       6119.457            0.00700        0.00302
       6122.117            0.00260        0.00305
       6124.777            0.00430        0.00305
       6127.438            0.01020        0.00299
       6130.098            0.01290        0.00302
       6132.759            0.00680        0.00305
       6135.419            0.00570        0.00311
       6138.081            0.00440        0.00314
       6140.742            0.00850        0.00314
       6143.403            0.00350        0.00312
       6146.064            0.00550        0.00312
       6148.726            0.00470        0.00309
       6151.388            0.01200        0.00322
       6154.049            0.00310        0.00334
       6156.711            0.00950        0.00338
       6159.374            0.00850        0.00335
       6162.036            0.00690        0.00334
       6164.698            0.00320        0.00327
       6167.361            0.00320        0.00311
       6170.023            0.00730        0.00309
       6172.687            0.00860        0.00313
       6175.349            0.00730        0.00314
       6178.013            0.00830        0.00312
       6180.676            0.00650        0.00303
       6183.339            0.00320        0.00299
       6186.003            0.00420        0.00304
       6188.667            0.00710        0.00305
       6191.331            0.00330        0.00300
       6193.995            0.00840        0.00301
       6196.659            0.00970        0.00306
       6199.323            0.00030        0.00309
       6201.987            0.01000        0.00311
       6204.652            0.00870        0.00316
       6207.316            0.00710        0.00319
       6209.981            0.00620        0.00309
       6212.646            0.01010        0.00305
       6215.312            0.00540        0.00307
       6217.977            0.00690        0.00313
       6220.643            0.00460        0.00314
       6223.308            0.00020        0.00311
       6225.974            0.00750        0.00310
       6228.640            0.00460        0.00319
       6231.306            0.01020        0.00343
       6233.972            0.00580        0.00353
       6236.638            0.00090        0.00361
       6239.304           -0.00110        0.00367
       6241.971            0.00440        0.00357
       6244.638            0.00620        0.00332
       6247.305            0.01150        0.00320
       6249.972            0.00500        0.00314
       6252.639            0.00890        0.00335
       6255.306            0.01120        0.00347
       6257.973            0.01120        0.00349
       6260.641            0.00160        0.00357
       6263.309            0.00290        0.00361
       6265.976            0.00380        0.00340
       6268.644            0.00400        0.00324
       6271.312            0.00610        0.00331
       6273.980            0.00520        0.00329
       6276.649            0.00940        0.00322
       6279.317            0.00290        0.00323
       6281.986            0.00770        0.00341
       6284.654            0.01440        0.00351
       6287.323            0.00800        0.00346
       6289.992            0.00640        0.00346
       6292.662            0.00280        0.00483
       6295.331            0.01020        0.01225
       6298.000            0.00530        0.01395
       6300.670            0.00230        0.01404
       6303.339            0.01390        0.01405
       6306.009            0.00770        0.01363
       6308.679           -0.00550        0.00768
       6311.349            0.00900        0.00366
       6314.020            0.00700        0.00335
       6316.690            0.00260        0.00320
       6319.360            0.00280        0.00324
       6322.031            0.00880        0.00322
