@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.472
@SPECTRUM spectrum_04D4ju_650.dat
@SN-NAME 04D4ju
       8518.730           -0.00014        0.00397
       8533.730            0.01051        0.00366
       8548.730            0.01196        0.00482
       8563.730            0.00598        0.00357
       8578.730            0.00649        0.00388
       8593.730            0.00862        0.00377
       8608.730            0.00628        0.00380
       8623.730            0.00638        0.00574
       8638.730            0.00128        0.00514
       8653.730           -0.00150        0.00605
       8668.730           -0.00318        0.00536
       8683.730           -0.00108        0.00476
       8698.730            0.00247        0.00397
       8713.730            0.00485        0.00419
       8728.730            0.01201        0.00379
       8743.730            0.01855        0.00432
       8758.730            0.00713        0.00620
       8773.730            0.01222        0.00917
       8788.730            0.01188        0.00610
       8803.730            0.01113        0.00487
       8818.730            0.00700        0.00547
       8833.730           -0.00797        0.01037
       8848.730           -0.00488        0.00593
       8863.730            0.01929        0.00639
       8878.730            0.01600        0.00685
