@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.521
@SPECTRUM spectrum_04D2gc_471.dat
@SN-NAME 04D2gc
       4856.327            0.01740        0.00497
       4858.878            0.00680        0.00499
       4861.430            0.00230        0.00498
       4863.981           -0.00020        0.00491
       4866.534            0.01410        0.00498
       4869.086            0.00460        0.00491
       4871.639            0.01270        0.00482
       4874.192            0.00460        0.00485
       4876.746            0.00910        0.00486
       4879.300            0.00340        0.00492
       4881.854            0.00900        0.00495
       4884.408            0.00660        0.00498
       4886.962           -0.00010        0.00497
       4889.518            0.01180        0.00500
       4892.073            0.00430        0.00498
       4894.628            0.00370        0.00492
       4897.185            0.00500        0.00492
       4899.741            0.01270        0.00497
       4902.297            0.00430        0.00495
       4904.854            0.00130        0.00489
       4907.411            0.00390        0.00490
       4909.968            0.00780        0.00485
       4912.526            0.01250        0.00488
       4915.084            0.01410        0.00482
       4917.643            0.01190        0.00470
       4920.201            0.00220        0.00480
       4922.760            0.01270        0.00480
       4925.319            0.00850        0.00473
       4927.879            0.01110        0.00480
       4930.438            0.01280        0.00482
       4932.999            0.00560        0.00479
       4935.559            0.00170        0.00484
       4938.120            0.00950        0.00478
       4940.681            0.00970        0.00480
       4943.242            0.00180        0.00489
       4945.804            0.00850        0.00479
       4948.366            0.00600        0.00482
       4950.928            0.01790        0.00483
       4953.490            0.01320        0.00482
       4956.053            0.00890        0.00485
       4958.616            0.01410        0.00479
       4961.180            0.00500        0.00484
       4963.743            0.00700        0.00489
       4966.307            0.01520        0.00488
       4968.872            0.01240        0.00499
       4971.436            0.00270        0.00500
       4974.001            0.01800        0.00495
       4976.566            0.01210        0.00491
       4979.131            0.00480        0.00480
       4981.697            0.00870        0.00478
       4984.263            0.00520        0.00473
       4986.830            0.00750        0.00474
       4989.396            0.00410        0.00476
       4991.963            0.01320        0.00472
       4994.530            0.00450        0.00484
       4997.098            0.00410        0.00479
       4999.666           -0.00100        0.00478
       5002.233            0.01100        0.00475
       5004.802            0.00690        0.00476
       5007.371            0.01170        0.00470
       5009.939            0.01000        0.00466
       5012.508            0.01330        0.00467
       5015.078            0.01040        0.00469
       5017.647            0.00610        0.00470
       5020.218            0.00840        0.00471
       5022.788            0.00650        0.00471
       5025.359            0.00150        0.00465
       5027.930            0.00890        0.00465
       5030.501            0.01610        0.00464
       5033.072            0.00510        0.00465
       5035.644            0.01210        0.00461
       5038.216            0.01330        0.00462
       5040.788            0.00140        0.00456
       5043.361            0.01600        0.00459
       5045.934            0.00070        0.00458
       5048.507            0.01220        0.00454
       5051.081            0.00390        0.00458
       5053.654            0.01110        0.00458
       5056.228            0.01210        0.00456
       5058.802            0.01470        0.00460
       5061.377            0.01780        0.00452
       5063.952            0.00780        0.00454
       5066.527            0.01250        0.00460
       5069.103            0.01560        0.00452
       5071.678            0.01560        0.00449
       5074.254            0.01480        0.00455
       5076.830            0.00410        0.00447
       5079.407            0.01570        0.00444
       5081.983            0.01160        0.00449
       5084.561            0.00630        0.00447
       5087.138            0.00720        0.00452
       5089.715           -0.00090        0.00451
       5092.293            0.01200        0.00452
       5094.872            0.01010        0.00449
       5097.450            0.00840        0.00449
       5100.029            0.01620        0.00446
       5102.608            0.00760        0.00449
       5105.187            0.00750        0.00450
       5107.767            0.00600        0.00448
       5110.346            0.00690        0.00450
       5112.926            0.01770        0.00448
       5115.507            0.00300        0.00449
       5118.087            0.01190        0.00448
       5120.668            0.01640        0.00450
       5123.250            0.00940        0.00446
       5125.831            0.01160        0.00444
       5128.413            0.00150        0.00446
       5130.995            0.00540        0.00447
       5133.577            0.01110        0.00455
       5136.159            0.01100        0.00455
       5138.742           -0.00270        0.00457
       5141.325            0.01900        0.00456
       5143.909            0.01370        0.00458
       5146.492            0.00600        0.00453
       5149.076            0.01450        0.00452
       5151.660            0.00700        0.00452
       5154.245            0.01400        0.00452
       5156.829            0.00160        0.00452
       5159.414            0.01130        0.00454
       5162.000            0.00930        0.00449
       5164.585            0.00810        0.00441
       5167.170            0.01190        0.00440
       5169.756            0.00780        0.00434
       5172.343            0.00730        0.00428
       5174.929            0.00940        0.00435
       5177.516            0.00870        0.00438
       5180.103            0.01080        0.00432
       5182.690            0.01360        0.00444
       5185.278            0.00630        0.00447
       5187.866            0.01290        0.00448
       5190.454            0.01200        0.00448
       5193.042            0.01420        0.00495
       5195.631            0.01850        0.00535
       5198.220            0.01850        0.00545
       5200.809            0.01510        0.00543
       5203.398            0.01030        0.00541
       5205.988            0.01230        0.00511
       5208.578            0.01390        0.00467
       5211.168            0.01250        0.00448
       5213.758            0.01410        0.00449
       5216.349            0.01560        0.00446
       5218.940            0.01140        0.00453
       5221.531            0.01170        0.00460
       5224.123            0.01740        0.00481
       5226.714            0.01130        0.00483
       5229.306            0.01290        0.00453
       5231.898            0.00480        0.00452
       5234.491            0.01090        0.00456
       5237.083            0.01990        0.00459
       5239.677            0.00780        0.00454
       5242.270            0.01440        0.00457
       5244.863            0.01490        0.00455
       5247.457            0.01230        0.00448
       5250.051            0.01220        0.00450
       5252.646            0.01120        0.00454
       5255.240            0.01340        0.00455
       5257.834            0.01740        0.00458
       5260.430            0.01040        0.00449
       5263.025            0.01790        0.00441
       5265.621            0.01310        0.00431
       5268.216            0.01710        0.00429
       5270.812            0.01300        0.00433
       5273.408            0.01860        0.00445
       5276.005            0.02300        0.00446
       5278.602            0.01430        0.00447
       5281.199            0.01500        0.00449
       5283.796            0.01200        0.00441
       5286.394            0.03020        0.00446
       5288.991            0.01970        0.00440
       5291.589            0.01490        0.00441
       5294.188            0.01970        0.00449
       5296.786            0.00770        0.00447
       5299.385            0.01050        0.00448
       5301.984            0.02180        0.00446
       5304.583            0.01890        0.00448
       5307.183            0.02050        0.00447
       5309.782            0.00620        0.00449
       5312.382            0.01930        0.00448
       5314.982            0.02080        0.00453
       5317.583            0.01810        0.00453
       5320.184            0.01990        0.00450
       5322.785            0.02280        0.00450
       5325.386            0.01280        0.00460
       5327.987            0.01260        0.00464
       5330.589            0.02150        0.00468
       5333.191            0.02760        0.00468
       5335.793            0.01390        0.00468
       5338.396            0.01920        0.00451
       5340.998            0.02180        0.00460
       5343.601            0.01340        0.00454
       5346.204            0.02070        0.00441
       5348.808            0.01600        0.00440
       5351.411            0.01770        0.00446
       5354.015            0.02920        0.00443
       5356.619            0.01630        0.00442
       5359.223            0.02260        0.00443
       5361.828            0.02130        0.00439
       5364.433            0.01960        0.00437
       5367.038            0.02410        0.00433
       5369.643            0.02110        0.00434
       5372.249            0.01850        0.00437
       5374.854            0.01770        0.00443
       5377.460            0.01950        0.00437
       5380.066            0.02330        0.00439
       5382.673            0.02150        0.00440
       5385.280            0.02230        0.00441
       5387.887            0.02460        0.00437
       5390.494            0.01490        0.00435
       5393.101            0.02290        0.00432
       5395.708            0.01870        0.00430
       5398.316            0.01640        0.00433
       5400.925            0.02830        0.00434
       5403.533            0.01470        0.00427
       5406.142            0.01350        0.00431
       5408.750            0.02160        0.00428
       5411.359            0.01500        0.00433
       5413.969            0.01320        0.00432
       5416.578            0.02080        0.00433
       5419.188            0.01460        0.00430
       5421.798            0.02260        0.00435
       5424.408            0.01590        0.00433
       5427.019            0.01770        0.00436
       5429.629            0.01920        0.00436
       5432.240            0.02400        0.00447
       5434.851            0.01910        0.00446
       5437.462            0.01850        0.00435
       5440.074            0.01600        0.00443
       5442.686            0.02050        0.00444
       5445.298            0.01880        0.00441
       5447.910            0.01950        0.00437
       5450.522            0.02270        0.00440
       5453.135            0.01350        0.00437
       5455.748            0.03070        0.00442
       5458.361            0.02570        0.00439
       5460.975            0.01920        0.00438
       5463.588            0.02330        0.00442
       5466.202            0.02280        0.00438
       5468.816            0.02870        0.00438
       5471.431            0.01790        0.00440
       5474.045            0.02030        0.00438
       5476.660            0.01770        0.00439
       5479.274            0.01690        0.00442
       5481.890            0.02060        0.00437
       5484.505            0.02360        0.00445
       5487.121            0.01700        0.00441
       5489.737            0.02580        0.00443
       5492.353            0.02690        0.00443
       5494.969            0.01820        0.00446
       5497.585            0.01420        0.00447
       5500.202            0.01930        0.00448
       5502.819            0.01890        0.00450
       5505.437            0.02350        0.00446
       5508.054            0.01930        0.00443
       5510.671            0.02280        0.00449
       5513.289            0.02180        0.00446
       5515.907            0.01870        0.00448
       5518.525            0.02470        0.00451
       5521.144            0.02680        0.00450
       5523.763            0.02320        0.00452
       5526.381            0.01770        0.00449
       5529.000            0.01450        0.00451
       5531.620            0.02760        0.00446
       5534.240            0.02780        0.00444
       5536.859            0.02360        0.00454
       5539.479            0.02220        0.00466
       5542.100            0.01980        0.00473
       5544.720            0.02020        0.00475
       5547.341            0.02380        0.00483
       5549.961            0.02090        0.00471
       5552.583            0.01350        0.00466
       5555.204            0.01840        0.00457
       5557.825            0.01970        0.00458
       5560.447            0.00760        0.00471
       5563.069            0.01890        0.00471
       5565.691            0.02200        0.00477
       5568.313            0.01650        0.00490
       5570.936            0.02590        0.00868
       5573.559            0.01310        0.01521
       5576.182            0.03010        0.01597
       5578.805            0.04610        0.01590
       5581.428            0.02290        0.01592
       5584.052            0.00630        0.01438
       5586.676            0.01360        0.00693
       5589.300            0.01130        0.00461
       5591.924            0.01340        0.00461
       5594.548            0.01330        0.00468
       5597.173            0.01190        0.00466
       5599.798            0.01060        0.00466
       5602.423            0.01850        0.00477
       5605.048            0.01430        0.00474
       5607.674            0.01600        0.00471
       5610.300            0.01530        0.00474
       5612.926            0.01700        0.00463
       5615.552            0.00960        0.00456
       5618.178            0.01890        0.00466
       5620.805            0.02070        0.00470
       5623.431            0.01290        0.00470
       5626.058            0.02160        0.00470
       5628.686            0.01720        0.00469
       5631.312            0.01460        0.00465
       5633.940            0.01140        0.00461
       5636.568            0.01960        0.00456
       5639.196            0.01820        0.00463
       5641.824            0.01140        0.00466
       5644.453            0.01680        0.00468
       5647.081            0.01730        0.00468
       5649.710            0.00850        0.00466
       5652.339            0.01590        0.00465
       5654.968            0.00780        0.00453
       5657.597            0.01390        0.00459
       5660.227            0.00600        0.00456
       5662.857            0.02000        0.00460
       5665.487            0.02370        0.00462
       5668.117            0.02110        0.00469
       5670.748            0.02210        0.00466
       5673.378            0.01900        0.00471
       5676.009            0.02410        0.00471
       5678.640            0.01530        0.00468
       5681.271            0.01560        0.00465
       5683.902            0.02400        0.00469
       5686.534            0.01070        0.00472
       5689.166            0.01500        0.00471
       5691.797            0.01320        0.00474
       5694.430            0.01940        0.00472
       5697.062            0.01340        0.00475
       5699.695            0.01630        0.00479
       5702.327            0.01250        0.00471
       5704.960            0.01100        0.00474
       5707.593            0.01890        0.00470
       5710.227            0.01750        0.00471
       5712.860            0.01310        0.00470
       5715.494            0.02540        0.00489
       5718.128            0.01350        0.00476
       5720.762            0.02310        0.00477
       5723.396            0.01270        0.00474
       5726.031            0.00710        0.00474
       5728.666            0.02580        0.00475
       5731.301            0.01950        0.00473
       5733.936            0.01760        0.00470
       5736.571            0.00880        0.00466
       5739.207            0.01430        0.00470
       5741.842            0.00500        0.00475
       5744.478            0.00970        0.00468
       5747.114            0.02060        0.00468
       5749.750            0.01860        0.00469
       5752.387            0.02060        0.00468
       5755.023            0.02270        0.00465
       5757.660            0.01890        0.00471
       5760.297            0.01280        0.00468
       5762.934            0.01480        0.00466
       5765.572            0.01870        0.00470
       5768.209            0.01820        0.00468
       5770.847            0.02300        0.00468
       5773.485            0.01770        0.00466
       5776.123            0.01740        0.00467
       5778.761            0.00760        0.00463
       5781.400            0.02260        0.00464
       5784.039            0.01740        0.00463
       5786.677            0.01770        0.00464
       5789.316            0.01370        0.00465
       5791.956            0.01280        0.00466
       5794.595            0.02590        0.00465
       5797.235            0.01040        0.00472
       5799.875            0.01590        0.00468
       5802.515            0.02040        0.00474
       5805.155            0.02250        0.00475
       5807.795            0.02320        0.00474
       5810.436            0.01830        0.00475
       5813.077            0.02170        0.00474
       5815.717            0.01570        0.00476
       5818.358            0.01900        0.00477
       5821.000            0.01830        0.00480
       5823.641            0.02580        0.00479
       5826.283            0.02760        0.00481
       5828.925            0.01680        0.00478
       5831.567            0.01850        0.00479
       5834.209            0.01850        0.00480
       5836.851            0.01520        0.00474
       5839.494            0.01990        0.00478
       5842.137            0.01470        0.00481
       5844.779            0.01800        0.00474
       5847.422            0.00790        0.00470
       5850.066            0.01850        0.00477
       5852.709            0.02740        0.00480
       5855.353            0.01800        0.00477
       5857.997            0.01850        0.00480
       5860.641            0.01480        0.00501
       5863.285            0.02440        0.00543
       5865.929            0.01580        0.00556
       5868.574            0.01980        0.00567
       5871.218            0.02440        0.00573
       5873.863            0.02270        0.00555
       5876.508            0.02280        0.00525
       5879.153            0.02090        0.00508
       5881.799            0.02170        0.00531
       5884.444            0.03150        0.00755
       5887.090            0.04250        0.00906
       5889.736            0.02980        0.00965
       5892.382            0.03680        0.01066
       5895.028            0.02540        0.01060
       5897.675            0.01600        0.00916
       5900.322            0.01900        0.00769
       5902.968            0.01980        0.00696
       5905.615            0.02160        0.00542
       5908.263            0.02050        0.00526
       5910.910            0.01850        0.00558
       5913.557            0.02300        0.00557
       5916.205            0.03180        0.00557
       5918.853            0.02710        0.00559
       5921.501            0.01790        0.00568
       5924.149            0.02390        0.00532
       5926.797            0.02810        0.00546
       5929.446            0.03050        0.00574
       5932.095            0.03070        0.00571
       5934.743            0.02560        0.00554
       5937.393            0.02510        0.00555
       5940.042            0.02380        0.00548
       5942.691            0.02700        0.00520
       5945.340            0.01930        0.00519
       5947.990            0.01630        0.00544
       5950.640            0.02500        0.00561
       5953.290            0.01290        0.00555
       5955.940            0.02250        0.00548
       5958.591            0.02190        0.00549
       5961.241            0.02700        0.00526
       5963.892            0.01210        0.00506
       5966.543            0.02170        0.00512
       5969.194            0.02050        0.00513
       5971.845            0.02370        0.00532
       5974.497            0.02590        0.00542
       5977.148            0.02790        0.00543
       5979.800            0.02320        0.00526
       5982.452            0.02490        0.00526
       5985.104            0.02410        0.00507
       5987.756            0.01650        0.00495
       5990.408            0.02210        0.00498
       5993.061            0.03000        0.00500
       5995.713            0.03000        0.00499
       5998.366            0.01990        0.00505
       6001.020            0.02260        0.00509
       6003.672            0.03120        0.00510
       6006.326            0.03210        0.00503
       6008.979            0.02510        0.00493
       6011.633            0.01880        0.00482
       6014.287            0.02270        0.00475
       6016.941            0.01820        0.00477
       6019.595            0.02820        0.00470
       6022.250            0.03010        0.00474
       6024.904            0.02330        0.00472
       6027.559            0.02370        0.00472
       6030.213            0.01900        0.00479
       6032.868            0.02680        0.00481
       6035.523            0.02860        0.00481
       6038.179            0.01780        0.00474
       6040.834            0.01530        0.00466
       6043.490            0.01480        0.00460
       6046.146            0.01690        0.00459
       6048.801            0.01760        0.00462
       6051.458            0.02560        0.00459
       6054.114            0.01880        0.00457
       6056.770            0.02180        0.00459
       6059.427            0.02630        0.00460
       6062.083            0.02540        0.00463
       6064.740            0.03370        0.00464
       6067.397            0.01840        0.00458
       6070.054            0.02190        0.00458
       6072.711            0.02630        0.00457
       6075.369            0.02960        0.00456
       6078.027            0.02970        0.00450
       6080.685            0.02780        0.00449
       6083.342            0.02340        0.00442
       6086.000            0.02150        0.00445
       6088.659            0.02180        0.00448
       6091.317            0.02990        0.00453
       6093.976            0.02790        0.00451
       6096.634            0.02390        0.00453
       6099.293            0.02430        0.00457
       6101.952            0.02120        0.00457
       6104.611            0.03080        0.00458
       6107.271            0.02090        0.00451
       6109.930            0.02930        0.00454
       6112.590            0.03670        0.00451
       6115.250            0.03020        0.00446
       6117.910            0.03000        0.00444
       6120.570            0.02720        0.00442
       6123.230            0.02750        0.00440
       6125.890            0.02740        0.00443
       6128.551            0.02790        0.00438
       6131.211            0.02880        0.00446
       6133.873            0.02470        0.00451
       6136.533            0.02730        0.00461
       6139.194            0.02660        0.00473
       6141.856            0.02260        0.00476
       6144.517            0.02510        0.00472
       6147.179            0.02410        0.00466
       6149.840            0.03350        0.00465
       6152.502            0.01860        0.00476
       6155.165            0.02050        0.00480
       6157.827            0.02420        0.00482
       6160.489            0.02770        0.00477
       6163.151            0.03340        0.00481
       6165.814            0.02980        0.00479
       6168.477            0.01680        0.00466
       6171.140            0.03040        0.00473
       6173.803            0.02510        0.00476
       6176.466            0.03000        0.00476
       6179.129            0.03060        0.00460
       6181.792            0.03380        0.00453
       6184.456            0.03590        0.00451
       6187.120            0.02470        0.00446
       6189.784            0.02720        0.00453
       6192.448            0.03030        0.00450
       6195.112            0.02730        0.00446
       6197.776            0.02030        0.00475
       6200.441            0.02550        0.00466
       6203.105            0.01870        0.00462
       6205.771            0.02940        0.00465
       6208.436            0.02380        0.00471
       6211.101            0.02440        0.00455
       6213.766            0.02760        0.00454
       6216.431            0.02720        0.00468
       6219.096            0.02830        0.00477
       6221.762            0.02000        0.00470
       6224.428            0.02510        0.00468
       6227.094            0.03200        0.00477
       6229.760            0.01920        0.00504
       6232.426            0.03380        0.00557
       6235.092            0.01340        0.00570
       6237.759            0.01740        0.00593
       6240.425            0.01710        0.00603
       6243.092            0.01750        0.00565
       6245.759            0.01460        0.00509
       6248.426            0.01950        0.00486
       6251.093            0.02050        0.00482
       6253.760            0.01860        0.00533
       6256.428            0.02850        0.00548
       6259.095            0.02940        0.00560
       6261.763            0.02540        0.00576
       6264.431            0.01480        0.00572
       6267.099            0.01670        0.00511
       6269.767            0.01790        0.00501
       6272.435            0.03090        0.00511
       6275.104            0.02010        0.00493
       6277.772            0.01620        0.00485
       6280.441            0.02320        0.00496
       6283.109            0.01910        0.00544
       6285.778            0.01550        0.00543
       6288.448            0.02280        0.00541
       6291.117            0.02500        0.00574
       6293.786            0.02050        0.00908
       6296.456            0.01580        0.01593
       6299.125            0.01460        0.01657
       6301.795            0.03990        0.01678
       6304.465            0.02300        0.01674
       6307.135            0.05680        0.01517
       6309.805            0.02380        0.00723
       6312.475            0.02920        0.00547
       6315.146            0.02280        0.00502
       6317.816            0.01860        0.00481
       6320.487            0.02500        0.00489
       6323.157            0.01590        0.00499
       6325.829            0.02180        0.00556
       6328.500            0.01930        0.00552
       6331.170            0.02350        0.00533
       6333.842            0.02570        0.00528
       6336.513            0.01490        0.00516
       6339.185            0.02490        0.00459
       6341.856            0.02340        0.00453
       6344.528            0.02080        0.00469
       6347.200            0.02070        0.00474
       6349.873            0.02980        0.00488
       6352.545            0.02720        0.00517
       6355.217            0.01850        0.00520
       6357.890            0.02600        0.00750
       6360.562            0.01970        0.01008
