# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL23A20
# OBJECT = 2023dpk
# RA = 16:5:10.51
# DEC = 13:44:6.80
# DATE-OBS = 2023-03-27T03:33:40.461
# MJD-OBS = 60030.148385
# EXPTIME-OBS = 2400.0s
# AIRMASS-OBS = 1.104831
# SEEING-OBS = 0.903766
# wl fl
# [A] [Normalised]
7010.000000 0.967532
7019.200000 1.01124
7028.400000 0.976845
7037.600000 0.893528
7046.800000 0.934806
7056.000000 0.920721
7065.200000 0.919448
7074.400000 0.975213
7083.600000 0.962167
7092.800000 0.984883
7102.000000 0.984572
7111.200000 0.980531
7120.400000 0.848513
7129.600000 0.949537
7138.800000 0.983763
7148.000000 1.0044
7157.200000 0.900754
7166.400000 0.806357
7175.600000 0.874678
7184.800000 0.82161
7194.000000 0.768826
7203.200000 0.804702
7212.400000 0.86221
7221.600000 0.994144
7230.800000 0.865699
7240.000000 0.972209
7249.200000 0.894734
7258.400000 0.902818
7267.600000 0.913943
7276.800000 0.881738
7286.000000 0.831056
7295.200000 0.872857
7304.400000 0.765409
7313.600000 0.887241
7322.800000 0.932976
7332.000000 0.854924
7341.200000 0.75381
7350.400000 0.956592
7359.600000 0.935514
7368.800000 0.848609
7378.000000 0.843225
7387.200000 0.883898
7396.400000 0.902683
7405.600000 0.971361
7414.800000 0.916871
7424.000000 0.979803
7433.200000 1.02226
7442.400000 0.867014
7451.600000 0.907632
7460.800000 0.788527
7470.000000 0.792199
7479.200000 0.93086
7488.400000 0.906983
7497.600000 0.856868
7506.800000 0.942237
7516.000000 0.885191
7525.200000 0.881376
7534.400000 0.947745
7543.600000 0.995911
7552.800000 0.945386
7562.000000 1.05024
7571.200000 0.97381
7580.400000 1.04037
7589.600000 0.757673
7598.800000 0.557729
7608.000000 0.344667
7617.200000 0.48007
7626.400000 0.607944
7635.600000 0.623351
7644.800000 0.613878
7654.000000 0.838834
7663.200000 0.664191
7672.400000 0.842938
7681.600000 0.790896
7690.800000 0.821115
7700.000000 0.872735
7709.200000 0.991056
7718.400000 0.958091
7727.600000 0.84934
7736.800000 0.946083
7746.000000 0.938759
7755.200000 0.954155
7764.400000 0.737434
7773.600000 0.679003
7782.800000 1.07847
7792.000000 0.974596
7801.200000 0.798115
7810.400000 0.778438
7819.600000 0.774883
7828.800000 0.797445
7838.000000 0.685653
7847.200000 0.7916
7856.400000 0.7415
7865.600000 0.93542
7874.800000 1.29498
7884.000000 1.13821
7893.200000 0.801622
7902.400000 0.933795
7911.600000 0.741155
7920.800000 0.912025
7930.000000 0.668182
7939.200000 0.554535
7948.400000 0.949263
7957.600000 0.671725
7966.800000 1.15218
7976.000000 0.881746
7985.200000 1.05123
7994.400000 0.651857
